"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Explorations District","=""2720013""","Explorations","=""2726113""","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","F",32,31,96.9,31,"*","*",0,0.0,"*","*",12,38.7,11,35.5,23,74.2
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","M",37,36,97.3,36,0,0.0,0,0.0,"*","*",18,50.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","F",25,25,100.0,25,0,0.0,"*","*","*","*",14,56.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","M",20,20,100.0,20,0,0.0,0,0.0,"*","*",9,45.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","F",213,209,98.1,209,"*","*","*","*",52,24.9,63,30.1,83,39.7,146,69.9
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","M",174,170,97.7,170,"*","*","*","*",45,26.5,53,31.2,66,38.8,119,70.0
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","F",186,182,97.8,182,"*","*","*","*",43,23.6,54,29.7,76,41.8,130,71.4
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","M",187,186,99.5,186,"*","*","*","*",35,18.8,56,30.1,80,43.0,136,73.1
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","F",140,139,99.3,139,"*","*","*","*",10,7.2,86,61.9,33,23.7,119,85.6
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","M",154,152,98.7,152,"*","*","*","*",20,13.2,80,52.6,41,27.0,121,79.6
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","F",40,40,100.0,40,"*","*","*","*","*","*",20,50.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","M",20,20,100.0,20,"*","*","*","*","*","*",12,60.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","F",26,26,100.0,26,"*","*",0,0.0,"*","*",12,46.2,8,30.8,20,76.9
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","M",30,30,100.0,30,0,0.0,"*","*","*","*",11,36.7,15,50.0,26,86.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","F",36,36,100.0,36,"*","*","*","*",11,30.6,11,30.6,"*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","M",37,37,100.0,37,"*","*","*","*",9,24.3,15,40.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","F",30,30,100.0,30,"*","*",0,0.0,"*","*",17,56.7,"*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","M",36,36,100.0,36,0,0.0,"*","*","*","*",16,44.4,"*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","F",39,38,97.4,38,0,0.0,"*","*","*","*",16,42.1,13,34.2,29,76.3
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","M",42,42,100.0,42,"*","*","*","*",6,14.3,21,50.0,12,28.6,33,78.6
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","F",45,45,100.0,45,"*","*",0,0.0,"*","*",15,33.3,27,60.0,42,93.3
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","M",45,45,100.0,45,"*","*","*","*","*","*",16,35.6,25,55.6,41,91.1
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","F",36,36,100.0,36,0,0.0,0,0.0,"*","*","*","*",28,77.8,"*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","M",27,27,100.0,27,0,0.0,0,0.0,0,0.0,9,33.3,18,66.7,27,100.0
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","F",142,141,99.3,141,"*","*","*","*",13,9.2,70,49.6,53,37.6,123,87.2
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","M",130,130,100.0,130,"*","*","*","*",12,9.2,67,51.5,47,36.2,114,87.7
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","F",30,30,100.0,30,0,0.0,0,0.0,6,20.0,16,53.3,8,26.7,24,80.0
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","M",41,41,100.0,41,0,0.0,"*","*",6,14.6,19,46.3,15,36.6,34,82.9
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","F",42,42,100.0,42,"*","*","*","*","*","*",23,54.8,10,23.8,33,78.6
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","M",50,50,100.0,50,0,0.0,"*","*","*","*",26,52.0,16,32.0,42,84.0
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","F",122,121,99.2,121,"*","*","*","*",10,8.3,68,56.2,28,23.1,96,79.3
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","M",103,100,97.1,100,"*","*","*","*",11,11.0,55,55.0,25,25.0,80,80.0
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","F",136,132,97.1,132,"*","*","*","*",30,22.7,38,28.8,61,46.2,99,75.0
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","M",155,155,100.0,155,"*","*","*","*",23,14.8,40,25.8,84,54.2,124,80.0
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","F",156,155,99.4,155,"*","*","*","*",20,12.9,86,55.5,40,25.8,126,81.3
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","M",136,134,98.5,134,"*","*","*","*",15,11.2,69,51.5,45,33.6,114,85.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","F",147,147,100.0,147,"*","*","*","*",12,8.2,55,37.4,74,50.3,129,87.8
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","M",164,162,98.8,162,"*","*","*","*",11,6.8,65,40.1,78,48.1,143,88.3
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","F",41,41,100.0,41,0,0.0,"*","*","*","*",19,46.3,15,36.6,34,82.9
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","M",42,42,100.0,42,"*","*","*","*","*","*",17,40.5,18,42.9,35,83.3
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","M",22,22,100.0,22,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","F",248,246,99.2,246,"*","*","*","*",54,22.0,61,24.8,119,48.4,180,73.2
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","M",230,229,99.6,229,"*","*","*","*",46,20.1,44,19.2,124,54.1,168,73.4
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","F",41,41,100.0,41,0,0.0,0,0.0,"*","*","*","*",27,65.9,"*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","M",37,37,100.0,37,0,0.0,0,0.0,"*","*","*","*",21,56.8,"*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","F",40,40,100.0,40,0,0.0,"*","*","*","*",21,52.5,15,37.5,36,90.0
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","M",36,36,100.0,36,0,0.0,0,0.0,"*","*","*","*",17,47.2,"*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","F",33,33,100.0,33,"*","*","*","*","*","*",11,33.3,10,30.3,21,63.6
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","M",35,35,100.0,35,0,0.0,"*","*","*","*",21,60.0,7,20.0,28,80.0
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","F",59,58,98.3,58,0,0.0,"*","*","*","*",21,36.2,34,58.6,55,94.8
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","M",36,36,100.0,36,0,0.0,0,0.0,"*","*","*","*",18,50.0,"*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","F",264,264,100.0,263,9,3.4,6,2.3,16,6.1,121,46.0,111,42.2,232,88.2
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","M",251,251,100.0,251,7,2.8,10,4.0,19,7.6,120,47.8,95,37.8,215,85.7
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","F",81,79,97.5,79,0,0.0,"*","*","*","*",21,26.6,43,54.4,64,81.0
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","M",87,87,100.0,87,"*","*","*","*",10,11.5,21,24.1,50,57.5,71,81.6
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","F",75,73,97.3,73,0,0.0,0,0.0,6,8.2,46,63.0,21,28.8,67,91.8
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","M",82,82,100.0,82,"*","*","*","*",10,12.2,47,57.3,18,22.0,65,79.3
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","F",30,30,100.0,30,0,0.0,"*","*","*","*",9,30.0,18,60.0,27,90.0
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","M",30,30,100.0,30,0,0.0,"*","*","*","*",12,40.0,15,50.0,27,90.0
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","F",31,31,100.0,31,0,0.0,"*","*","*","*",8,25.8,20,64.5,28,90.3
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","M",33,33,100.0,33,"*","*","*","*",0,0.0,17,51.5,13,39.4,30,90.9
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","F",87,87,100.0,87,"*","*","*","*",13,14.9,49,56.3,19,21.8,68,78.2
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","M",99,99,100.0,99,"*","*","*","*",9,9.1,58,58.6,23,23.2,81,81.8
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","F",39,39,100.0,39,"*","*","*","*","*","*",18,46.2,14,35.9,32,82.1
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","M",34,34,100.0,34,"*","*","*","*","*","*",15,44.1,7,20.6,22,64.7
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","F",119,119,100.0,119,0,0.0,"*","*","*","*",69,58.0,43,36.1,112,94.1
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","M",141,141,100.0,141,8,5.7,0,0.0,7,5.0,66,46.8,60,42.6,126,89.4
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","F",47,47,100.0,47,0,0.0,"*","*","*","*",24,51.1,20,42.6,44,93.6
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","M",32,32,100.0,32,"*","*","*","*","*","*",16,50.0,9,28.1,25,78.1
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","F",319,316,99.1,316,"*","*","*","*",63,19.9,75,23.7,164,51.9,239,75.6
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","M",281,281,100.0,280,"*","*","*","*",58,20.7,62,22.1,136,48.6,198,70.7
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","F",29,29,100.0,29,"*","*","*","*",7,24.1,11,37.9,"*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","M",26,26,100.0,26,"*","*","*","*",6,23.1,7,26.9,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","F",36,36,100.0,36,0,0.0,0,0.0,"*","*",18,50.0,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","M",25,25,100.0,25,0,0.0,"*","*","*","*",6,24.0,16,64.0,22,88.0
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","F",29,28,96.6,28,"*","*","*","*","*","*",9,32.1,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","M",26,26,100.0,26,"*","*",0,0.0,"*","*",15,57.7,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","F",42,42,100.0,42,0,0.0,"*","*","*","*",18,42.9,20,47.6,38,90.5
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","M",34,34,100.0,34,0,0.0,"*","*","*","*",13,38.2,15,44.1,28,82.4
"Greenwich School District","=""0570011""","North Street School","=""0570811""","F",31,30,96.8,30,0,0.0,"*","*",0,0.0,16,53.3,"*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","M",27,27,100.0,27,0,0.0,"*","*","*","*",10,37.0,13,48.1,23,85.2
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","F",46,46,100.0,46,0,0.0,"*","*","*","*",26,56.5,12,26.1,38,82.6
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","M",34,34,100.0,34,"*","*",0,0.0,"*","*",11,32.4,19,55.9,30,88.2
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","F",34,34,100.0,34,0,0.0,0,0.0,"*","*",17,50.0,"*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","M",48,48,100.0,48,0,0.0,"*","*","*","*",19,39.6,24,50.0,43,89.6
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","F",76,75,98.7,75,"*","*","*","*",11,14.7,36,48.0,18,24.0,54,72.0
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","M",112,111,99.1,111,"*","*","*","*",17,15.3,51,45.9,24,21.6,75,67.6
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","F",82,81,98.8,81,"*","*","*","*",29,35.8,19,23.5,15,18.5,34,42.0
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","M",63,63,100.0,63,"*","*","*","*",20,31.7,19,30.2,11,17.5,30,47.6
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","F",136,136,100.0,136,6,4.4,9,6.6,35,25.7,63,46.3,23,16.9,86,63.2
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","M",122,120,98.4,120,12,10.0,12,10.0,18,15.0,62,51.7,16,13.3,78,65.0
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","F",74,74,100.0,74,"*","*","*","*",12,16.2,33,44.6,14,18.9,47,63.5
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","M",74,74,100.0,74,"*","*","*","*",9,12.2,44,59.5,8,10.8,52,70.3
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","F",25,25,100.0,25,"*","*","*","*","*","*",10,40.0,"*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","M",27,27,100.0,27,"*","*","*","*","*","*",11,40.7,"*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","F",20,20,100.0,20,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
