"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",233,233,100.0,233,"*","*","*","*","*","*",120,51.5,"*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",27,27,100.0,27,"*","*",0,0.0,"*","*",15,55.6,"*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","N",523,521,99.6,520,"*","*","*","*",97,18.7,116,22.3,292,56.2,408,78.5
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Y",77,76,98.7,76,"*","*",10,13.2,24,31.6,21,27.6,"*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",55,55,100.0,55,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",62,62,100.0,62,0,0.0,"*","*",0,0.0,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N",73,73,100.0,73,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",74,74,100.0,74,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",163,161,98.8,161,"*","*",8,5.0,"*","*","*","*",42,26.1,"*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",25,25,100.0,25,"*","*",6,24.0,"*","*","*","*",0,0.0,"*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","N",131,130,99.2,130,"*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",225,223,99.1,223,"*","*",11,4.9,44,19.7,"*","*",39,17.5,"*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",33,33,100.0,33,10,30.3,10,30.3,"*","*","*","*",0,0.0,"*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",138,138,100.0,138,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",23,23,100.0,23,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",44,44,100.0,44,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N","*","*","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","N",233,221,94.8,221,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Y",19,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Virtual Learning Academy","=""0590611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Virtual Learning Academy","=""0590611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",102,101,99.0,101,"*","*","*","*",17,16.8,56,55.4,22,21.8,78,77.2
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",32,32,100.0,32,"*","*","*","*",7,21.9,7,21.9,0,0.0,7,21.9
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",262,261,99.6,261,"*","*",8,3.1,36,13.8,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",32,32,100.0,32,"*","*",12,37.5,6,18.8,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",255,255,100.0,255,"*","*","*","*",22,8.6,170,66.7,"*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",33,33,100.0,33,"*","*","*","*",8,24.2,13,39.4,"*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","N",252,252,100.0,252,0,0.0,"*","*",51,20.2,"*","*",126,50.0,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Y",37,37,100.0,37,"*","*","*","*",13,35.1,"*","*",7,18.9,"*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N",28,28,100.0,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",33,32,97.0,32,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","N",348,334,96.0,332,"*","*",41,12.3,135,40.7,"*","*",68,20.5,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Y",53,47,88.7,46,25,54.3,13,28.3,"*","*","*","*",0,0.0,"*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",348,345,99.1,345,45,13.0,"*","*",73,21.2,157,45.5,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",63,61,96.8,61,27,44.3,11,18.0,12,19.7,"*","*","*","*",11,18.0
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",39,38,97.4,38,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",49,49,100.0,49,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",42,42,100.0,42,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",111,109,98.2,109,42,38.5,"*","*","*","*",7,6.4,0,0.0,7,6.4
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",24,22,91.7,22,18,81.8,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N",87,87,100.0,87,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","N",110,99,90.0,95,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","Y",14,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N",86,86,100.0,86,42,48.8,"*","*","*","*",10,11.6,0,0.0,10,11.6
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y",21,21,100.0,21,19,90.5,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Burr School","=""0642311""","N",92,92,100.0,92,26,28.3,20,21.7,"*","*",24,26.1,"*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y",25,24,96.0,24,14,58.3,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",129,128,99.2,128,12,9.4,34,26.6,"*","*","*","*",9,7.0,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",21,21,100.0,21,10,47.6,7,33.3,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","N",38,37,97.4,37,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",193,193,100.0,193,36,18.7,"*","*","*","*","*","*","*","*","*","*"
