"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Y",66,66,100.0,66,"*","*","*","*",10,15.2,30,45.5,15,22.7,45,68.2
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","N",47,47,100.0,47,0,0.0,"*","*","*","*",25,53.2,14,29.8,39,83.0
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Y",74,65,87.8,64,"*","*","*","*",13,20.3,10,15.6,"*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","N",39,38,97.4,38,"*","*","*","*",11,28.9,8,21.1,"*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y",180,179,99.4,179,"*","*",36,20.1,49,27.4,55,30.7,"*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",28,28,100.0,28,"*","*",6,21.4,7,25.0,11,39.3,"*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Y",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Y",39,39,100.0,39,"*","*","*","*","*","*",13,33.3,"*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","N",39,39,100.0,39,"*","*",0,0.0,"*","*",16,41.0,"*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Y",47,47,100.0,47,9,19.1,"*","*","*","*",14,29.8,"*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","N",22,22,100.0,22,0,0.0,"*","*","*","*",11,50.0,"*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Y",75,73,97.3,73,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Y",170,168,98.8,168,32,19.0,"*","*",52,31.0,47,28.0,"*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N",28,28,100.0,28,0,0.0,"*","*",11,39.3,9,32.1,"*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Y",49,46,93.9,46,0,0.0,"*","*",21,45.7,9,19.6,"*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","N",64,62,96.9,62,"*","*","*","*",9,14.5,9,14.5,38,61.3,47,75.8
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Y",67,65,97.0,65,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","N","*","*","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","N",94,94,100.0,94,"*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Y",62,62,100.0,62,20,32.3,13,21.0,18,29.0,11,17.7,0,0.0,11,17.7
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N",35,35,100.0,35,12,34.3,7,20.0,9,25.7,"*","*","*","*",7,20.0
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Y",22,22,100.0,22,"*","*",8,36.4,"*","*",7,31.8,0,0.0,7,31.8
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","N",46,44,95.7,44,"*","*",6,13.6,"*","*",22,50.0,"*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Y",57,56,98.2,56,17,30.4,"*","*","*","*",15,26.8,"*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","N",30,30,100.0,30,6,20.0,"*","*","*","*",16,53.3,"*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Y",117,112,95.7,112,26,23.2,"*","*",34,30.4,26,23.2,"*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N",59,59,100.0,59,12,20.3,"*","*",17,28.8,19,32.2,"*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Y",60,58,96.7,58,12,20.7,16,27.6,17,29.3,"*","*","*","*",13,22.4
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","N",122,117,95.9,117,"*","*",14,12.0,41,35.0,36,30.8,"*","*","*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Y",157,154,98.1,154,19,12.3,22,14.3,42,27.3,62,40.3,9,5.8,71,46.1
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","N",174,173,99.4,173,8,4.6,11,6.4,36,20.8,102,59.0,16,9.2,118,68.2
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Y",72,70,97.2,69,30,43.5,20,29.0,15,21.7,"*","*","*","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","N",43,41,95.3,41,6,14.6,7,17.1,10,24.4,"*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Y",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN Pathways Program","=""2450514""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","N",40,40,100.0,40,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Y",47,45,95.7,45,"*","*","*","*","*","*",26,57.8,"*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","N",37,37,100.0,37,"*","*",0,0.0,"*","*",20,54.1,"*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Y",31,30,96.8,30,"*","*","*","*",10,33.3,15,50.0,"*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","N",113,113,100.0,113,"*","*","*","*",17,15.0,65,57.5,"*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","N",81,81,100.0,81,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","N",61,61,100.0,61,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","N",52,52,100.0,52,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Y",41,41,100.0,41,"*","*","*","*",18,43.9,7,17.1,12,29.3,19,46.3
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","N",152,147,96.7,147,"*","*","*","*",35,23.8,34,23.1,64,43.5,98,66.7
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Y",26,26,100.0,26,"*","*","*","*",6,23.1,14,53.8,"*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","N",132,132,100.0,132,"*","*","*","*",21,15.9,77,58.3,"*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Y",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","N",65,65,100.0,65,"*","*","*","*",12,18.5,"*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","N",55,55,100.0,55,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","N",281,273,97.2,273,"*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","N",194,187,96.4,187,"*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","N",264,254,96.2,254,"*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Y",12,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Y",40,38,95.0,38,"*","*","*","*",10,26.3,8,21.1,"*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","N",31,31,100.0,31,"*","*","*","*",8,25.8,8,25.8,"*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Y",28,28,100.0,28,"*","*","*","*","*","*",12,42.9,"*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","N",36,36,100.0,36,"*","*","*","*","*","*",18,50.0,"*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Y",227,225,99.1,225,68,30.2,33,14.7,53,23.6,65,28.9,6,2.7,71,31.6
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","N",129,128,99.2,128,11,8.6,9,7.0,21,16.4,75,58.6,12,9.4,87,68.0
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Y",20,20,100.0,20,"*","*","*","*",6,30.0,"*","*","*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","N",29,29,100.0,29,"*","*","*","*",11,37.9,"*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Y",189,180,95.2,180,57,31.7,37,20.6,50,27.8,21,11.7,15,8.3,36,20.0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","N",177,172,97.2,172,18,10.5,32,18.6,59,34.3,31,18.0,32,18.6,63,36.6
