"FTE Staffing Report for Trend"

"",,,,"Year",,,,
="Guilford School District",="A. Baldwin Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0,16.0,16.0,16.0,19.0
,="A. W. Cox School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,8.0,11.0,7.0,8.5
,="Calvin Leete School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,8.0,8.0,8.0,9.5
,="E. C. Adams Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0,14.0,13.0,14.0,14.0
,="Guilford High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,0.6,0.6,0.6,0.6
,,="Library/Media - Support Staff",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,12.0,14.0,14.0,14.0
,="Guilford Lakes School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.5,1.9,1.9
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0,17.0,20.0,21.0,23.5
,="Melissa Jones School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.4,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,6.0,6.0,6.5,8.5
="Hamden School District",="Bear Path School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2,4.2,4.2,4.7,4.7
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.5,5.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5,7.0,6.0,6.0,6.5
,="Church Street School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,6.5,7.0,7.0,8.5
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5,4.5,4.5,5.0,6.0
,="Dunbar Hill School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5,6.0,6.0,5.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,7.5,7.5,9.6,9.0
,="Hamden High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5,2.0,1.0,8.0,8.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,2.0,2.0,2.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0,17.0,17.0,16.0,16.0
,="Hamden Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,1.0,1.0,1.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,13.0,14.0,13.0,9.0
,="Helen Street School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5,5.5,2.5,2.5,2.5
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,3.0,3.0,3.0,3.0
,="Ridge Hill School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,5.5,5.5,5.5
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.5,4.5,4.5,7.0
,="Shepherd Glen School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5,8.0,11.0,10.0,10.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,3.0,4.0,2.0,2.0
,="Spring Glen School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.3,3.3,4.3,1.3,1.3
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,4.5,3.8,3.8,3.8
,="West Woods School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5,5.5,5.5,5.5,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,6.5,8.0,8.0,6.0
="Hampton School District",="Hampton Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.4,3.7,2.7,2.2,2.4
,,="Library/Media - Support Staff",="Non-Certified",0.6,0.6,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5,5.5,5.6,5.2,4.4
="Hartford School District",="Asian Studies Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.5,1.0,1.0,0.5,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,6.0,5.0,8.0,6.0
,="Batchelder School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5,3.0,2.0,2.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,9.0,7.0,13.0,13.0
,="Breakthrough II Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,0.5,0.5,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,1.0,1.0,1.0,3.0
,="Breakthrough Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,4.0,4.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,4.0,5.0,3.0,6.0
,="Bulkeley High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,7.5,13.0,16.0,10.0
,="Bulkeley High School Lower School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,5.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,1.0,0.0,0.0
,,="School Nurses",="Non-Certified",3.5,2.5,1.5,2.5,0.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,11.5,8.0,10.0,12.0
,="Burns Latino Studies Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5,0.5,2.5,2.5,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.9,1.9,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.6,6.6,10.6,5.6,8.6
,="Burr School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,3.0,1.0,0.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,2.0,1.0,0.5,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,15.0,14.0,18.0,18.0
,="Capital Preparatory Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,1.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,4.0,2.0
,="Clark School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,7.0,6.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0,14.0,19.0,18.0,17.0
,="Classical Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,4.0,6.0,6.0,6.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,5.0,3.0,3.0,4.0
,="Culinary Arts Academy at Weaver High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.6,1.0,0.5,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,10.0,7.0,5.0,6.0
,="Dr. Joseph Bellizzi Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,.
,,"Library/Media - Support Staff","Non-Certified",0.0,0.0,0.0,0.0,.
,,"School Nurses","Non-Certified",1.0,1.0,1.0,1.0,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",2.0,0.0,0.0,0.0,.
,"Dr. Ramon E. Betances Early Reading Lab","General Education - Paraprofessional Instructional Assistants","Non-Certified",2.0,1.0,1.0,1.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,4.0,3.0,5.0,7.0
,="Environmental Sciences Magnet at Hooker School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,0.0,1.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,3.0,10.0,12.0,10.0
,="Expeditionary Learning Academy at Moylan School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,8.0,8.0,4.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",3.0,4.0,1.0,1.8,2.8
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,12.0,13.0,12.0,9.0
,="Global Communications Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5,2.0,2.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,0.5,0.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,5.0,6.0,6.0,8.0
,="HPHS Engineering and Green Technology Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.8,1.0,0.7,0.6,0.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,6.0,6.0,7.0,9.0
,="HPHS Freshmen Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,.,.,.
,,"Library/Media - Support Staff","Non-Certified",0.0,0.0,.,.,.
,,"School Nurses","Non-Certified",1.8,2.0,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",3.0,0.0,.,.,.
,"HPHS Law and Government Academy","General Education - Paraprofessional Instructional Assistants","Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.8,1.0,0.7,1.6,1.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,6.0,5.0,10.0,20.0
,="HPHS Nursing and Health Sciences Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,3.0,3.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.8,1.0,0.7,0.7,0.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,6.0,7.0,7.0,4.0
,="Hartford Magnet Trinity College Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,1.0,0.0,0.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,8.0,8.0,11.0,9.0
,="High School Inc.",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,2.0,2.0
,="Journalism and Media Academy Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,1.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.6,0.0,0.5,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,2.0,2.0,3.0
,="Kennelly School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5,1.5,2.0,2.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,2.0,2.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,9.0,8.0,10.0,11.0
,="M. D. Fox School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,3.0,3.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.2,2.5,1.5,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,7.0,6.0,8.0,9.0
,="M. L. King, Jr. School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,3.0,3.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,3.0,1.0,0.5,0.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,6.0,5.0,5.0,9.0
,="McDonough Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,0.8
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,4.0,3.0,3.0,3.0
,="Milner School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5,0.5,0.0,0.0,13.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,4.0,3.0,6.0,4.0
,="Montessori Magnet School at Annie Fisher",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,10.0,11.0,14.0,13.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.5,0.4,0.4,0.5,0.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,1.0,0.0
,="Naylor/CCSU Leadership Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5,5.0,3.0,3.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,2.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,9.0,13.0,13.0,22.0
,="OPPortunity High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
