"Chronic Absenteeism, Trend"
", Grade"

"",,,"% Chronically Absent",,,,
"Southington School District","=""1310011""","Grade 11",13.7,10.6,8.4,9.3,8.2
"Southington School District","=""1310011""","Grade 12",13.2,13.5,13.8,12.6,15.3
"Sprague School District","=""1330011""","Kindergarten","*","*",0.0,17.6,"*"
"Sprague School District","=""1330011""","Grade   1","*","*","*","*","*"
"Sprague School District","=""1330011""","Grade   2",19.0,"*","*","*","*"
"Sprague School District","=""1330011""","Grade   3",0.0,"*","*","*","*"
"Sprague School District","=""1330011""","Grade   4",0.0,"*","*","*","*"
"Sprague School District","=""1330011""","Grade   5","*","*","*","*",0.0
"Sprague School District","=""1330011""","Grade   6","*","*","*","*","*"
"Sprague School District","=""1330011""","Grade   7","*","*",15.2,19.6,"*"
"Sprague School District","=""1330011""","Grade   8","*","*",25.7,22.2,14.0
"Sprague School District","=""1330011""","Grade   9","N/A","N/A","N/A","*","*"
"Sprague School District","=""1330011""","Grade 10","N/A","N/A","*","N/A","*"
"Sprague School District","=""1330011""","Grade 11","*","N/A","N/A","N/A","N/A"
"Sprague School District","=""1330011""","Grade 12","*","*","*","N/A","N/A"
"Stafford School District","=""1340011""","Kindergarten",7.6,8.9,"*",10.6,10.3
"Stafford School District","=""1340011""","Grade   1",5.5,4.5,10.9,5.2,7.0
"Stafford School District","=""1340011""","Grade   2",5.1,"*",4.3,10.4,7.2
"Stafford School District","=""1340011""","Grade   3",5.0,8.6,"*",7.9,"*"
"Stafford School District","=""1340011""","Grade   4",5.5,5.9,"*","*",5.2
"Stafford School District","=""1340011""","Grade   5",7.1,"*","*",13.3,"*"
"Stafford School District","=""1340011""","Grade   6",5.6,"*",4.6,"*","*"
"Stafford School District","=""1340011""","Grade   7",15.1,5.8,"*",5.2,"*"
"Stafford School District","=""1340011""","Grade   8",11.3,10.9,6.7,9.6,9.3
"Stafford School District","=""1340011""","Grade   9",6.7,6.4,15.1,6.1,12.9
"Stafford School District","=""1340011""","Grade 10",7.1,11.1,10.0,13.9,11.7
"Stafford School District","=""1340011""","Grade 11",6.1,10.9,17.0,7.4,9.3
"Stafford School District","=""1340011""","Grade 12",10.3,8.4,14.2,18.9,15.3
"Stamford Academy District","=""2820013""","Grade   9",0.0,100.0,"*",94.6,100.0
"Stamford Academy District","=""2820013""","Grade 10","*",90.5,"*",88.9,100.0
"Stamford Academy District","=""2820013""","Grade 11",0.0,100.0,"*",91.2,100.0
"Stamford Academy District","=""2820013""","Grade 12","*",100.0,0.0,71.9,96.8
"Stamford Charter School for Excellence District","=""2960013""","Kindergarten","N/A","N/A","N/A","N/A",12.7
"Stamford Charter School for Excellence District","=""2960013""","Grade   1","N/A","N/A","N/A","N/A","*"
"Stamford School District","=""1350011""","Kindergarten",12.8,18.1,11.2,14.7,11.5
"Stamford School District","=""1350011""","Grade   1",8.5,12.1,8.1,8.3,8.9
"Stamford School District","=""1350011""","Grade   2",6.6,10.5,7.1,8.2,5.9
"Stamford School District","=""1350011""","Grade   3",6.6,7.1,6.2,9.9,5.5
"Stamford School District","=""1350011""","Grade   4",6.3,8.7,5.9,8.6,6.1
"Stamford School District","=""1350011""","Grade   5",5.6,8.9,6.3,8.6,6.4
"Stamford School District","=""1350011""","Grade   6",9.2,10.7,6.8,21.4,16.6
"Stamford School District","=""1350011""","Grade   7",11.8,16.2,8.4,21.2,17.7
"Stamford School District","=""1350011""","Grade   8",14.1,19.0,10.0,26.4,22.5
"Stamford School District","=""1350011""","Grade   9",10.7,18.9,11.8,10.6,9.7
"Stamford School District","=""1350011""","Grade 10",7.9,15.9,14.8,11.0,10.5
"Stamford School District","=""1350011""","Grade 11",11.4,19.9,14.1,14.8,12.6
"Stamford School District","=""1350011""","Grade 12",13.3,22.5,19.6,21.1,21.4
"State Level","=""0000000""","Kindergarten",11.8,12.5,11.8,12.0,9.8
"State Level","=""0000000""","Grade   1",8.4,9.0,8.7,8.6,7.4
"State Level","=""0000000""","Grade   2",6.9,7.7,7.2,7.3,6.2
"State Level","=""0000000""","Grade   3",6.2,6.5,6.8,6.7,5.6
"State Level","=""0000000""","Grade   4",6.1,6.5,6.6,6.6,5.7
"State Level","=""0000000""","Grade   5",7.0,6.7,6.8,6.6,5.9
"State Level","=""0000000""","Grade   6",8.3,8.6,8.0,8.0,7.2
"State Level","=""0000000""","Grade   7",10.6,10.9,9.8,9.6,8.4
"State Level","=""0000000""","Grade   8",12.3,12.4,11.3,11.2,9.9
"State Level","=""0000000""","Grade   9",15.0,15.6,14.2,13.7,12.9
"State Level","=""0000000""","Grade 10",14.5,15.6,13.7,14.3,13.3
"State Level","=""0000000""","Grade 11",16.2,16.3,14.8,14.5,14.1
"State Level","=""0000000""","Grade 12",19.4,20.1,19.5,18.4,17.8
"Sterling School District","=""1360011""","Kindergarten","*","*","*","*","*"
"Sterling School District","=""1360011""","Grade   1","*","*",0.0,"*","*"
"Sterling School District","=""1360011""","Grade   2","*","*","*",0.0,"*"
"Sterling School District","=""1360011""","Grade   3","*",0.0,11.3,"*","*"
"Sterling School District","=""1360011""","Grade   4",10.5,"*","*","*","*"
"Sterling School District","=""1360011""","Grade   5",12.0,"*","*","*",11.8
"Sterling School District","=""1360011""","Grade   6","*","*","*","*","*"
"Sterling School District","=""1360011""","Grade   7","*",12.8,"*","*",9.8
"Sterling School District","=""1360011""","Grade   8",13.8,"*","*",11.8,14.0
"Sterling School District","=""1360011""","Grade   9","N/A","*","N/A","*","N/A"
"Sterling School District","=""1360011""","Grade 10","*","N/A","*","N/A","*"
"Sterling School District","=""1360011""","Grade 11","*","*","N/A","*","N/A"
"Sterling School District","=""1360011""","Grade 12","N/A","*","*","*","*"
"Stonington School District","=""1370011""","Kindergarten",7.1,8.4,13.5,13.0,13.1
"Stonington School District","=""1370011""","Grade   1",4.8,6.3,7.6,5.3,8.8
"Stonington School District","=""1370011""","Grade   2",7.8,5.4,6.0,9.3,7.5
"Stonington School District","=""1370011""","Grade   3","*",7.8,6.1,5.6,5.4
"Stonington School District","=""1370011""","Grade   4",3.3,5.6,10.5,"*",5.0
"Stonington School District","=""1370011""","Grade   5",48.0,7.7,11.0,16.8,5.8
"Stonington School District","=""1370011""","Grade   6",40.1,5.4,14.8,10.6,7.5
"Stonington School District","=""1370011""","Grade   7",46.8,5.7,16.1,16.0,9.4
"Stonington School District","=""1370011""","Grade   8",45.7,8.2,20.7,13.8,7.8
"Stonington School District","=""1370011""","Grade   9","*",6.3,3.0,"*",4.6
"Stonington School District","=""1370011""","Grade 10",0.0,4.8,"*",7.6,4.9
"Stonington School District","=""1370011""","Grade 11","*","*","*",3.1,3.4
"Stonington School District","=""1370011""","Grade 12","*",8.3,"*",4.6,"*"
"Stratford School District","=""1380011""","Kindergarten",10.9,11.8,8.5,9.8,10.4
"Stratford School District","=""1380011""","Grade   1",5.7,10.4,8.1,6.0,4.0
"Stratford School District","=""1380011""","Grade   2",4.7,7.0,7.1,5.3,5.8
"Stratford School District","=""1380011""","Grade   3",4.9,6.7,6.5,6.4,5.9
"Stratford School District","=""1380011""","Grade   4",4.0,7.2,5.1,4.6,6.6
"Stratford School District","=""1380011""","Grade   5",6.6,9.0,6.0,6.2,5.2
"Stratford School District","=""1380011""","Grade   6",5.6,7.5,10.0,7.7,7.1
"Stratford School District","=""1380011""","Grade   7",9.4,11.9,10.0,11.5,11.0
"Stratford School District","=""1380011""","Grade   8",11.3,17.2,12.6,11.4,16.5
"Stratford School District","=""1380011""","Grade   9",14.9,16.4,16.6,15.1,17.6
"Stratford School District","=""1380011""","Grade 10",10.3,15.2,17.6,14.4,18.2
"Stratford School District","=""1380011""","Grade 11",12.7,15.0,14.9,14.9,19.1
"Stratford School District","=""1380011""","Grade 12",19.0,24.5,21.0,19.7,24.6
"Suffield School District","=""1390011""","Kindergarten",7.7,7.4,18.8,0.0,11.1
"Suffield School District","=""1390011""","Grade   1",7.3,8.1,14.2,0.0,"*"
"Suffield School District","=""1390011""","Grade   2",3.5,9.6,17.0,"*","*"
"Suffield School District","=""1390011""","Grade   3","*",4.5,8.7,0.0,"*"
"Suffield School District","=""1390011""","Grade   4",3.3,"*",7.6,0.0,4.1
"Suffield School District","=""1390011""","Grade   5",2.9,4.3,8.4,0.0,"*"
"Suffield School District","=""1390011""","Grade   6",7.5,5.2,4.3,0.0,3.1
"Suffield School District","=""1390011""","Grade   7",5.9,4.9,6.5,0.0,4.9
"Suffield School District","=""1390011""","Grade   8",8.6,8.5,4.9,0.0,3.2
"Suffield School District","=""1390011""","Grade   9",8.5,5.0,"*",0.0,7.8
"Suffield School District","=""1390011""","Grade 10",10.8,4.7,"*","*",10.1
"Suffield School District","=""1390011""","Grade 11",11.9,6.1,"*","*",12.4
"Suffield School District","=""1390011""","Grade 12",15.8,6.9,"*",12.1,9.9
"The Bridge Academy District","=""2690013""","Grade   7","*",0.0,"*",0.0,"*"
"The Bridge Academy District","=""2690013""","Grade   8","*","*","*",0.0,"*"
"The Bridge Academy District","=""2690013""","Grade   9","*","*","*","*",14.3
"The Bridge Academy District","=""2690013""","Grade 10","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Grade 11",0.0,"*",23.7,"*","*"
"The Bridge Academy District","=""2690013""","Grade 12","*","*",0.0,22.6,"*"
"The Gilbert School District","=""9020022""","Grade   7",12.5,11.1,8.2,13.0,"*"
"The Gilbert School District","=""9020022""","Grade   8",13.9,17.9,12.0,16.8,"*"
"The Gilbert School District","=""9020022""","Grade   9",11.8,17.6,18.7,25.7,6.0
"The Gilbert School District","=""9020022""","Grade 10",9.0,16.9,14.9,19.8,"*"
"The Gilbert School District","=""9020022""","Grade 11",15.9,13.8,8.8,24.2,5.8
"The Gilbert School District","=""9020022""","Grade 12",14.1,11.3,33.8,44.2,7.4
"Thomaston School District","=""1400011""","Kindergarten",13.0,12.7,"*","*","*"
"Thomaston School District","=""1400011""","Grade   1","*",16.9,"*","*","*"
"Thomaston School District","=""1400011""","Grade   2","*",7.7,"*","*","*"
"Thomaston School District","=""1400011""","Grade   3","*","*","*","*","*"
"Thomaston School District","=""1400011""","Grade   4","*","*","*","*","*"
"Thomaston School District","=""1400011""","Grade   5","*","*",6.1,"*",0.0
"Thomaston School District","=""1400011""","Grade   6",11.8,"*","*",6.0,7.6
"Thomaston School District","=""1400011""","Grade   7","*",12.7,"*","*",5.9
"Thomaston School District","=""1400011""","Grade   8",10.9,"*","*","*",10.0
"Thomaston School District","=""1400011""","Grade   9","*","*","*","*","*"
"Thomaston School District","=""1400011""","Grade 10","*","*",10.3,"*",11.9
"Thomaston School District","=""1400011""","Grade 11","*",0.0,9.5,16.7,12.3
"Thomaston School District","=""1400011""","Grade 12","*",7.4,"*",10.6,15.1
"Thompson School District","=""1410011""","Kindergarten",12.5,12.2,0.0,"*",0.0
"Thompson School District","=""1410011""","Grade   1","*",11.7,"*","*","*"
"Thompson School District","=""1410011""","Grade   2",8.2,9.6,"*","*","*"
"Thompson School District","=""1410011""","Grade   3","*",9.4,"*","*","*"
"Thompson School District","=""1410011""","Grade   4","*",7.7,7.1,"*","*"
"Thompson School District","=""1410011""","Grade   5",7.8,"*","*","*","*"
"Thompson School District","=""1410011""","Grade   6",10.6,6.0,"*","*",9.1
"Thompson School District","=""1410011""","Grade   7",6.8,"*","*","*","*"
"Thompson School District","=""1410011""","Grade   8",9.8,5.3,"*","*","*"
"Thompson School District","=""1410011""","Grade   9",20.0,11.4,10.7,11.0,16.5
"Thompson School District","=""1410011""","Grade 10",17.9,12.3,"*","*",22.9
"Thompson School District","=""1410011""","Grade 11",22.2,11.8,18.8,11.5,18.8
"Thompson School District","=""1410011""","Grade 12",22.2,"*",14.1,9.7,16.4
"Tolland School District","=""1420011""","Kindergarten",4.0,"*",0.0,0.0,5.2
"Tolland School District","=""1420011""","Grade   1","*","*",0.0,0.0,3.8
"Tolland School District","=""1420011""","Grade   2",3.5,"*",0.0,0.0,"*"
"Tolland School District","=""1420011""","Grade   3",3.5,3.5,"*","*","*"
"Tolland School District","=""1420011""","Grade   4",2.4,3.6,"*","*","*"
"Tolland School District","=""1420011""","Grade   5",5.9,"*",3.2,4.0,"*"
"Tolland School District","=""1420011""","Grade   6",4.5,4.7,2.9,4.0,"*"
"Tolland School District","=""1420011""","Grade   7",4.5,6.2,"*",2.9,4.5
"Tolland School District","=""1420011""","Grade   8",2.8,8.8,3.0,3.2,5.9
"Tolland School District","=""1420011""","Grade   9",5.1,8.2,5.3,4.2,5.5
"Tolland School District","=""1420011""","Grade 10",8.8,7.5,4.6,6.8,5.5
"Tolland School District","=""1420011""","Grade 11",13.0,8.8,5.3,13.8,9.1
"Tolland School District","=""1420011""","Grade 12",14.4,10.0,10.7,12.4,11.7
"Torrington School District","=""1430011""","Kindergarten",7.9,11.1,11.5,8.1,6.3
"Torrington School District","=""1430011""","Grade   1",7.7,8.2,6.6,7.5,4.4
"Torrington School District","=""1430011""","Grade   2",7.5,9.6,6.1,5.5,5.1
"Torrington School District","=""1430011""","Grade   3",8.3,6.6,6.7,3.1,5.3
"Torrington School District","=""1430011""","Grade   4",6.0,9.1,7.0,7.4,4.8
"Torrington School District","=""1430011""","Grade   5",8.7,7.0,9.2,5.8,7.0
"Torrington School District","=""1430011""","Grade   6",14.0,13.7,11.1,13.8,10.3
"Torrington School District","=""1430011""","Grade   7",14.8,15.0,13.8,11.7,14.3
"Torrington School District","=""1430011""","Grade   8",21.7,16.8,15.6,15.3,11.3
"Torrington School District","=""1430011""","Grade   9",20.6,24.1,31.0,17.8,10.7
"Torrington School District","=""1430011""","Grade 10",20.7,16.0,25.5,19.7,16.8
"Torrington School District","=""1430011""","Grade 11",21.6,24.0,24.4,15.7,19.0
"Torrington School District","=""1430011""","Grade 12",32.6,27.6,30.3,16.5,19.6
"Trailblazers Academy District","=""2780013""","Grade   6","*","*","N/A",62.9,11.8
"Trailblazers Academy District","=""2780013""","Grade   7","*","*",0.0,78.6,18.9
"Trailblazers Academy District","=""2780013""","Grade   8",11.3,"*",0.0,58.6,26.8
"Trumbull School District","=""1440011""","Kindergarten",3.8,4.8,2.9,6.4,5.3
"Trumbull School District","=""1440011""","Grade   1",3.9,4.4,"*",4.7,5.2
"Trumbull School District","=""1440011""","Grade   2",2.7,3.6,1.7,1.5,4.0
"Trumbull School District","=""1440011""","Grade   3",2.8,3.0,2.5,2.5,1.9
"Trumbull School District","=""1440011""","Grade   4",4.6,2.8,2.3,3.7,1.8
"Trumbull School District","=""1440011""","Grade   5",2.8,4.3,"*",3.3,2.6
"Trumbull School District","=""1440011""","Grade   6",3.7,6.1,3.4,3.5,6.6
"Trumbull School District","=""1440011""","Grade   7",7.9,7.0,3.6,3.9,6.9
"Trumbull School District","=""1440011""","Grade   8",8.7,10.1,3.6,6.5,7.3
"Trumbull School District","=""1440011""","Grade   9",8.2,1.9,3.5,1.6,2.2
"Trumbull School District","=""1440011""","Grade 10",6.8,2.4,"*",3.3,4.6
"Trumbull School District","=""1440011""","Grade 11",9.2,3.1,"*",1.5,6.4
"Trumbull School District","=""1440011""","Grade 12",12.4,"*","*",3.1,8.3
"Unified School District #1","=""3360015""","Grade   8",17.9,25.7,"*","*","*"
"Unified School District #1","=""3360015""","Grade   9",48.5,52.5,9.3,21.0,30.3
"Unified School District #1","=""3360015""","Grade 10",46.1,49.5,24.6,41.5,39.1
"Unified School District #1","=""3360015""","Grade 11",50.9,52.0,29.6,39.4,43.0
"Unified School District #1","=""3360015""","Grade 12",48.1,21.6,27.0,32.9,32.9
"Unified School District #2","=""3470015""","Grade   3","*","*","N/A","N/A","*"
"Unified School District #2","=""3470015""","Grade   4","*","N/A","*","*","N/A"
"Unified School District #2","=""3470015""","Grade   5","*","*","*","N/A","N/A"
"Unified School District #2","=""3470015""","Grade   6","*","*","*","*","*"
"Unified School District #2","=""3470015""","Grade   7","*","*","*","*","*"
"Unified School District #2","=""3470015""","Grade   8",25.0,"*","*","*",0.0
"Unified School District #2","=""3470015""","Grade   9",11.6,13.0,"*","*","*"
"Unified School District #2","=""3470015""","Grade 10",19.4,9.5,"*","*","*"
"Unified School District #2","=""3470015""","Grade 11",14.3,20.6,0.0,"*","*"
"Unified School District #2","=""3470015""","Grade 12","*",58.3,0.0,"*","*"
"Union School District","=""1450011""","Kindergarten","N/A","*","*","*","*"
"Union School District","=""1450011""","Grade   1","*","*","*","*","*"
"Union School District","=""1450011""","Grade   2","*","*","*","*","*"
"Union School District","=""1450011""","Grade   3","*","*","*","*","*"
"Union School District","=""1450011""","Grade   4","*","*","*","*","*"
"Union School District","=""1450011""","Grade   5","*","*","*","*","*"
"Union School District","=""1450011""","Grade   6","*","*","*","*","*"
"Union School District","=""1450011""","Grade   7","*","*","*","*","*"
"Union School District","=""1450011""","Grade   8","*","*","*","*","*"
"Vernon School District","=""1460011""","Kindergarten",13.4,9.1,7.8,6.4,8.0
"Vernon School District","=""1460011""","Grade   1",8.6,4.3,6.1,8.3,5.1
"Vernon School District","=""1460011""","Grade   2",7.5,4.5,5.7,7.2,7.4
"Vernon School District","=""1460011""","Grade   3",5.2,2.5,4.3,4.7,4.0
"Vernon School District","=""1460011""","Grade   4",5.1,4.4,2.2,4.2,5.2
"Vernon School District","=""1460011""","Grade   5",6.4,5.0,3.9,4.4,6.6
"Vernon School District","=""1460011""","Grade   6",4.5,2.8,3.7,2.6,5.1
"Vernon School District","=""1460011""","Grade   7",6.3,3.6,3.2,7.3,8.8
"Vernon School District","=""1460011""","Grade   8",7.5,8.5,3.8,8.0,11.0
"Vernon School District","=""1460011""","Grade   9",18.0,13.6,16.4,17.6,22.3
"Vernon School District","=""1460011""","Grade 10",9.9,12.7,9.0,14.5,14.5
"Vernon School District","=""1460011""","Grade 11",19.2,12.8,13.4,13.5,16.8
"Vernon School District","=""1460011""","Grade 12",19.2,23.8,14.3,20.9,21.2
"Voluntown School District","=""1470011""","Kindergarten",19.4,"*","*","*","*"
"Voluntown School District","=""1470011""","Grade   1","*","*","*",0.0,0.0
"Voluntown School District","=""1470011""","Grade   2",0.0,0.0,"*","*",0.0
"Voluntown School District","=""1470011""","Grade   3","*","*","*","*","*"
"Voluntown School District","=""1470011""","Grade   4","*","*","*","*",0.0
"Voluntown School District","=""1470011""","Grade   5","*","*","*","*","*"
"Voluntown School District","=""1470011""","Grade   6","*","*","*","*",0.0
"Voluntown School District","=""1470011""","Grade   7","*","*",16.7,"*","*"
"Voluntown School District","=""1470011""","Grade   8","*","*","*",20.5,0.0
"Voluntown School District","=""1470011""","Grade   9","*","*","*","*","*"
"Voluntown School District","=""1470011""","Grade 10","*","*","*","N/A","*"
"Voluntown School District","=""1470011""","Grade 11","N/A","*","*","*","N/A"
"Voluntown School District","=""1470011""","Grade 12","*","*","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Kindergarten",11.5,10.1,6.0,4.2,4.3
"Wallingford School District","=""1480011""","Grade   1",11.3,10.3,4.2,3.4,3.0
"Wallingford School District","=""1480011""","Grade   2",11.5,9.1,2.8,3.4,3.1
"Wallingford School District","=""1480011""","Grade   3",8.6,10.8,2.9,2.8,3.1
"Wallingford School District","=""1480011""","Grade   4",11.0,10.5,3.2,3.3,2.3
"Wallingford School District","=""1480011""","Grade   5",11.3,11.8,4.4,2.4,3.1
"Wallingford School District","=""1480011""","Grade   6",8.6,7.6,2.7,2.6,3.6
"Wallingford School District","=""1480011""","Grade   7",10.9,10.8,4.7,2.9,4.1
"Wallingford School District","=""1480011""","Grade   8",11.3,11.1,7.7,6.6,7.7
"Wallingford School District","=""1480011""","Grade   9",11.6,6.1,6.8,8.2,6.1
"Wallingford School District","=""1480011""","Grade 10",11.9,11.1,7.5,6.7,7.6
"Wallingford School District","=""1480011""","Grade 11",12.7,7.4,7.9,7.2,8.0
"Wallingford School District","=""1480011""","Grade 12",13.5,9.4,11.2,11.7,8.5
"Waterbury School District","=""1510011""","Kindergarten",16.2,20.2,18.6,17.3,12.5
"Waterbury School District","=""1510011""","Grade   1",12.4,13.5,15.0,13.7,10.2
"Waterbury School District","=""1510011""","Grade   2",9.6,11.2,11.9,10.6,7.7
"Waterbury School District","=""1510011""","Grade   3",8.1,9.1,11.2,11.2,8.0
"Waterbury School District","=""1510011""","Grade   4",10.1,9.6,11.4,10.3,7.5
"Waterbury School District","=""1510011""","Grade   5",9.7,9.2,12.4,10.4,7.9
"Waterbury School District","=""1510011""","Grade   6",16.6,16.7,17.9,17.1,15.2
"Waterbury School District","=""1510011""","Grade   7",21.5,21.2,20.7,19.3,18.5
"Waterbury School District","=""1510011""","Grade   8",24.9,24.6,24.4,18.4,20.6
"Waterbury School District","=""1510011""","Grade   9",27.0,31.3,28.5,26.3,26.5
"Waterbury School District","=""1510011""","Grade 10",30.9,31.5,34.5,29.4,29.7
"Waterbury School District","=""1510011""","Grade 11",27.0,32.9,35.3,32.3,27.2
"Waterbury School District","=""1510011""","Grade 12",29.9,36.5,37.2,35.4,28.9
"Waterford School District","=""1520011""","Kindergarten",7.0,5.0,4.7,"*","*"
"Waterford School District","=""1520011""","Grade   1",4.7,3.6,3.8,3.7,"*"
"Waterford School District","=""1520011""","Grade   2",4.1,4.6,"*",4.9,4.8
"Waterford School District","=""1520011""","Grade   3",3.5,3.5,5.7,"*",3.6
"Waterford School District","=""1520011""","Grade   4","*",2.9,"*",6.6,"*"
"Waterford School District","=""1520011""","Grade   5",5.8,2.7,4.3,3.9,"*"
"Waterford School District","=""1520011""","Grade   6",4.5,6.6,4.9,6.3,4.3
"Waterford School District","=""1520011""","Grade   7",5.7,5.7,8.9,6.4,4.8
"Waterford School District","=""1520011""","Grade   8",7.7,6.9,8.4,6.1,7.9
"Waterford School District","=""1520011""","Grade   9",4.8,4.9,3.7,7.5,4.4
"Waterford School District","=""1520011""","Grade 10",9.1,5.6,5.0,6.9,11.0
"Waterford School District","=""1520011""","Grade 11",9.4,8.4,8.7,8.7,9.3
"Waterford School District","=""1520011""","Grade 12",21.7,31.4,10.1,8.6,11.9
"Watertown School District","=""1530011""","Kindergarten",4.1,5.7,7.5,8.4,8.4
"Watertown School District","=""1530011""","Grade   1",5.6,7.7,5.4,4.4,4.1
"Watertown School District","=""1530011""","Grade   2",2.8,5.1,"*",5.8,4.8
"Watertown School District","=""1530011""","Grade   3","*","*",3.5,4.3,3.9
"Watertown School District","=""1530011""","Grade   4",3.3,4.5,"*",5.8,"*"
"Watertown School District","=""1530011""","Grade   5",4.5,"*","*","*",7.8
"Watertown School District","=""1530011""","Grade   6",5.2,2.8,"*",4.4,3.1
"Watertown School District","=""1530011""","Grade   7",3.9,4.9,5.9,4.1,7.8
"Watertown School District","=""1530011""","Grade   8",5.9,6.3,7.9,5.6,5.3
"Watertown School District","=""1530011""","Grade   9",16.1,15.8,16.5,12.4,8.2
"Watertown School District","=""1530011""","Grade 10",22.2,19.4,22.0,17.1,12.0
"Watertown School District","=""1530011""","Grade 11",26.4,19.9,19.5,17.6,12.3
"Watertown School District","=""1530011""","Grade 12",41.3,34.8,35.0,29.7,21.8
"West Hartford School District","=""1550011""","Kindergarten",6.9,6.0,7.5,6.1,5.2
"West Hartford School District","=""1550011""","Grade   1",4.1,5.0,4.3,5.4,5.3
"West Hartford School District","=""1550011""","Grade   2",4.4,4.2,3.6,4.6,4.1
"West Hartford School District","=""1550011""","Grade   3",2.8,4.1,3.0,3.0,4.3
"West Hartford School District","=""1550011""","Grade   4",3.0,4.1,4.2,3.7,3.4
"West Hartford School District","=""1550011""","Grade   5",3.9,3.7,5.0,3.6,3.4
"West Hartford School District","=""1550011""","Grade   6",4.6,5.8,4.2,3.3,3.1
"West Hartford School District","=""1550011""","Grade   7",6.1,5.7,4.7,4.8,5.2
"West Hartford School District","=""1550011""","Grade   8",8.2,8.6,6.7,6.8,5.3
"West Hartford School District","=""1550011""","Grade   9",5.8,5.8,5.1,6.2,5.5
"West Hartford School District","=""1550011""","Grade 10",7.2,7.2,4.3,6.3,7.7
"West Hartford School District","=""1550011""","Grade 11",7.4,9.2,5.6,7.1,7.6
"West Hartford School District","=""1550011""","Grade 12",7.8,8.6,8.4,7.9,9.2
"West Haven School District","=""1560011""","Kindergarten",13.5,20.7,19.6,21.8,12.9
"West Haven School District","=""1560011""","Grade   1",7.8,14.8,11.8,13.8,8.0
"West Haven School District","=""1560011""","Grade   2",8.0,12.7,10.0,9.0,8.6
"West Haven School District","=""1560011""","Grade   3",7.2,14.5,10.4,8.5,6.6
"West Haven School District","=""1560011""","Grade   4",5.2,10.6,12.2,9.8,6.8
"West Haven School District","=""1560011""","Grade   5",12.0,10.7,13.0,12.8,10.3
"West Haven School District","=""1560011""","Grade   6",14.4,15.8,13.7,16.5,12.9
"West Haven School District","=""1560011""","Grade   7",18.5,17.8,16.3,18.2,13.0
"West Haven School District","=""1560011""","Grade   8",27.5,36.1,22.0,27.2,16.2
"West Haven School District","=""1560011""","Grade   9",23.0,17.4,23.1,22.7,17.2
"West Haven School District","=""1560011""","Grade 10",18.0,16.8,16.1,20.2,16.6
"West Haven School District","=""1560011""","Grade 11",18.9,14.9,12.9,16.2,9.9
"West Haven School District","=""1560011""","Grade 12",16.4,11.6,12.3,17.6,9.8
"Westbrook School District","=""1540011""","Kindergarten",0.0,0.0,"*","*","*"
"Westbrook School District","=""1540011""","Grade   1","*","*","*","*","*"
"Westbrook School District","=""1540011""","Grade   2","*","*","*","*","*"
"Westbrook School District","=""1540011""","Grade   3","*","*","*","*",0.0
"Westbrook School District","=""1540011""","Grade   4","*","*","*","*","*"
"Westbrook School District","=""1540011""","Grade   5",0.0,"*","*","*",0.0
"Westbrook School District","=""1540011""","Grade   6",10.0,"*","*",0.0,0.0
"Westbrook School District","=""1540011""","Grade   7","*",12.6,0.0,0.0,"*"
"Westbrook School District","=""1540011""","Grade   8","*",9.2,"*","*","*"
"Westbrook School District","=""1540011""","Grade   9",7.9,"*","*","*",0.0
"Westbrook School District","=""1540011""","Grade 10","*",8.0,"*","*",6.5
"Westbrook School District","=""1540011""","Grade 11",10.5,11.3,"*","*",11.7
"Westbrook School District","=""1540011""","Grade 12",9.0,12.5,20.5,10.3,12.3
"Weston School District","=""1570011""","Kindergarten",6.9,9.4,6.5,4.2,7.7
"Weston School District","=""1570011""","Grade   1",8.4,6.8,5.9,4.6,"*"
"Weston School District","=""1570011""","Grade   2",4.0,6.2,4.5,4.0,"*"
"Weston School District","=""1570011""","Grade   3",4.4,3.4,6.3,4.9,"*"
"Weston School District","=""1570011""","Grade   4",6.4,8.8,3.3,5.1,"*"
"Weston School District","=""1570011""","Grade   5",7.4,5.5,6.6,"*",4.3
"Weston School District","=""1570011""","Grade   6",10.4,7.2,5.8,5.3,3.1
"Weston School District","=""1570011""","Grade   7",10.7,9.9,7.1,9.5,3.9
"Weston School District","=""1570011""","Grade   8",10.4,9.2,11.2,11.7,3.8
"Weston School District","=""1570011""","Grade   9",5.9,7.5,3.3,3.5,4.1
"Weston School District","=""1570011""","Grade 10",9.9,8.6,3.0,7.2,6.7
"Weston School District","=""1570011""","Grade 11",8.7,6.6,"*",4.4,2.9
"Weston School District","=""1570011""","Grade 12",47.9,11.4,5.4,7.6,7.2
"Westport School District","=""1580011""","Kindergarten","*",2.4,5.7,2.3,2.2
"Westport School District","=""1580011""","Grade   1","*",2.3,2.8,2.3,2.2
"Westport School District","=""1580011""","Grade   2","*",2.1,"*","*",1.7
"Westport School District","=""1580011""","Grade   3",2.0,"*","*","*",1.4
"Westport School District","=""1580011""","Grade   4",2.3,2.6,2.2,1.8,2.1
"Westport School District","=""1580011""","Grade   5",2.5,4.3,2.8,1.6,1.5
"Westport School District","=""1580011""","Grade   6",2.8,3.3,2.0,3.0,3.6
"Westport School District","=""1580011""","Grade   7",3.9,5.2,5.8,2.7,4.7
