"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education"

"",,,,"Graduates",,"Non-Graduates",,,
"East Hartford School District","Connecticut IB Academy","High Needs",15,15,100.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Hispanic","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Male",13,13,100.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-ELL",37,36,97.3,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-High Needs",23,22,95.7,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Hispanic",33,32,97.0,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Special Education",36,35,97.2,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",26,25,96.2,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Special Education","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Asian","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","White",17,17,100.0,"*","*","*","*"
"East Hartford School District","East Hartford High School","All Students",368,327,88.9,7,1.9,34,9.2
"East Hartford School District","East Hartford High School","Black",129,117,90.7,"*","*",11,8.5
"East Hartford School District","East Hartford High School","ELL",22,19,86.4,"*","*","*","*"
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",186,162,87.1,"*","*",22,11.8
"East Hartford School District","East Hartford High School","Eligible For Lunch",259,229,88.4,"*","*",28,10.8
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",73,67,91.8,"*","*",6,8.2
"East Hartford School District","East Hartford High School","Female",176,160,90.9,"*","*",13,7.4
"East Hartford School District","East Hartford High School","High Needs",272,236,86.8,7,2.6,29,10.7
"East Hartford School District","East Hartford High School","Hispanic",139,121,87.1,"*","*",15,10.8
"East Hartford School District","East Hartford High School","Male",192,167,87.0,"*","*",21,10.9
"East Hartford School District","East Hartford High School","Non-ELL",346,308,89.0,6,1.7,32,9.2
"East Hartford School District","East Hartford High School","Non-High Needs",96,91,94.8,"*","*","*","*"
"East Hartford School District","East Hartford High School","Non-Hispanic",229,206,90.0,"*","*",19,8.3
"East Hartford School District","East Hartford High School","Non-Special Education",323,298,92.3,"*","*",25,7.7
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",109,98,89.9,"*","*",6,5.5
"East Hartford School District","East Hartford High School","Special Education",45,29,64.4,7,15.6,9,20.0
"East Hartford School District","East Hartford High School","Asian",21,19,90.5,"*","*","*","*"
"East Hartford School District","East Hartford High School","White",79,70,88.6,"*","*",6,7.6
"East Hartford School District","Stevens Alternate High school","All Students",116,77,66.4,"*","*",35,30.2
"East Hartford School District","Stevens Alternate High school","Black",45,36,80.0,"*","*",8,17.8
"East Hartford School District","Stevens Alternate High school","ELL",9,7,77.8,"*","*","*","*"
"East Hartford School District","Stevens Alternate High school","Eligible For Free Lunch",78,51,65.4,"*","*",24,30.8
"East Hartford School District","Stevens Alternate High school","Eligible For Lunch",101,67,66.3,"*","*",31,30.7
"East Hartford School District","Stevens Alternate High school","Eligible For Reduced Lunch",23,16,69.6,"*","*",7,30.4
"East Hartford School District","Stevens Alternate High school","Female",49,35,71.4,"*","*",13,26.5
"East Hartford School District","Stevens Alternate High school","High Needs",107,69,64.5,"*","*",34,31.8
"East Hartford School District","Stevens Alternate High school","Hispanic",47,28,59.6,"*","*",17,36.2
"East Hartford School District","Stevens Alternate High school","Male",67,42,62.7,"*","*",22,32.8
"East Hartford School District","Stevens Alternate High school","Non-ELL",107,70,65.4,"*","*",33,30.8
"East Hartford School District","Stevens Alternate High school","Non-High Needs",9,8,88.9,"*","*","*","*"
"East Hartford School District","Stevens Alternate High school","Non-Hispanic",69,49,71.0,"*","*",18,26.1
"East Hartford School District","Stevens Alternate High school","Non-Special Education",97,65,67.0,"*","*",29,29.9
"East Hartford School District","Stevens Alternate High school","Not Eligible For Lunch",15,10,66.7,"*","*","*","*"
"East Hartford School District","Stevens Alternate High school","Special Education",19,12,63.2,"*","*",6,31.6
"East Hartford School District","Stevens Alternate High school","Asian","*","*","*","*","*","*","*"
"East Hartford School District","Stevens Alternate High school","White",20,11,55.0,"*","*",8,40.0
"East Hartford School District","Stevens Alternate High school","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","All Students",238,184,77.3,8,3.4,46,19.3
"East Haven School District","East Haven High School","Black",6,"*","*","*","*","*","*"
"East Haven School District","East Haven High School","ELL","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","Eligible For Free Lunch",78,49,62.8,"*","*",25,32.1
"East Haven School District","East Haven High School","Eligible For Lunch",119,83,69.7,"*","*",31,26.1
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",41,34,82.9,"*","*",6,14.6
"East Haven School District","East Haven High School","Female",113,96,85.0,"*","*",15,13.3
"East Haven School District","East Haven High School","High Needs",132,88,66.7,7,5.3,37,28.0
"East Haven School District","East Haven High School","Hispanic",46,33,71.7,"*","*",10,21.7
"East Haven School District","East Haven High School","Male",125,88,70.4,6,4.8,31,24.8
"East Haven School District","East Haven High School","Non-ELL",234,182,77.8,8,3.4,44,18.8
"East Haven School District","East Haven High School","Non-High Needs",106,96,90.6,"*","*",9,8.5
"East Haven School District","East Haven High School","Non-Hispanic",192,151,78.6,"*","*",36,18.8
"East Haven School District","East Haven High School","Non-Special Education",214,172,80.4,6,2.8,36,16.8
"East Haven School District","East Haven High School","Not Eligible For Lunch",119,101,84.9,"*","*",15,12.6
"East Haven School District","East Haven High School","Special Education",24,12,50.0,"*","*",10,41.7
"East Haven School District","East Haven High School","Asian","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","White",178,141,79.2,"*","*",32,18.0
"East Haven School District","East Haven High School","Two or More Races","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","All Students",306,295,96.4,6,2.0,"*","*"
"East Lyme School District","East Lyme High School","Black",6,6,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","ELL","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Free Lunch",20,18,90.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Lunch",24,22,91.7,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Female",159,155,97.5,"*","*","*","*"
"East Lyme School District","East Lyme High School","High Needs",66,56,84.8,6,9.1,"*","*"
"East Lyme School District","East Lyme High School","Hispanic",10,10,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Male",147,140,95.2,"*","*","*","*"
"East Lyme School District","East Lyme High School","Non-ELL",304,293,96.4,6,2.0,"*","*"
"East Lyme School District","East Lyme High School","Non-High Needs",240,239,99.6,"*","*","*","*"
"East Lyme School District","East Lyme High School","Non-Hispanic",296,285,96.3,6,2.0,"*","*"
"East Lyme School District","East Lyme High School","Non-Special Education",262,259,98.9,"*","*","*","*"
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",282,273,96.8,6,2.1,"*","*"
"East Lyme School District","East Lyme High School","Special Education",44,36,81.8,6,13.6,"*","*"
"East Lyme School District","East Lyme High School","Asian",28,28,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","White",260,249,95.8,6,2.3,"*","*"
"East Lyme School District","East Lyme High School","Two or More Races","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","All Students",92,81,88.0,"*","*",8,8.7
"East Windsor School District","East Windsor High School","Black",14,13,92.9,"*","*","*","*"
"East Windsor School District","East Windsor High School","ELL","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Free Lunch",18,13,72.2,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Lunch",37,30,81.1,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch",19,17,89.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","Female",47,43,91.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","High Needs",48,39,81.3,"*","*",6,12.5
"East Windsor School District","East Windsor High School","Hispanic",9,6,66.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","Male",45,38,84.4,"*","*",6,13.3
"East Windsor School District","East Windsor High School","Non-ELL",91,81,89.0,"*","*",8,8.8
"East Windsor School District","East Windsor High School","Non-High Needs",44,42,95.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Hispanic",83,75,90.4,"*","*",6,7.2
"East Windsor School District","East Windsor High School","Non-Special Education",76,68,89.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",55,51,92.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education",16,13,81.3,"*","*","*","*"
"East Windsor School District","East Windsor High School","Asian","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","White",64,57,89.1,"*","*","*","*"
"East Windsor School District","East Windsor High School","Two or More Races","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","All Students",26,25,96.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch",6,"*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Lunch",8,7,87.5,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
