"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Explorations District","Explorations","Female",20,13,65.0,"*","*",7,35.0
"Explorations District","Explorations","High Needs",20,9,45.0,"*","*",11,55.0
"Explorations District","Explorations","Hispanic","*","*","*","*","*","*","*"
"Explorations District","Explorations","Male",9,"*","*","*","*","*","*"
"Explorations District","Explorations","Non-ELL",29,17,58.6,"*","*",12,41.4
"Explorations District","Explorations","Non-High Needs",9,8,88.9,"*","*","*","*"
"Explorations District","Explorations","Non-Hispanic",25,15,60.0,"*","*",10,40.0
"Explorations District","Explorations","Non-Special Education",21,13,61.9,"*","*",8,38.1
"Explorations District","Explorations","Not Eligible For Lunch",15,12,80.0,"*","*","*","*"
"Explorations District","Explorations","Special Education",8,"*","*","*","*","*","*"
"Explorations District","Explorations","White",25,15,60.0,"*","*",10,40.0
"Fairfield School District","Fairfield Ludlowe High School","All Students",352,343,97.4,"*","*",7,2.0
"Fairfield School District","Fairfield Ludlowe High School","Black",9,8,88.9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",22,19,86.4,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Lunch",33,30,90.9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Female",200,196,98.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","High Needs",79,74,93.7,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Hispanic",18,17,94.4,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Male",152,147,96.7,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",350,341,97.4,"*","*",7,2.0
"Fairfield School District","Fairfield Ludlowe High School","Non-High Needs",273,269,98.5,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Hispanic",334,326,97.6,"*","*",6,1.8
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",301,296,98.3,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",319,313,98.1,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Asian",10,9,90.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education",51,47,92.2,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","White",300,294,98.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Two or More Races",12,12,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","All Students",338,323,95.6,"*","*",14,4.1
"Fairfield School District","Fairfield Warde High School","Black",9,8,88.9,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",35,31,88.6,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Lunch",49,42,85.7,"*","*",7,14.3
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch",14,11,78.6,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Female",184,176,95.7,"*","*",8,4.3
"Fairfield School District","Fairfield Warde High School","High Needs",82,72,87.8,"*","*",9,11.0
"Fairfield School District","Fairfield Warde High School","Hispanic",50,45,90.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Male",154,147,95.5,"*","*",6,3.9
"Fairfield School District","Fairfield Warde High School","Non-ELL",327,314,96.0,"*","*",12,3.7
"Fairfield School District","Fairfield Warde High School","Non-High Needs",256,251,98.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Hispanic",288,278,96.5,"*","*",9,3.1
"Fairfield School District","Fairfield Warde High School","Non-Special Education",297,286,96.3,"*","*",11,3.7
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",289,281,97.2,"*","*",7,2.4
"Fairfield School District","Fairfield Warde High School","Asian",18,17,94.4,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","ELL",11,9,81.8,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Special Education",41,37,90.2,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","White",244,237,97.1,"*","*",6,2.5
"Fairfield School District","Fairfield Warde High School","Two or More Races",14,13,92.9,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","All Students",298,289,97.0,"*","*",8,2.7
"Farmington School District","Farmington High School","Black",19,17,89.5,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Free Lunch",22,19,86.4,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Lunch",35,32,91.4,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",13,13,100.0,"*","*","*","*"
"Farmington School District","Farmington High School","Female",152,149,98.0,"*","*","*","*"
"Farmington School District","Farmington High School","High Needs",55,51,92.7,"*","*","*","*"
"Farmington School District","Farmington High School","Hispanic","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Male",146,140,95.9,"*","*","*","*"
"Farmington School District","Farmington High School","Non-ELL",295,286,96.9,"*","*",8,2.7
"Farmington School District","Farmington High School","Non-High Needs",243,238,97.9,"*","*","*","*"
"Farmington School District","Farmington High School","Non-Hispanic",290,282,97.2,"*","*",7,2.4
"Farmington School District","Farmington High School","Non-Special Education",274,268,97.8,"*","*",6,2.2
"Farmington School District","Farmington High School","Not Eligible For Lunch",263,257,97.7,"*","*","*","*"
"Farmington School District","Farmington High School","Asian",18,18,100.0,"*","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Special Education",24,21,87.5,"*","*","*","*"
"Farmington School District","Farmington High School","White",253,247,97.6,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","All Students",506,497,98.2,"*","*",9,1.8
"Glastonbury School District","Glastonbury High School","Black",22,22,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",29,26,89.7,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Lunch",46,43,93.5,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",17,17,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Female",246,244,99.2,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","High Needs",92,85,92.4,"*","*",7,7.6
"Glastonbury School District","Glastonbury High School","Hispanic",32,30,93.8,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Male",260,253,97.3,"*","*",7,2.7
"Glastonbury School District","Glastonbury High School","Non-ELL",502,493,98.2,"*","*",9,1.8
"Glastonbury School District","Glastonbury High School","Non-High Needs",414,412,99.5,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Hispanic",474,467,98.5,"*","*",7,1.5
"Glastonbury School District","Glastonbury High School","Non-Special Education",454,452,99.6,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",460,454,98.7,"*","*",6,1.3
"Glastonbury School District","Glastonbury High School","Asian",32,32,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education",52,45,86.5,"*","*",7,13.5
"Glastonbury School District","Glastonbury High School","White",410,403,98.3,"*","*",7,1.7
"Glastonbury School District","Glastonbury High School","Two or More Races",9,9,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","All Students",187,185,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Black","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Lunch",10,10,100.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","Female",96,95,99.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","High Needs",28,28,100.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Male",91,90,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL",187,185,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-High Needs",159,157,98.7,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Hispanic",182,180,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education",167,165,98.8,"*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",177,175,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Asian","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education",20,20,100.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","White",177,175,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Two or More Races","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","All Students",640,612,95.6,"*","*",24,3.8
"Greenwich School District","Greenwich High School","Black",19,17,89.5,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",63,58,92.1,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Lunch",94,88,93.6,"*","*",6,6.4
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",31,30,96.8,"*","*","*","*"
"Greenwich School District","Greenwich High School","Female",314,305,97.1,"*","*",8,2.5
"Greenwich School District","Greenwich High School","High Needs",189,175,92.6,"*","*",10,5.3
"Greenwich School District","Greenwich High School","Hispanic",95,85,89.5,"*","*",10,10.5
"Greenwich School District","Greenwich High School","Male",326,307,94.2,"*","*",16,4.9
"Greenwich School District","Greenwich High School","Non-ELL",610,586,96.1,"*","*",20,3.3
"Greenwich School District","Greenwich High School","Non-High Needs",451,437,96.9,"*","*",14,3.1
"Greenwich School District","Greenwich High School","Non-Hispanic",545,527,96.7,"*","*",14,2.6
"Greenwich School District","Greenwich High School","Non-Special Education",549,532,96.9,"*","*",17,3.1
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",546,524,96.0,"*","*",18,3.3
"Greenwich School District","Greenwich High School","Asian",46,46,100.0,"*","*","*","*"
"Greenwich School District","Greenwich High School","ELL",30,26,86.7,"*","*","*","*"
"Greenwich School District","Greenwich High School","Special Education",91,80,87.9,"*","*",7,7.7
"Greenwich School District","Greenwich High School","White",472,456,96.6,"*","*",13,2.8
"Greenwich School District","Greenwich High School","Two or More Races",8,8,100.0,"*","*","*","*"
"Griswold School District","Griswold High School","All Students",183,162,88.5,"*","*",21,11.5
