"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",703,677,96.3,677,154,22.7,210,31.0,240,35.5,73,10.8,313,46.2
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",283,269,95.1,269,16,5.9,54,20.1,122,45.4,77,28.6,199,74.0
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",235,229,97.4,228,29,12.7,57,25.0,87,38.2,55,24.1,142,62.3
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",287,281,97.9,281,60,21.4,54,19.2,103,36.7,64,22.8,167,59.4
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",361,358,99.2,358,85,23.7,95,26.5,96,26.8,82,22.9,178,49.7
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",332,330,99.4,330,67,20.3,71,21.5,103,31.2,89,27.0,192,58.2
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",338,336,99.4,336,55,16.4,69,20.5,114,33.9,98,29.2,212,63.1
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",990,987,99.7,986,611,62.0,220,22.3,129,13.1,26,2.6,155,15.7
"Waterbury School District","=""1510011""","Washington School","=""1512311""",160,160,100.0,160,67,41.9,47,29.4,41,25.6,"*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",289,286,99.0,286,102,35.7,79,27.6,68,23.8,37,12.9,105,36.7
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",239,207,86.6,207,129,62.3,43,20.8,"*","*","*","*",35,16.9
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",225,223,99.1,223,105,47.1,57,25.6,46,20.6,15,6.7,61,27.4
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",274,273,99.6,273,118,43.2,62,22.7,72,26.4,21,7.7,93,34.1
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",348,297,85.3,287,148,51.6,101,35.2,"*","*","*","*",38,13.2
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",217,217,100.0,217,129,59.4,56,25.8,24,11.1,8,3.7,32,14.7
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",282,280,99.3,279,132,47.3,73,26.2,56,20.1,18,6.5,74,26.5
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",92,74,80.4,69,61,88.4,"*","*",0,0.0,"*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",263,262,99.6,262,105,40.1,80,30.5,46,17.6,31,11.8,77,29.4
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",315,314,99.7,314,174,55.4,76,24.2,53,16.9,11,3.5,64,20.4
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",403,402,99.8,402,207,51.5,110,27.4,61,15.2,24,6.0,85,21.1
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",223,202,90.6,201,131,65.2,43,21.4,"*","*","*","*",27,13.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",317,305,96.2,305,126,41.3,73,23.9,83,27.2,23,7.5,106,34.8
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",252,252,100.0,252,64,25.4,71,28.2,71,28.2,46,18.3,117,46.4
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",271,269,99.3,269,94,34.9,85,31.6,63,23.4,27,10.0,90,33.5
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1145,1130,98.7,1129,589,52.2,304,26.9,197,17.4,39,3.5,236,20.9
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",991,978,98.7,978,537,54.9,265,27.1,149,15.2,27,2.8,176,18.0
"Waterbury School District","=""1510011""","Reed School","=""1513411""",240,240,100.0,240,98,40.8,68,28.3,56,23.3,18,7.5,74,30.8
"Waterbury School District","=""1510011""","Regan School","=""1512811""",150,150,100.0,150,68,45.3,40,26.7,34,22.7,8,5.3,42,28.0
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",280,280,100.0,280,30,10.7,68,24.3,97,34.6,85,30.4,182,65.0
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",188,187,99.5,187,119,63.6,44,23.5,16,8.6,8,4.3,24,12.8
"Waterbury School District","=""1510011""","State Street School","=""1519011""",43,41,95.3,41,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",222,222,100.0,222,176,79.3,28,12.6,"*","*","*","*",18,8.1
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",115,113,98.3,113,9,8.0,23,20.4,52,46.0,29,25.7,81,71.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",323,323,100.0,323,49,15.2,79,24.5,150,46.4,45,13.9,195,60.4
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",151,150,99.3,150,39,26.0,40,26.7,54,36.0,17,11.3,71,47.3
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",304,287,94.4,283,129,45.6,94,33.2,51,18.0,9,3.2,60,21.2
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",155,153,98.7,153,81,52.9,45,29.4,"*","*","*","*",27,17.6
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",654,651,99.5,651,58,8.9,148,22.7,312,47.9,133,20.4,445,68.4
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",176,175,99.4,175,25,14.3,27,15.4,66,37.7,57,32.6,123,70.3
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",190,187,98.4,187,36,19.3,36,19.3,55,29.4,60,32.1,115,61.5
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",183,183,100.0,183,29,15.8,47,25.7,47,25.7,60,32.8,107,58.5
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",192,188,97.9,186,13,7.0,44,23.7,74,39.8,55,29.6,129,69.4
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",292,288,98.6,288,40,13.9,79,27.4,91,31.6,78,27.1,169,58.7
"Watertown School District","=""1530011""","Polk School","=""1530411""",351,347,98.9,347,55,15.9,74,21.3,117,33.7,101,29.1,218,62.8
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",668,663,99.3,663,91,13.7,159,24.0,298,44.9,115,17.3,413,62.3
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",217,82,37.8,81,29,35.8,19,23.5,25,30.9,8,9.9,33,40.7
"West Hartford School District","=""1550011""","Smith School","=""1551711""",184,180,97.8,180,18,10.0,34,18.9,53,29.4,75,41.7,128,71.1
"West Hartford School District","=""1550011""","REACH","=""1557311""",9,7,"*",6,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",208,207,99.5,207,15,7.2,21,10.1,67,32.4,104,50.2,171,82.6
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",184,184,100.0,184,12,6.5,27,14.7,64,34.8,81,44.0,145,78.8
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",413,413,100.0,413,24,5.8,80,19.4,178,43.1,131,31.7,309,74.8
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",253,252,99.6,251,9,3.6,10,4.0,55,21.9,177,70.5,232,92.4
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",146,144,98.6,144,27,18.8,35,24.3,37,25.7,45,31.3,82,56.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",396,371,93.7,370,24,6.5,96,25.9,137,37.0,113,30.5,250,67.6
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",265,261,98.5,261,21,8.0,39,14.9,88,33.7,113,43.3,201,77.0
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",350,165,47.1,161,30,18.6,36,22.4,48,29.8,47,29.2,95,59.0
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",918,912,99.3,910,91,10.0,143,15.7,418,45.9,258,28.4,676,74.3
"West Hartford School District","=""1550011""","Morley School","=""1550911""",165,163,98.8,162,13,8.0,28,17.3,50,30.9,71,43.8,121,74.7
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",192,191,99.5,190,12,6.3,38,20.0,63,33.2,77,40.5,140,73.7
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",842,835,99.2,834,109,13.1,155,18.6,320,38.4,250,30.0,570,68.3
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",210,209,99.5,209,34,16.3,43,20.6,53,25.4,79,37.8,132,63.2
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",223,223,100.0,223,27,12.1,26,11.7,55,24.7,115,51.6,170,76.2
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",240,238,99.2,238,33,13.9,43,18.1,75,31.5,87,36.6,162,68.1
"West Haven School District","=""1560011""","Washington School","=""1561211""",178,174,97.8,174,73,42.0,47,27.0,39,22.4,15,8.6,54,31.0
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",126,125,99.2,125,30,24.0,32,25.6,39,31.2,24,19.2,63,50.4
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",835,824,98.7,823,214,26.0,226,27.5,270,32.8,113,13.7,383,46.5
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",129,128,99.2,128,13,10.2,22,17.2,42,32.8,51,39.8,93,72.7
"West Haven School District","=""1560011""","Forest School","=""1560311""",172,171,99.4,171,49,28.7,37,21.6,50,29.2,35,20.5,85,49.7
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",874,861,98.5,861,206,23.9,260,30.2,296,34.4,99,11.5,395,45.9
"West Haven School District","=""1560011""","PACE","=""1560211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",183,179,97.8,179,64,35.8,52,29.1,46,25.7,17,9.5,63,35.2
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",184,181,98.4,181,46,25.4,45,24.9,47,26.0,43,23.8,90,49.7
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",370,349,94.3,349,139,39.8,101,28.9,94,26.9,15,4.3,109,31.2
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",108,"*","*","*",10,9.3,21,19.4,32,29.6,45,41.7,77,71.3
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*",0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",229,227,99.1,227,7,3.1,26,11.5,92,40.5,102,44.9,194,85.5
"Weston School District","=""1570011""","Weston High School","=""1576111""",203,117,57.6,115,9,7.8,18,15.7,40,34.8,48,41.7,88,76.5
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",542,534,98.5,532,31,5.8,68,12.8,188,35.3,245,46.1,433,81.4
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",602,587,97.5,587,37,6.3,104,17.7,268,45.7,178,30.3,446,76.0
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",851,832,97.8,832,25,3.0,93,11.2,381,45.8,333,40.0,714,85.8
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",241,235,97.5,235,"*","*","*","*",50,21.3,155,66.0,205,87.2
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",548,541,98.7,541,20,3.7,54,10.0,261,48.2,206,38.1,467,86.3
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",246,236,95.9,236,10,4.2,16,6.8,43,18.2,167,70.8,210,89.0
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",253,251,99.2,251,10,4.0,32,12.7,62,24.7,147,58.6,209,83.3
"Westport School District","=""1580011""","Long Lots School","=""1580711""",306,297,97.1,297,8,2.7,29,9.8,89,30.0,171,57.6,260,87.5
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",260,255,98.1,255,12,4.7,30,11.8,77,30.2,136,53.3,213,83.5
"Westport School District","=""1580011""","Staples High School","=""1586111""",468,130,27.8,130,22,16.9,20,15.4,43,33.1,45,34.6,88,67.7
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",214,214,100.0,213,30,14.1,49,23.0,77,36.2,57,26.8,134,62.9
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",179,177,98.9,177,27,15.3,42,23.7,66,37.3,42,23.7,108,61.0
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",245,235,95.9,235,43,18.3,53,22.6,76,32.3,63,26.8,139,59.1
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",248,248,100.0,248,26,10.5,44,17.7,88,35.5,90,36.3,178,71.8
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",182,181,99.5,181,28,15.5,40,22.1,44,24.3,69,38.1,113,62.4
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",554,545,98.4,545,110,20.2,157,28.8,213,39.1,65,11.9,278,51.0
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",304,188,61.8,183,60,32.8,57,31.1,51,27.9,15,8.2,66,36.1
"Willington School District","=""1600011""","Center School","=""1600111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",198,192,97.0,192,29,15.1,51,26.6,80,41.7,32,16.7,112,58.3
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",1047,1030,98.4,1029,45,4.4,160,15.5,513,49.9,311,30.2,824,80.1
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",977,968,99.1,967,101,10.4,163,16.9,340,35.2,363,37.5,703,72.7
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",335,314,93.7,314,70,22.3,66,21.0,112,35.7,66,21.0,178,56.7
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",155,153,98.7,152,54,35.5,41,27.0,26,17.1,31,20.4,57,37.5
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",157,154,98.1,152,31,20.4,43,28.3,49,32.2,29,19.1,78,51.3
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",238,237,99.6,237,51,21.5,56,23.6,90,38.0,40,16.9,130,54.9
"Windham School District","=""1630011""","Natchaug School","=""1630111""",165,158,95.8,157,89,56.7,43,27.4,17,10.8,8,5.1,25,15.9
"Windham School District","=""1630011""","North Windham School","=""1630311""",212,209,98.6,209,90,43.1,61,29.2,40,19.1,18,8.6,58,27.8
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",133,129,97.0,127,62,48.8,37,29.1,"*","*","*","*",28,22.0
"Windham School District","=""1630011""","Windham Center School","=""1630511""",132,130,98.5,130,52,40.0,36,27.7,27,20.8,15,11.5,42,32.3
"Windham School District","=""1630011""","Windham High School","=""1636111""",117,113,96.6,113,67,59.3,26,23.0,"*","*","*","*",20,17.7
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",573,555,96.9,553,268,48.5,166,30.0,102,18.4,17,3.1,119,21.5
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",378,375,99.2,375,92,24.5,98,26.1,115,30.7,70,18.7,185,49.3
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",122,119,97.5,119,44,37.0,36,30.3,"*","*","*","*",39,32.8
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",361,352,97.5,352,93,26.4,100,28.4,122,34.7,37,10.5,159,45.2
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",251,248,98.8,248,57,23.0,65,26.2,70,28.2,56,22.6,126,50.8
"Windsor School District","=""1640011""","Expulsion","=""1640411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",410,404,98.5,403,129,32.0,92,22.8,101,25.1,81,20.1,182,45.2
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",667,657,98.5,656,171,26.1,176,26.8,225,34.3,84,12.8,309,47.1
"Windsor School District","=""1640011""","Spark","=""1640311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",260,112,43.1,112,47,42.0,29,25.9,27,24.1,9,8.0,36,32.1
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",135,135,100.0,135,20,14.8,39,28.9,40,29.6,36,26.7,76,56.3
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",175,174,99.4,174,12,6.9,29,16.7,59,33.9,74,42.5,133,76.4
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",635,634,99.8,634,84,13.2,164,25.9,271,42.7,115,18.1,386,60.9
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",166,165,99.4,165,24,14.5,32,19.4,52,31.5,57,34.5,109,66.1
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",218,216,99.1,216,49,22.7,60,27.8,80,37.0,27,12.5,107,49.5
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",242,54,22.3,53,"*","*","*","*",17,32.1,24,45.3,41,77.4
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",187,183,97.9,183,22,12.0,26,14.2,49,26.8,86,47.0,135,73.8
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",407,397,97.5,395,45,11.4,75,19.0,170,43.0,105,26.6,275,69.6

