"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",283,270,95.4,270,80,29.6,89,33.0,66,24.4,35,13.0,101,37.4
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",235,229,97.4,229,86,37.6,74,32.3,50,21.8,19,8.3,69,30.1
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",287,282,98.3,282,65,23.0,92,32.6,79,28.0,46,16.3,125,44.3
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",361,360,99.7,360,73,20.3,127,35.3,99,27.5,61,16.9,160,44.4
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",333,331,99.4,331,69,20.8,113,34.1,98,29.6,51,15.4,149,45.0
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",338,337,99.7,337,53,15.7,112,33.2,96,28.5,76,22.6,172,51.0
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",994,991,99.7,991,719,72.6,191,19.3,68,6.9,13,1.3,81,8.2
"Waterbury School District","=""1510011""","Washington School","=""1512311""",160,160,100.0,160,81,50.6,51,31.9,25,15.6,"*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",289,287,99.3,287,108,37.6,96,33.4,56,19.5,27,9.4,83,28.9
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",239,239,100.0,239,182,76.2,45,18.8,"*","*","*","*",12,5.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",224,223,99.6,223,134,60.1,61,27.4,"*","*","*","*",28,12.6
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",274,273,99.6,273,142,52.0,75,27.5,45,16.5,11,4.0,56,20.5
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",347,293,84.4,292,244,83.6,38,13.0,10,3.4,0,0.0,10,3.4
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",218,218,100.0,218,141,64.7,56,25.7,"*","*","*","*",21,9.6
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",282,281,99.6,281,164,58.4,82,29.2,26,9.3,9,3.2,35,12.5
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",92,73,79.3,73,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",262,262,100.0,262,123,46.9,92,35.1,35,13.4,12,4.6,47,17.9
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",315,314,99.7,314,200,63.7,88,28.0,"*","*","*","*",26,8.3
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",404,404,100.0,404,232,57.4,123,30.4,38,9.4,11,2.7,49,12.1
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",224,224,100.0,224,153,68.3,53,23.7,"*","*","*","*",18,8.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",316,304,96.2,303,229,75.6,45,14.9,"*","*","*","*",29,9.6
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",252,252,100.0,252,76,30.2,95,37.7,60,23.8,21,8.3,81,32.1
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",271,269,99.3,269,137,50.9,80,29.7,46,17.1,6,2.2,52,19.3
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1146,1134,99.0,1133,760,67.1,250,22.1,93,8.2,30,2.6,123,10.9
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",990,983,99.3,982,754,76.8,164,16.7,50,5.1,14,1.4,64,6.5
"Waterbury School District","=""1510011""","Reed School","=""1513411""",241,241,100.0,241,127,52.7,74,30.7,31,12.9,9,3.7,40,16.6
"Waterbury School District","=""1510011""","Regan School","=""1512811""",150,150,100.0,150,75,50.0,46,30.7,20,13.3,9,6.0,29,19.3
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",280,280,100.0,280,48,17.1,115,41.1,88,31.4,29,10.4,117,41.8
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",189,188,99.5,188,133,70.7,43,22.9,"*","*","*","*",12,6.4
"Waterbury School District","=""1510011""","State Street School","=""1519011""",43,41,95.3,41,41,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",222,222,100.0,222,194,87.4,21,9.5,"*","*","*","*",7,3.2
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",115,113,98.3,113,53,46.9,35,31.0,"*","*","*","*",25,22.1
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",323,323,100.0,323,127,39.3,109,33.7,70,21.7,17,5.3,87,26.9
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",151,151,100.0,151,63,41.7,56,37.1,26,17.2,6,4.0,32,21.2
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",304,287,94.4,285,248,87.0,30,10.5,"*","*","*","*",7,2.5
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",156,156,100.0,156,91,58.3,42,26.9,"*","*","*","*",23,14.7
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",654,653,99.8,653,171,26.2,223,34.2,154,23.6,105,16.1,259,39.7
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",176,176,100.0,176,22,12.5,63,35.8,60,34.1,31,17.6,91,51.7
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",190,187,98.4,187,41,21.9,65,34.8,54,28.9,27,14.4,81,43.3
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",183,183,100.0,183,35,19.1,62,33.9,48,26.2,38,20.8,86,47.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",192,186,96.9,186,75,40.3,48,25.8,31,16.7,32,17.2,63,33.9
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",291,288,99.0,288,61,21.2,101,35.1,89,30.9,37,12.8,126,43.8
"Watertown School District","=""1530011""","Polk School","=""1530411""",348,344,98.9,344,73,21.2,134,39.0,90,26.2,47,13.7,137,39.8
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",667,662,99.3,662,213,32.2,229,34.6,141,21.3,79,11.9,220,33.2
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",217,76,35.0,76,53,69.7,"*","*",12,15.8,"*","*","*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",184,183,99.5,183,31,16.9,48,26.2,58,31.7,46,25.1,104,56.8
"West Hartford School District","=""1550011""","REACH","=""1557311""",9,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",207,207,100.0,207,22,10.6,69,33.3,61,29.5,55,26.6,116,56.0
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",184,184,100.0,184,13,7.1,40,21.7,82,44.6,49,26.6,131,71.2
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",413,412,99.8,412,64,15.5,108,26.2,124,30.1,116,28.2,240,58.3
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",253,252,99.6,251,9,3.6,32,12.7,73,29.1,137,54.6,210,83.7
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",146,145,99.3,145,29,20.0,56,38.6,35,24.1,25,17.2,60,41.4
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",397,375,94.5,373,95,25.5,102,27.3,110,29.5,66,17.7,176,47.2
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",265,265,100.0,265,35,13.2,73,27.5,95,35.8,62,23.4,157,59.2
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",350,135,38.6,135,55,40.7,23,17.0,29,21.5,28,20.7,57,42.2
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",920,914,99.3,914,168,18.4,265,29.0,247,27.0,234,25.6,481,52.6
"West Hartford School District","=""1550011""","Morley School","=""1550911""",165,163,98.8,163,16,9.8,43,26.4,46,28.2,58,35.6,104,63.8
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",192,191,99.5,190,11,5.8,43,22.6,64,33.7,72,37.9,136,71.6
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",842,834,99.0,833,248,29.8,236,28.3,205,24.6,144,17.3,349,41.9
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",210,209,99.5,208,45,21.6,56,26.9,54,26.0,53,25.5,107,51.4
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",223,221,99.1,221,35,15.8,45,20.4,64,29.0,77,34.8,141,63.8
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",240,239,99.6,239,37,15.5,66,27.6,78,32.6,58,24.3,136,56.9
"West Haven School District","=""1560011""","Washington School","=""1561211""",178,175,98.3,175,70,40.0,72,41.1,27,15.4,6,3.4,33,18.9
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",126,126,100.0,126,26,20.6,52,41.3,38,30.2,10,7.9,48,38.1
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",837,834,99.6,834,326,39.1,308,36.9,131,15.7,69,8.3,200,24.0
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",129,128,99.2,128,14,10.9,55,43.0,41,32.0,18,14.1,59,46.1
"West Haven School District","=""1560011""","Forest School","=""1560311""",172,172,100.0,171,48,28.1,65,38.0,47,27.5,11,6.4,58,33.9
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",873,864,99.0,863,404,46.8,262,30.4,142,16.5,55,6.4,197,22.8
"West Haven School District","=""1560011""","PACE","=""1560211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",183,182,99.5,182,78,42.9,66,36.3,30,16.5,8,4.4,38,20.9
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",184,181,98.4,181,33,18.2,71,39.2,60,33.1,17,9.4,77,42.5
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",371,335,90.3,335,267,79.7,48,14.3,"*","*","*","*",20,6.0
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",108,"*","*","*",13,12.0,42,38.9,39,36.1,14,13.0,53,49.1
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*",0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",229,228,99.6,228,21,9.2,55,24.1,73,32.0,79,34.6,152,66.7
"Weston School District","=""1570011""","Weston High School","=""1576111""",203,116,57.1,115,12,10.4,25,21.7,32,27.8,46,40.0,78,67.8
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",542,532,98.2,532,25,4.7,111,20.9,191,35.9,205,38.5,396,74.4
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",603,588,97.5,587,66,11.2,131,22.3,175,29.8,215,36.6,390,66.4
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",851,831,97.6,831,90,10.8,162,19.5,220,26.5,359,43.2,579,69.7
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",241,236,97.9,236,14,5.9,37,15.7,72,30.5,113,47.9,185,78.4
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",548,541,98.7,541,53,9.8,123,22.7,140,25.9,225,41.6,365,67.5
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",246,238,96.7,238,15,6.3,34,14.3,67,28.2,122,51.3,189,79.4
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",253,251,99.2,251,18,7.2,45,17.9,85,33.9,103,41.0,188,74.9
"Westport School District","=""1580011""","Long Lots School","=""1580711""",306,300,98.0,300,15,5.0,48,16.0,89,29.7,148,49.3,237,79.0
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",261,256,98.1,256,13,5.1,39,15.2,95,37.1,109,42.6,204,79.7
"Westport School District","=""1580011""","Staples High School","=""1586111""",468,127,27.1,127,29,22.8,18,14.2,31,24.4,49,38.6,80,63.0
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",214,213,99.5,212,43,20.3,72,34.0,61,28.8,36,17.0,97,45.8
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",179,178,99.4,178,33,18.5,64,36.0,57,32.0,24,13.5,81,45.5
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",245,235,95.9,235,47,20.0,76,32.3,66,28.1,46,19.6,112,47.7
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",248,248,100.0,248,41,16.5,76,30.6,70,28.2,61,24.6,131,52.8
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",182,181,99.5,181,37,20.4,47,26.0,57,31.5,40,22.1,97,53.6
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",554,545,98.4,545,141,25.9,194,35.6,141,25.9,69,12.7,210,38.5
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",304,199,65.5,199,119,59.8,38,19.1,31,15.6,11,5.5,42,21.1
"Willington School District","=""1600011""","Center School","=""1600111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",198,192,97.0,191,31,16.2,79,41.4,51,26.7,30,15.7,81,42.4
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",1047,1021,97.5,1021,132,12.9,316,31.0,280,27.4,293,28.7,573,56.1
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",977,970,99.3,970,111,11.4,306,31.5,327,33.7,226,23.3,553,57.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",335,317,94.6,317,65,20.5,52,16.4,118,37.2,82,25.9,200,63.1
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",154,154,100.0,153,55,35.9,42,27.5,37,24.2,19,12.4,56,36.6
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",157,157,100.0,155,72,46.5,47,30.3,24,15.5,12,7.7,36,23.2
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",238,237,99.6,237,72,30.4,71,30.0,61,25.7,33,13.9,94,39.7
"Windham School District","=""1630011""","Natchaug School","=""1630111""",164,159,97.0,159,100,62.9,43,27.0,"*","*","*","*",16,10.1
"Windham School District","=""1630011""","North Windham School","=""1630311""",212,212,100.0,211,93,44.1,82,38.9,28,13.3,8,3.8,36,17.1
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",136,134,98.5,134,62,46.3,48,35.8,"*","*","*","*",24,17.9
"Windham School District","=""1630011""","Windham Center School","=""1630511""",132,128,97.0,128,46,35.9,55,43.0,20,15.6,7,5.5,27,21.1
"Windham School District","=""1630011""","Windham High School","=""1636111""",117,114,97.4,113,88,77.9,14,12.4,"*","*","*","*",11,9.7
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",572,554,96.9,551,369,67.0,115,20.9,43,7.8,24,4.4,67,12.2
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",12,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",379,374,98.7,373,111,29.8,144,38.6,91,24.4,27,7.2,118,31.6
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",122,121,99.2,121,52,43.0,40,33.1,"*","*","*","*",29,24.0
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",362,361,99.7,359,135,37.6,128,35.7,70,19.5,26,7.2,96,26.7
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",251,248,98.8,248,61,24.6,81,32.7,62,25.0,44,17.7,106,42.7
"Windsor School District","=""1640011""","Expulsion","=""1640411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",409,406,99.3,405,130,32.1,116,28.6,104,25.7,55,13.6,159,39.3
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",667,661,99.1,660,265,40.2,202,30.6,111,16.8,82,12.4,193,29.2
"Windsor School District","=""1640011""","Spark","=""1640311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",261,113,43.3,112,72,64.3,24,21.4,"*","*","*","*",16,14.3
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",136,136,100.0,136,15,11.0,55,40.4,49,36.0,17,12.5,66,48.5
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",175,175,100.0,175,13,7.4,38,21.7,66,37.7,58,33.1,124,70.9
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",635,634,99.8,634,134,21.1,234,36.9,179,28.2,87,13.7,266,42.0
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",166,165,99.4,165,17,10.3,61,37.0,57,34.5,30,18.2,87,52.7
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",218,217,99.5,216,88,40.7,58,26.9,35,16.2,35,16.2,70,32.4
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",242,54,22.3,53,9,17.0,13,24.5,14,26.4,17,32.1,31,58.5
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",187,183,97.9,183,15,8.2,66,36.1,71,38.8,31,16.9,102,55.7
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",407,396,97.3,395,90,22.8,131,33.2,94,23.8,80,20.3,174,44.1

