"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 6","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 6","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 6","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 6","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 6","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 8","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 8","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 8","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 8","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 8","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 10","All Tests - School",34.9
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 10","Curl Up",73.4
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 10","Mile Run",49.7
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 10","Push Up",60.4
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Grade 10","Sit and Reach",83.4
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 4","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 4","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 4","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 4","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 4","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 6","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 6","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 6","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 6","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 6","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 8","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 8","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 8","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 8","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 8","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 10","All Tests - School",53.0
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 10","Curl Up",98.8
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 10","Mile Run",70.5
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 10","Push Up",67.5
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Grade 10","Sit and Reach",84.9
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 4","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 4","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 4","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 4","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 4","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 6","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 6","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 6","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 6","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 6","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 8","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 8","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 8","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 8","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 8","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 10","All Tests - School",18.4
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 10","Curl Up",90.1
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 10","Mile Run",50.0
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 10","Push Up",75.7
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Grade 10","Sit and Reach",38.8
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 4","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 4","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 4","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 4","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 4","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 6","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 6","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 6","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 6","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 6","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 8","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 8","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 8","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 8","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 8","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 10","All Tests - School",36.4
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 10","Curl Up",95.8
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 10","Mile Run",39.3
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 10","Push Up",83.2
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Grade 10","Sit and Reach",86.0
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 4","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 4","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 4","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 4","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 4","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 6","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 6","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 6","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 6","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 6","Sit and Reach","N/A"
