"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","All Grades","Push Up",88.3
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","All Grades","Sit and Reach",91.7
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","All Grades","All Tests - School",62.5
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","All Grades","Curl Up",81.3
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","All Grades","Mile Run",100.0
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","All Grades","Push Up",89.1
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","All Grades","Sit and Reach",78.1
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","All Grades","All Tests - School",67.2
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","All Grades","Curl Up",96.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","All Grades","Mile Run",96.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","All Grades","Push Up",78.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","All Grades","Sit and Reach",85.2
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","All Grades","All Tests - School",69.3
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","All Grades","Curl Up",82.7
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","All Grades","Mile Run",93.3
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","All Grades","Push Up",85.3
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","All Grades","Sit and Reach",74.7
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","All Grades","All Tests - School",58.2
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","All Grades","Curl Up",89.9
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","All Grades","Mile Run",86.1
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","All Grades","Push Up",68.4
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","All Grades","Sit and Reach",93.7
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","All Grades","All Tests - School",74.2
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","All Grades","Curl Up",86.5
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","All Grades","Mile Run",89.9
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","All Grades","Push Up",86.5
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","All Grades","Sit and Reach",96.6
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","All Grades","All Tests - School",63.6
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","All Grades","Curl Up",92.4
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","All Grades","Mile Run",75.8
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","All Grades","Push Up",81.8
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","All Grades","Sit and Reach",83.3
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","All Grades","All Tests - School",56.2
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","All Grades","Curl Up",83.9
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","All Grades","Mile Run",87.0
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","All Grades","Push Up",73.3
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","All Grades","Sit and Reach",81.8
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","All Grades","All Tests - School",74.4
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","All Grades","Curl Up",98.7
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","All Grades","Mile Run",97.4
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","All Grades","Push Up",93.6
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","All Grades","Sit and Reach",76.9
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","All Grades","All Tests - School",57.1
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","All Grades","Curl Up",84.3
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","All Grades","Mile Run",95.7
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","All Grades","Push Up",71.4
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","All Grades","Sit and Reach",87.1
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","All Grades","All Tests - School",69.6
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","All Grades","Curl Up",93.6
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","All Grades","Mile Run",87.0
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","All Grades","Push Up",86.1
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","All Grades","Sit and Reach",81.8
"Farmington School District","=""0520011""","East Farms School","=""0520411""","All Grades","All Tests - School",79.1
"Farmington School District","=""0520011""","East Farms School","=""0520411""","All Grades","Curl Up",90.0
"Farmington School District","=""0520011""","East Farms School","=""0520411""","All Grades","Mile Run",87.3
"Farmington School District","=""0520011""","East Farms School","=""0520411""","All Grades","Push Up",80.0
"Farmington School District","=""0520011""","East Farms School","=""0520411""","All Grades","Sit and Reach",90.9
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","All Grades","All Tests - School",58.8
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","All Grades","Curl Up",86.4
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","All Grades","Mile Run",78.5
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","All Grades","Push Up",75.5
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","All Grades","Sit and Reach",84.8
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","All Grades","All Tests - School",71.9
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","All Grades","Curl Up",93.8
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","All Grades","Mile Run",82.5
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","All Grades","Push Up",85.3
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","All Grades","Sit and Reach",94.4
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","All Grades","All Tests - School",46.2
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","All Grades","Curl Up",100.0
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","All Grades","Mile Run",55.4
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","All Grades","Push Up",75.4
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","All Grades","Sit and Reach",87.7
"Farmington School District","=""0520011""","Union School","=""0520111""","All Grades","All Tests - School",78.8
"Farmington School District","=""0520011""","Union School","=""0520111""","All Grades","Curl Up",86.5
"Farmington School District","=""0520011""","Union School","=""0520111""","All Grades","Mile Run",92.3
"Farmington School District","=""0520011""","Union School","=""0520111""","All Grades","Push Up",90.4
"Farmington School District","=""0520011""","Union School","=""0520111""","All Grades","Sit and Reach",96.2
"Farmington School District","=""0520011""","West District School","=""0520311""","All Grades","All Tests - School",54.8
"Farmington School District","=""0520011""","West District School","=""0520311""","All Grades","Curl Up",91.9
"Farmington School District","=""0520011""","West District School","=""0520311""","All Grades","Mile Run",85.5
"Farmington School District","=""0520011""","West District School","=""0520311""","All Grades","Push Up",64.5
"Farmington School District","=""0520011""","West District School","=""0520311""","All Grades","Sit and Reach",80.6
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","All Grades","All Tests - School",32.9
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","All Grades","Curl Up",74.7
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","All Grades","Mile Run",79.2
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","All Grades","Push Up",59.9
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","All Grades","Sit and Reach",61.9
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","All Grades","All Tests - School",62.5
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","All Grades","Curl Up",78.1
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","All Grades","Mile Run",89.1
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","All Grades","Push Up",82.8
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","All Grades","Sit and Reach",95.3
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","All Grades","All Tests - School",61.9
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","All Grades","Curl Up",95.2
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","All Grades","Mile Run",82.9
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","All Grades","Push Up",67.6
