"Physical Fitness Tests: Students Reaching Health Standard, 2012-13"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 6","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 6","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 8","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 8","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 8","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 8","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 8","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 10","All Tests - School",27.8
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 10","Curl Up",90.1
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 10","Mile Run",43.0
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 10","Push Up",70.9
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Grade 10","Sit and Reach",68.9
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 4","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 4","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 4","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 4","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 4","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 6","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 6","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 6","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 6","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 6","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 8","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 8","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 8","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 8","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 8","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 10","All Tests - School",28.1
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 10","Curl Up",95.9
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 10","Mile Run",29.2
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 10","Push Up",77.8
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Grade 10","Sit and Reach",92.4
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 4","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 4","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 4","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 4","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 4","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 6","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 6","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 6","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 6","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 6","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 8","All Tests - School","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 8","Curl Up","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 8","Mile Run","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 8","Push Up","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 8","Sit and Reach","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 10","All Tests - School",23.9
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 10","Curl Up",88.7
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 10","Mile Run",36.6
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 10","Push Up",52.8
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Grade 10","Sit and Reach",81.0
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 4","All Tests - School",42.1
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 4","Curl Up",100.0
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 4","Mile Run",57.9
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 4","Push Up",92.1
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 4","Sit and Reach",71.1
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 6","All Tests - School",37.0
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 6","Curl Up",67.4
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 6","Mile Run",60.9
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 6","Push Up",78.3
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 6","Sit and Reach",87.0
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 8","All Tests - School",54.5
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 8","Curl Up",93.9
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 8","Mile Run",72.7
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 8","Push Up",87.9
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 8","Sit and Reach",81.8
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 10","All Tests - School","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 10","Curl Up","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 10","Mile Run","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 10","Push Up","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Grade 10","Sit and Reach","N/A"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 4","All Tests - School","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 4","Curl Up","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 4","Mile Run","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 4","Push Up","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 4","Sit and Reach","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 6","All Tests - School","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 6","Curl Up","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 6","Mile Run","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 6","Push Up","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 6","Sit and Reach","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 8","All Tests - School","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 8","Curl Up","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 8","Mile Run","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 8","Push Up","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 8","Sit and Reach","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Grade 10","All Tests - School","N/A"
