"Physical Fitness Tests: Students Reaching Health Standard, 2014-15"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 8","Curl Up","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 8","Mile Run","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 8","Push Up","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 8","Sit and Reach","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 10","All Tests - School","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 10","Curl Up","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 10","Mile Run","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 10","Push Up","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Grade 10","Sit and Reach","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 4","All Tests - School","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 4","Curl Up","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 4","Mile Run","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 4","Push Up","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 4","Sit and Reach","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 6","All Tests - School",60.3
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 6","Curl Up",80.1
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 6","Mile Run",90.7
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 6","Push Up",71.5
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 6","Sit and Reach",88.7
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 8","All Tests - School",59.1
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 8","Curl Up",92.4
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 8","Mile Run",84.8
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 8","Push Up",71.2
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 8","Sit and Reach",89.4
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 10","All Tests - School","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 10","Curl Up","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 10","Mile Run","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 10","Push Up","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Grade 10","Sit and Reach","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 4","All Tests - School",65.4
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 4","Curl Up",93.6
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 4","Mile Run",88.5
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 4","Push Up",79.5
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 4","Sit and Reach",93.6
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 6","All Tests - School","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 6","Curl Up","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 6","Mile Run","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 6","Push Up","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 6","Sit and Reach","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 8","All Tests - School","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 8","Curl Up","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 8","Mile Run","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 8","Push Up","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 8","Sit and Reach","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 10","All Tests - School","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 10","Curl Up","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 10","Mile Run","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 10","Push Up","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Grade 10","Sit and Reach","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 4","All Tests - School",38.0
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 4","Curl Up",84.5
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 4","Mile Run",69.0
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 4","Push Up",63.4
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 4","Sit and Reach",88.7
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 6","All Tests - School","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 6","Curl Up","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 6","Mile Run","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 6","Push Up","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 6","Sit and Reach","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 8","All Tests - School","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 8","Curl Up","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 8","Mile Run","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 8","Push Up","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 8","Sit and Reach","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 10","All Tests - School","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 10","Curl Up","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 10","Mile Run","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 10","Push Up","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Grade 10","Sit and Reach","N/A"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 4","All Tests - School",65.3
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 4","Curl Up",97.5
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 4","Mile Run",97.5
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 4","Push Up",66.1
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 4","Sit and Reach",94.2
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 6","All Tests - School",52.5
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 6","Curl Up",95.0
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 6","Mile Run",95.0
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 6","Push Up",56.3
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 6","Sit and Reach",93.8
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 8","All Tests - School",63.1
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 8","Curl Up",95.2
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 8","Mile Run",95.2
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 8","Push Up",64.3
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 8","Sit and Reach",96.4
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 10","All Tests - School","N/A"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 10","Curl Up","N/A"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 10","Mile Run","N/A"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 10","Push Up","N/A"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Grade 10","Sit and Reach","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 4","All Tests - School","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 4","Curl Up","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 4","Mile Run","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 4","Push Up","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 4","Sit and Reach","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 6","All Tests - School","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 6","Curl Up","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 6","Mile Run","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 6","Push Up","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 6","Sit and Reach","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 8","All Tests - School","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 8","Curl Up","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 8","Mile Run","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 8","Push Up","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 8","Sit and Reach","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 10","All Tests - School",67.5
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 10","Curl Up",92.3
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 10","Mile Run",81.8
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 10","Push Up",80.4
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Grade 10","Sit and Reach",85.6
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 4","All Tests - School",65.5
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 4","Curl Up",91.5
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 4","Mile Run",88.7
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 4","Push Up",78.5
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 4","Sit and Reach",84.7
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 6","All Tests - School","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 6","Curl Up","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 6","Mile Run","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 6","Push Up","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 6","Sit and Reach","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 8","All Tests - School","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Grade 8","Curl Up","N/A"
