"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",4,"Math","High Needs",44,2368,2417,49,"36.4%","65.5%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",5,"ELA","High Needs",39,2381,2445,65,"48.7%","71.5%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",5,"Math","High Needs",41,2409,2441,32,"39.0%","64.3%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",6,"ELA","High Needs","*",2412,2448,36,"35.7%","62.9%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",6,"Math","High Needs","*",2421,2425,4,"20.7%","42.1%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,"ELA","High Needs","*",2434,2475,41,"32.4%","55.9%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,"Math","High Needs","*",2416,2438,21,"27.0%","54.9%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,"ELA","High Needs","*",2444,2494,50,"44.7%","69.7%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,"Math","High Needs","*",2403,2428,25,"31.3%","50.9%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,"ELA","High Needs",48,2360,2393,34,"27.1%","48.7%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,"ELA","Non-High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,"Math","High Needs",48,2361,2403,43,"22.9%","58.2%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,"Math","Non-High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,"ELA","High Needs",51,2405,2459,54,"39.2%","69.3%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,"ELA","Non-High Needs",18,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,"Math","High Needs",51,2394,2434,41,"56.9%","74.6%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,"Math","Non-High Needs",18,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,"ELA","High Needs",51,2429,2475,46,"51.0%","72.2%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,"ELA","Non-High Needs",24,2560,2589,30,"58.3%","77.5%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,"Math","High Needs",51,2418,2443,26,"43.1%","60.5%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,"Math","Non-High Needs",24,2521,2608,86,"83.3%","100.0%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,"ELA","High Needs",57,2468,2477,9,"26.3%","43.3%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,"ELA","Non-High Needs",24,2543,2543,0,"20.8%","43.7%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,"Math","High Needs",57,2438,2472,34,"45.6%","65.6%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,"Math","Non-High Needs",24,2527,2559,31,"54.2%","62.9%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,"ELA","High Needs",19,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,"ELA","Non-High Needs",8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,"Math","High Needs",19,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,"Math","Non-High Needs",8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",5,"ELA","High Needs","*",2419,2419,0,"15.0%","38.8%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",5,"Math","High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",6,"ELA","High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",6,"Math","High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",7,"ELA","High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",7,"Math","High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",8,"ELA","High Needs",13,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",8,"Math","High Needs",13,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,"ELA","High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,"ELA","Non-High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,"Math","High Needs",16,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,"Math","Non-High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,"ELA","High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,"ELA","Non-High Needs",15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,"Math","High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,"Math","Non-High Needs",15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,"ELA","High Needs","*",2478,2494,16,"26.5%","45.5%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,"Math","High Needs","*",2475,2478,3,"20.0%","38.2%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,"ELA","High Needs",20,2476,2501,26,"30.0%","54.3%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,"ELA","Non-High Needs",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,"Math","High Needs",20,2489,2504,15,"40.0%","50.7%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,"Math","Non-High Needs",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,"ELA","High Needs",20,2441,2493,52,"55.0%","67.5%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,"ELA","Non-High Needs",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,"Math","High Needs",20,2442,2444,2,"25.0%","37.9%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,"Math","Non-High Needs",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",4,"ELA","High Needs",44,2321,2367,46,"25.0%","53.9%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",4,"Math","High Needs",44,2320,2380,60,"40.9%","73.9%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,"ELA","High Needs","*",2337,2391,55,"41.5%","68.8%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,"Math","High Needs","*",2365,2406,40,"45.0%","70.6%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,"ELA","High Needs","*",2385,2387,1,"14.3%","33.0%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,"Math","High Needs","*",2375,2358,-16,"14.9%","31.8%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,"ELA","High Needs","*",2406,2431,25,"26.7%","46.7%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,"Math","High Needs","*",2376,2390,14,"28.3%","52.1%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",8,"ELA","High Needs",44,2427,2445,18,"29.5%","49.8%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",8,"Math","High Needs",47,2378,2375,-2,"21.3%","37.5%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",4,"ELA","High Needs",61,2346,2359,13,"14.8%","35.7%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",4,"Math","High Needs",64,2355,2384,29,"17.2%","45.3%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,"ELA","High Needs","*",2392,2454,62,"47.9%","68.5%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,"Math","High Needs","*",2382,2432,51,"46.2%","76.4%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",6,"ELA","High Needs",37,2461,2438,-23,"5.4%","20.8%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",6,"Math","High Needs",40,2418,2431,12,"25.0%","51.0%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",7,"ELA","High Needs",51,2436,2463,27,"27.5%","53.3%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",7,"Math","High Needs",52,2420,2417,-3,"17.3%","33.9%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",8,"ELA","High Needs",41,2481,2494,13,"29.3%","48.9%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",8,"Math","High Needs",43,2435,2438,2,"23.3%","37.7%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,"ELA","High Needs","*",2379,2420,41,"28.6%","59.2%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,"Math","High Needs","*",2410,2417,7,"5.7%","29.1%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,"ELA","High Needs",29,2392,2435,43,"34.5%","57.1%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,"ELA","Non-High Needs",10,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,"Math","High Needs",29,2428,2428,-0,"13.8%","31.5%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,"Math","Non-High Needs",10,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,"ELA","High Needs",35,2412,2455,43,"42.9%","63.9%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,"ELA","Non-High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,"Math","High Needs",34,2417,2441,23,"44.1%","58.4%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,"Math","Non-High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,"ELA","High Needs",39,2463,2482,19,"28.2%","49.8%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,"ELA","Non-High Needs",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,"Math","High Needs",40,2455,2470,16,"27.5%","48.9%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,"Math","Non-High Needs",17,"*","*","*","*","*"
