"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0450011""","East Lyme School District","=""0455111""","East Lyme Middle School",7,"Non-Special Education",182,2592,2622,30,"58.8%","74.8%"
"=""0450011""","East Lyme School District","=""0455111""","East Lyme Middle School",8,"Special Education",16,"*","*","*","*","*"
"=""0450011""","East Lyme School District","=""0455111""","East Lyme Middle School",8,"Non-Special Education",170,2594,2609,15,"39.4%","55.0%"
"=""0450011""","East Lyme School District","=""0450111""","Flanders School",4,"Special Education",12,"*","*","*","*","*"
"=""0450011""","East Lyme School District","=""0450111""","Flanders School",4,"Non-Special Education",73,2474,2526,52,"49.3%","78.8%"
"=""0450011""","East Lyme School District","=""0450411""","Lillie B. Haynes School",4,"Special Education",9,"*","*","*","*","*"
"=""0450011""","East Lyme School District","=""0450411""","Lillie B. Haynes School",4,"Non-Special Education",46,2477,2541,64,"65.2%","90.9%"
"=""0450011""","East Lyme School District","=""0450211""","Niantic Center School",4,"Special Education","*","*","*","*","*","*"
"=""0450011""","East Lyme School District","=""0450211""","Niantic Center School",4,"Non-Special Education","*",2516,2572,56,"68.6%","90.8%"
"=""0470011""","East Windsor School District","=""0470111""","Broad Brook Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",4,"Special Education",8,"*","*","*","*","*"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",4,"Non-Special Education",60,2435,2487,52,"40.0%","75.0%"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",5,"Special Education",13,"*","*","*","*","*"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",5,"Non-Special Education",60,2493,2488,-5,"13.3%","31.8%"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",6,"Special Education",9,"*","*","*","*","*"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",6,"Non-Special Education",64,2483,2505,21,"34.4%","55.0%"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",7,"Special Education",8,"*","*","*","*","*"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",7,"Non-Special Education",53,2494,2509,15,"22.6%","43.6%"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",8,"Special Education",8,"*","*","*","*","*"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School",8,"Non-Special Education",60,2536,2574,39,"56.7%","77.4%"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",4,"Special Education","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",5,"Special Education","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",6,"Special Education",7,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",7,"Special Education",10,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",8,"Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",4,"Non-Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",5,"Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",5,"Non-Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",6,"Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",6,"Non-Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",7,"Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",7,"Non-Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",8,"Special Education","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",8,"Non-Special Education","*","*","*","*","*","*"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",6,"Special Education",12,"*","*","*","*","*"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",6,"Non-Special Education",84,2548,2593,46,"63.1%","80.5%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",7,"Special Education",7,"*","*","*","*","*"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",7,"Non-Special Education",86,2577,2619,42,"64.0%","81.8%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",8,"Special Education",6,"*","*","*","*","*"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",8,"Non-Special Education",88,2595,2651,56,"69.3%","86.4%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",4,"Special Education",16,"*","*","*","*","*"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",4,"Non-Special Education",83,2486,2559,73,"68.7%","95.7%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",5,"Special Education",10,"*","*","*","*","*"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",5,"Non-Special Education",103,2520,2581,61,"73.8%","93.7%"
"=""2420014""","EdAdvance","=""2429014""","GFLC/ACCESS School",5,"Special Education","*","*","*","*","*","*"
"=""2420014""","EdAdvance","=""2429014""","GFLC/ACCESS School",7,"Special Education","*","*","*","*","*","*"
"=""0480011""","Ellington School District","=""0480111""","Center School",4,"Special Education",8,"*","*","*","*","*"
"=""0480011""","Ellington School District","=""0480111""","Center School",4,"Non-Special Education",53,2464,2519,56,"47.2%","82.6%"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School",4,"Special Education","*","*","*","*","*","*"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School",4,"Non-Special Education","*",2465,2509,45,"40.5%","69.5%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",7,"Special Education",19,"*","*","*","*","*"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",7,"Non-Special Education",179,2556,2583,27,"43.6%","66.3%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",8,"Special Education",22,2453,2492,39,"36.4%","68.9%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",8,"Non-Special Education",179,2586,2613,27,"46.9%","65.1%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",5,"Special Education",21,2421,2468,47,"61.9%","72.0%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",5,"Non-Special Education",190,2537,2566,29,"48.9%","70.3%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",6,"Special Education",19,"*","*","*","*","*"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",6,"Non-Special Education",190,2548,2585,37,"48.4%","68.3%"
"=""0480011""","Ellington School District","=""0480611""","Windermere School",4,"Special Education",10,"*","*","*","*","*"
"=""0480011""","Ellington School District","=""0480611""","Windermere School",4,"Non-Special Education",79,2482,2550,68,"62.0%","89.6%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",4,"Special Education","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",4,"Non-Special Education","*",2465,2520,55,"50.9%","79.2%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",5,"Special Education","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",5,"Non-Special Education","*",2471,2496,26,"33.9%","54.9%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",6,"Special Education",6,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",6,"Non-Special Education",60,2475,2520,45,"53.3%","76.6%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",7,"Special Education",7,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",7,"Non-Special Education",51,2502,2519,17,"35.3%","54.2%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",8,"Special Education",6,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",8,"Non-Special Education",52,2558,2610,52,"65.4%","82.8%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"Special Education",14,"*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"Non-Special Education",93,2433,2511,78,"73.1%","98.9%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"Special Education",18,"*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"Non-Special Education",88,2482,2482,-0,"12.5%","30.8%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"Special Education",17,"*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"Non-Special Education",111,2438,2507,69,"66.7%","91.1%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"Special Education",20,2420,2441,21,"20.0%","46.6%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"Non-Special Education",105,2496,2528,32,"40.0%","69.8%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"Special Education",43,2423,2442,19,"25.6%","53.0%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"Non-Special Education",266,2512,2546,34,"43.2%","68.4%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"Special Education",35,2434,2442,8,"14.3%","37.1%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"Non-Special Education",318,2533,2541,8,"23.3%","42.5%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"Special Education",35,2422,2435,13,"25.7%","47.5%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"Non-Special Education",288,2539,2551,12,"31.3%","49.9%"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",4,"Special Education","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",5,"Special Education","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"Special Education",6,"*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"Non-Special Education",104,2443,2478,36,"24.0%","60.1%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"Special Education",18,"*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"Non-Special Education",115,2482,2509,27,"27.8%","59.5%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"Special Education",10,"*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"Non-Special Education",43,2484,2526,43,"41.9%","75.6%"
