"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0649611""","LC - Burns School","Eligible for Free Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School","Eligible for Free Lunch","*","35.3%","59.9%"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0641611""","M. L. King, Jr. School","Eligible for Free Lunch","*","36.6%","60.5%"
"=""0640011""","Hartford School District","=""0641611""","M. L. King, Jr. School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0641211""","McDonough Middle School","Eligible for Free Lunch","*","33.0%","50.6%"
"=""0640011""","Hartford School District","=""0641211""","McDonough Middle School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0641911""","Milner School","Eligible for Free Lunch","*","32.1%","51.7%"
"=""0640011""","Hartford School District","=""0641911""","Milner School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0643711""","Montessori Magnet School at Annie Fisher","Eligible for Free Lunch","*","20.0%","41.8%"
"=""0640011""","Hartford School District","=""0643711""","Montessori Magnet School at Annie Fisher","Not Eligible for Free/Reduced Lunch",37,"24.3%","43.9%"
"=""0640011""","Hartford School District","=""0643711""","Montessori Magnet School at Annie Fisher","Eligible for Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0640511""","Montessori Magnet at Moylan School","Eligible for Free Lunch",12,"*","*"
"=""0640011""","Hartford School District","=""0640511""","Montessori Magnet at Moylan School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0640511""","Montessori Magnet at Moylan School","Eligible for Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0641411""","Naylor/CCSU Leadership Academy","Eligible for Free Lunch","*","40.9%","63.6%"
"=""0640011""","Hartford School District","=""0641411""","Naylor/CCSU Leadership Academy","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0641511""","Parkville Community School","Eligible for Free Lunch","*","30.8%","56.5%"
"=""0640011""","Hartford School District","=""0641511""","Parkville Community School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0641111""","R.J. Kinsella Magnet School of Performing Arts","Eligible for Free Lunch",323,"35.0%","58.9%"
"=""0640011""","Hartford School District","=""0641111""","R.J. Kinsella Magnet School of Performing Arts","Not Eligible for Free/Reduced Lunch",44,"31.8%","59.7%"
"=""0640011""","Hartford School District","=""0641711""","Rawson School","Eligible for Free Lunch","*","32.1%","55.6%"
"=""0640011""","Hartford School District","=""0641711""","Rawson School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0644011""","Renzulli Gifted and Talented Academy","Eligible for Free Lunch",45,"24.4%","47.9%"
"=""0640011""","Hartford School District","=""0644011""","Renzulli Gifted and Talented Academy","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0644011""","Renzulli Gifted and Talented Academy","Eligible for Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School","Eligible for Free Lunch","*","27.4%","49.4%"
"=""0640011""","Hartford School District","=""0640111""","SAND School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School","Eligible for Free Lunch",82,"56.1%","78.1%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School","Not Eligible for Free/Reduced Lunch",99,"68.7%","84.0%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School","Eligible for Reduced Lunch",8,"*","*"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School","Eligible for Free Lunch","*","32.3%","59.0%"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School","Eligible for Free Lunch","*","22.3%","41.1%"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy","Eligible for Free Lunch",193,"24.9%","45.8%"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy","Not Eligible for Free/Reduced Lunch","*","33.3%","46.7%"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy","Eligible for Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School","Eligible for Free Lunch",152,"37.5%","59.8%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School","Not Eligible for Free/Reduced Lunch",109,"29.4%","64.1%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School","Eligible for Reduced Lunch",16,"*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School","Eligible for Free Lunch","*","45.3%","68.9%"
"=""0640011""","Hartford School District","=""0642111""","West Middle School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School","Eligible for Free Lunch",117,"23.9%","46.1%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School","Eligible for Free Lunch","*","*","*"
"=""0650011""","Hartland School District","=""0650111""","Hartland School","Not Eligible for Free/Reduced Lunch",90,"63.3%","85.5%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School","Eligible for Reduced Lunch","*","*","*"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School","Eligible for Free Lunch",29,"51.7%","82.1%"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School","Not Eligible for Free/Reduced Lunch",304,"56.6%","81.7%"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School","Eligible for Reduced Lunch",7,"*","*"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School","Eligible for Free Lunch",87,"44.8%","69.5%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School","Not Eligible for Free/Reduced Lunch",65,"47.7%","62.2%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School","Eligible for Reduced Lunch",29,"51.7%","76.1%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School","Eligible for Free Lunch",35,"45.7%","61.5%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School","Not Eligible for Free/Reduced Lunch",102,"41.2%","63.8%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School","Eligible for Reduced Lunch",17,"*","*"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication","Eligible for Free Lunch",145,"17.2%","33.0%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication","Not Eligible for Free/Reduced Lunch",75,"20.0%","34.1%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication","Eligible for Reduced Lunch",32,"21.9%","30.0%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy","Eligible for Free Lunch",175,"35.4%","57.9%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy","Not Eligible for Free/Reduced Lunch",103,"42.7%","59.0%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy","Eligible for Reduced Lunch",48,"18.8%","40.5%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School","Eligible for Free Lunch","*","*","*"
"=""0680011""","Kent School District","=""0680111""","Kent Center School","Not Eligible for Free/Reduced Lunch",108,"53.7%","72.1%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School","Eligible for Reduced Lunch","*","*","*"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School","Eligible for Free Lunch",215,"38.6%","60.9%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School","Not Eligible for Free/Reduced Lunch",344,"42.7%","62.4%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School","Eligible for Reduced Lunch",58,"43.1%","60.6%"
"=""0690011""","Killingly School District","=""0690311""","Killingly Memorial School","Eligible for Free Lunch",61,"37.7%","70.6%"
"=""0690011""","Killingly School District","=""0690311""","Killingly Memorial School","Not Eligible for Free/Reduced Lunch",76,"35.5%","69.9%"
"=""0690011""","Killingly School District","=""0690311""","Killingly Memorial School","Eligible for Reduced Lunch",15,"*","*"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School","Eligible for Free Lunch",69,"24.6%","45.6%"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School","Not Eligible for Free/Reduced Lunch",55,"34.5%","52.8%"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School","Eligible for Reduced Lunch",7,"*","*"
"=""2450014""","Learn","=""2451014""","LEARN SAILS Program at Salem","Eligible for Free Lunch","*","*","*"
"=""2450014""","Learn","=""2451014""","LEARN SAILS Program at Salem","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""2450014""","Learn","=""2450814""","Learn SAILS Middle School Program","Eligible for Free Lunch","*","*","*"
"=""2450014""","Learn","=""2450114""","Regional Multicultural Magnet School","Eligible for Free Lunch",74,"50.0%","75.6%"
"=""2450014""","Learn","=""2450114""","Regional Multicultural Magnet School","Not Eligible for Free/Reduced Lunch",78,"51.3%","80.4%"
"=""2450014""","Learn","=""2450114""","Regional Multicultural Magnet School","Eligible for Reduced Lunch",10,"*","*"
"=""0710011""","Lebanon School District","=""0710111""","Lebanon Elementary School","Eligible for Free Lunch","*","*","*"
"=""0710011""","Lebanon School District","=""0710111""","Lebanon Elementary School","Not Eligible for Free/Reduced Lunch",52,"57.7%","84.5%"
"=""0710011""","Lebanon School District","=""0710111""","Lebanon Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School","Eligible for Free Lunch",39,"35.9%","54.8%"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School","Not Eligible for Free/Reduced Lunch",216,"38.4%","61.9%"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School","Eligible for Reduced Lunch",12,"*","*"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School","Eligible for Free Lunch",30,"33.3%","59.2%"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School","Not Eligible for Free/Reduced Lunch",66,"40.9%","71.9%"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School","Eligible for Reduced Lunch",13,"*","*"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School","Eligible for Free Lunch",17,"*","*"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School","Not Eligible for Free/Reduced Lunch",170,"53.5%","77.9%"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School","Eligible for Reduced Lunch",11,"*","*"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School","Eligible for Free Lunch","*","39.4%","65.5%"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School","Not Eligible for Free/Reduced Lunch",136,"49.3%","73.4%"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School","Eligible for Reduced Lunch","*","*","*"
"=""0720011""","Ledyard School District","=""0725111""","Ledyard Middle School","Eligible for Free Lunch",39,"41.0%","64.2%"
"=""0720011""","Ledyard School District","=""0725111""","Ledyard Middle School","Not Eligible for Free/Reduced Lunch",244,"46.7%","62.9%"
"=""0720011""","Ledyard School District","=""0725111""","Ledyard Middle School","Eligible for Reduced Lunch",12,"*","*"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School","Eligible for Free Lunch",43,"27.9%","51.4%"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School","Not Eligible for Free/Reduced Lunch",151,"47.7%","74.2%"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School","Eligible for Reduced Lunch",9,"*","*"
"=""0740011""","Litchfield School District","=""0740311""","Litchfield Intermediate School","Eligible for Free Lunch","*","50.0%","77.4%"
