"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""0590011""","Groton School District","=""0595311""","Carl C. Cutler Middle School","Eligible for Free Lunch",95,"40.0%","54.8%"
"=""0590011""","Groton School District","=""0595311""","Carl C. Cutler Middle School","Not Eligible for Free/Reduced Lunch",312,"42.9%","60.5%"
"=""0590011""","Groton School District","=""0595311""","Carl C. Cutler Middle School","Eligible for Reduced Lunch",41,"39.0%","61.9%"
"=""0590011""","Groton School District","=""0592011""","Catherine Kolnaski Magnet School","Eligible for Free Lunch",58,"32.8%","56.6%"
"=""0590011""","Groton School District","=""0592011""","Catherine Kolnaski Magnet School","Not Eligible for Free/Reduced Lunch",33,"51.5%","74.3%"
"=""0590011""","Groton School District","=""0592011""","Catherine Kolnaski Magnet School","Eligible for Reduced Lunch",6,"*","*"
"=""0590011""","Groton School District","=""0591811""","Charles Barnum School","Eligible for Free Lunch",11,"*","*"
"=""0590011""","Groton School District","=""0591811""","Charles Barnum School","Not Eligible for Free/Reduced Lunch",32,"43.8%","69.5%"
"=""0590011""","Groton School District","=""0591811""","Charles Barnum School","Eligible for Reduced Lunch",15,"*","*"
"=""0590011""","Groton School District","=""0590311""","Claude Chester School","Eligible for Free Lunch",59,"37.3%","56.4%"
"=""0590011""","Groton School District","=""0590311""","Claude Chester School","Not Eligible for Free/Reduced Lunch",33,"30.3%","55.8%"
"=""0590011""","Groton School District","=""0590311""","Claude Chester School","Eligible for Reduced Lunch",8,"*","*"
"=""0590011""","Groton School District","=""0591711""","Mary Morrisson School","Eligible for Free Lunch",18,"*","*"
"=""0590011""","Groton School District","=""0591711""","Mary Morrisson School","Not Eligible for Free/Reduced Lunch",23,"43.5%","69.7%"
"=""0590011""","Groton School District","=""0591711""","Mary Morrisson School","Eligible for Reduced Lunch",10,"*","*"
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School","Eligible for Free Lunch",21,"76.2%","91.4%"
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School","Not Eligible for Free/Reduced Lunch",89,"57.3%","82.7%"
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School","Eligible for Reduced Lunch",6,"*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School","Eligible for Free Lunch",27,"48.1%","68.0%"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School","Not Eligible for Free/Reduced Lunch",33,"60.6%","84.5%"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School","Eligible for Reduced Lunch",12,"*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School","Eligible for Free Lunch","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School","Not Eligible for Free/Reduced Lunch",58,"53.4%","74.4%"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School","Eligible for Reduced Lunch","*","*","*"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School","Eligible for Free Lunch",158,"25.3%","43.4%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School","Not Eligible for Free/Reduced Lunch",157,"35.0%","51.5%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School","Eligible for Reduced Lunch",56,"33.9%","50.4%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School","Eligible for Free Lunch",37,"51.4%","69.8%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School","Not Eligible for Free/Reduced Lunch",482,"50.0%","68.7%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School","Eligible for Reduced Lunch",8,"*","*"
"=""0600011""","Guilford School District","=""0600611""","A. W. Cox School","Not Eligible for Free/Reduced Lunch","*","57.9%","78.8%"
"=""0600011""","Guilford School District","=""0600611""","A. W. Cox School","Eligible for Reduced Lunch","*","*","*"
"=""0600011""","Guilford School District","=""0600411""","Calvin Leete School","Eligible for Free Lunch","*","*","*"
"=""0600011""","Guilford School District","=""0600411""","Calvin Leete School","Not Eligible for Free/Reduced Lunch","*","63.2%","85.1%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School","Eligible for Free Lunch",34,"52.9%","66.2%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School","Not Eligible for Free/Reduced Lunch",475,"56.6%","72.9%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School","Eligible for Reduced Lunch",14,"*","*"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School","Eligible for Free Lunch","*","*","*"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School","Not Eligible for Free/Reduced Lunch",59,"66.1%","87.9%"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School","Eligible for Reduced Lunch","*","*","*"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School","Eligible for Free Lunch","*","*","*"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School","Not Eligible for Free/Reduced Lunch",54,"55.6%","77.1%"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School","Eligible for Reduced Lunch","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School","Eligible for Free Lunch",24,"25.0%","53.2%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School","Not Eligible for Free/Reduced Lunch",162,"41.4%","61.7%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School","Eligible for Reduced Lunch",9,"*","*"
"=""0620011""","Hamden School District","=""0620211""","Church Street School","Eligible for Free Lunch",79,"25.3%","54.0%"
"=""0620011""","Hamden School District","=""0620211""","Church Street School","Not Eligible for Free/Reduced Lunch",18,"*","*"
"=""0620011""","Hamden School District","=""0620211""","Church Street School","Eligible for Reduced Lunch",13,"*","*"
"=""0620011""","Hamden School District","=""0620311""","Dunbar Hill School","Eligible for Free Lunch",40,"50.0%","70.7%"
"=""0620011""","Hamden School District","=""0620311""","Dunbar Hill School","Not Eligible for Free/Reduced Lunch",47,"40.4%","68.7%"
"=""0620011""","Hamden School District","=""0620311""","Dunbar Hill School","Eligible for Reduced Lunch",15,"*","*"
"=""0620011""","Hamden School District","=""0620511""","Hamden Collaborative Learning Center","Eligible for Free Lunch","*","*","*"
"=""0620011""","Hamden School District","=""0620511""","Hamden Collaborative Learning Center","Eligible for Reduced Lunch","*","*","*"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School","Eligible for Free Lunch",239,"25.5%","43.3%"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School","Not Eligible for Free/Reduced Lunch",414,"30.7%","47.5%"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School","Eligible for Reduced Lunch",67,"31.3%","47.0%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School","Eligible for Free Lunch",70,"37.1%","58.4%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School","Not Eligible for Free/Reduced Lunch",46,"52.2%","66.9%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School","Eligible for Reduced Lunch",11,"*","*"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School","Eligible for Free Lunch",53,"32.1%","54.0%"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School","Not Eligible for Free/Reduced Lunch",42,"57.1%","68.3%"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School","Eligible for Reduced Lunch",17,"*","*"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School","Eligible for Free Lunch","*","45.6%","77.4%"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School","Not Eligible for Free/Reduced Lunch",58,"27.6%","58.2%"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School","Eligible for Reduced Lunch","*","*","*"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School","Eligible for Free Lunch","*","35.7%","63.0%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School","Not Eligible for Free/Reduced Lunch",125,"56.8%","71.9%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School","Eligible for Reduced Lunch","*","*","*"
"=""0620011""","Hamden School District","=""0621411""","West Woods School","Eligible for Free Lunch",13,"*","*"
"=""0620011""","Hamden School District","=""0621411""","West Woods School","Not Eligible for Free/Reduced Lunch",148,"49.3%","69.9%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School","Eligible for Reduced Lunch",7,"*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School","Eligible for Free Lunch","*","*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School","Not Eligible for Free/Reduced Lunch",20,"55.0%","80.4%"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy","Eligible for Free Lunch","*","21.4%","45.7%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School","Eligible for Free Lunch","*","36.7%","62.6%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School","Eligible for Free Lunch",182,"35.7%","57.7%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School","Not Eligible for Free/Reduced Lunch",102,"40.2%","63.0%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School","Eligible for Reduced Lunch",6,"*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School","Eligible for Free Lunch",69,"37.7%","60.4%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School","Not Eligible for Free/Reduced Lunch","*","52.4%","69.5%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School","Eligible for Free Lunch",83,"32.5%","56.3%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School","Not Eligible for Free/Reduced Lunch",61,"44.3%","69.0%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School","Eligible for Reduced Lunch",19,"*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy","Eligible for Free Lunch","*","27.0%","50.1%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School","Eligible for Free Lunch","*","25.2%","46.0%"
"=""0640011""","Hartford School District","=""0642311""","Burr School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School","Eligible for Free Lunch",142,"32.4%","55.2%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School","Not Eligible for Free/Reduced Lunch",75,"41.3%","53.5%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School","Eligible for Reduced Lunch",18,"*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School","Eligible for Free Lunch",101,"25.7%","51.5%"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School","Eligible for Free Lunch",130,"25.4%","46.9%"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School","Not Eligible for Free/Reduced Lunch",115,"26.1%","45.8%"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School","Eligible for Reduced Lunch",16,"*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School","Eligible for Free Lunch",18,"*","*"
"=""0640011""","Hartford School District","=""0648111""","EDP - McDonough Middle School","Eligible for Free Lunch","*","*","*"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School","Eligible for Free Lunch",277,"35.4%","55.8%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School","Not Eligible for Free/Reduced Lunch",17,"*","*"
"=""0640011""","Hartford School District","=""0643211""","Expeditionary Learning Academy at Moylan School","Eligible for Free Lunch","*","32.7%","61.1%"
"=""0640011""","Hartford School District","=""0643211""","Expeditionary Learning Academy at Moylan School","Not Eligible for Free/Reduced Lunch","*","*","*"
