"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""0770011""","Manchester School District","=""0771311""","Waddell School","Not Eligible For Lunch",30,"60.0%","78.8%"
"=""0770011""","Manchester School District","=""0771411""","Washington School","Eligible For Lunch",88,"21.6%","52.5%"
"=""0770011""","Manchester School District","=""0771411""","Washington School","Not Eligible For Lunch",13,"*","*"
"=""0780011""","Mansfield School District","=""0780411""","Annie E. Vinton School","Eligible For Lunch",15,"*","*"
"=""0780011""","Mansfield School District","=""0780411""","Annie E. Vinton School","Not Eligible For Lunch",32,"78.1%","93.4%"
"=""0780011""","Mansfield School District","=""0780211""","Dorothy C. Goodwin School","Eligible For Lunch",6,"*","*"
"=""0780011""","Mansfield School District","=""0780211""","Dorothy C. Goodwin School","Not Eligible For Lunch",13,"*","*"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School","Eligible For Lunch",94,"45.7%","63.8%"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School","Not Eligible For Lunch",328,"50.9%","66.4%"
"=""0780011""","Mansfield School District","=""0780511""","Southeast Elementary School","Eligible For Lunch",17,"*","*"
"=""0780011""","Mansfield School District","=""0780511""","Southeast Elementary School","Not Eligible For Lunch",29,"48.3%","73.5%"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School","Eligible For Lunch",26,"46.2%","72.3%"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School","Not Eligible For Lunch",227,"57.3%","78.0%"
"=""0800011""","Meriden School District","=""0800111""","Benjamin Franklin School","Eligible For Lunch",71,"31.0%","56.2%"
"=""0800011""","Meriden School District","=""0800111""","Benjamin Franklin School","Not Eligible For Lunch",37,"37.8%","56.8%"
"=""0800011""","Meriden School District","=""0801111""","Casimir Pulaski School","Eligible For Lunch",166,"40.4%","70.0%"
"=""0800011""","Meriden School District","=""0801111""","Casimir Pulaski School","Not Eligible For Lunch",42,"45.2%","68.2%"
"=""0800011""","Meriden School District","=""0800311""","Hanover School","Eligible For Lunch",67,"28.4%","60.7%"
"=""0800011""","Meriden School District","=""0800311""","Hanover School","Not Eligible For Lunch",63,"46.0%","69.1%"
"=""0800011""","Meriden School District","=""0800411""","Israel Putnam School","Eligible For Lunch",116,"33.6%","56.0%"
"=""0800011""","Meriden School District","=""0800411""","Israel Putnam School","Not Eligible For Lunch",54,"16.7%","42.3%"
"=""0800011""","Meriden School District","=""0800511""","John Barry School","Eligible For Lunch",132,"47.7%","70.9%"
"=""0800011""","Meriden School District","=""0800511""","John Barry School","Not Eligible For Lunch",16,"*","*"
"=""0800011""","Meriden School District","=""0805211""","Lincoln Middle School","Eligible For Lunch",417,"44.4%","65.1%"
"=""0800011""","Meriden School District","=""0805211""","Lincoln Middle School","Not Eligible For Lunch",222,"54.1%","71.2%"
"=""0800011""","Meriden School District","=""0800711""","Nathan Hale School","Eligible For Lunch",114,"36.8%","62.5%"
"=""0800011""","Meriden School District","=""0800711""","Nathan Hale School","Not Eligible For Lunch",67,"31.3%","61.8%"
"=""0800011""","Meriden School District","=""0800811""","Roger Sherman School","Eligible For Lunch",107,"37.4%","61.7%"
"=""0800011""","Meriden School District","=""0800811""","Roger Sherman School","Not Eligible For Lunch",27,"40.7%","71.1%"
"=""0800011""","Meriden School District","=""0800911""","STEP-Meriden School District","Eligible For Lunch","*","*","*"
"=""0800011""","Meriden School District","=""0801211""","STEPS-Meriden School District","Eligible For Lunch","*","*","*"
"=""0800011""","Meriden School District","=""0801211""","STEPS-Meriden School District","Not Eligible For Lunch","*","*","*"
"=""0800011""","Meriden School District","=""0801011""","Thomas Hooker School","Eligible For Lunch",31,"41.9%","69.2%"
"=""0800011""","Meriden School District","=""0801011""","Thomas Hooker School","Not Eligible For Lunch",63,"50.8%","76.7%"
"=""0800011""","Meriden School District","=""0805411""","Washington Middle School","Eligible For Lunch",397,"30.5%","51.4%"
"=""0800011""","Meriden School District","=""0805411""","Washington Middle School","Not Eligible For Lunch",183,"39.3%","54.4%"
"=""0830011""","Middletown School District","=""0830211""","Bielefield School","Eligible For Lunch",52,"30.8%","57.0%"
"=""0830011""","Middletown School District","=""0830211""","Bielefield School","Not Eligible For Lunch",35,"48.6%","76.8%"
"=""0830011""","Middletown School District","=""0830511""","Farm Hill School","Eligible For Lunch",49,"24.5%","49.4%"
"=""0830011""","Middletown School District","=""0830511""","Farm Hill School","Not Eligible For Lunch",46,"39.1%","55.8%"
"=""0830011""","Middletown School District","=""0830711""","ICM - Lawrence","Not Eligible For Lunch","*","*","*"
"=""0830011""","Middletown School District","=""0832011""","ICM - Spencer","Eligible For Lunch","*","*","*"
"=""0830011""","Middletown School District","=""0831511""","Keigwin Middle School","Eligible For Lunch",117,"41.0%","61.8%"
"=""0830011""","Middletown School District","=""0831511""","Keigwin Middle School","Not Eligible For Lunch",176,"43.8%","60.2%"
"=""0830011""","Middletown School District","=""0831311""","Lawrence School","Eligible For Lunch",25,"32.0%","46.3%"
"=""0830011""","Middletown School District","=""0831311""","Lawrence School","Not Eligible For Lunch",50,"32.0%","53.9%"
"=""0830011""","Middletown School District","=""0830911""","MacDonough School","Eligible For Lunch",37,"27.0%","47.9%"
"=""0830011""","Middletown School District","=""0830911""","MacDonough School","Not Eligible For Lunch",9,"*","*"
"=""0830011""","Middletown School District","=""0831211""","Moody School","Eligible For Lunch",16,"*","*"
"=""0830011""","Middletown School District","=""0831211""","Moody School","Not Eligible For Lunch",70,"50.0%","73.5%"
"=""0830011""","Middletown School District","=""0830311""","OASIS","Eligible For Lunch","*","*","*"
"=""0830011""","Middletown School District","=""0830311""","OASIS","Not Eligible For Lunch","*","*","*"
"=""0830011""","Middletown School District","=""0832111""","STEM - Macdonough","Eligible For Lunch",8,"*","*"
"=""0830011""","Middletown School District","=""0832111""","STEM - Macdonough","Not Eligible For Lunch",12,"*","*"
"=""0830011""","Middletown School District","=""0831111""","Snow School","Eligible For Lunch",33,"30.3%","63.4%"
"=""0830011""","Middletown School District","=""0831111""","Snow School","Not Eligible For Lunch",39,"38.5%","63.5%"
"=""0830011""","Middletown School District","=""0830111""","Spencer School","Eligible For Lunch",45,"35.6%","66.1%"
"=""0830011""","Middletown School District","=""0830111""","Spencer School","Not Eligible For Lunch",43,"32.6%","57.1%"
"=""0830011""","Middletown School District","=""0831411""","Wesley School","Eligible For Lunch",33,"33.3%","65.5%"
"=""0830011""","Middletown School District","=""0831411""","Wesley School","Not Eligible For Lunch",49,"42.9%","68.7%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School","Eligible For Lunch",265,"34.7%","54.3%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School","Not Eligible For Lunch",366,"40.7%","56.4%"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School","Eligible For Lunch",26,"26.9%","55.9%"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School","Not Eligible For Lunch",69,"56.5%","75.7%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School","Eligible For Lunch",99,"40.4%","58.2%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School","Not Eligible For Lunch",338,"52.1%","67.9%"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School","Eligible For Lunch",69,"39.1%","62.4%"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School","Not Eligible For Lunch",422,"50.0%","65.7%"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School","Eligible For Lunch",30,"40.0%","77.0%"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School","Not Eligible For Lunch",84,"54.8%","79.0%"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School","Eligible For Lunch",19,"*","*"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School","Not Eligible For Lunch",67,"44.8%","67.6%"
"=""0840011""","Milford School District","=""0841711""","Mathewson School","Eligible For Lunch",17,"*","*"
"=""0840011""","Milford School District","=""0841711""","Mathewson School","Not Eligible For Lunch",110,"46.4%","69.0%"
"=""0840011""","Milford School District","=""0840711""","Meadowside School","Eligible For Lunch",25,"44.0%","83.3%"
"=""0840011""","Milford School District","=""0840711""","Meadowside School","Not Eligible For Lunch",63,"42.9%","68.8%"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School","Eligible For Lunch",16,"*","*"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School","Not Eligible For Lunch",104,"54.8%","79.3%"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School","Eligible For Lunch",20,"50.0%","78.4%"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School","Not Eligible For Lunch",90,"55.6%","75.8%"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School","Eligible For Lunch",39,"41.0%","75.3%"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School","Not Eligible For Lunch",49,"69.4%","92.3%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School","Eligible For Lunch",139,"40.3%","60.1%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School","Not Eligible For Lunch",288,"45.8%","64.6%"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School","Eligible For Lunch",10,"*","*"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School","Not Eligible For Lunch",160,"52.5%","73.1%"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School","Eligible For Lunch",58,"44.8%","56.9%"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School","Not Eligible For Lunch",699,"45.1%","59.8%"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School","Eligible For Lunch",13,"*","*"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School","Not Eligible For Lunch",92,"64.1%","77.9%"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School","Eligible For Lunch",12,"*","*"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School","Not Eligible For Lunch",137,"54.7%","70.9%"
"=""0860011""","Montville School District","=""0860711""","Dr. Charles E. Murphy School","Eligible For Lunch",47,"42.6%","66.3%"
"=""0860011""","Montville School District","=""0860711""","Dr. Charles E. Murphy School","Not Eligible For Lunch",61,"49.2%","73.1%"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School","Eligible For Lunch",202,"38.6%","59.0%"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School","Not Eligible For Lunch",313,"40.3%","58.9%"
"=""0860011""","Montville School District","=""0860111""","Mohegan School","Eligible For Lunch",50,"36.0%","64.4%"
"=""0860011""","Montville School District","=""0860111""","Mohegan School","Not Eligible For Lunch",54,"46.3%","66.7%"
"=""0860011""","Montville School District","=""0860511""","Oakdale School","Eligible For Lunch",24,"75.0%","94.4%"
"=""0860011""","Montville School District","=""0860511""","Oakdale School","Not Eligible For Lunch",79,"70.9%","91.2%"
"=""0880011""","Naugatuck School District","=""0880811""","Andrew Avenue School","Eligible For Lunch",34,"14.7%","37.4%"
"=""0880011""","Naugatuck School District","=""0880811""","Andrew Avenue School","Not Eligible For Lunch",11,"*","*"
"=""0880011""","Naugatuck School District","=""0885111""","City Hill Middle School","Eligible For Lunch",305,"34.1%","55.4%"
"=""0880011""","Naugatuck School District","=""0885111""","City Hill Middle School","Not Eligible For Lunch",329,"40.7%","58.9%"
"=""0880011""","Naugatuck School District","=""0880211""","Cross Street Intermediate School","Eligible For Lunch",119,"52.9%","79.2%"
"=""0880011""","Naugatuck School District","=""0880211""","Cross Street Intermediate School","Not Eligible For Lunch",171,"51.5%","74.8%"
"=""0880011""","Naugatuck School District","=""0880411""","Hillside Intermediate School","Eligible For Lunch",168,"42.3%","65.0%"
"=""0880011""","Naugatuck School District","=""0880411""","Hillside Intermediate School","Not Eligible For Lunch",129,"47.3%","72.9%"
"=""0880011""","Naugatuck School District","=""0880511""","Hop Brook Elementary School","Eligible For Lunch",28,"28.6%","51.2%"
"=""0880011""","Naugatuck School District","=""0880511""","Hop Brook Elementary School","Not Eligible For Lunch",23,"43.5%","70.1%"
"=""0880011""","Naugatuck School District","=""0880311""","Maple Hill School","Eligible For Lunch",39,"30.8%","62.6%"
"=""0880011""","Naugatuck School District","=""0880311""","Maple Hill School","Not Eligible For Lunch",67,"38.8%","64.3%"
"=""0880011""","Naugatuck School District","=""0880611""","Salem School","Eligible For Lunch",30,"26.7%","68.1%"
"=""0880011""","Naugatuck School District","=""0880611""","Salem School","Not Eligible For Lunch",17,"*","*"
"=""0880011""","Naugatuck School District","=""0880711""","Western School","Eligible For Lunch",23,"43.5%","62.3%"
