"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0620011""","Hamden School District","=""0620311""","Dunbar Hill School",6,"Female",15,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620311""","Dunbar Hill School",6,"Male",23,2466,2519,53,"65.2%","81.8%"
"=""0620011""","Hamden School District","=""0620511""","Hamden Collaborative Learning Center",7,"Male","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620511""","Hamden Collaborative Learning Center",8,"Female","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620511""","Hamden Collaborative Learning Center",8,"Male","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School",7,"Female",174,2566,2575,9,"32.2%","47.4%"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School",7,"Male",169,2512,2521,9,"27.2%","44.3%"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School",8,"Female",183,2559,2566,6,"29.5%","44.6%"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School",8,"Male",194,2536,2547,11,"27.3%","47.7%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",4,"Female",17,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",4,"Male",21,2425,2490,65,"66.7%","83.1%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",5,"Female",18,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",5,"Male",31,2428,2446,19,"19.4%","37.2%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",6,"Female",21,2449,2515,66,"57.1%","77.9%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",6,"Male",19,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",4,"Female",15,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",4,"Male",23,2398,2437,40,"34.8%","56.0%"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",5,"Female",20,2510,2530,20,"35.0%","53.5%"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",5,"Male",21,2461,2461,0,"9.5%","19.3%"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",6,"Female",14,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",6,"Male",19,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",4,"Female",17,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",4,"Male",21,2400,2461,61,"42.9%","78.5%"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",5,"Female",16,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",5,"Male",29,2429,2475,46,"31.0%","67.0%"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",6,"Female",19,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",6,"Male",18,"*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",4,"Female",22,2432,2485,53,"63.6%","83.9%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",4,"Male",31,2466,2507,41,"58.1%","71.2%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",5,"Female",24,2546,2583,37,"62.5%","77.8%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",5,"Male",30,2528,2531,3,"36.7%","51.0%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",6,"Female",20,2554,2583,29,"50.0%","71.0%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",6,"Male",27,2511,2557,46,"51.9%","73.7%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",4,"Female",29,2500,2541,41,"62.1%","78.7%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",4,"Male",21,2486,2533,47,"47.6%","67.8%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",5,"Female",29,2505,2556,51,"55.2%","75.8%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",5,"Male",24,2490,2540,50,"33.3%","68.5%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",6,"Female",30,2576,2597,21,"43.3%","60.0%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",6,"Male",35,2521,2568,47,"54.3%","70.4%"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",4,"Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",4,"Male","*","*","*","*","*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",5,"Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",5,"Male","*","*","*","*","*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",6,"Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",6,"Male","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",4,"Female",31,2354,2365,12,"9.7%","35.1%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",4,"Male",24,2329,2376,47,"20.8%","59.2%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",5,"Female",30,2381,2412,31,"23.3%","48.0%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",5,"Male",25,2385,2406,21,"4.0%","38.4%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",6,"Female",16,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",6,"Male",22,2379,2393,14,"18.2%","43.4%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",7,"Female",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",7,"Male",19,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",8,"Female",18,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",8,"Male",31,2444,2455,11,"25.8%","41.6%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",4,"Female",21,2370,2405,35,"28.6%","52.1%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",4,"Male",24,2356,2396,40,"16.7%","53.2%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",5,"Female",19,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",5,"Male",20,2363,2432,69,"50.0%","75.2%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",6,"Female",18,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",6,"Male",11,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,"Female",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,"Male",21,2417,2469,52,"38.1%","64.7%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,"Female",22,2452,2505,53,"59.1%","76.4%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,"Male",26,2436,2483,48,"34.6%","65.5%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,"Female",29,2392,2422,30,"37.9%","54.7%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,"Male",36,2385,2423,39,"25.0%","51.4%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,"Female",27,2420,2489,68,"40.7%","81.4%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,"Male",42,2425,2471,46,"42.9%","63.2%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,"Female",31,2465,2482,17,"35.5%","60.0%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,"Male",44,2476,2533,57,"65.9%","83.7%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,"Female",25,2493,2508,15,"28.0%","43.8%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,"Male",56,2489,2491,3,"23.2%","43.3%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,"Female",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,"Male",15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",5,"Female",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",5,"Male",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",6,"Female",8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",6,"Male",7,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",7,"Female",7,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",7,"Male",8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",8,"Female","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",8,"Male","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,"Female",18,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,"Male",16,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,"Female",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,"Male",15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,"Female",25,2498,2494,-4,"24.0%","31.5%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,"Male",14,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,"Female",13,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,"Male",16,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,"Female",20,2471,2516,45,"55.0%","68.4%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,"Male",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",4,"Female",23,2318,2376,58,"30.4%","63.9%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",4,"Male",21,2323,2356,33,"19.0%","43.0%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,"Female",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,"Male",25,2336,2380,44,"36.0%","60.9%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,"Female",23,2409,2404,-5,"8.7%","25.4%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,"Male",20,2356,2366,10,"20.0%","42.8%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,"Female",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,"Male",29,2391,2415,24,"27.6%","46.7%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",8,"Female",22,2434,2455,21,"36.4%","57.5%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",8,"Male",22,2420,2435,16,"22.7%","42.0%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",4,"Female",30,2356,2365,9,"13.3%","37.3%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",4,"Male",31,2336,2354,18,"16.1%","34.0%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,"Female",24,2398,2459,60,"41.7%","63.1%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,"Male",25,2385,2445,60,"52.0%","71.1%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",6,"Female",16,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",6,"Male",21,2437,2425,-12,"9.5%","28.4%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",7,"Female",18,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",7,"Male",33,2429,2454,25,"21.2%","51.5%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",8,"Female",20,2468,2475,7,"25.0%","42.6%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",8,"Male",21,2493,2513,20,"33.3%","54.8%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,"Female",25,2394,2440,46,"36.0%","63.2%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,"Male",14,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,"Female",16,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,"Male",23,2402,2439,37,"30.4%","56.5%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,"Female",23,2477,2527,50,"47.8%","71.1%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,"Male",29,2408,2433,25,"37.9%","51.1%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,"Female",27,2523,2530,7,"25.9%","41.9%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,"Male",29,2455,2488,33,"34.5%","55.7%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",8,"Female",18,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",8,"Male",31,2525,2524,-1,"22.6%","34.6%"
"=""0640011""","Hartford School District","=""0642411""","Clark School",4,"Female",11,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",4,"Male",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",5,"Female",14,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",5,"Male",15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",6,"Female",8,"*","*","*","*","*"
