"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0580011""","Griswold School District","=""0580111""","Griswold Alternative School",8,"*","*","*","*","*","*"
"=""0580011""","Griswold School District","=""0580311""","Griswold Elementary School",4,132,2434,2478,45,"40.2%","65.9%"
"=""0580011""","Griswold School District","=""0585111""","Griswold Middle School",5,"*",2491,2530,39,"39.8%","61.3%"
"=""0580011""","Griswold School District","=""0585111""","Griswold Middle School",6,124,2517,2548,31,"41.1%","61.6%"
"=""0580011""","Griswold School District","=""0585111""","Griswold Middle School",7,137,2528,2567,39,"43.8%","64.1%"
"=""0580011""","Griswold School District","=""0585111""","Griswold Middle School",8,123,2561,2594,32,"46.3%","65.7%"
"=""0590011""","Groton School District","=""0595311""","Carl C. Cutler Middle School",6,157,2531,2541,10,"29.3%","44.7%"
"=""0590011""","Groton School District","=""0595311""","Carl C. Cutler Middle School",7,155,2522,2563,40,"47.1%","65.5%"
"=""0590011""","Groton School District","=""0595311""","Carl C. Cutler Middle School",8,136,2550,2591,41,"50.7%","69.5%"
"=""0590011""","Groton School District","=""0592011""","Catherine Kolnaski Magnet School",4,51,2405,2443,38,"25.5%","55.7%"
"=""0590011""","Groton School District","=""0592011""","Catherine Kolnaski Magnet School",5,46,2422,2489,66,"56.5%","71.1%"
"=""0590011""","Groton School District","=""0591811""","Charles Barnum School",4,30,2446,2497,51,"40.0%","72.7%"
"=""0590011""","Groton School District","=""0591811""","Charles Barnum School",5,28,2513,2570,56,"57.1%","75.6%"
"=""0590011""","Groton School District","=""0590311""","Claude Chester School",4,44,2413,2443,31,"22.7%","46.2%"
"=""0590011""","Groton School District","=""0590311""","Claude Chester School",5,56,2450,2491,40,"42.9%","61.8%"
"=""0590011""","Groton School District","=""0591711""","Mary Morrisson School",4,30,2431,2493,61,"43.3%","73.3%"
"=""0590011""","Groton School District","=""0591711""","Mary Morrisson School",5,21,2423,2472,49,"38.1%","68.6%"
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School",4,65,2472,2539,67,"64.6%","88.7%"
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School",5,51,2478,2546,68,"51.0%","76.0%"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",4,40,2433,2525,92,"75.0%","94.1%"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",5,32,2522,2551,30,"28.1%","56.1%"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",4,41,2481,2534,53,"51.2%","78.6%"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",5,33,2511,2557,46,"54.5%","73.9%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",6,122,2515,2530,15,"32.8%","49.3%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",7,141,2494,2509,15,"30.5%","45.6%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",8,108,2521,2539,18,"28.7%","49.2%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",5,278,2526,2563,37,"46.8%","67.3%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",6,249,2561,2594,34,"54.2%","70.5%"
"=""0600011""","Guilford School District","=""0600611""","A. W. Cox School",4,59,2443,2508,65,"59.3%","79.7%"
"=""0600011""","Guilford School District","=""0600411""","Calvin Leete School",4,60,2488,2549,61,"61.7%","82.9%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",7,250,2589,2629,41,"56.4%","72.6%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",8,273,2622,2649,26,"55.3%","70.7%"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School",4,65,2504,2563,59,"64.6%","86.5%"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School",4,65,2496,2539,43,"50.8%","75.1%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",4,60,2454,2493,39,"40.0%","66.2%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",5,70,2491,2528,37,"38.6%","60.9%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",6,65,2507,2531,24,"38.5%","55.1%"
"=""0620011""","Hamden School District","=""0620211""","Church Street School",4,44,2373,2421,48,"34.1%","65.6%"
"=""0620011""","Hamden School District","=""0620211""","Church Street School",5,33,2411,2423,12,"12.1%","34.2%"
"=""0620011""","Hamden School District","=""0620211""","Church Street School",6,33,2430,2489,59,"51.5%","78.3%"
"=""0620011""","Hamden School District","=""0620311""","Dunbar Hill School",4,29,2459,2517,59,"44.8%","75.5%"
"=""0620011""","Hamden School District","=""0620311""","Dunbar Hill School",5,35,2477,2506,29,"25.7%","49.3%"
"=""0620011""","Hamden School District","=""0620311""","Dunbar Hill School",6,38,2467,2520,53,"63.2%","80.6%"
"=""0620011""","Hamden School District","=""0620511""","Hamden Collaborative Learning Center",7,"*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0620511""","Hamden Collaborative Learning Center",8,"*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School",7,343,2539,2548,9,"29.7%","45.9%"
"=""0620011""","Hamden School District","=""0625211""","Hamden Middle School",8,377,2547,2556,9,"28.4%","46.2%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",4,38,2414,2481,67,"57.9%","75.8%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",5,49,2435,2455,20,"18.4%","39.1%"
"=""0620011""","Hamden School District","=""0620411""","Helen Street School",6,40,2474,2535,61,"60.0%","78.9%"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",4,38,2418,2470,52,"50.0%","69.8%"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",5,41,2485,2495,10,"22.0%","36.0%"
"=""0620011""","Hamden School District","=""0621111""","Ridge Hill School",6,33,2484,2527,44,"57.6%","79.8%"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",4,38,2420,2466,46,"28.9%","65.9%"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",5,45,2425,2478,53,"37.8%","71.4%"
"=""0620011""","Hamden School District","=""0620111""","Shepherd Glen School",6,37,2487,2530,43,"45.9%","67.3%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",4,53,2452,2498,46,"60.4%","76.5%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",5,54,2536,2554,18,"48.1%","62.9%"
"=""0620011""","Hamden School District","=""0621011""","Spring Glen School",6,47,2529,2568,39,"51.1%","72.5%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",4,50,2494,2538,43,"56.0%","74.1%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",5,53,2498,2549,51,"45.3%","72.5%"
"=""0620011""","Hamden School District","=""0621411""","West Woods School",6,65,2547,2581,35,"49.2%","65.6%"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",4,10,"*","*","*","*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",5,10,"*","*","*","*","*"
"=""0630011""","Hampton School District","=""0630111""","Hampton Elementary School",6,8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",4,55,2343,2370,27,"14.5%","45.6%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",5,55,2383,2409,27,"14.5%","43.6%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",6,38,2386,2401,15,"21.1%","43.0%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",7,28,2445,2470,24,"32.1%","51.1%"
"=""0640011""","Hartford School District","=""0640711""","Asian Studies Academy",8,49,2453,2469,17,"30.6%","47.6%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",4,45,2363,2400,37,"22.2%","52.7%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",5,39,2381,2445,65,"48.7%","71.5%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",6,29,2413,2450,37,"37.9%","64.5%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,38,2433,2475,42,"31.6%","56.7%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,48,2443,2493,50,"45.8%","70.5%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,65,2388,2423,35,"30.8%","52.9%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,69,2423,2478,54,"42.0%","70.3%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,75,2471,2512,41,"53.3%","73.9%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,81,2490,2497,7,"24.7%","43.5%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,27,2384,2441,57,"51.9%","75.3%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",5,24,2420,2435,15,"25.0%","49.2%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",6,15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",7,15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",8,13,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,34,2400,2455,56,"32.4%","65.3%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,32,2465,2509,44,"46.9%","68.5%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,39,2488,2495,7,"23.1%","39.7%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,29,2489,2520,31,"34.5%","59.3%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,29,2481,2532,51,"51.7%","68.8%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",4,44,2321,2367,46,"25.0%","53.9%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,42,2338,2393,54,"40.5%","67.9%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,43,2384,2386,2,"14.0%","33.5%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,46,2407,2431,25,"26.1%","45.9%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",8,44,2427,2445,18,"29.5%","49.8%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",4,61,2346,2359,13,"14.8%","35.7%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,49,2392,2452,60,"46.9%","67.2%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",6,37,2461,2438,-23,"5.4%","20.8%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",7,51,2436,2463,27,"27.5%","53.3%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",8,41,2481,2494,13,"29.3%","48.9%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,39,2390,2432,43,"30.8%","60.5%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,39,2404,2459,55,"46.2%","65.9%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,52,2439,2475,36,"42.3%","60.0%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,56,2488,2508,21,"30.4%","49.0%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",8,49,2509,2520,12,"26.5%","40.3%"
"=""0640011""","Hartford School District","=""0642411""","Clark School",4,23,2315,2362,47,"13.0%","58.1%"
"=""0640011""","Hartford School District","=""0642411""","Clark School",5,29,2376,2413,37,"20.7%","42.5%"
"=""0640011""","Hartford School District","=""0642411""","Clark School",6,16,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",7,21,2423,2465,42,"38.1%","63.1%"
"=""0640011""","Hartford School District","=""0642411""","Clark School",8,12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",6,66,2468,2497,29,"30.3%","54.8%"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",7,90,2490,2502,12,"25.6%","47.0%"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",8,105,2515,2520,5,"21.9%","38.5%"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",4,"*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",5,"*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",6,"*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",7,"*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",8,6,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0648111""","EDP - McDonough Middle School",7,"*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0648111""","EDP - McDonough Middle School",8,"*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",4,60,2427,2451,25,"16.7%","47.8%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",5,59,2471,2516,45,"50.8%","69.9%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",6,57,2470,2521,50,"49.1%","69.2%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",7,60,2487,2482,-5,"21.7%","33.2%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",8,58,2531,2558,28,"41.4%","61.2%"
"=""0640011""","Hartford School District","=""0643211""","Expeditionary Learning Academy at Moylan School",4,78,2372,2397,25,"20.5%","45.7%"
"=""0640011""","Hartford School District","=""0643211""","Expeditionary Learning Academy at Moylan School",5,70,2374,2440,66,"45.7%","77.8%"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",4,60,2392,2425,33,"18.3%","50.3%"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",5,53,2400,2465,65,"50.9%","75.0%"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",6,44,2480,2479,-1,"18.2%","35.5%"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",7,46,2442,2469,28,"28.3%","51.9%"
