"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",6,"ELA","Male",9,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",6,"Math","Male",7,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",7,"ELA","Female","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",7,"ELA","Male","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",7,"Math","Female","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",7,"Math","Male","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",8,"ELA","Male","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education",8,"Math","Male","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",4,"ELA","Female","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",4,"ELA","Male","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",4,"Math","Female","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",4,"Math","Male","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",5,"ELA","Female",10,"*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",5,"ELA","Male",9,"*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",5,"Math","Female",10,"*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",5,"Math","Male",9,"*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",6,"ELA","Female","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",6,"ELA","Male","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",6,"Math","Female","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",6,"Math","Male","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",7,"ELA","Female","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",7,"ELA","Male","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",7,"Math","Female","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",7,"Math","Male","*","*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",8,"ELA","Female",9,"*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",8,"ELA","Male",6,"*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",8,"Math","Female",9,"*","*","*","*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School",8,"Math","Male",6,"*","*","*","*","*"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",6,"ELA","Female",47,2578,2594,17,"36.2%","56.7%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",6,"ELA","Male",49,2531,2558,27,"49.0%","65.3%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",6,"Math","Female",47,2530,2579,49,"66.0%","84.3%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",6,"Math","Male",49,2536,2575,39,"57.1%","72.5%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",7,"ELA","Female",46,2594,2627,33,"50.0%","72.9%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",7,"ELA","Male",46,2549,2608,58,"58.7%","76.8%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",7,"Math","Female",47,2566,2610,44,"66.0%","86.7%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",7,"Math","Male",46,2564,2605,42,"60.9%","75.4%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",8,"ELA","Female",39,2592,2626,35,"48.7%","67.5%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",8,"ELA","Male",61,2562,2613,52,"57.4%","73.5%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",8,"Math","Female",36,2586,2648,62,"75.0%","89.0%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School",8,"Math","Male",58,2584,2637,53,"65.5%","84.0%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",4,"ELA","Female",46,2498,2563,65,"76.1%","89.9%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",4,"ELA","Male",54,2475,2546,71,"70.4%","90.2%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",4,"Math","Female",45,2464,2540,76,"68.9%","94.5%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",4,"Math","Male",54,2480,2547,67,"64.8%","92.7%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",5,"ELA","Female",57,2538,2594,56,"66.7%","84.1%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",5,"ELA","Male",55,2530,2589,60,"61.8%","84.7%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",5,"Math","Female",57,2505,2565,61,"75.4%","88.9%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School",5,"Math","Male",56,2519,2577,57,"66.1%","92.3%"
"=""2420014""","EdAdvance","=""2429014""","GFLC/ACCESS School",5,"Math","Male","*","*","*","*","*","*"
"=""2420014""","EdAdvance","=""2429014""","GFLC/ACCESS School",7,"Math","Male","*","*","*","*","*","*"
"=""2420014""","EdAdvance","=""2429014""","GFLC/ACCESS School",8,"ELA","Male","*","*","*","*","*","*"
"=""0480011""","Ellington School District","=""0480111""","Center School",4,"ELA","Female",34,2464,2513,49,"55.9%","70.7%"
"=""0480011""","Ellington School District","=""0480111""","Center School",4,"ELA","Male",27,2448,2510,62,"44.4%","77.5%"
"=""0480011""","Ellington School District","=""0480111""","Center School",4,"Math","Female",34,2449,2502,53,"41.2%","79.8%"
"=""0480011""","Ellington School District","=""0480111""","Center School",4,"Math","Male",27,2459,2514,55,"48.1%","81.5%"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School",4,"ELA","Female",22,2479,2530,51,"45.5%","82.1%"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School",4,"ELA","Male",20,2450,2494,44,"50.0%","76.8%"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School",4,"Math","Female",22,2454,2493,39,"36.4%","60.7%"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School",4,"Math","Male",20,2449,2502,53,"45.0%","78.2%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",7,"ELA","Female",89,2581,2616,35,"51.7%","70.1%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",7,"ELA","Male",109,2574,2592,18,"36.7%","53.6%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",7,"Math","Female",89,2544,2567,24,"36.0%","61.0%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",7,"Math","Male",109,2549,2578,29,"50.5%","68.7%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",8,"ELA","Female",92,2621,2636,15,"37.0%","58.3%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",8,"ELA","Male",109,2600,2606,6,"30.3%","50.7%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",8,"Math","Female",92,2579,2612,33,"53.3%","70.1%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School",8,"Math","Male",109,2565,2589,24,"39.4%","61.6%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",5,"ELA","Female",102,2544,2589,45,"56.9%","80.2%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",5,"ELA","Male",108,2515,2551,36,"43.5%","64.6%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",5,"Math","Female",103,2524,2555,31,"47.6%","68.9%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",5,"Math","Male",108,2526,2557,31,"52.8%","72.0%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",6,"ELA","Female",112,2564,2594,30,"52.7%","67.2%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",6,"ELA","Male",97,2554,2572,18,"40.2%","54.5%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",6,"Math","Female",112,2533,2568,35,"48.2%","68.9%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School",6,"Math","Male",97,2540,2575,35,"45.4%","63.5%"
"=""0480011""","Ellington School District","=""0480611""","Windermere School",4,"ELA","Female",38,2503,2545,42,"52.6%","68.5%"
"=""0480011""","Ellington School District","=""0480611""","Windermere School",4,"ELA","Male",51,2473,2535,62,"56.9%","85.0%"
"=""0480011""","Ellington School District","=""0480611""","Windermere School",4,"Math","Female",38,2475,2539,63,"52.6%","82.9%"
"=""0480011""","Ellington School District","=""0480611""","Windermere School",4,"Math","Male",51,2465,2536,71,"66.7%","93.6%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",4,"ELA","Female",32,2408,2517,109,"84.4%","100.0%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",4,"ELA","Male",30,2428,2515,88,"66.7%","89.1%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",4,"Math","Female",32,2439,2501,62,"53.1%","83.1%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",4,"Math","Male",30,2475,2522,47,"46.7%","73.2%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",5,"ELA","Female",37,2492,2528,35,"35.1%","60.6%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",5,"ELA","Male",29,2452,2493,42,"31.0%","59.8%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",5,"Math","Female",37,2473,2502,29,"37.8%","60.9%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",5,"Math","Male",29,2453,2472,20,"31.0%","47.4%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",6,"ELA","Female",44,2478,2536,58,"59.1%","81.9%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",6,"ELA","Male",22,2461,2502,42,"45.5%","63.7%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",6,"Math","Female",44,2466,2509,43,"47.7%","72.2%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",6,"Math","Male",22,2467,2500,33,"54.5%","69.5%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",7,"ELA","Female",39,2520,2564,44,"51.3%","75.1%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",7,"ELA","Male",19,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",7,"Math","Female",39,2491,2511,20,"35.9%","58.7%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",7,"Math","Male",19,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",8,"ELA","Female",33,2545,2590,45,"48.5%","68.2%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",8,"ELA","Male",25,2528,2599,71,"76.0%","85.0%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",8,"Math","Female",33,2554,2609,55,"69.7%","88.4%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",8,"Math","Male",25,2523,2566,43,"52.0%","68.3%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"ELA","Female",55,2437,2506,69,"47.3%","76.7%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"ELA","Male",52,2404,2480,76,"57.7%","85.8%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"Math","Female",55,2423,2502,79,"69.1%","95.1%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"Math","Male",52,2423,2498,75,"71.2%","97.3%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"ELA","Female",53,2481,2514,33,"34.0%","53.1%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"ELA","Male",53,2449,2479,30,"24.5%","47.1%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"Math","Female",53,2470,2474,3,"9.4%","32.2%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"Math","Male",53,2470,2465,-5,"15.1%","27.1%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"ELA","Female",76,2442,2501,59,"53.9%","74.4%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"ELA","Male",52,2440,2485,45,"36.5%","63.5%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"Math","Female",76,2424,2489,64,"57.9%","85.9%"
