"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"Non-ELL","*",2423,2500,77,"69.8%","96.1%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"Non-ELL","*",2472,2471,-1,"12.6%","30.0%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"Non-ELL","*",2427,2494,66,"63.2%","88.4%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"Non-ELL","*",2486,2517,31,"37.2%","67.0%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"Non-ELL","*",2500,2532,32,"40.9%","66.3%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"ELL",6,"*","*","*","*","*"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"Non-ELL",347,2525,2533,8,"22.5%","42.2%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"Non-ELL","*",2526,2538,12,"30.7%","49.8%"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",4,"Non-ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",5,"Non-ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"Non-ELL",110,2438,2475,37,"25.5%","60.7%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"ELL","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"Non-ELL","*",2472,2500,28,"29.8%","60.2%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"ELL","*","*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"Non-ELL","*",2468,2514,47,"45.1%","77.7%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",5,"ELL","*","*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",5,"Non-ELL","*",2498,2552,55,"70.0%","91.2%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",6,"Non-ELL",78,2542,2586,44,"62.8%","80.6%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",4,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",4,"Non-ELL","*",2481,2536,54,"62.3%","84.3%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",5,"Non-ELL",66,2519,2565,46,"57.6%","84.6%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",4,"Non-ELL",59,2460,2527,68,"61.0%","89.7%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",5,"Non-ELL",45,2530,2568,38,"55.6%","78.6%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",6,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",6,"Non-ELL","*",2544,2578,34,"51.5%","71.9%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"Non-ELL","*",2579,2593,15,"38.4%","52.8%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"Non-ELL",281,2582,2610,28,"50.9%","69.3%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"Non-ELL","*",2436,2492,56,"50.0%","76.1%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"Non-ELL","*",2513,2553,41,"54.9%","77.2%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"Non-ELL",71,2452,2512,61,"49.3%","85.0%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"Non-ELL","*",2510,2562,52,"66.0%","88.3%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"Non-ELL","*",2422,2484,62,"47.0%","83.6%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"ELL",10,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"Non-ELL",60,2459,2517,58,"71.7%","92.5%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"Non-ELL",86,2462,2517,55,"58.1%","80.0%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",5,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",5,"Non-ELL","*",2498,2530,32,"40.3%","64.1%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",4,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",4,"Non-ELL","*",2451,2511,59,"55.1%","82.6%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",5,"Non-ELL",78,2506,2528,22,"33.3%","56.0%"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",4,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",4,"Non-ELL","*",2461,2506,46,"38.9%","74.6%"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",5,"Non-ELL",85,2512,2556,44,"55.3%","79.1%"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",4,"Non-ELL",80,2460,2529,69,"57.5%","91.5%"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",5,"Non-ELL",60,2519,2564,46,"66.7%","89.0%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",6,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",6,"Non-ELL","*",2554,2588,33,"45.2%","68.4%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",7,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",7,"Non-ELL","*",2581,2600,19,"44.4%","60.5%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",8,"Non-ELL",266,2590,2640,50,"67.7%","83.9%"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",4,"Non-ELL",87,2466,2524,58,"54.0%","81.9%"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",5,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",5,"Non-ELL","*",2517,2562,46,"65.6%","83.2%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",4,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",4,"Non-ELL","*",2464,2506,43,"36.0%","67.9%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",5,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",5,"Non-ELL","*",2484,2527,44,"56.8%","78.7%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",6,"ELL","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",6,"Non-ELL","*",2533,2564,31,"43.4%","67.0%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",7,"ELL",11,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",7,"Non-ELL",225,2561,2574,12,"36.9%","54.4%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",8,"ELL",8,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",8,"Non-ELL",199,2576,2582,6,"32.7%","46.7%"
"=""0520011""","Farmington School District","=""0520411""","East Farms School",4,"ELL","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520411""","East Farms School",4,"Non-ELL","*",2496,2565,69,"75.8%","93.7%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",7,"ELL","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",7,"Non-ELL","*",2576,2618,41,"65.6%","82.6%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",8,"ELL","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",8,"Non-ELL","*",2603,2645,42,"68.4%","82.6%"
"=""0520011""","Farmington School District","=""0520211""","Noah Wallace School",4,"ELL","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520211""","Noah Wallace School",4,"Non-ELL","*",2461,2520,58,"53.4%","85.4%"
"=""0520011""","Farmington School District","=""0520111""","Union School",4,"ELL","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520111""","Union School",4,"Non-ELL","*",2458,2521,63,"65.7%","89.0%"
"=""0520011""","Farmington School District","=""0520311""","West District School",4,"ELL","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520311""","West District School",4,"Non-ELL","*",2484,2546,62,"60.9%","88.3%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",5,"ELL","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",5,"Non-ELL","*",2522,2564,42,"57.4%","79.6%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",6,"ELL","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",6,"Non-ELL","*",2524,2581,57,"67.8%","86.7%"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",4,"Non-ELL",17,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",5,"Non-ELL",14,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",6,"Non-ELL",20,2486,2490,4,"15.0%","29.6%"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",7,"Non-ELL",17,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",8,"Non-ELL",20,2530,2535,4,"35.0%","50.0%"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",4,"ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",4,"Non-ELL","*",2481,2539,58,"59.4%","87.0%"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",5,"ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",5,"Non-ELL","*",2512,2561,49,"59.2%","84.8%"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",4,"Non-ELL",48,2478,2535,57,"62.5%","86.7%"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",5,"Non-ELL",39,2529,2582,53,"74.4%","91.8%"
"=""0540011""","Glastonbury School District","=""0540811""","Gideon Welles School",6,"ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540811""","Gideon Welles School",6,"Non-ELL","*",2565,2607,43,"62.3%","80.8%"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",4,"ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",4,"Non-ELL","*",2504,2529,25,"27.9%","51.4%"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",5,"Non-ELL",76,2552,2600,48,"73.7%","89.5%"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",4,"Non-ELL",58,2484,2539,55,"58.6%","84.8%"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",5,"Non-ELL",75,2520,2580,60,"72.0%","90.0%"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",4,"Non-ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",5,"Non-ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",6,"Non-ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",7,"Non-ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",4,"ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",4,"Non-ELL","*",2456,2497,41,"30.6%","66.9%"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",5,"Non-ELL",67,2501,2539,38,"47.8%","71.9%"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",4,"Non-ELL",83,2489,2538,49,"53.0%","77.1%"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",5,"Non-ELL",91,2547,2604,57,"79.1%","98.8%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",7,"ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",7,"Non-ELL","*",2572,2606,33,"51.6%","71.9%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",8,"ELL","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",8,"Non-ELL","*",2599,2633,34,"58.7%","74.3%"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",7,"Non-ELL",143,2576,2593,17,"39.2%","56.9%"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",8,"Non-ELL",149,2583,2592,9,"42.3%","58.7%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",4,"Non-ELL",61,2477,2512,35,"37.7%","65.3%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",5,"Non-ELL",58,2520,2563,43,"46.6%","82.5%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",6,"Non-ELL",83,2557,2611,54,"71.1%","89.8%"
