"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",6,"Non-ELL","*",2423,2458,35,"37.5%","63.2%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",7,"Non-ELL","*",2438,2483,45,"36.4%","60.0%"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,"ELL",10,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640411""","Batchelder School",8,"Non-ELL",38,2464,2511,47,"42.1%","68.6%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,"ELL",10,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",4,"Non-ELL",55,2396,2437,41,"32.7%","55.7%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,"ELL",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",5,"Non-ELL",57,2432,2490,58,"43.9%","73.9%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,"ELL",14,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",6,"Non-ELL",61,2490,2529,39,"54.1%","74.3%"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,"ELL",8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643811""","Betances STEM Magnet School",7,"Non-ELL",73,2499,2503,4,"26.0%","42.5%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",4,"Non-ELL","*",2384,2441,57,"53.8%","75.0%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",5,"Non-ELL",24,2420,2435,15,"25.0%","49.2%"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",6,"Non-ELL",15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",7,"Non-ELL",15,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643511""","Breakthrough II Elementary School",8,"Non-ELL",13,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,"ELL",6,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",4,"Non-ELL",28,2402,2465,62,"39.3%","70.4%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",5,"Non-ELL","*",2469,2510,41,"46.7%","66.6%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",6,"Non-ELL","*",2497,2502,5,"22.2%","38.6%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",7,"Non-ELL","*",2491,2521,30,"35.7%","58.9%"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643311""","Breakthrough Magnet School",8,"Non-ELL","*",2483,2537,54,"53.6%","71.2%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",4,"ELL",22,2299,2345,46,"22.7%","53.1%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",4,"Non-ELL",22,2342,2389,46,"27.3%","54.8%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,"ELL",11,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",5,"Non-ELL",31,2358,2404,46,"35.5%","62.9%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,"ELL",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",6,"Non-ELL",31,2402,2406,4,"9.7%","29.6%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,"ELL",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",7,"Non-ELL",29,2430,2468,39,"34.5%","56.5%"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",8,"ELL",14,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640611""","Burns Latino Studies Academy",8,"Non-ELL",30,2447,2466,19,"36.7%","56.0%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",4,"ELL",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",4,"Non-ELL",52,2349,2364,15,"15.4%","36.4%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,"ELL",7,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",5,"Non-ELL",42,2405,2469,64,"50.0%","69.1%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",6,"ELL",7,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",6,"Non-ELL",30,2472,2444,-28,"6.7%","18.8%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",7,"ELL",14,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",7,"Non-ELL",37,2452,2483,31,"27.0%","58.2%"
"=""0640011""","Hartford School District","=""0642311""","Burr School",8,"ELL",7,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642311""","Burr School",8,"Non-ELL",34,2498,2508,10,"26.5%","46.5%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",4,"Non-ELL","*",2394,2436,42,"32.4%","60.6%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",5,"Non-ELL","*",2416,2476,60,"50.0%","69.1%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",6,"Non-ELL","*",2444,2478,33,"40.0%","58.0%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",7,"Non-ELL","*",2489,2510,21,"30.9%","49.3%"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",8,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646911""","Capital Preparatory Magnet School",8,"Non-ELL","*",2511,2523,11,"27.1%","40.4%"
"=""0640011""","Hartford School District","=""0642411""","Clark School",4,"ELL",6,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",4,"Non-ELL",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",5,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",5,"Non-ELL","*",2380,2416,36,"20.0%","42.7%"
"=""0640011""","Hartford School District","=""0642411""","Clark School",6,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",6,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",7,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",7,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",8,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642411""","Clark School",8,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",6,"Non-ELL","*",2472,2503,31,"32.3%","57.3%"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",7,"Non-ELL","*",2492,2506,13,"26.1%","48.1%"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",8,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646411""","Classical Magnet School",8,"Non-ELL","*",2518,2523,4,"21.8%","38.4%"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",4,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",5,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",5,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",6,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",6,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",7,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",8,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645911""","EDP - M.D. Fox School",8,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0648111""","EDP - McDonough Middle School",7,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0648111""","EDP - McDonough Middle School",8,"Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",4,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",4,"Non-ELL","*",2434,2460,26,"17.9%","49.0%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",5,"Non-ELL",59,2471,2516,45,"50.8%","69.9%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",6,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",6,"Non-ELL","*",2474,2524,50,"47.2%","67.6%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",7,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",7,"Non-ELL","*",2491,2486,-5,"22.8%","32.9%"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",8,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640911""","Environmental Sciences Magnet at Hooker School",8,"Non-ELL","*",2532,2560,28,"42.1%","62.3%"
"=""0640011""","Hartford School District","=""0643211""","Expeditionary Learning Academy at Moylan School",4,"ELL",13,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643211""","Expeditionary Learning Academy at Moylan School",4,"Non-ELL",65,2385,2409,24,"20.0%","45.0%"
"=""0640011""","Hartford School District","=""0643211""","Expeditionary Learning Academy at Moylan School",5,"ELL",22,2339,2419,81,"50.0%","84.6%"
"=""0640011""","Hartford School District","=""0643211""","Expeditionary Learning Academy at Moylan School",5,"Non-ELL",48,2390,2449,59,"43.8%","74.6%"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",4,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",4,"Non-ELL","*",2397,2431,34,"19.6%","51.5%"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",5,"ELL",6,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",5,"Non-ELL",47,2408,2469,62,"48.9%","73.0%"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",6,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",6,"Non-ELL","*",2481,2479,-2,"18.6%","35.8%"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",7,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643611""","Global Communications Academy",7,"Non-ELL","*",2444,2471,27,"28.9%","51.1%"
"=""0640011""","Hartford School District","=""0645411""","Hartford Magnet Trinity College Academy",6,"ELL",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645411""","Hartford Magnet Trinity College Academy",6,"Non-ELL",162,2485,2519,34,"40.1%","61.7%"
"=""0640011""","Hartford School District","=""0645411""","Hartford Magnet Trinity College Academy",7,"ELL",23,2421,2407,-14,"13.0%","23.3%"
"=""0640011""","Hartford School District","=""0645411""","Hartford Magnet Trinity College Academy",7,"Non-ELL",189,2519,2530,11,"24.9%","42.4%"
"=""0640011""","Hartford School District","=""0645411""","Hartford Magnet Trinity College Academy",8,"ELL",10,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0645411""","Hartford Magnet Trinity College Academy",8,"Non-ELL",193,2535,2555,20,"34.2%","50.4%"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",4,"ELL",16,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",4,"Non-ELL",66,2381,2431,50,"30.3%","64.9%"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",5,"ELL",20,2377,2425,48,"25.0%","58.8%"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",5,"Non-ELL",43,2410,2478,68,"51.2%","69.6%"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",6,"ELL",7,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",6,"Non-ELL",28,2410,2450,40,"39.3%","64.1%"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",7,"ELL",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",7,"Non-ELL",32,2487,2477,-10,"21.9%","31.8%"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",8,"ELL",6,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0641011""","Kennelly School",8,"Non-ELL",28,2432,2462,30,"28.6%","53.2%"
"=""0640011""","Hartford School District","=""0649611""","LC - Burns School",5,"ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School",4,"ELL",18,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School",4,"Non-ELL",37,2378,2430,52,"37.8%","65.7%"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School",5,"ELL",21,2377,2402,25,"23.8%","43.9%"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School",5,"Non-ELL",30,2375,2414,39,"33.3%","55.3%"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School",6,"ELL",7,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School",6,"Non-ELL",33,2405,2473,67,"60.6%","79.7%"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School",7,"ELL",11,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640811""","M. D. Fox School",7,"Non-ELL",28,2466,2480,15,"32.1%","46.4%"
