"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"Math","Eligible For Lunch",45,2455,2458,3,"15.6%","30.2%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"Math","Not Eligible For Lunch",61,2481,2478,-4,"9.8%","29.3%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"ELA","Eligible For Lunch",54,2428,2476,48,"40.7%","62.0%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"ELA","Not Eligible For Lunch",74,2451,2507,56,"51.4%","75.7%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"Math","Eligible For Lunch",54,2413,2479,66,"59.3%","85.3%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"Math","Not Eligible For Lunch",74,2436,2502,66,"64.9%","89.9%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"ELA","Eligible For Lunch",42,2453,2526,73,"54.8%","78.8%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"ELA","Not Eligible For Lunch",82,2476,2542,66,"59.8%","83.0%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"Math","Eligible For Lunch",43,2469,2500,32,"32.6%","65.4%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"Math","Not Eligible For Lunch",82,2492,2521,30,"39.0%","66.5%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"ELA","Eligible For Lunch",132,2487,2506,19,"32.6%","53.3%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"ELA","Not Eligible For Lunch",178,2532,2546,14,"35.4%","52.3%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"Math","Eligible For Lunch",132,2481,2512,31,"41.7%","66.3%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"Math","Not Eligible For Lunch",177,2514,2546,32,"40.1%","66.3%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"ELA","Eligible For Lunch",137,2482,2517,35,"31.4%","57.9%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"ELA","Not Eligible For Lunch",219,2535,2576,41,"48.4%","68.7%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"Math","Eligible For Lunch",135,2498,2503,6,"18.5%","39.5%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"Math","Not Eligible For Lunch",218,2540,2549,9,"24.8%","43.5%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"ELA","Eligible For Lunch",117,2514,2544,30,"35.0%","56.3%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"ELA","Not Eligible For Lunch",208,2553,2603,50,"62.0%","78.9%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"Math","Eligible For Lunch",117,2492,2506,14,"29.1%","49.1%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"Math","Not Eligible For Lunch",206,2545,2556,11,"31.6%","50.0%"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",4,"ELA","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",4,"Math","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",5,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",5,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"ELA","Eligible For Lunch",48,2421,2477,56,"45.8%","70.7%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"ELA","Not Eligible For Lunch",62,2456,2510,54,"43.5%","70.0%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"Math","Eligible For Lunch",48,2420,2458,38,"16.7%","61.2%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"Math","Not Eligible For Lunch",62,2452,2488,35,"32.3%","60.3%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"ELA","Eligible For Lunch",48,2445,2511,66,"43.8%","73.6%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"ELA","Not Eligible For Lunch",85,2487,2552,65,"58.8%","83.3%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"Math","Eligible For Lunch",48,2446,2474,28,"25.0%","57.7%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"Math","Not Eligible For Lunch",85,2486,2513,28,"31.8%","61.2%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"ELA","Eligible For Lunch",6,"*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"ELA","Not Eligible For Lunch",46,2476,2522,47,"52.2%","70.1%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"Math","Eligible For Lunch",6,"*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"Math","Not Eligible For Lunch",47,2465,2509,44,"40.4%","74.4%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",5,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",5,"ELA","Not Eligible For Lunch","*",2525,2569,44,"53.2%","76.6%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",5,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",5,"Math","Not Eligible For Lunch","*",2502,2556,54,"68.1%","90.0%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",6,"ELA","Eligible For Lunch",6,"*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",6,"ELA","Not Eligible For Lunch",72,2587,2604,18,"48.6%","65.1%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",6,"Math","Eligible For Lunch",6,"*","*","*","*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",6,"Math","Not Eligible For Lunch",72,2545,2588,43,"63.9%","81.7%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",4,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",4,"ELA","Not Eligible For Lunch","*",2487,2550,63,"68.3%","89.0%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",4,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",4,"Math","Not Eligible For Lunch","*",2481,2535,54,"61.7%","84.5%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",5,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",5,"ELA","Not Eligible For Lunch","*",2528,2584,56,"61.9%","82.6%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",5,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",5,"Math","Not Eligible For Lunch","*",2523,2570,47,"58.7%","86.3%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",4,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",4,"ELA","Not Eligible For Lunch","*",2457,2543,85,"76.8%","96.7%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",4,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",4,"Math","Not Eligible For Lunch","*",2463,2532,69,"62.5%","91.5%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",5,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",5,"ELA","Not Eligible For Lunch","*",2563,2606,43,"58.1%","78.9%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",5,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",5,"Math","Not Eligible For Lunch","*",2531,2569,38,"55.8%","79.6%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",6,"ELA","Eligible For Lunch",23,2485,2526,42,"39.1%","67.7%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",6,"ELA","Not Eligible For Lunch",250,2568,2588,19,"40.0%","59.6%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",6,"Math","Eligible For Lunch",23,2472,2489,17,"30.4%","46.7%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",6,"Math","Not Eligible For Lunch",248,2550,2586,36,"53.2%","74.0%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"ELA","Eligible For Lunch",22,2484,2528,44,"45.5%","69.2%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"ELA","Not Eligible For Lunch",253,2577,2610,33,"47.8%","67.1%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"Math","Eligible For Lunch",22,2501,2504,3,"27.3%","34.3%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"Math","Not Eligible For Lunch",252,2584,2599,15,"39.3%","54.2%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"ELA","Eligible For Lunch",31,2531,2562,30,"45.2%","63.2%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"ELA","Not Eligible For Lunch",252,2597,2627,30,"50.4%","66.4%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"Math","Eligible For Lunch",31,2506,2545,40,"58.1%","74.4%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"Math","Not Eligible For Lunch",250,2591,2618,26,"50.0%","68.6%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"ELA","Eligible For Lunch",14,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"ELA","Not Eligible For Lunch",55,2432,2505,73,"61.8%","86.3%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"Math","Eligible For Lunch",14,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"Math","Not Eligible For Lunch",55,2438,2496,58,"52.7%","76.6%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"ELA","Eligible For Lunch",7,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"ELA","Not Eligible For Lunch",48,2515,2575,60,"68.8%","86.5%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"Math","Eligible For Lunch",7,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"Math","Not Eligible For Lunch",47,2512,2557,45,"59.6%","82.1%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"ELA","Eligible For Lunch",8,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"ELA","Not Eligible For Lunch",63,2455,2515,60,"55.6%","80.6%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"Math","Eligible For Lunch",8,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"Math","Not Eligible For Lunch",63,2455,2519,64,"50.8%","86.2%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"ELA","Eligible For Lunch",6,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"ELA","Not Eligible For Lunch",48,2515,2563,47,"54.2%","75.7%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"Math","Eligible For Lunch",6,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"Math","Not Eligible For Lunch",48,2507,2561,54,"66.7%","89.7%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"ELA","Eligible For Lunch",24,2401,2422,21,"16.7%","40.0%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"ELA","Not Eligible For Lunch",42,2454,2488,34,"35.7%","56.1%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"Math","Eligible For Lunch",25,2398,2457,60,"40.0%","84.5%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"Math","Not Eligible For Lunch",43,2433,2495,62,"48.8%","81.6%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"ELA","Eligible For Lunch",21,2422,2467,45,"38.1%","63.0%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"ELA","Not Eligible For Lunch",49,2444,2498,54,"36.7%","65.3%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"Math","Eligible For Lunch",21,2412,2449,37,"47.6%","75.3%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"Math","Not Eligible For Lunch",49,2469,2531,62,"75.5%","96.8%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"ELA","Not Eligible For Lunch","*",2462,2518,56,"56.0%","77.7%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"Math","Not Eligible For Lunch","*",2463,2519,55,"58.3%","80.4%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",5,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",5,"ELA","Not Eligible For Lunch","*",2504,2556,52,"50.8%","74.6%"
