"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""0760011""","Madison School District","=""0760311""","Kathleen H. Ryerson Elementary School","Not Eligible For Lunch","*","46.7%","74.5%"
"=""0760011""","Madison School District","=""0765211""","Walter C. Polson Upper Middle School","Eligible For Lunch",17,"*","*"
"=""0760011""","Madison School District","=""0765211""","Walter C. Polson Upper Middle School","Not Eligible For Lunch",435,"52.2%","68.7%"
"=""0770011""","Manchester School District","=""0770111""","Bowers School","Eligible For Lunch",56,"21.4%","50.2%"
"=""0770011""","Manchester School District","=""0770111""","Bowers School","Not Eligible For Lunch",63,"31.7%","64.4%"
"=""0770011""","Manchester School District","=""0770311""","Buckley School","Eligible For Lunch",38,"44.7%","70.5%"
"=""0770011""","Manchester School District","=""0770311""","Buckley School","Not Eligible For Lunch",65,"69.2%","94.7%"
"=""0770011""","Manchester School District","=""0771711""","Elisabeth M. Bennet Academy","Eligible For Lunch",224,"50.0%","69.9%"
"=""0770011""","Manchester School District","=""0771711""","Elisabeth M. Bennet Academy","Not Eligible For Lunch",164,"51.2%","71.9%"
"=""0770011""","Manchester School District","=""0770411""","Highland Park School","Eligible For Lunch",36,"19.4%","40.0%"
"=""0770011""","Manchester School District","=""0770411""","Highland Park School","Not Eligible For Lunch",54,"31.5%","57.4%"
"=""0770011""","Manchester School District","=""0775311""","Illing Middle School","Eligible For Lunch",419,"23.2%","39.9%"
"=""0770011""","Manchester School District","=""0775311""","Illing Middle School","Not Eligible For Lunch",280,"28.6%","46.5%"
"=""0770011""","Manchester School District","=""0770611""","Keeney School","Eligible For Lunch",35,"20.0%","48.8%"
"=""0770011""","Manchester School District","=""0770611""","Keeney School","Not Eligible For Lunch",57,"28.1%","54.1%"
"=""0770011""","Manchester School District","=""0779011""","Manchester Regional Academy","Eligible For Lunch",6,"*","*"
"=""0770011""","Manchester School District","=""0771611""","Martin School","Eligible For Lunch",42,"14.3%","38.4%"
"=""0770011""","Manchester School District","=""0771611""","Martin School","Not Eligible For Lunch",31,"22.6%","45.5%"
"=""0770011""","Manchester School District","=""0771011""","Robertson School","Eligible For Lunch",54,"29.6%","64.3%"
"=""0770011""","Manchester School District","=""0771011""","Robertson School","Not Eligible For Lunch",22,"54.5%","83.0%"
"=""0770011""","Manchester School District","=""0771211""","Verplanck School","Eligible For Lunch",96,"25.0%","50.0%"
"=""0770011""","Manchester School District","=""0771211""","Verplanck School","Not Eligible For Lunch",12,"*","*"
"=""0770011""","Manchester School District","=""0771311""","Waddell School","Eligible For Lunch",59,"18.6%","42.1%"
"=""0770011""","Manchester School District","=""0771311""","Waddell School","Not Eligible For Lunch",30,"33.3%","67.7%"
"=""0770011""","Manchester School District","=""0771411""","Washington School","Eligible For Lunch",89,"31.5%","52.1%"
"=""0770011""","Manchester School District","=""0771411""","Washington School","Not Eligible For Lunch",13,"*","*"
"=""0780011""","Mansfield School District","=""0780411""","Annie E. Vinton School","Eligible For Lunch",15,"*","*"
"=""0780011""","Mansfield School District","=""0780411""","Annie E. Vinton School","Not Eligible For Lunch",32,"81.3%","100.0%"
"=""0780011""","Mansfield School District","=""0780211""","Dorothy C. Goodwin School","Eligible For Lunch",6,"*","*"
"=""0780011""","Mansfield School District","=""0780211""","Dorothy C. Goodwin School","Not Eligible For Lunch",13,"*","*"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School","Eligible For Lunch",95,"44.2%","58.7%"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School","Not Eligible For Lunch",331,"53.5%","69.7%"
"=""0780011""","Mansfield School District","=""0780511""","Southeast Elementary School","Eligible For Lunch",17,"*","*"
"=""0780011""","Mansfield School District","=""0780511""","Southeast Elementary School","Not Eligible For Lunch",29,"62.1%","83.2%"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School","Eligible For Lunch",26,"50.0%","69.9%"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School","Not Eligible For Lunch",226,"61.5%","85.7%"
"=""0800011""","Meriden School District","=""0800111""","Benjamin Franklin School","Eligible For Lunch",71,"33.8%","71.0%"
"=""0800011""","Meriden School District","=""0800111""","Benjamin Franklin School","Not Eligible For Lunch",37,"48.6%","73.1%"
"=""0800011""","Meriden School District","=""0801111""","Casimir Pulaski School","Eligible For Lunch",165,"55.2%","82.1%"
"=""0800011""","Meriden School District","=""0801111""","Casimir Pulaski School","Not Eligible For Lunch",42,"54.8%","77.3%"
"=""0800011""","Meriden School District","=""0800311""","Hanover School","Eligible For Lunch",77,"31.2%","52.6%"
"=""0800011""","Meriden School District","=""0800311""","Hanover School","Not Eligible For Lunch",63,"28.6%","65.6%"
"=""0800011""","Meriden School District","=""0800411""","Israel Putnam School","Eligible For Lunch",114,"28.1%","58.0%"
"=""0800011""","Meriden School District","=""0800411""","Israel Putnam School","Not Eligible For Lunch",54,"31.5%","63.0%"
"=""0800011""","Meriden School District","=""0800511""","John Barry School","Eligible For Lunch",131,"48.1%","75.1%"
"=""0800011""","Meriden School District","=""0800511""","John Barry School","Not Eligible For Lunch",16,"*","*"
"=""0800011""","Meriden School District","=""0805211""","Lincoln Middle School","Eligible For Lunch",421,"43.2%","62.1%"
"=""0800011""","Meriden School District","=""0805211""","Lincoln Middle School","Not Eligible For Lunch",219,"54.8%","73.5%"
"=""0800011""","Meriden School District","=""0800711""","Nathan Hale School","Eligible For Lunch",114,"41.2%","69.5%"
"=""0800011""","Meriden School District","=""0800711""","Nathan Hale School","Not Eligible For Lunch",67,"44.8%","76.5%"
"=""0800011""","Meriden School District","=""0800811""","Roger Sherman School","Eligible For Lunch",106,"34.9%","62.1%"
"=""0800011""","Meriden School District","=""0800811""","Roger Sherman School","Not Eligible For Lunch",27,"22.2%","48.5%"
"=""0800011""","Meriden School District","=""0800911""","STEP-Meriden School District","Eligible For Lunch","*","*","*"
"=""0800011""","Meriden School District","=""0801211""","STEPS-Meriden School District","Eligible For Lunch","*","*","*"
"=""0800011""","Meriden School District","=""0801211""","STEPS-Meriden School District","Not Eligible For Lunch","*","*","*"
"=""0800011""","Meriden School District","=""0801011""","Thomas Hooker School","Eligible For Lunch",31,"61.3%","89.5%"
"=""0800011""","Meriden School District","=""0801011""","Thomas Hooker School","Not Eligible For Lunch",63,"61.9%","88.5%"
"=""0800011""","Meriden School District","=""0805411""","Washington Middle School","Eligible For Lunch",397,"28.0%","46.9%"
"=""0800011""","Meriden School District","=""0805411""","Washington Middle School","Not Eligible For Lunch",177,"36.7%","56.9%"
"=""0830011""","Middletown School District","=""0830211""","Bielefield School","Eligible For Lunch",52,"23.1%","55.2%"
"=""0830011""","Middletown School District","=""0830211""","Bielefield School","Not Eligible For Lunch",35,"34.3%","69.6%"
"=""0830011""","Middletown School District","=""0830511""","Farm Hill School","Eligible For Lunch",50,"18.0%","45.6%"
"=""0830011""","Middletown School District","=""0830511""","Farm Hill School","Not Eligible For Lunch",46,"30.4%","53.7%"
"=""0830011""","Middletown School District","=""0830711""","ICM - Lawrence","Not Eligible For Lunch","*","*","*"
"=""0830011""","Middletown School District","=""0832011""","ICM - Spencer","Eligible For Lunch","*","*","*"
"=""0830011""","Middletown School District","=""0831511""","Keigwin Middle School","Eligible For Lunch",117,"42.7%","64.2%"
"=""0830011""","Middletown School District","=""0831511""","Keigwin Middle School","Not Eligible For Lunch",176,"38.6%","56.7%"
"=""0830011""","Middletown School District","=""0831311""","Lawrence School","Eligible For Lunch",25,"64.0%","85.7%"
"=""0830011""","Middletown School District","=""0831311""","Lawrence School","Not Eligible For Lunch",50,"58.0%","79.5%"
"=""0830011""","Middletown School District","=""0830911""","MacDonough School","Eligible For Lunch",38,"23.7%","52.2%"
"=""0830011""","Middletown School District","=""0830911""","MacDonough School","Not Eligible For Lunch",9,"*","*"
"=""0830011""","Middletown School District","=""0831211""","Moody School","Eligible For Lunch",16,"*","*"
"=""0830011""","Middletown School District","=""0831211""","Moody School","Not Eligible For Lunch",70,"51.4%","73.8%"
"=""0830011""","Middletown School District","=""0830311""","OASIS","Eligible For Lunch","*","*","*"
"=""0830011""","Middletown School District","=""0830311""","OASIS","Not Eligible For Lunch","*","*","*"
"=""0830011""","Middletown School District","=""0832111""","STEM - Macdonough","Eligible For Lunch",8,"*","*"
"=""0830011""","Middletown School District","=""0832111""","STEM - Macdonough","Not Eligible For Lunch",12,"*","*"
"=""0830011""","Middletown School District","=""0831111""","Snow School","Eligible For Lunch",33,"30.3%","56.5%"
"=""0830011""","Middletown School District","=""0831111""","Snow School","Not Eligible For Lunch",39,"38.5%","62.0%"
"=""0830011""","Middletown School District","=""0830111""","Spencer School","Eligible For Lunch",45,"22.2%","58.1%"
"=""0830011""","Middletown School District","=""0830111""","Spencer School","Not Eligible For Lunch",43,"51.2%","75.3%"
"=""0830011""","Middletown School District","=""0831411""","Wesley School","Eligible For Lunch",33,"54.5%","73.9%"
"=""0830011""","Middletown School District","=""0831411""","Wesley School","Not Eligible For Lunch",49,"75.5%","90.7%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School","Eligible For Lunch",266,"30.8%","44.5%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School","Not Eligible For Lunch",367,"34.3%","49.5%"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School","Eligible For Lunch",26,"57.7%","78.1%"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School","Not Eligible For Lunch",69,"53.6%","81.1%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School","Eligible For Lunch",99,"37.4%","51.4%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School","Not Eligible For Lunch",337,"39.8%","58.4%"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School","Eligible For Lunch",69,"36.2%","60.4%"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School","Not Eligible For Lunch",419,"53.0%","69.8%"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School","Eligible For Lunch",30,"33.3%","66.4%"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School","Not Eligible For Lunch",84,"33.3%","68.6%"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School","Eligible For Lunch",19,"*","*"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School","Not Eligible For Lunch",67,"38.8%","63.7%"
"=""0840011""","Milford School District","=""0841711""","Mathewson School","Eligible For Lunch",17,"*","*"
"=""0840011""","Milford School District","=""0841711""","Mathewson School","Not Eligible For Lunch",107,"43.0%","70.3%"
"=""0840011""","Milford School District","=""0840711""","Meadowside School","Eligible For Lunch",25,"40.0%","68.2%"
"=""0840011""","Milford School District","=""0840711""","Meadowside School","Not Eligible For Lunch",63,"50.8%","74.7%"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School","Eligible For Lunch",16,"*","*"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School","Not Eligible For Lunch",104,"74.0%","96.9%"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School","Eligible For Lunch",20,"35.0%","61.4%"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School","Not Eligible For Lunch",90,"38.9%","66.0%"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School","Eligible For Lunch",38,"55.3%","82.7%"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School","Not Eligible For Lunch",49,"73.5%","93.7%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School","Eligible For Lunch",140,"35.7%","53.6%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School","Not Eligible For Lunch",288,"43.8%","59.2%"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School","Eligible For Lunch",10,"*","*"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School","Not Eligible For Lunch",160,"45.0%","71.4%"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School","Eligible For Lunch",58,"55.2%","70.7%"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School","Not Eligible For Lunch",698,"46.1%","66.3%"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School","Eligible For Lunch",13,"*","*"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School","Not Eligible For Lunch",92,"64.1%","81.1%"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School","Eligible For Lunch",12,"*","*"
