"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School",5,"Math","Not Eligible for Free/Reduced Lunch",33,2478,2532,54,"66.7%","88.5%"
"=""0590011""","Groton School District","=""0591911""","Northeast Academy Elementary School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",4,"ELA","Eligible for Free Lunch",10,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",4,"ELA","Not Eligible for Free/Reduced Lunch",22,2419,2525,106,"72.7%","95.4%"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",4,"ELA","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",4,"Math","Eligible for Free Lunch",10,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",4,"Math","Not Eligible for Free/Reduced Lunch",22,2440,2532,93,"86.4%","100.0%"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",4,"Math","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",5,"ELA","Eligible for Free Lunch",17,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",5,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",5,"Math","Eligible for Free Lunch",17,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",5,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0591211""","Pleasant Valley School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",4,"ELA","Not Eligible for Free/Reduced Lunch",32,2485,2542,57,"53.1%","80.4%"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",4,"Math","Not Eligible for Free/Reduced Lunch",32,2456,2517,61,"59.4%","87.4%"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",5,"ELA","Not Eligible for Free/Reduced Lunch",26,2521,2561,40,"53.8%","67.0%"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",5,"Math","Not Eligible for Free/Reduced Lunch",26,2502,2547,45,"69.2%","89.4%"
"=""0590011""","Groton School District","=""0590111""","S. B. Butler School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",6,"ELA","Eligible for Free Lunch",48,2494,2506,11,"22.9%","42.1%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",6,"ELA","Not Eligible for Free/Reduced Lunch",56,2533,2550,17,"41.1%","53.1%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",6,"ELA","Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",6,"Math","Eligible for Free Lunch",49,2486,2489,3,"20.4%","36.9%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",6,"Math","Not Eligible for Free/Reduced Lunch",56,2532,2539,6,"25.0%","44.1%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",6,"Math","Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",7,"ELA","Eligible for Free Lunch",67,2468,2480,12,"28.4%","41.8%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",7,"ELA","Not Eligible for Free/Reduced Lunch",53,2534,2555,21,"34.0%","51.0%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",7,"ELA","Eligible for Reduced Lunch",21,2476,2482,6,"28.6%","44.4%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",7,"Math","Eligible for Free Lunch",68,2460,2468,8,"32.4%","44.1%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",7,"Math","Not Eligible for Free/Reduced Lunch",53,2523,2544,21,"28.3%","50.4%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",7,"Math","Eligible for Reduced Lunch",21,2476,2489,13,"33.3%","53.6%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",8,"ELA","Eligible for Free Lunch",43,2478,2499,21,"23.3%","47.4%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",8,"ELA","Not Eligible for Free/Reduced Lunch",48,2559,2577,18,"29.2%","50.1%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",8,"ELA","Eligible for Reduced Lunch",17,"*","*","*","*","*"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",8,"Math","Eligible for Free Lunch",45,2470,2489,19,"35.6%","50.0%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",8,"Math","Not Eligible for Free/Reduced Lunch",48,2540,2533,-7,"14.6%","27.7%"
"=""0590011""","Groton School District","=""0595211""","West Side Middle School",8,"Math","Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",5,"ELA","Eligible for Free Lunch","*",2431,2485,54,"45.0%","66.2%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",5,"ELA","Not Eligible for Free/Reduced Lunch",255,2535,2570,35,"47.1%","67.7%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",5,"Math","Eligible for Free Lunch","*",2443,2488,44,"47.6%","73.9%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",5,"Math","Not Eligible for Free/Reduced Lunch",255,2528,2570,42,"61.2%","83.3%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",6,"ELA","Not Eligible for Free/Reduced Lunch",227,2564,2596,32,"53.3%","69.9%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",6,"Math","Not Eligible for Free/Reduced Lunch",227,2528,2569,41,"51.1%","74.3%"
"=""0600011""","Guilford School District","=""0600711""","A. Baldwin Middle School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600611""","A. W. Cox School",4,"ELA","Not Eligible for Free/Reduced Lunch","*",2442,2506,64,"57.9%","78.8%"
"=""0600011""","Guilford School District","=""0600611""","A. W. Cox School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600611""","A. W. Cox School",4,"Math","Not Eligible for Free/Reduced Lunch","*",2441,2487,46,"44.6%","69.7%"
"=""0600011""","Guilford School District","=""0600611""","A. W. Cox School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600411""","Calvin Leete School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600411""","Calvin Leete School",4,"ELA","Not Eligible for Free/Reduced Lunch","*",2492,2553,62,"63.2%","85.1%"
"=""0600011""","Guilford School District","=""0600411""","Calvin Leete School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600411""","Calvin Leete School",4,"Math","Not Eligible for Free/Reduced Lunch","*",2495,2528,33,"40.4%","63.2%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",7,"ELA","Not Eligible for Free/Reduced Lunch",228,2594,2634,39,"56.1%","72.7%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",7,"Math","Not Eligible for Free/Reduced Lunch",228,2574,2610,36,"55.7%","75.5%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",8,"ELA","Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",8,"ELA","Not Eligible for Free/Reduced Lunch",247,2626,2654,27,"57.1%","73.1%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",8,"ELA","Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",8,"Math","Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",8,"Math","Not Eligible for Free/Reduced Lunch",247,2592,2644,52,"75.3%","90.0%"
"=""0600011""","Guilford School District","=""0605111""","E. C. Adams Middle School",8,"Math","Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School",4,"ELA","Not Eligible for Free/Reduced Lunch",59,2503,2563,60,"66.1%","87.9%"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School",4,"Math","Not Eligible for Free/Reduced Lunch",59,2503,2559,57,"66.1%","88.1%"
"=""0600011""","Guilford School District","=""0600211""","Guilford Lakes School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School",4,"ELA","Not Eligible for Free/Reduced Lunch",54,2512,2554,42,"55.6%","77.1%"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School",4,"Math","Not Eligible for Free/Reduced Lunch",54,2517,2540,23,"40.7%","55.2%"
"=""0600011""","Guilford School District","=""0600311""","Melissa Jones School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",4,"ELA","Not Eligible for Free/Reduced Lunch",51,2468,2506,38,"41.2%","66.0%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",4,"Math","Not Eligible for Free/Reduced Lunch",51,2466,2509,44,"31.4%","66.9%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",5,"ELA","Not Eligible for Free/Reduced Lunch",59,2503,2540,37,"42.4%","62.3%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",5,"Math","Not Eligible for Free/Reduced Lunch",59,2499,2531,32,"40.7%","63.9%"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0620011""","Hamden School District","=""0621211""","Bear Path School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
