"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1510011""","Waterbury School District",8,"Special Education",215,2398,2422,24,"24.2%","48.3%"
"=""1510011""","Waterbury School District",8,"Non-Special Education",989,2496,2524,28,"37.3%","57.1%"
"=""1520011""","Waterford School District",4,"Special Education",23,2378,2439,61,"39.1%","72.0%"
"=""1520011""","Waterford School District",4,"Non-Special Education",126,2480,2525,45,"47.6%","71.6%"
"=""1520011""","Waterford School District",5,"Special Education",33,2387,2444,57,"39.4%","62.0%"
"=""1520011""","Waterford School District",5,"Non-Special Education",158,2505,2550,45,"51.9%","70.6%"
"=""1520011""","Waterford School District",6,"Special Education",32,2424,2458,34,"34.4%","66.6%"
"=""1520011""","Waterford School District",6,"Non-Special Education",162,2535,2575,40,"50.0%","70.4%"
"=""1520011""","Waterford School District",7,"Special Education",27,2469,2481,12,"22.2%","42.4%"
"=""1520011""","Waterford School District",7,"Non-Special Education",186,2560,2591,31,"47.8%","63.7%"
"=""1520011""","Waterford School District",8,"Special Education",38,2463,2477,14,"26.3%","44.7%"
"=""1520011""","Waterford School District",8,"Non-Special Education",183,2600,2611,10,"36.1%","52.7%"
"=""1530011""","Watertown School District",4,"Special Education",19,"*","*","*","*","*"
"=""1530011""","Watertown School District",4,"Non-Special Education",184,2465,2519,54,"45.7%","73.1%"
"=""1530011""","Watertown School District",5,"Special Education",34,2387,2432,45,"26.5%","61.6%"
"=""1530011""","Watertown School District",5,"Non-Special Education",172,2510,2546,36,"42.4%","62.8%"
"=""1530011""","Watertown School District",6,"Special Education",35,2411,2461,50,"31.4%","63.6%"
"=""1530011""","Watertown School District",6,"Non-Special Education",184,2516,2567,51,"57.6%","76.0%"
"=""1530011""","Watertown School District",7,"Special Education",21,2444,2469,24,"33.3%","46.7%"
"=""1530011""","Watertown School District",7,"Non-Special Education",181,2552,2598,46,"54.1%","73.5%"
"=""1530011""","Watertown School District",8,"Special Education",28,2456,2467,11,"25.0%","40.6%"
"=""1530011""","Watertown School District",8,"Non-Special Education",187,2585,2610,25,"40.6%","61.2%"
"=""1550011""","West Hartford School District",4,"Special Education",55,2380,2425,44,"25.5%","58.2%"
"=""1550011""","West Hartford School District",4,"Non-Special Education",621,2478,2534,56,"55.6%","77.6%"
"=""1550011""","West Hartford School District",5,"Special Education",64,2410,2443,33,"21.9%","50.1%"
"=""1550011""","West Hartford School District",5,"Non-Special Education",657,2533,2568,36,"45.8%","66.3%"
"=""1550011""","West Hartford School District",6,"Special Education",70,2435,2435,1,"17.1%","36.5%"
"=""1550011""","West Hartford School District",6,"Non-Special Education",656,2563,2583,20,"43.9%","59.6%"
"=""1550011""","West Hartford School District",7,"Special Education",88,2477,2496,19,"29.5%","43.8%"
"=""1550011""","West Hartford School District",7,"Non-Special Education",643,2592,2613,21,"44.5%","59.2%"
"=""1550011""","West Hartford School District",8,"Special Education",71,2471,2474,4,"16.9%","34.8%"
"=""1550011""","West Hartford School District",8,"Non-Special Education",573,2596,2618,22,"44.3%","60.1%"
"=""1560011""","West Haven School District",4,"Special Education",60,2328,2381,54,"38.3%","64.0%"
"=""1560011""","West Haven School District",4,"Non-Special Education",357,2427,2481,53,"42.0%","69.2%"
"=""1560011""","West Haven School District",5,"Special Education",58,2370,2417,46,"24.1%","58.5%"
"=""1560011""","West Haven School District",5,"Non-Special Education",397,2467,2515,47,"40.3%","66.2%"
"=""1560011""","West Haven School District",6,"Special Education",50,2381,2415,34,"30.0%","53.0%"
"=""1560011""","West Haven School District",6,"Non-Special Education",320,2495,2537,41,"49.1%","68.9%"
"=""1560011""","West Haven School District",7,"Special Education",53,2409,2448,39,"37.7%","58.6%"
"=""1560011""","West Haven School District",7,"Non-Special Education",312,2527,2553,25,"38.5%","55.9%"
"=""1560011""","West Haven School District",8,"Special Education",52,2441,2453,12,"13.5%","41.4%"
"=""1560011""","West Haven School District",8,"Non-Special Education",344,2545,2556,11,"29.9%","48.9%"
"=""1540011""","Westbrook School District",4,"Special Education",8,"*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"Non-Special Education",38,2476,2542,66,"65.8%","89.4%"
"=""1540011""","Westbrook School District",5,"Special Education",11,"*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"Non-Special Education",47,2533,2576,42,"44.7%","69.0%"
"=""1540011""","Westbrook School District",6,"Special Education",7,"*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"Non-Special Education",52,2581,2598,17,"44.2%","60.4%"
"=""1540011""","Westbrook School District",7,"Special Education","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"Non-Special Education","*",2606,2640,35,"48.8%","72.2%"
"=""1540011""","Westbrook School District",8,"Special Education",9,"*","*","*","*","*"
"=""1540011""","Westbrook School District",8,"Non-Special Education",38,2628,2666,38,"65.8%","79.7%"
"=""1570011""","Weston School District",4,"Special Education",14,"*","*","*","*","*"
"=""1570011""","Weston School District",4,"Non-Special Education",152,2475,2529,54,"51.3%","75.1%"
"=""1570011""","Weston School District",5,"Special Education",13,"*","*","*","*","*"
"=""1570011""","Weston School District",5,"Non-Special Education",156,2538,2580,43,"53.2%","75.0%"
"=""1570011""","Weston School District",6,"Special Education",17,"*","*","*","*","*"
"=""1570011""","Weston School District",6,"Non-Special Education",161,2574,2588,15,"38.5%","57.4%"
"=""1570011""","Weston School District",7,"Special Education",11,"*","*","*","*","*"
"=""1570011""","Weston School District",7,"Non-Special Education",185,2582,2624,42,"58.4%","75.4%"
"=""1570011""","Weston School District",8,"Special Education","*","*","*","*","*","*"
"=""1570011""","Weston School District",8,"Non-Special Education","*",2601,2630,29,"49.1%","65.9%"
"=""1580011""","Westport School District",4,"Special Education",44,2429,2464,36,"31.8%","57.3%"
"=""1580011""","Westport School District",4,"Non-Special Education",337,2510,2558,48,"54.3%","75.9%"
"=""1580011""","Westport School District",5,"Special Education",45,2440,2481,41,"28.9%","56.7%"
"=""1580011""","Westport School District",5,"Non-Special Education",382,2559,2601,42,"57.3%","76.6%"
"=""1580011""","Westport School District",6,"Special Education",37,2481,2487,6,"13.5%","34.8%"
"=""1580011""","Westport School District",6,"Non-Special Education",366,2594,2608,15,"45.9%","59.1%"
"=""1580011""","Westport School District",7,"Special Education",47,2487,2520,33,"36.2%","57.2%"
"=""1580011""","Westport School District",7,"Non-Special Education",381,2600,2624,24,"47.0%","62.1%"
"=""1580011""","Westport School District",8,"Special Education",41,2508,2520,12,"22.0%","47.7%"
"=""1580011""","Westport School District",8,"Non-Special Education",383,2633,2641,8,"41.5%","53.6%"
"=""1590011""","Wethersfield School District",4,"Special Education",39,2343,2427,84,"59.0%","74.4%"
"=""1590011""","Wethersfield School District",4,"Non-Special Education",205,2455,2517,62,"55.6%","78.2%"
"=""1590011""","Wethersfield School District",5,"Special Education",32,2399,2451,52,"46.9%","68.4%"
"=""1590011""","Wethersfield School District",5,"Non-Special Education",219,2503,2558,55,"54.8%","76.9%"
"=""1590011""","Wethersfield School District",6,"Special Education",35,2421,2468,47,"51.4%","70.1%"
"=""1590011""","Wethersfield School District",6,"Non-Special Education",240,2547,2589,42,"57.1%","74.7%"
"=""1590011""","Wethersfield School District",7,"Special Education",36,2466,2491,25,"38.9%","59.7%"
"=""1590011""","Wethersfield School District",7,"Non-Special Education",212,2570,2608,37,"55.7%","71.2%"
"=""1590011""","Wethersfield School District",8,"Special Education",38,2429,2488,60,"52.6%","76.7%"
"=""1590011""","Wethersfield School District",8,"Non-Special Education",227,2557,2600,43,"55.9%","72.5%"
"=""1600011""","Willington School District",4,"Special Education","*","*","*","*","*","*"
"=""1600011""","Willington School District",4,"Non-Special Education","*",2441,2479,38,"38.6%","57.9%"
"=""1600011""","Willington School District",5,"Special Education",10,"*","*","*","*","*"
"=""1600011""","Willington School District",5,"Non-Special Education",23,2474,2536,62,"56.5%","81.3%"
"=""1600011""","Willington School District",6,"Special Education",6,"*","*","*","*","*"
"=""1600011""","Willington School District",6,"Non-Special Education",37,2526,2572,46,"56.8%","73.2%"
"=""1600011""","Willington School District",7,"Special Education",7,"*","*","*","*","*"
"=""1600011""","Willington School District",7,"Non-Special Education",42,2531,2570,39,"38.1%","61.7%"
"=""1600011""","Willington School District",8,"Special Education",10,"*","*","*","*","*"
"=""1600011""","Willington School District",8,"Non-Special Education",35,2586,2629,43,"60.0%","81.6%"
"=""1610011""","Wilton School District",4,"Special Education",36,2377,2449,72,"58.3%","78.1%"
"=""1610011""","Wilton School District",4,"Non-Special Education",274,2480,2553,73,"69.0%","88.6%"
"=""1610011""","Wilton School District",5,"Special Education",58,2419,2473,54,"41.4%","66.5%"
"=""1610011""","Wilton School District",5,"Non-Special Education",268,2515,2569,54,"54.5%","74.7%"
"=""1610011""","Wilton School District",6,"Special Education",33,2463,2506,43,"51.5%","70.8%"
"=""1610011""","Wilton School District",6,"Non-Special Education",264,2560,2595,35,"51.9%","70.5%"
"=""1610011""","Wilton School District",7,"Special Education",62,2475,2530,56,"53.2%","74.2%"
"=""1610011""","Wilton School District",7,"Non-Special Education",280,2589,2629,41,"55.0%","72.8%"
"=""1610011""","Wilton School District",8,"Special Education",46,2533,2557,24,"41.3%","62.8%"
"=""1610011""","Wilton School District",8,"Non-Special Education",270,2618,2652,34,"57.4%","70.4%"
"=""1620011""","Winchester School District",4,"Special Education",8,"*","*","*","*","*"
"=""1620011""","Winchester School District",4,"Non-Special Education",57,2451,2470,19,"22.8%","45.5%"
"=""1620011""","Winchester School District",5,"Special Education",19,"*","*","*","*","*"
"=""1620011""","Winchester School District",5,"Non-Special Education",62,2446,2510,64,"48.4%","74.6%"
"=""1620011""","Winchester School District",6,"Special Education",12,"*","*","*","*","*"
"=""1620011""","Winchester School District",6,"Non-Special Education",58,2495,2522,27,"43.1%","60.5%"
"=""1620011""","Winchester School District",8,"Special Education","*","*","*","*","*","*"
"=""1630011""","Windham School District",4,"Special Education",45,2315,2373,57,"40.0%","63.1%"
"=""1630011""","Windham School District",4,"Non-Special Education",208,2395,2454,58,"41.8%","71.0%"
"=""1630011""","Windham School District",5,"Special Education",34,2355,2395,40,"32.4%","54.7%"
"=""1630011""","Windham School District",5,"Non-Special Education",178,2434,2505,71,"51.1%","79.9%"
"=""1630011""","Windham School District",6,"Special Education",40,2369,2398,29,"25.0%","51.1%"
"=""1630011""","Windham School District",6,"Non-Special Education",189,2481,2528,47,"50.8%","72.9%"
"=""1630011""","Windham School District",7,"Special Education",37,2381,2417,36,"24.3%","44.6%"
"=""1630011""","Windham School District",7,"Non-Special Education",183,2497,2544,46,"51.4%","68.8%"
"=""1630011""","Windham School District",8,"Special Education",37,2411,2422,10,"16.2%","35.0%"
"=""1630011""","Windham School District",8,"Non-Special Education",178,2515,2542,27,"41.0%","59.1%"
"=""1650011""","Windsor Locks School District",4,"Special Education",18,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District",4,"Non-Special Education",105,2438,2492,54,"46.7%","74.8%"
"=""1650011""","Windsor Locks School District",5,"Special Education",23,2385,2424,38,"34.8%","55.1%"
"=""1650011""","Windsor Locks School District",5,"Non-Special Education",105,2473,2516,43,"44.8%","67.0%"
"=""1650011""","Windsor Locks School District",6,"Special Education",16,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District",6,"Non-Special Education",87,2515,2523,8,"26.4%","49.4%"
"=""1650011""","Windsor Locks School District",7,"Special Education",17,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District",7,"Non-Special Education",99,2503,2565,62,"58.6%","78.4%"
"=""1650011""","Windsor Locks School District",8,"Special Education",16,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District",8,"Non-Special Education",96,2551,2587,36,"46.9%","66.5%"
"=""1640011""","Windsor School District",4,"Special Education",21,2326,2358,32,"23.8%","60.4%"
"=""1640011""","Windsor School District",4,"Non-Special Education",172,2431,2488,56,"50.6%","71.1%"
"=""1640011""","Windsor School District",5,"Special Education",40,2372,2385,13,"12.5%","32.7%"
"=""1640011""","Windsor School District",5,"Non-Special Education",174,2479,2515,36,"32.8%","59.8%"
"=""1640011""","Windsor School District",6,"Special Education",28,2387,2429,42,"35.7%","61.4%"
"=""1640011""","Windsor School District",6,"Non-Special Education",170,2509,2546,37,"41.8%","60.0%"
"=""1640011""","Windsor School District",7,"Special Education",32,2431,2446,15,"18.8%","35.5%"
"=""1640011""","Windsor School District",7,"Non-Special Education",162,2551,2569,18,"30.9%","48.7%"
"=""1640011""","Windsor School District",8,"Special Education",46,2412,2441,28,"28.3%","47.9%"
"=""1640011""","Windsor School District",8,"Non-Special Education",179,2540,2555,15,"32.4%","49.5%"
"=""1660011""","Wolcott School District",4,"Special Education",26,2355,2411,56,"34.6%","64.1%"
"=""1660011""","Wolcott School District",4,"Non-Special Education",115,2460,2519,59,"58.3%","76.8%"
"=""1660011""","Wolcott School District",5,"Special Education",20,2402,2456,54,"35.0%","72.0%"
"=""1660011""","Wolcott School District",5,"Non-Special Education",156,2512,2559,47,"50.6%","71.8%"
"=""1660011""","Wolcott School District",6,"Special Education",14,"*","*","*","*","*"
"=""1660011""","Wolcott School District",6,"Non-Special Education",165,2550,2570,20,"38.8%","57.6%"
"=""1660011""","Wolcott School District",7,"Special Education",22,2438,2469,31,"36.4%","51.5%"
"=""1660011""","Wolcott School District",7,"Non-Special Education",158,2553,2587,34,"43.0%","63.9%"
"=""1660011""","Wolcott School District",8,"Special Education",26,2466,2473,8,"15.4%","37.2%"
"=""1660011""","Wolcott School District",8,"Non-Special Education",197,2589,2618,29,"47.2%","63.8%"
"=""1670011""","Woodbridge School District",4,"Special Education",9,"*","*","*","*","*"
"=""1670011""","Woodbridge School District",4,"Non-Special Education",78,2480,2545,65,"64.1%","81.9%"
"=""1670011""","Woodbridge School District",5,"Special Education","*","*","*","*","*","*"
"=""1670011""","Woodbridge School District",5,"Non-Special Education","*",2532,2590,58,"63.9%","81.6%"
"=""1670011""","Woodbridge School District",6,"Special Education",12,"*","*","*","*","*"
"=""1670011""","Woodbridge School District",6,"Non-Special Education",99,2564,2612,48,"66.7%","83.4%"
"=""1690011""","Woodstock School District",4,"Special Education",6,"*","*","*","*","*"
"=""1690011""","Woodstock School District",4,"Non-Special Education",67,2476,2528,52,"50.7%","75.2%"
"=""1690011""","Woodstock School District",5,"Special Education",10,"*","*","*","*","*"
"=""1690011""","Woodstock School District",5,"Non-Special Education",92,2521,2554,33,"43.5%","63.5%"
"=""1690011""","Woodstock School District",6,"Special Education",9,"*","*","*","*","*"
"=""1690011""","Woodstock School District",6,"Non-Special Education",78,2542,2555,13,"37.2%","52.6%"
"=""1690011""","Woodstock School District",7,"Special Education",9,"*","*","*","*","*"
"=""1690011""","Woodstock School District",7,"Non-Special Education",96,2570,2604,34,"49.0%","67.2%"
"=""1690011""","Woodstock School District",8,"Special Education",12,"*","*","*","*","*"
"=""1690011""","Woodstock School District",8,"Non-Special Education",78,2619,2624,4,"35.9%","47.8%"

