"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0650011""","Hartland School District",5,"ELA","Non-Special Education","*",2450,2557,107,"76.2%","95.4%"
"=""0650011""","Hartland School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"Math","Non-Special Education","*",2448,2505,56,"71.4%","85.4%"
"=""0650011""","Hartland School District",6,"ELA","Special Education",9,"*","*","*","*","*"
"=""0650011""","Hartland School District",6,"ELA","Non-Special Education",23,2540,2590,49,"52.2%","73.9%"
"=""0650011""","Hartland School District",6,"Math","Special Education",8,"*","*","*","*","*"
"=""0650011""","Hartland School District",6,"Math","Non-Special Education",23,2526,2586,60,"69.6%","92.9%"
"=""0650011""","Hartland School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",7,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",7,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0670011""","Hebron School District",4,"ELA","Special Education",16,"*","*","*","*","*"
"=""0670011""","Hebron School District",4,"ELA","Non-Special Education",101,2451,2494,43,"39.6%","66.7%"
"=""0670011""","Hebron School District",4,"Math","Special Education",16,"*","*","*","*","*"
"=""0670011""","Hebron School District",4,"Math","Non-Special Education",101,2430,2504,74,"58.4%","90.3%"
"=""0670011""","Hebron School District",5,"ELA","Special Education",14,"*","*","*","*","*"
"=""0670011""","Hebron School District",5,"ELA","Non-Special Education",91,2500,2552,51,"45.1%","73.0%"
"=""0670011""","Hebron School District",5,"Math","Special Education",15,"*","*","*","*","*"
"=""0670011""","Hebron School District",5,"Math","Non-Special Education",91,2496,2538,42,"49.5%","75.6%"
"=""0670011""","Hebron School District",6,"ELA","Special Education",11,"*","*","*","*","*"
"=""0670011""","Hebron School District",6,"ELA","Non-Special Education",108,2534,2578,44,"56.5%","73.3%"
"=""0670011""","Hebron School District",6,"Math","Special Education",11,"*","*","*","*","*"
"=""0670011""","Hebron School District",6,"Math","Non-Special Education",108,2521,2575,54,"65.7%","85.0%"
"=""2860013""","Highville Charter School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",4,"ELA","Non-Special Education","*",2396,2436,40,"28.9%","53.7%"
"=""2860013""","Highville Charter School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",4,"Math","Non-Special Education","*",2367,2434,67,"50.0%","82.0%"
"=""2860013""","Highville Charter School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",5,"ELA","Non-Special Education","*",2433,2485,52,"40.0%","69.0%"
"=""2860013""","Highville Charter School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",5,"Math","Non-Special Education","*",2438,2451,14,"28.6%","45.5%"
"=""2860013""","Highville Charter School District",6,"ELA","Special Education",7,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",6,"ELA","Non-Special Education",29,2481,2501,20,"31.0%","54.6%"
"=""2860013""","Highville Charter School District",6,"Math","Special Education",7,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",6,"Math","Non-Special Education",29,2448,2483,35,"48.3%","69.9%"
"=""2860013""","Highville Charter School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",7,"ELA","Non-Special Education","*",2514,2539,25,"44.8%","56.9%"
"=""2860013""","Highville Charter School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",7,"Math","Non-Special Education","*",2480,2512,32,"51.7%","72.1%"
"=""2860013""","Highville Charter School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",8,"ELA","Non-Special Education","*",2530,2550,20,"25.0%","46.8%"
"=""2860013""","Highville Charter School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",8,"Math","Non-Special Education","*",2470,2543,73,"69.4%","87.0%"
"=""2640013""","Integrated Day Charter School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"ELA","Non-Special Education","*",2431,2455,24,"14.8%","41.1%"
"=""2640013""","Integrated Day Charter School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"Math","Non-Special Education","*",2426,2456,29,"22.2%","54.3%"
"=""2640013""","Integrated Day Charter School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"ELA","Non-Special Education","*",2440,2454,15,"17.9%","37.6%"
"=""2640013""","Integrated Day Charter School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Math","Non-Special Education","*",2388,2438,49,"48.1%","79.6%"
"=""2640013""","Integrated Day Charter School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"ELA","Non-Special Education","*",2512,2553,41,"60.7%","75.2%"
"=""2640013""","Integrated Day Charter School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Math","Non-Special Education","*",2463,2527,63,"81.5%","96.5%"
"=""2640013""","Integrated Day Charter School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"ELA","Non-Special Education","*",2559,2585,27,"34.5%","60.9%"
"=""2640013""","Integrated Day Charter School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Math","Non-Special Education","*",2528,2560,32,"50.0%","68.3%"
"=""2640013""","Integrated Day Charter School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"ELA","Non-Special Education","*",2567,2576,8,"35.5%","50.4%"
"=""2640013""","Integrated Day Charter School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Math","Non-Special Education","*",2546,2547,1,"25.8%","38.4%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"ELA","Special Education",20,2423,2442,19,"30.0%","42.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"ELA","Non-Special Education",69,2500,2495,-5,"21.7%","34.6%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Math","Special Education",20,2417,2370,-47,"10.0%","13.2%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Math","Non-Special Education",69,2477,2451,-26,"4.3%","16.7%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"ELA","Special Education",6,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"ELA","Non-Special Education",78,2474,2513,38,"46.2%","62.9%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Math","Special Education","*","*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Math","Non-Special Education","*",2460,2477,17,"25.6%","48.4%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"ELA","Special Education",18,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"ELA","Non-Special Education",63,2539,2553,14,"28.6%","41.4%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Math","Special Education",17,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Math","Non-Special Education",63,2504,2496,-8,"22.2%","33.2%"
"=""2610013""","Jumoke Academy District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",4,"ELA","Non-Special Education","*",2381,2448,67,"50.0%","76.6%"
"=""2610013""","Jumoke Academy District",4,"Math","Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",4,"Math","Non-Special Education","*",2390,2449,60,"50.0%","78.6%"
"=""2610013""","Jumoke Academy District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",5,"ELA","Non-Special Education","*",2444,2468,24,"21.9%","41.4%"
"=""2610013""","Jumoke Academy District",5,"Math","Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",5,"Math","Non-Special Education","*",2440,2446,6,"12.5%","38.3%"
"=""2610013""","Jumoke Academy District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",6,"ELA","Non-Special Education","*",2496,2532,36,"40.0%","61.6%"
"=""2610013""","Jumoke Academy District",6,"Math","Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",6,"Math","Non-Special Education","*",2453,2492,39,"53.3%","68.5%"
"=""2610013""","Jumoke Academy District",7,"ELA","Special Education",10,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",7,"ELA","Non-Special Education",60,2502,2534,32,"36.7%","51.3%"
"=""2610013""","Jumoke Academy District",7,"Math","Special Education",10,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",7,"Math","Non-Special Education",60,2497,2503,7,"28.3%","44.0%"
"=""2610013""","Jumoke Academy District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",8,"ELA","Non-Special Education","*",2533,2550,18,"32.9%","50.2%"
"=""2610013""","Jumoke Academy District",8,"Math","Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",8,"Math","Non-Special Education","*",2489,2508,19,"36.8%","53.7%"
"=""0680011""","Kent School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",4,"ELA","Non-Special Education","*",2480,2548,68,"71.4%","89.1%"
"=""0680011""","Kent School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",4,"Math","Non-Special Education","*",2458,2518,60,"61.9%","86.4%"
"=""0680011""","Kent School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",5,"ELA","Non-Special Education","*",2541,2597,55,"60.9%","75.7%"
"=""0680011""","Kent School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",5,"Math","Non-Special Education","*",2513,2571,58,"60.9%","84.9%"
"=""0680011""","Kent School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",6,"ELA","Non-Special Education","*",2561,2601,40,"53.3%","71.2%"
"=""0680011""","Kent School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",6,"Math","Non-Special Education","*",2547,2607,60,"83.3%","94.7%"
"=""0680011""","Kent School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",7,"ELA","Non-Special Education","*",2599,2609,10,"30.4%","42.5%"
"=""0680011""","Kent School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",7,"Math","Non-Special Education","*",2573,2587,13,"30.4%","45.6%"
"=""0680011""","Kent School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",8,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",8,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0690011""","Killingly School District",4,"ELA","Special Education",22,2343,2390,48,"27.3%","54.0%"
"=""0690011""","Killingly School District",4,"ELA","Non-Special Education",131,2431,2487,56,"50.4%","74.0%"
"=""0690011""","Killingly School District",4,"Math","Special Education",22,2348,2409,61,"31.8%","76.9%"
"=""0690011""","Killingly School District",4,"Math","Non-Special Education",131,2433,2482,49,"37.4%","70.3%"
"=""0690011""","Killingly School District",5,"ELA","Special Education",20,2385,2439,54,"30.0%","54.8%"
"=""0690011""","Killingly School District",5,"ELA","Non-Special Education",126,2486,2534,48,"45.2%","72.9%"
"=""0690011""","Killingly School District",5,"Math","Special Education",20,2407,2420,13,"10.0%","37.8%"
"=""0690011""","Killingly School District",5,"Math","Non-Special Education",126,2466,2497,31,"41.3%","61.5%"
"=""0690011""","Killingly School District",6,"ELA","Special Education",20,2433,2481,48,"45.0%","69.4%"
"=""0690011""","Killingly School District",6,"ELA","Non-Special Education",134,2522,2577,55,"63.4%","81.2%"
"=""0690011""","Killingly School District",6,"Math","Special Education",20,2406,2474,68,"65.0%","88.6%"
"=""0690011""","Killingly School District",6,"Math","Non-Special Education",133,2490,2545,56,"63.2%","84.7%"
"=""0690011""","Killingly School District",7,"ELA","Special Education",17,"*","*","*","*","*"
"=""0690011""","Killingly School District",7,"ELA","Non-Special Education",144,2561,2594,33,"43.1%","62.2%"
"=""0690011""","Killingly School District",7,"Math","Special Education",17,"*","*","*","*","*"
"=""0690011""","Killingly School District",7,"Math","Non-Special Education",143,2539,2554,15,"34.3%","50.1%"
"=""0690011""","Killingly School District",8,"ELA","Special Education",13,"*","*","*","*","*"
"=""0690011""","Killingly School District",8,"ELA","Non-Special Education",146,2562,2598,35,"52.1%","68.6%"
"=""0690011""","Killingly School District",8,"Math","Special Education",13,"*","*","*","*","*"
"=""0690011""","Killingly School District",8,"Math","Non-Special Education",146,2523,2539,16,"32.2%","53.7%"
"=""2450014""","Learn",4,"ELA","Special Education",11,"*","*","*","*","*"
"=""2450014""","Learn",4,"ELA","Non-Special Education",71,2415,2482,67,"49.3%","80.9%"
"=""2450014""","Learn",4,"Math","Special Education",11,"*","*","*","*","*"
