"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2890013""","Elm City College Preparatory School District",4,"ELA","High Needs",43,2408,2514,105,"74.4%","97.9%"
"=""2890013""","Elm City College Preparatory School District",4,"ELA","Non-High Needs",19,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",4,"Math","High Needs",43,2447,2504,57,"51.2%","78.5%"
"=""2890013""","Elm City College Preparatory School District",4,"Math","Non-High Needs",19,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",5,"ELA","High Needs",55,2465,2507,41,"34.5%","61.5%"
"=""2890013""","Elm City College Preparatory School District",5,"ELA","Non-High Needs",11,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",5,"Math","High Needs",55,2457,2479,22,"32.7%","52.2%"
"=""2890013""","Elm City College Preparatory School District",5,"Math","Non-High Needs",11,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",6,"ELA","High Needs","*",2470,2521,51,"52.5%","74.9%"
"=""2890013""","Elm City College Preparatory School District",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",6,"Math","High Needs","*",2464,2501,37,"47.5%","69.2%"
"=""2890013""","Elm City College Preparatory School District",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",7,"ELA","High Needs",48,2495,2529,34,"43.8%","65.1%"
"=""2890013""","Elm City College Preparatory School District",7,"ELA","Non-High Needs",10,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",7,"Math","High Needs",48,2473,2487,14,"33.3%","50.5%"
"=""2890013""","Elm City College Preparatory School District",7,"Math","Non-High Needs",10,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",8,"ELA","High Needs",48,2537,2584,47,"52.1%","68.3%"
"=""2890013""","Elm City College Preparatory School District",8,"ELA","Non-High Needs",10,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",8,"Math","High Needs",48,2530,2578,47,"58.3%","76.0%"
"=""2890013""","Elm City College Preparatory School District",8,"Math","Non-High Needs",10,"*","*","*","*","*"
"=""0490011""","Enfield School District",4,"ELA","High Needs",160,2413,2468,56,"41.9%","69.0%"
"=""0490011""","Enfield School District",4,"ELA","Non-High Needs",190,2452,2514,62,"52.6%","76.7%"
"=""0490011""","Enfield School District",4,"Math","High Needs",160,2409,2468,59,"46.9%","79.3%"
"=""0490011""","Enfield School District",4,"Math","Non-High Needs",190,2445,2505,60,"57.4%","83.3%"
"=""0490011""","Enfield School District",5,"ELA","High Needs",169,2437,2494,58,"40.8%","66.2%"
"=""0490011""","Enfield School District",5,"ELA","Non-High Needs",201,2494,2550,56,"53.7%","76.4%"
"=""0490011""","Enfield School District",5,"Math","High Needs",170,2449,2469,20,"24.7%","51.1%"
"=""0490011""","Enfield School District",5,"Math","Non-High Needs",201,2496,2516,20,"28.4%","54.4%"
"=""0490011""","Enfield School District",6,"ELA","High Needs",153,2481,2500,19,"30.7%","51.9%"
"=""0490011""","Enfield School District",6,"ELA","Non-High Needs",160,2541,2554,13,"36.9%","53.0%"
"=""0490011""","Enfield School District",6,"Math","High Needs",152,2476,2502,26,"38.2%","62.9%"
"=""0490011""","Enfield School District",6,"Math","Non-High Needs",160,2520,2555,34,"42.5%","68.2%"
"=""0490011""","Enfield School District",7,"ELA","High Needs",146,2479,2514,36,"31.5%","58.4%"
"=""0490011""","Enfield School District",7,"ELA","Non-High Needs",210,2540,2580,41,"49.0%","68.8%"
"=""0490011""","Enfield School District",7,"Math","High Needs",144,2494,2500,6,"18.8%","39.3%"
"=""0490011""","Enfield School District",7,"Math","Non-High Needs",209,2544,2553,9,"24.9%","43.8%"
"=""0490011""","Enfield School District",8,"ELA","High Needs",131,2508,2541,33,"36.6%","58.2%"
"=""0490011""","Enfield School District",8,"ELA","Non-High Needs",194,2559,2610,50,"62.9%","79.2%"
"=""0490011""","Enfield School District",8,"Math","High Needs",131,2487,2500,13,"29.0%","48.7%"
"=""0490011""","Enfield School District",8,"Math","Non-High Needs",192,2553,2564,11,"31.8%","50.3%"
"=""0500011""","Essex School District",4,"ELA","High Needs",15,"*","*","*","*","*"
"=""0500011""","Essex School District",4,"ELA","Non-High Needs",37,2499,2547,48,"54.1%","72.4%"
"=""0500011""","Essex School District",4,"Math","High Needs",16,"*","*","*","*","*"
"=""0500011""","Essex School District",4,"Math","Non-High Needs",37,2491,2535,44,"43.2%","77.5%"
"=""0500011""","Essex School District",5,"ELA","High Needs",10,"*","*","*","*","*"
"=""0500011""","Essex School District",5,"ELA","Non-High Needs",42,2535,2580,46,"59.5%","80.7%"
"=""0500011""","Essex School District",5,"Math","High Needs",10,"*","*","*","*","*"
"=""0500011""","Essex School District",5,"Math","Non-High Needs",42,2512,2568,57,"73.8%","92.0%"
"=""0500011""","Essex School District",6,"ELA","High Needs",11,"*","*","*","*","*"
"=""0500011""","Essex School District",6,"ELA","Non-High Needs",67,2596,2612,16,"50.7%","66.1%"
"=""0500011""","Essex School District",6,"Math","High Needs",11,"*","*","*","*","*"
"=""0500011""","Essex School District",6,"Math","Non-High Needs",67,2552,2593,41,"61.2%","79.7%"
"=""0510011""","Fairfield School District",4,"ELA","High Needs",144,2387,2445,58,"45.1%","71.1%"
"=""0510011""","Fairfield School District",4,"ELA","Non-High Needs",685,2474,2536,62,"60.4%","82.0%"
"=""0510011""","Fairfield School District",4,"Math","High Needs",146,2397,2452,55,"42.5%","75.2%"
"=""0510011""","Fairfield School District",4,"Math","Non-High Needs",685,2467,2524,57,"52.8%","82.2%"
"=""0510011""","Fairfield School District",5,"ELA","High Needs",134,2431,2481,50,"44.0%","67.7%"
"=""0510011""","Fairfield School District",5,"ELA","Non-High Needs",600,2527,2577,50,"55.5%","77.4%"
"=""0510011""","Fairfield School District",5,"Math","High Needs",134,2433,2468,34,"47.0%","68.0%"
"=""0510011""","Fairfield School District",5,"Math","Non-High Needs",599,2517,2561,44,"57.6%","80.6%"
"=""0510011""","Fairfield School District",6,"ELA","High Needs",113,2476,2514,38,"43.4%","64.5%"
"=""0510011""","Fairfield School District",6,"ELA","Non-High Needs",607,2574,2596,23,"44.2%","61.6%"
"=""0510011""","Fairfield School District",6,"Math","High Needs",113,2472,2497,25,"35.4%","55.5%"
"=""0510011""","Fairfield School District",6,"Math","Non-High Needs",605,2557,2591,34,"49.1%","71.5%"
"=""0510011""","Fairfield School District",7,"ELA","High Needs",126,2492,2524,32,"37.3%","60.4%"
"=""0510011""","Fairfield School District",7,"ELA","Non-High Needs",637,2592,2620,28,"48.0%","65.7%"
"=""0510011""","Fairfield School District",7,"Math","High Needs",125,2486,2488,3,"25.6%","39.0%"
"=""0510011""","Fairfield School District",7,"Math","Non-High Needs",633,2588,2606,17,"42.2%","58.6%"
"=""0510011""","Fairfield School District",8,"ELA","High Needs",155,2513,2542,29,"41.9%","61.1%"
"=""0510011""","Fairfield School District",8,"ELA","Non-High Needs",603,2608,2637,30,"50.9%","67.5%"
"=""0510011""","Fairfield School District",8,"Math","High Needs",153,2492,2516,24,"41.8%","58.9%"
"=""0510011""","Fairfield School District",8,"Math","Non-High Needs",602,2604,2635,31,"54.5%","70.6%"
"=""0520011""","Farmington School District",4,"ELA","High Needs",58,2406,2465,59,"48.3%","74.3%"
"=""0520011""","Farmington School District",4,"ELA","Non-High Needs",245,2498,2564,67,"69.4%","86.9%"
"=""0520011""","Farmington School District",4,"Math","High Needs",60,2408,2469,61,"53.3%","80.3%"
"=""0520011""","Farmington School District",4,"Math","Non-High Needs",247,2490,2555,65,"68.0%","91.8%"
"=""0520011""","Farmington School District",5,"ELA","High Needs",64,2447,2495,47,"42.2%","65.4%"
"=""0520011""","Farmington School District",5,"ELA","Non-High Needs",230,2555,2594,39,"55.2%","74.1%"
"=""0520011""","Farmington School District",5,"Math","High Needs",64,2457,2489,31,"32.8%","63.0%"
"=""0520011""","Farmington School District",5,"Math","Non-High Needs",230,2537,2581,44,"63.5%","83.7%"
"=""0520011""","Farmington School District",6,"ELA","High Needs",62,2467,2513,46,"45.2%","72.1%"
"=""0520011""","Farmington School District",6,"ELA","Non-High Needs",264,2573,2607,33,"53.4%","71.3%"
"=""0520011""","Farmington School District",6,"Math","High Needs",62,2445,2480,36,"40.3%","66.7%"
"=""0520011""","Farmington School District",6,"Math","Non-High Needs",264,2541,2603,61,"73.9%","91.2%"
"=""0520011""","Farmington School District",7,"ELA","High Needs",59,2521,2537,17,"28.8%","48.1%"
"=""0520011""","Farmington School District",7,"ELA","Non-High Needs",255,2599,2624,25,"44.7%","61.5%"
"=""0520011""","Farmington School District",7,"Math","High Needs",61,2499,2529,30,"49.2%","67.5%"
"=""0520011""","Farmington School District",7,"Math","Non-High Needs",254,2593,2637,45,"69.3%","86.5%"
"=""0520011""","Farmington School District",8,"ELA","High Needs",54,2525,2546,21,"38.9%","53.0%"
"=""0520011""","Farmington School District",8,"ELA","Non-High Needs",221,2613,2651,38,"62.4%","78.0%"
"=""0520011""","Farmington School District",8,"Math","High Needs",55,2518,2546,28,"52.7%","69.0%"
"=""0520011""","Farmington School District",8,"Math","Non-High Needs",222,2622,2668,46,"72.1%","85.7%"
"=""0530011""","Franklin School District",4,"ELA","High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Math","High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"ELA","High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Math","High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",6,"ELA","High Needs",7,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"ELA","Non-High Needs",13,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Math","High Needs",7,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Math","Non-High Needs",13,"*","*","*","*","*"
"=""0530011""","Franklin School District",7,"ELA","High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Math","High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"ELA","High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Math","High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District",4,"ELA","High Needs",84,2405,2445,40,"31.0%","60.2%"
"=""0540011""","Glastonbury School District",4,"ELA","Non-High Needs",334,2504,2552,48,"56.9%","77.7%"
"=""0540011""","Glastonbury School District",4,"Math","High Needs",84,2407,2454,47,"35.7%","66.8%"
"=""0540011""","Glastonbury School District",4,"Math","Non-High Needs",333,2500,2548,48,"52.6%","78.6%"
"=""0540011""","Glastonbury School District",5,"ELA","High Needs",80,2460,2505,45,"33.8%","63.6%"
"=""0540011""","Glastonbury School District",5,"ELA","Non-High Needs",349,2552,2596,44,"62.5%","80.6%"
"=""0540011""","Glastonbury School District",5,"Math","High Needs",80,2458,2499,41,"42.5%","72.7%"
"=""0540011""","Glastonbury School District",5,"Math","Non-High Needs",349,2542,2595,53,"73.4%","91.4%"
"=""0540011""","Glastonbury School District",6,"ELA","High Needs",72,2491,2528,37,"45.8%","65.3%"
"=""0540011""","Glastonbury School District",6,"ELA","Non-High Needs",389,2579,2617,38,"62.5%","77.8%"
"=""0540011""","Glastonbury School District",6,"Math","High Needs",70,2489,2512,23,"37.1%","53.4%"
"=""0540011""","Glastonbury School District",6,"Math","Non-High Needs",389,2577,2622,45,"66.3%","84.9%"
"=""0540011""","Glastonbury School District",7,"ELA","High Needs",80,2506,2528,21,"28.8%","44.4%"
"=""0540011""","Glastonbury School District",7,"ELA","Non-High Needs",423,2607,2618,11,"40.4%","54.1%"
"=""0540011""","Glastonbury School District",7,"Math","High Needs",81,2482,2507,25,"34.6%","59.6%"
"=""0540011""","Glastonbury School District",7,"Math","Non-High Needs",423,2587,2621,35,"54.6%","74.1%"
"=""0540011""","Glastonbury School District",8,"ELA","High Needs",79,2518,2536,18,"36.7%","54.1%"
"=""0540011""","Glastonbury School District",8,"ELA","Non-High Needs",425,2618,2642,23,"50.4%","66.6%"
"=""0540011""","Glastonbury School District",8,"Math","High Needs",79,2496,2528,33,"48.1%","66.9%"
"=""0540011""","Glastonbury School District",8,"Math","Non-High Needs",425,2618,2653,34,"60.7%","75.9%"
"=""0560011""","Granby School District",4,"ELA","High Needs",25,2403,2463,59,"52.0%","70.2%"
"=""0560011""","Granby School District",4,"ELA","Non-High Needs",103,2473,2557,84,"74.8%","95.3%"
"=""0560011""","Granby School District",4,"Math","High Needs",25,2411,2464,53,"48.0%","79.5%"
"=""0560011""","Granby School District",4,"Math","Non-High Needs",103,2476,2528,52,"56.3%","80.3%"
"=""0560011""","Granby School District",5,"ELA","High Needs",29,2459,2501,42,"37.9%","64.0%"
"=""0560011""","Granby School District",5,"ELA","Non-High Needs",91,2536,2586,50,"62.6%","81.0%"
"=""0560011""","Granby School District",5,"Math","High Needs",29,2463,2503,40,"37.9%","68.4%"
"=""0560011""","Granby School District",5,"Math","Non-High Needs",91,2520,2572,52,"60.4%","88.6%"
"=""0560011""","Granby School District",6,"ELA","High Needs",27,2476,2536,60,"59.3%","77.6%"
"=""0560011""","Granby School District",6,"ELA","Non-High Needs",119,2577,2623,46,"66.4%","82.3%"
"=""0560011""","Granby School District",6,"Math","High Needs",27,2465,2511,45,"44.4%","70.3%"
"=""0560011""","Granby School District",6,"Math","Non-High Needs",119,2556,2610,54,"72.3%","91.3%"
"=""0560011""","Granby School District",7,"ELA","High Needs",26,2492,2518,27,"26.9%","52.2%"
"=""0560011""","Granby School District",7,"ELA","Non-High Needs",117,2588,2623,35,"50.4%","69.0%"
"=""0560011""","Granby School District",7,"Math","High Needs",26,2507,2525,17,"23.1%","42.1%"
"=""0560011""","Granby School District",7,"Math","Non-High Needs",117,2591,2608,17,"42.7%","60.2%"
"=""0560011""","Granby School District",8,"ELA","High Needs",31,2554,2573,19,"45.2%","57.8%"
"=""0560011""","Granby School District",8,"ELA","Non-High Needs",119,2592,2632,40,"58.8%","75.0%"
"=""0560011""","Granby School District",8,"Math","High Needs",31,2547,2538,-9,"29.0%","48.7%"
"=""0560011""","Granby School District",8,"Math","Non-High Needs",118,2592,2606,14,"45.8%","61.4%"
"=""2940013""","Great Oaks Charter School District",6,"ELA","High Needs",90,2399,2427,28,"30.0%","49.8%"
"=""2940013""","Great Oaks Charter School District",6,"ELA","Non-High Needs",11,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",6,"Math","High Needs",90,2385,2428,43,"53.3%","67.1%"
"=""2940013""","Great Oaks Charter School District",6,"Math","Non-High Needs",11,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",7,"ELA","High Needs",91,2431,2485,54,"48.4%","66.8%"
"=""2940013""","Great Oaks Charter School District",7,"ELA","Non-High Needs",14,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",7,"Math","High Needs",88,2424,2448,24,"29.5%","52.3%"
"=""2940013""","Great Oaks Charter School District",7,"Math","Non-High Needs",14,"*","*","*","*","*"
"=""0570011""","Greenwich School District",4,"ELA","High Needs",141,2404,2451,47,"36.9%","61.3%"
"=""0570011""","Greenwich School District",4,"ELA","Non-High Needs",473,2503,2559,56,"63.6%","82.2%"
"=""0570011""","Greenwich School District",4,"Math","High Needs",147,2401,2452,51,"42.2%","71.3%"
"=""0570011""","Greenwich School District",4,"Math","Non-High Needs",476,2498,2546,48,"54.2%","79.0%"
"=""0570011""","Greenwich School District",5,"ELA","High Needs",156,2454,2509,55,"46.2%","71.4%"
"=""0570011""","Greenwich School District",5,"ELA","Non-High Needs",484,2546,2594,48,"60.5%","79.5%"
"=""0570011""","Greenwich School District",5,"Math","High Needs",166,2452,2488,35,"47.6%","68.1%"
"=""0570011""","Greenwich School District",5,"Math","Non-High Needs",485,2532,2575,43,"62.3%","80.8%"
"=""0570011""","Greenwich School District",6,"ELA","High Needs",142,2478,2509,30,"33.1%","57.2%"
