"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0280011""","Colchester School District",5,"ELA","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0280011""","Colchester School District",5,"Math","Eligible for Free Lunch",28,2457,2509,52,"57.1%","85.0%"
"=""0280011""","Colchester School District",5,"Math","Not Eligible for Free/Reduced Lunch",157,2500,2559,60,"70.7%","89.6%"
"=""0280011""","Colchester School District",5,"Math","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0280011""","Colchester School District",6,"ELA","Eligible for Free Lunch",31,2477,2524,46,"48.4%","71.8%"
"=""0280011""","Colchester School District",6,"ELA","Not Eligible for Free/Reduced Lunch",164,2555,2588,33,"52.4%","71.4%"
"=""0280011""","Colchester School District",6,"ELA","Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0280011""","Colchester School District",6,"Math","Eligible for Free Lunch",31,2500,2477,-23,"6.5%","17.4%"
"=""0280011""","Colchester School District",6,"Math","Not Eligible for Free/Reduced Lunch",164,2551,2546,-6,"23.8%","34.8%"
"=""0280011""","Colchester School District",6,"Math","Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0280011""","Colchester School District",7,"ELA","Eligible for Free Lunch",19,"*","*","*","*","*"
"=""0280011""","Colchester School District",7,"ELA","Not Eligible for Free/Reduced Lunch",163,2581,2604,23,"42.3%","61.1%"
"=""0280011""","Colchester School District",7,"ELA","Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0280011""","Colchester School District",7,"Math","Eligible for Free Lunch",19,"*","*","*","*","*"
"=""0280011""","Colchester School District",7,"Math","Not Eligible for Free/Reduced Lunch",162,2566,2566,0,"22.2%","37.4%"
"=""0280011""","Colchester School District",7,"Math","Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0280011""","Colchester School District",8,"ELA","Eligible for Free Lunch",31,2561,2576,14,"25.8%","49.8%"
"=""0280011""","Colchester School District",8,"ELA","Not Eligible for Free/Reduced Lunch",149,2607,2631,24,"47.7%","61.1%"
"=""0280011""","Colchester School District",8,"ELA","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0280011""","Colchester School District",8,"Math","Eligible for Free Lunch",31,2518,2545,27,"51.6%","69.7%"
"=""0280011""","Colchester School District",8,"Math","Not Eligible for Free/Reduced Lunch",149,2569,2603,34,"56.4%","75.6%"
"=""0280011""","Colchester School District",8,"Math","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0290011""","Colebrook School District",4,"ELA","Not Eligible for Free/Reduced Lunch",9,"*","*","*","*","*"
"=""0290011""","Colebrook School District",4,"Math","Not Eligible for Free/Reduced Lunch",9,"*","*","*","*","*"
"=""0290011""","Colebrook School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0290011""","Colebrook School District",5,"ELA","Not Eligible for Free/Reduced Lunch",6,"*","*","*","*","*"
"=""0290011""","Colebrook School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0290011""","Colebrook School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0290011""","Colebrook School District",5,"Math","Not Eligible for Free/Reduced Lunch",6,"*","*","*","*","*"
"=""0290011""","Colebrook School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0290011""","Colebrook School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0290011""","Colebrook School District",6,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0290011""","Colebrook School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0290011""","Colebrook School District",6,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",4,"ELA","Not Eligible for Free/Reduced Lunch",26,2447,2523,76,"69.2%","95.2%"
"=""0300011""","Columbia School District",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",4,"Math","Not Eligible for Free/Reduced Lunch",26,2431,2496,65,"61.5%","85.1%"
"=""0300011""","Columbia School District",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",5,"ELA","Not Eligible for Free/Reduced Lunch",44,2498,2534,35,"36.4%","56.8%"
"=""0300011""","Columbia School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",5,"Math","Not Eligible for Free/Reduced Lunch",44,2483,2500,17,"15.9%","45.1%"
"=""0300011""","Columbia School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",6,"ELA","Not Eligible for Free/Reduced Lunch",30,2524,2567,42,"53.3%","77.2%"
"=""0300011""","Columbia School District",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",6,"Math","Not Eligible for Free/Reduced Lunch",30,2511,2537,26,"30.0%","60.9%"
"=""0300011""","Columbia School District",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",7,"ELA","Not Eligible for Free/Reduced Lunch",39,2559,2598,40,"51.3%","66.8%"
"=""0300011""","Columbia School District",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",7,"Math","Not Eligible for Free/Reduced Lunch",39,2550,2571,21,"30.8%","51.6%"
"=""0300011""","Columbia School District",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",8,"ELA","Not Eligible for Free/Reduced Lunch",50,2589,2612,24,"38.0%","53.7%"
"=""0300011""","Columbia School District",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0300011""","Columbia School District",8,"Math","Not Eligible for Free/Reduced Lunch",49,2561,2601,40,"53.1%","70.5%"
"=""0300011""","Columbia School District",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",4,"ELA","Eligible for Free Lunch",12,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",4,"ELA","Not Eligible for Free/Reduced Lunch",44,2401,2470,69,"59.1%","76.9%"
"=""2430014""","Cooperative Educational Services",4,"ELA","Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",4,"Math","Eligible for Free Lunch",13,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",4,"Math","Not Eligible for Free/Reduced Lunch",45,2442,2474,31,"31.1%","52.1%"
"=""2430014""","Cooperative Educational Services",4,"Math","Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",5,"ELA","Eligible for Free Lunch",14,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",5,"ELA","Not Eligible for Free/Reduced Lunch",29,2478,2516,39,"27.6%","56.6%"
"=""2430014""","Cooperative Educational Services",5,"ELA","Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",5,"Math","Eligible for Free Lunch",14,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",5,"Math","Not Eligible for Free/Reduced Lunch",29,2467,2512,45,"55.2%","77.5%"
"=""2430014""","Cooperative Educational Services",5,"Math","Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",6,"ELA","Not Eligible for Free/Reduced Lunch",40,2503,2537,35,"42.5%","68.6%"
"=""2430014""","Cooperative Educational Services",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",6,"Math","Not Eligible for Free/Reduced Lunch",40,2484,2517,33,"45.0%","66.3%"
"=""2430014""","Cooperative Educational Services",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",7,"ELA","Not Eligible for Free/Reduced Lunch",24,2530,2540,10,"33.3%","47.9%"
"=""2430014""","Cooperative Educational Services",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",7,"Math","Not Eligible for Free/Reduced Lunch",24,2506,2526,20,"37.5%","59.1%"
"=""2430014""","Cooperative Educational Services",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",8,"ELA","Not Eligible for Free/Reduced Lunch",35,2528,2557,30,"31.4%","51.0%"
"=""2430014""","Cooperative Educational Services",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",8,"Math","Not Eligible for Free/Reduced Lunch",35,2481,2498,16,"37.1%","50.9%"
"=""2430014""","Cooperative Educational Services",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",4,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",4,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",5,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",5,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",6,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",6,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",7,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",7,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",8,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",8,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",4,"ELA","Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0320011""","Coventry School District",4,"ELA","Not Eligible for Free/Reduced Lunch",99,2459,2525,66,"62.6%","82.8%"
"=""0320011""","Coventry School District",4,"ELA","Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0320011""","Coventry School District",4,"Math","Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0320011""","Coventry School District",4,"Math","Not Eligible for Free/Reduced Lunch",99,2453,2522,69,"66.7%","92.1%"
"=""0320011""","Coventry School District",4,"Math","Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0320011""","Coventry School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",5,"ELA","Not Eligible for Free/Reduced Lunch",98,2502,2548,46,"41.8%","66.6%"
"=""0320011""","Coventry School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",5,"Math","Not Eligible for Free/Reduced Lunch",98,2485,2519,34,"34.7%","65.6%"
"=""0320011""","Coventry School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",6,"ELA","Eligible for Free Lunch","*",2484,2514,29,"33.3%","58.0%"
"=""0320011""","Coventry School District",6,"ELA","Not Eligible for Free/Reduced Lunch",92,2543,2588,45,"52.2%","74.1%"
"=""0320011""","Coventry School District",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",6,"Math","Eligible for Free Lunch","*",2490,2497,7,"29.2%","48.8%"
"=""0320011""","Coventry School District",6,"Math","Not Eligible for Free/Reduced Lunch",92,2520,2551,30,"47.8%","66.4%"
"=""0320011""","Coventry School District",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",7,"ELA","Eligible for Free Lunch",20,2531,2591,59,"75.0%","87.7%"
"=""0320011""","Coventry School District",7,"ELA","Not Eligible for Free/Reduced Lunch",95,2568,2623,55,"65.3%","85.3%"
"=""0320011""","Coventry School District",7,"ELA","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0320011""","Coventry School District",7,"Math","Eligible for Free Lunch",20,2516,2564,48,"55.0%","89.9%"
"=""0320011""","Coventry School District",7,"Math","Not Eligible for Free/Reduced Lunch",95,2545,2587,42,"61.1%","82.7%"
"=""0320011""","Coventry School District",7,"Math","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0320011""","Coventry School District",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",8,"ELA","Not Eligible for Free/Reduced Lunch",108,2578,2626,48,"60.2%","78.7%"
"=""0320011""","Coventry School District",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",8,"Math","Not Eligible for Free/Reduced Lunch",107,2571,2606,35,"56.1%","73.4%"
"=""0320011""","Coventry School District",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0330011""","Cromwell School District",4,"ELA","Eligible for Free Lunch","*",2365,2403,38,"33.3%","56.0%"
"=""0330011""","Cromwell School District",4,"ELA","Not Eligible for Free/Reduced Lunch",120,2455,2491,36,"32.5%","58.3%"
"=""0330011""","Cromwell School District",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0330011""","Cromwell School District",4,"Math","Eligible for Free Lunch","*",2376,2408,32,"25.0%","58.2%"
"=""0330011""","Cromwell School District",4,"Math","Not Eligible for Free/Reduced Lunch",120,2454,2468,14,"19.2%","40.8%"
"=""0330011""","Cromwell School District",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0330011""","Cromwell School District",5,"ELA","Eligible for Free Lunch",23,2423,2461,38,"26.1%","58.4%"
"=""0330011""","Cromwell School District",5,"ELA","Not Eligible for Free/Reduced Lunch",141,2487,2522,35,"31.9%","60.2%"
"=""0330011""","Cromwell School District",5,"ELA","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0330011""","Cromwell School District",5,"Math","Eligible for Free Lunch",23,2414,2439,25,"43.5%","60.4%"
"=""0330011""","Cromwell School District",5,"Math","Not Eligible for Free/Reduced Lunch",141,2471,2494,23,"29.8%","52.2%"
"=""0330011""","Cromwell School District",5,"Math","Eligible for Reduced Lunch",8,"*","*","*","*","*"
