"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1470011""","Voluntown School District",5,"High Needs",10,"*","*","*","*","*"
"=""1470011""","Voluntown School District",5,"Non-High Needs",20,2521,2550,29,"30.0%","56.5%"
"=""1470011""","Voluntown School District",6,"High Needs",12,"*","*","*","*","*"
"=""1470011""","Voluntown School District",6,"Non-High Needs",17,"*","*","*","*","*"
"=""1470011""","Voluntown School District",7,"High Needs",10,"*","*","*","*","*"
"=""1470011""","Voluntown School District",7,"Non-High Needs",17,"*","*","*","*","*"
"=""1470011""","Voluntown School District",8,"High Needs",13,"*","*","*","*","*"
"=""1470011""","Voluntown School District",8,"Non-High Needs",17,"*","*","*","*","*"
"=""1480011""","Wallingford School District",4,"High Needs",118,2373,2423,50,"36.4%","65.2%"
"=""1480011""","Wallingford School District",4,"Non-High Needs",263,2453,2510,57,"53.2%","76.2%"
"=""1480011""","Wallingford School District",5,"High Needs",122,2426,2481,55,"42.6%","70.1%"
"=""1480011""","Wallingford School District",5,"Non-High Needs",307,2495,2550,55,"54.1%","76.5%"
"=""1480011""","Wallingford School District",6,"High Needs",150,2458,2478,20,"30.0%","50.0%"
"=""1480011""","Wallingford School District",6,"Non-High Needs",317,2534,2549,15,"32.8%","51.7%"
"=""1480011""","Wallingford School District",7,"High Needs",114,2472,2505,33,"36.8%","58.5%"
"=""1480011""","Wallingford School District",7,"Non-High Needs",318,2542,2585,43,"50.6%","69.5%"
"=""1480011""","Wallingford School District",8,"High Needs",119,2497,2531,33,"36.1%","61.4%"
"=""1480011""","Wallingford School District",8,"Non-High Needs",337,2571,2606,35,"48.7%","67.5%"
"=""1510011""","Waterbury School District",4,"High Needs",1087,2365,2413,48,"31.1%","60.9%"
"=""1510011""","Waterbury School District",4,"Non-High Needs",189,2437,2486,49,"41.8%","66.7%"
"=""1510011""","Waterbury School District",5,"High Needs",1102,2408,2449,41,"29.9%","57.5%"
"=""1510011""","Waterbury School District",5,"Non-High Needs",191,2476,2507,31,"30.9%","54.2%"
"=""1510011""","Waterbury School District",6,"High Needs",1088,2435,2455,20,"27.4%","48.4%"
"=""1510011""","Waterbury School District",6,"Non-High Needs",163,2509,2527,18,"29.4%","51.5%"
"=""1510011""","Waterbury School District",7,"High Needs",1098,2439,2480,41,"39.7%","61.5%"
"=""1510011""","Waterbury School District",7,"Non-High Needs",175,2506,2547,41,"48.0%","63.9%"
"=""1510011""","Waterbury School District",8,"High Needs",1024,2467,2495,28,"34.0%","55.2%"
"=""1510011""","Waterbury School District",8,"Non-High Needs",180,2542,2566,24,"40.6%","57.2%"
"=""1520011""","Waterford School District",4,"High Needs",45,2402,2457,55,"37.8%","72.5%"
"=""1520011""","Waterford School District",4,"Non-High Needs",104,2491,2536,45,"50.0%","71.2%"
"=""1520011""","Waterford School District",5,"High Needs",67,2438,2487,49,"40.3%","63.5%"
"=""1520011""","Waterford School District",5,"Non-High Needs",124,2509,2555,46,"54.8%","72.1%"
"=""1520011""","Waterford School District",6,"High Needs",64,2464,2504,39,"45.3%","71.5%"
"=""1520011""","Waterford School District",6,"Non-High Needs",130,2542,2582,39,"48.5%","69.0%"
"=""1520011""","Waterford School District",7,"High Needs",61,2501,2522,21,"29.5%","50.5%"
"=""1520011""","Waterford School District",7,"Non-High Needs",152,2567,2599,32,"50.7%","65.2%"
"=""1520011""","Waterford School District",8,"High Needs",71,2516,2520,5,"23.9%","41.4%"
"=""1520011""","Waterford School District",8,"Non-High Needs",150,2605,2620,14,"39.3%","56.0%"
"=""1530011""","Watertown School District",4,"High Needs",59,2431,2484,53,"44.1%","70.2%"
"=""1530011""","Watertown School District",4,"Non-High Needs",144,2468,2521,54,"44.4%","73.7%"
"=""1530011""","Watertown School District",5,"High Needs",91,2452,2496,44,"38.5%","64.3%"
"=""1530011""","Watertown School District",5,"Non-High Needs",115,2520,2552,33,"40.9%","61.3%"
"=""1530011""","Watertown School District",6,"High Needs",88,2459,2514,54,"45.5%","70.8%"
"=""1530011""","Watertown School District",6,"Non-High Needs",131,2526,2574,49,"58.8%","76.2%"
"=""1530011""","Watertown School District",7,"High Needs",64,2495,2545,50,"50.0%","67.8%"
"=""1530011""","Watertown School District",7,"Non-High Needs",138,2563,2603,40,"52.9%","72.0%"
"=""1530011""","Watertown School District",8,"High Needs",70,2521,2539,18,"37.1%","52.7%"
"=""1530011""","Watertown School District",8,"Non-High Needs",145,2591,2616,25,"39.3%","61.3%"
"=""1550011""","West Hartford School District",4,"High Needs",187,2409,2460,51,"32.6%","63.4%"
"=""1550011""","West Hartford School District",4,"Non-High Needs",489,2494,2550,56,"60.9%","80.8%"
"=""1550011""","West Hartford School District",5,"High Needs",178,2449,2489,40,"32.0%","59.6%"
"=""1550011""","West Hartford School District",5,"Non-High Needs",543,2546,2580,34,"47.5%","66.6%"
"=""1550011""","West Hartford School District",6,"High Needs",186,2485,2501,16,"28.0%","50.0%"
"=""1550011""","West Hartford School District",6,"Non-High Needs",540,2574,2593,19,"45.9%","59.9%"
"=""1550011""","West Hartford School District",7,"High Needs",213,2510,2528,18,"32.9%","47.5%"
"=""1550011""","West Hartford School District",7,"Non-High Needs",518,2606,2628,22,"46.7%","61.4%"
"=""1550011""","West Hartford School District",8,"High Needs",176,2513,2530,17,"29.0%","48.9%"
"=""1550011""","West Hartford School District",8,"Non-High Needs",468,2608,2629,21,"45.9%","60.5%"
"=""1560011""","West Haven School District",4,"High Needs",290,2396,2446,50,"36.6%","63.4%"
"=""1560011""","West Haven School District",4,"Non-High Needs",127,2451,2512,61,"52.8%","80.0%"
"=""1560011""","West Haven School District",5,"High Needs",311,2437,2485,48,"36.3%","64.4%"
"=""1560011""","West Haven School District",5,"Non-High Needs",144,2494,2539,45,"42.4%","67.0%"
"=""1560011""","West Haven School District",6,"High Needs",253,2456,2498,42,"46.6%","66.3%"
"=""1560011""","West Haven School District",6,"Non-High Needs",117,2532,2568,36,"46.2%","67.7%"
"=""1560011""","West Haven School District",7,"High Needs",250,2494,2523,29,"38.0%","56.3%"
"=""1560011""","West Haven School District",7,"Non-High Needs",115,2546,2570,24,"39.1%","56.5%"
"=""1560011""","West Haven School District",8,"High Needs",265,2510,2522,12,"24.5%","46.0%"
"=""1560011""","West Haven School District",8,"Non-High Needs",131,2575,2586,10,"34.4%","51.8%"
"=""1540011""","Westbrook School District",4,"High Needs",14,"*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"Non-High Needs",32,2473,2540,67,"62.5%","87.9%"
"=""1540011""","Westbrook School District",5,"High Needs",15,"*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"Non-High Needs",43,2536,2577,41,"44.2%","68.2%"
"=""1540011""","Westbrook School District",6,"High Needs",15,"*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"Non-High Needs",44,2580,2596,15,"38.6%","55.6%"
"=""1540011""","Westbrook School District",7,"High Needs",8,"*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"Non-High Needs",40,2611,2648,37,"52.5%","74.6%"
"=""1540011""","Westbrook School District",8,"High Needs",13,"*","*","*","*","*"
"=""1540011""","Westbrook School District",8,"Non-High Needs",34,2633,2671,37,"67.6%","80.0%"
"=""1570011""","Weston School District",4,"High Needs",17,"*","*","*","*","*"
"=""1570011""","Weston School District",4,"Non-High Needs",149,2474,2527,53,"50.3%","74.5%"
"=""1570011""","Weston School District",5,"High Needs",17,"*","*","*","*","*"
"=""1570011""","Weston School District",5,"Non-High Needs",152,2541,2583,42,"53.3%","75.0%"
"=""1570011""","Weston School District",6,"High Needs",18,"*","*","*","*","*"
"=""1570011""","Weston School District",6,"Non-High Needs",160,2574,2589,14,"38.1%","57.1%"
"=""1570011""","Weston School District",7,"High Needs",16,"*","*","*","*","*"
"=""1570011""","Weston School District",7,"Non-High Needs",180,2584,2625,41,"57.8%","74.8%"
"=""1570011""","Weston School District",8,"High Needs",10,"*","*","*","*","*"
"=""1570011""","Weston School District",8,"Non-High Needs",166,2602,2632,29,"49.4%","66.1%"
"=""1580011""","Westport School District",4,"High Needs",54,2440,2474,34,"33.3%","58.4%"
"=""1580011""","Westport School District",4,"Non-High Needs",327,2510,2559,49,"54.7%","76.3%"
"=""1580011""","Westport School District",5,"High Needs",59,2462,2500,38,"32.2%","58.2%"
"=""1580011""","Westport School District",5,"Non-High Needs",368,2560,2603,43,"57.9%","77.1%"
"=""1580011""","Westport School District",6,"High Needs",45,2493,2505,13,"20.0%","44.1%"
"=""1580011""","Westport School District",6,"Non-High Needs",358,2595,2609,14,"45.8%","58.5%"
"=""1580011""","Westport School District",7,"High Needs",58,2503,2538,34,"39.7%","63.0%"
"=""1580011""","Westport School District",7,"Non-High Needs",370,2600,2624,24,"46.8%","61.4%"
"=""1580011""","Westport School District",8,"High Needs",58,2538,2550,12,"29.3%","49.3%"
"=""1580011""","Westport School District",8,"Non-High Needs",366,2635,2642,8,"41.3%","53.6%"
"=""1590011""","Wethersfield School District",4,"High Needs",94,2380,2449,69,"48.9%","70.4%"
"=""1590011""","Wethersfield School District",4,"Non-High Needs",150,2473,2536,63,"60.7%","82.1%"
"=""1590011""","Wethersfield School District",5,"High Needs",65,2438,2491,53,"52.3%","69.4%"
"=""1590011""","Wethersfield School District",5,"Non-High Needs",186,2508,2563,55,"54.3%","78.1%"
"=""1590011""","Wethersfield School District",6,"High Needs",73,2458,2509,52,"53.4%","75.8%"
"=""1590011""","Wethersfield School District",6,"Non-High Needs",202,2558,2597,39,"57.4%","73.5%"
"=""1590011""","Wethersfield School District",7,"High Needs",65,2497,2527,30,"38.5%","59.4%"
"=""1590011""","Wethersfield School District",7,"Non-High Needs",183,2576,2614,38,"58.5%","73.1%"
"=""1590011""","Wethersfield School District",8,"High Needs",77,2474,2523,50,"49.4%","71.0%"
"=""1590011""","Wethersfield School District",8,"Non-High Needs",188,2565,2609,43,"58.0%","74.0%"
"=""1600011""","Willington School District",4,"High Needs",11,"*","*","*","*","*"
"=""1600011""","Willington School District",4,"Non-High Needs",37,2438,2475,37,"37.8%","57.4%"
"=""1600011""","Willington School District",5,"High Needs",14,"*","*","*","*","*"
"=""1600011""","Willington School District",5,"Non-High Needs",19,"*","*","*","*","*"
"=""1600011""","Willington School District",6,"High Needs",14,"*","*","*","*","*"
"=""1600011""","Willington School District",6,"Non-High Needs",29,2535,2568,33,"48.3%","66.8%"
"=""1600011""","Willington School District",7,"High Needs",18,"*","*","*","*","*"
"=""1600011""","Willington School District",7,"Non-High Needs",31,2532,2575,43,"38.7%","59.8%"
"=""1600011""","Willington School District",8,"High Needs",17,"*","*","*","*","*"
"=""1600011""","Willington School District",8,"Non-High Needs",28,2589,2629,40,"60.7%","81.9%"
"=""1610011""","Wilton School District",4,"High Needs",37,2378,2448,70,"56.8%","76.4%"
"=""1610011""","Wilton School District",4,"Non-High Needs",273,2480,2554,74,"69.2%","88.9%"
"=""1610011""","Wilton School District",5,"High Needs",60,2420,2474,54,"41.7%","66.1%"
"=""1610011""","Wilton School District",5,"Non-High Needs",266,2516,2569,53,"54.5%","74.8%"
"=""1610011""","Wilton School District",6,"High Needs",37,2474,2519,45,"54.1%","73.8%"
"=""1610011""","Wilton School District",6,"Non-High Needs",260,2560,2594,34,"51.5%","70.0%"
"=""1610011""","Wilton School District",7,"High Needs",66,2482,2535,53,"51.5%","71.4%"
"=""1610011""","Wilton School District",7,"Non-High Needs",276,2589,2630,41,"55.4%","73.5%"
"=""1610011""","Wilton School District",8,"High Needs",50,2537,2565,28,"42.0%","64.1%"
"=""1610011""","Wilton School District",8,"Non-High Needs",266,2619,2651,33,"57.5%","70.3%"
"=""1620011""","Winchester School District",4,"High Needs",37,2415,2448,32,"27.0%","49.7%"
"=""1620011""","Winchester School District",4,"Non-High Needs",28,2466,2486,21,"28.6%","48.7%"
"=""1620011""","Winchester School District",5,"High Needs",55,2412,2477,65,"45.5%","74.8%"
"=""1620011""","Winchester School District",5,"Non-High Needs",26,2470,2525,56,"50.0%","71.5%"
"=""1620011""","Winchester School District",6,"High Needs",44,2469,2507,38,"45.5%","63.0%"
"=""1620011""","Winchester School District",6,"Non-High Needs",26,2493,2517,23,"42.3%","64.9%"
"=""1620011""","Winchester School District",8,"High Needs","*","*","*","*","*","*"
"=""1630011""","Windham School District",4,"High Needs",213,2364,2425,60,"39.9%","69.7%"
"=""1630011""","Windham School District",4,"Non-High Needs",40,2469,2515,46,"50.0%","69.0%"
"=""1630011""","Windham School District",5,"High Needs",172,2407,2471,64,"45.9%","74.5%"
"=""1630011""","Windham School District",5,"Non-High Needs",40,2482,2555,73,"57.5%","81.4%"
"=""1630011""","Windham School District",6,"High Needs",194,2448,2494,46,"45.9%","69.0%"
"=""1630011""","Windham School District",6,"Non-High Needs",35,2537,2569,31,"48.6%","69.4%"
"=""1630011""","Windham School District",7,"High Needs",175,2460,2500,40,"40.0%","58.9%"
"=""1630011""","Windham School District",7,"Non-High Needs",45,2548,2610,62,"73.3%","87.6%"
"=""1630011""","Windham School District",8,"High Needs",180,2482,2501,19,"31.7%","49.7%"
"=""1630011""","Windham School District",8,"Non-High Needs",35,2574,2624,51,"62.9%","81.9%"
"=""1650011""","Windsor Locks School District",4,"High Needs",57,2384,2446,62,"38.6%","75.0%"
"=""1650011""","Windsor Locks School District",4,"Non-High Needs",66,2454,2508,54,"51.5%","76.0%"
"=""1650011""","Windsor Locks School District",5,"High Needs",63,2427,2463,35,"39.7%","59.5%"
"=""1650011""","Windsor Locks School District",5,"Non-High Needs",65,2486,2535,49,"46.2%","70.0%"
"=""1650011""","Windsor Locks School District",6,"High Needs",46,2446,2462,16,"26.1%","50.2%"
"=""1650011""","Windsor Locks School District",6,"Non-High Needs",57,2535,2545,10,"28.1%","51.6%"
"=""1650011""","Windsor Locks School District",7,"High Needs",65,2468,2522,54,"47.7%","68.7%"
"=""1650011""","Windsor Locks School District",7,"Non-High Needs",51,2521,2590,69,"64.7%","83.6%"
"=""1650011""","Windsor Locks School District",8,"High Needs",43,2478,2511,33,"34.9%","59.4%"
"=""1650011""","Windsor Locks School District",8,"Non-High Needs",69,2563,2599,36,"49.3%","67.9%"
"=""1640011""","Windsor School District",4,"High Needs",76,2387,2436,50,"38.2%","66.3%"
"=""1640011""","Windsor School District",4,"Non-High Needs",117,2442,2498,56,"53.8%","72.3%"
"=""1640011""","Windsor School District",5,"High Needs",99,2416,2446,30,"26.3%","49.5%"
"=""1640011""","Windsor School District",5,"Non-High Needs",115,2496,2529,33,"31.3%","59.3%"
"=""1640011""","Windsor School District",6,"High Needs",89,2449,2483,34,"36.0%","57.1%"
"=""1640011""","Windsor School District",6,"Non-High Needs",109,2526,2567,41,"45.0%","62.7%"
"=""1640011""","Windsor School District",7,"High Needs",89,2486,2504,17,"25.8%","43.0%"
"=""1640011""","Windsor School District",7,"Non-High Needs",105,2570,2587,18,"31.4%","49.5%"
"=""1640011""","Windsor School District",8,"High Needs",120,2481,2502,21,"33.3%","50.2%"
"=""1640011""","Windsor School District",8,"Non-High Needs",105,2552,2565,13,"29.5%","47.9%"
"=""1660011""","Wolcott School District",4,"High Needs",47,2399,2460,60,"48.9%","70.0%"
"=""1660011""","Wolcott School District",4,"Non-High Needs",94,2461,2519,58,"56.4%","76.7%"
"=""1660011""","Wolcott School District",5,"High Needs",53,2460,2507,46,"35.8%","67.8%"
"=""1660011""","Wolcott School District",5,"Non-High Needs",123,2517,2565,49,"54.5%","73.5%"
"=""1660011""","Wolcott School District",6,"High Needs",42,2511,2515,5,"21.4%","38.4%"
"=""1660011""","Wolcott School District",6,"Non-High Needs",137,2551,2573,22,"40.9%","59.6%"
"=""1660011""","Wolcott School District",7,"High Needs",43,2489,2523,34,"39.5%","57.2%"
"=""1660011""","Wolcott School District",7,"Non-High Needs",137,2555,2589,33,"43.1%","64.0%"
"=""1660011""","Wolcott School District",8,"High Needs",54,2519,2544,25,"35.2%","56.9%"
"=""1660011""","Wolcott School District",8,"Non-High Needs",169,2592,2619,27,"46.2%","61.9%"
"=""1670011""","Woodbridge School District",4,"High Needs",18,"*","*","*","*","*"
"=""1670011""","Woodbridge School District",4,"Non-High Needs",69,2487,2550,63,"62.3%","79.8%"
"=""1670011""","Woodbridge School District",5,"High Needs",11,"*","*","*","*","*"
"=""1670011""","Woodbridge School District",5,"Non-High Needs",77,2535,2589,55,"63.6%","81.1%"
"=""1670011""","Woodbridge School District",6,"High Needs",20,2448,2529,81,"65.0%","87.2%"
"=""1670011""","Woodbridge School District",6,"Non-High Needs",91,2570,2615,45,"65.9%","82.2%"
"=""1690011""","Woodstock School District",4,"High Needs",18,"*","*","*","*","*"
"=""1690011""","Woodstock School District",4,"Non-High Needs",55,2486,2536,50,"50.9%","75.9%"
"=""1690011""","Woodstock School District",5,"High Needs",20,2453,2499,46,"40.0%","61.6%"
"=""1690011""","Woodstock School District",5,"Non-High Needs",82,2522,2555,33,"45.1%","64.8%"
"=""1690011""","Woodstock School District",6,"High Needs",20,2470,2499,29,"30.0%","51.6%"
"=""1690011""","Woodstock School District",6,"Non-High Needs",67,2547,2555,8,"35.8%","50.6%"
"=""1690011""","Woodstock School District",7,"High Needs",19,"*","*","*","*","*"
"=""1690011""","Woodstock School District",7,"Non-High Needs",86,2571,2606,35,"50.0%","68.1%"
"=""1690011""","Woodstock School District",8,"High Needs",21,2547,2559,12,"42.9%","53.1%"
"=""1690011""","Woodstock School District",8,"Non-High Needs",69,2618,2622,4,"33.3%","46.4%"

