"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1370011""","Stonington School District",4,"Eligible For Lunch",36,2420,2476,55,"38.9%","71.7%"
"=""1370011""","Stonington School District",4,"Not Eligible For Lunch",113,2476,2537,60,"59.3%","87.0%"
"=""1370011""","Stonington School District",5,"Eligible For Lunch",26,2488,2515,27,"30.8%","62.5%"
"=""1370011""","Stonington School District",5,"Not Eligible For Lunch",117,2524,2553,29,"44.4%","66.6%"
"=""1370011""","Stonington School District",6,"Eligible For Lunch",28,2508,2530,21,"46.4%","64.7%"
"=""1370011""","Stonington School District",6,"Not Eligible For Lunch",118,2538,2566,29,"38.1%","61.2%"
"=""1370011""","Stonington School District",7,"Eligible For Lunch",31,2499,2535,36,"45.2%","68.1%"
"=""1370011""","Stonington School District",7,"Not Eligible For Lunch",130,2538,2589,51,"66.2%","85.7%"
"=""1370011""","Stonington School District",8,"Eligible For Lunch",29,2512,2527,15,"37.9%","51.2%"
"=""1370011""","Stonington School District",8,"Not Eligible For Lunch",128,2594,2603,9,"39.8%","52.6%"
"=""1380011""","Stratford School District",4,"Eligible For Lunch",243,2379,2446,66,"53.5%","83.1%"
"=""1380011""","Stratford School District",4,"Not Eligible For Lunch",272,2416,2494,78,"63.6%","93.0%"
"=""1380011""","Stratford School District",5,"Eligible For Lunch",220,2417,2459,42,"48.6%","69.7%"
"=""1380011""","Stratford School District",5,"Not Eligible For Lunch",261,2451,2495,44,"52.5%","72.9%"
"=""1380011""","Stratford School District",6,"Eligible For Lunch",228,2436,2478,42,"50.4%","70.8%"
"=""1380011""","Stratford School District",6,"Not Eligible For Lunch",271,2474,2525,50,"57.9%","79.1%"
"=""1380011""","Stratford School District",7,"Eligible For Lunch",250,2462,2467,4,"24.0%","42.7%"
"=""1380011""","Stratford School District",7,"Not Eligible For Lunch",291,2513,2525,13,"35.1%","52.0%"
"=""1380011""","Stratford School District",8,"Eligible For Lunch",237,2467,2466,-1,"26.6%","40.5%"
"=""1380011""","Stratford School District",8,"Not Eligible For Lunch",267,2524,2532,8,"36.0%","49.6%"
"=""1390011""","Suffield School District",4,"Eligible For Lunch",20,2389,2416,26,"25.0%","53.9%"
"=""1390011""","Suffield School District",4,"Not Eligible For Lunch",141,2440,2482,42,"31.9%","66.7%"
"=""1390011""","Suffield School District",5,"Eligible For Lunch",14,"*","*","*","*","*"
"=""1390011""","Suffield School District",5,"Not Eligible For Lunch",120,2484,2510,26,"35.8%","55.7%"
"=""1390011""","Suffield School District",6,"Eligible For Lunch",19,"*","*","*","*","*"
"=""1390011""","Suffield School District",6,"Not Eligible For Lunch",159,2506,2563,56,"66.0%","85.3%"
"=""1390011""","Suffield School District",7,"Eligible For Lunch",22,2484,2517,33,"40.9%","70.6%"
"=""1390011""","Suffield School District",7,"Not Eligible For Lunch",148,2550,2576,27,"48.0%","68.0%"
"=""1390011""","Suffield School District",8,"Eligible For Lunch",13,"*","*","*","*","*"
"=""1390011""","Suffield School District",8,"Not Eligible For Lunch",157,2592,2586,-6,"28.7%","41.9%"
"=""2690013""","The Bridge Academy District",7,"Eligible For Lunch","*",2423,2470,47,"55.8%","75.8%"
"=""2690013""","The Bridge Academy District",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"Eligible For Lunch","*",2456,2496,39,"45.7%","67.5%"
"=""2690013""","The Bridge Academy District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District",7,"Eligible For Lunch",37,2486,2502,16,"27.0%","44.4%"
"=""9020022""","The Gilbert School District",7,"Not Eligible For Lunch",39,2509,2533,24,"41.0%","58.7%"
"=""9020022""","The Gilbert School District",8,"Eligible For Lunch",35,2476,2503,27,"40.0%","57.5%"
"=""9020022""","The Gilbert School District",8,"Not Eligible For Lunch",45,2489,2510,20,"42.2%","57.0%"
"=""1400011""","Thomaston School District",4,"Eligible For Lunch",18,"*","*","*","*","*"
"=""1400011""","Thomaston School District",4,"Not Eligible For Lunch",44,2432,2469,37,"29.5%","58.8%"
"=""1400011""","Thomaston School District",5,"Eligible For Lunch",18,"*","*","*","*","*"
"=""1400011""","Thomaston School District",5,"Not Eligible For Lunch",53,2475,2518,43,"52.8%","76.1%"
"=""1400011""","Thomaston School District",6,"Eligible For Lunch",21,2481,2516,35,"57.1%","80.8%"
"=""1400011""","Thomaston School District",6,"Not Eligible For Lunch",56,2520,2562,42,"50.0%","74.6%"
"=""1400011""","Thomaston School District",7,"Eligible For Lunch",16,"*","*","*","*","*"
"=""1400011""","Thomaston School District",7,"Not Eligible For Lunch",80,2546,2568,22,"35.0%","58.6%"
"=""1400011""","Thomaston School District",8,"Eligible For Lunch",16,"*","*","*","*","*"
"=""1400011""","Thomaston School District",8,"Not Eligible For Lunch",52,2561,2557,-4,"23.1%","35.8%"
"=""1410011""","Thompson School District",4,"Eligible For Lunch",32,2413,2438,25,"18.8%","41.4%"
"=""1410011""","Thompson School District",4,"Not Eligible For Lunch",39,2442,2472,30,"23.1%","50.9%"
"=""1410011""","Thompson School District",5,"Eligible For Lunch",26,2446,2447,2,"11.5%","33.9%"
"=""1410011""","Thompson School District",5,"Not Eligible For Lunch",52,2463,2482,18,"36.5%","53.8%"
"=""1410011""","Thompson School District",6,"Eligible For Lunch",28,2442,2466,24,"35.7%","60.0%"
"=""1410011""","Thompson School District",6,"Not Eligible For Lunch",50,2484,2509,25,"30.0%","55.5%"
"=""1410011""","Thompson School District",7,"Eligible For Lunch",31,2471,2483,12,"35.5%","52.6%"
"=""1410011""","Thompson School District",7,"Not Eligible For Lunch",44,2513,2528,15,"29.5%","50.4%"
"=""1410011""","Thompson School District",8,"Eligible For Lunch",26,2465,2482,17,"30.8%","47.7%"
"=""1410011""","Thompson School District",8,"Not Eligible For Lunch",41,2542,2530,-12,"17.1%","37.0%"
"=""1420011""","Tolland School District",4,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1420011""","Tolland School District",4,"Not Eligible For Lunch",168,2477,2527,50,"54.2%","80.4%"
"=""1420011""","Tolland School District",5,"Eligible For Lunch",14,"*","*","*","*","*"
"=""1420011""","Tolland School District",5,"Not Eligible For Lunch",168,2518,2544,26,"35.1%","59.8%"
"=""1420011""","Tolland School District",6,"Eligible For Lunch",24,2505,2528,23,"29.2%","47.6%"
"=""1420011""","Tolland School District",6,"Not Eligible For Lunch",177,2550,2584,34,"54.2%","71.9%"
"=""1420011""","Tolland School District",7,"Eligible For Lunch",18,"*","*","*","*","*"
"=""1420011""","Tolland School District",7,"Not Eligible For Lunch",199,2563,2591,28,"47.7%","67.0%"
"=""1420011""","Tolland School District",8,"Eligible For Lunch",17,"*","*","*","*","*"
"=""1420011""","Tolland School District",8,"Not Eligible For Lunch",211,2583,2621,38,"54.5%","74.3%"
"=""1430011""","Torrington School District",4,"Eligible For Lunch",154,2400,2442,42,"29.2%","62.4%"
"=""1430011""","Torrington School District",4,"Not Eligible For Lunch",146,2427,2465,38,"28.1%","59.9%"
"=""1430011""","Torrington School District",5,"Eligible For Lunch",180,2446,2472,26,"38.3%","57.3%"
"=""1430011""","Torrington School District",5,"Not Eligible For Lunch",151,2469,2503,34,"41.1%","63.2%"
"=""1430011""","Torrington School District",6,"Eligible For Lunch",178,2462,2472,10,"23.6%","43.9%"
"=""1430011""","Torrington School District",6,"Not Eligible For Lunch",126,2488,2506,18,"30.2%","50.9%"
"=""1430011""","Torrington School District",7,"Eligible For Lunch",138,2460,2458,-2,"21.7%","39.1%"
"=""1430011""","Torrington School District",7,"Not Eligible For Lunch",145,2498,2499,1,"24.8%","43.0%"
"=""1430011""","Torrington School District",8,"Eligible For Lunch",130,2474,2496,22,"39.2%","52.9%"
"=""1430011""","Torrington School District",8,"Not Eligible For Lunch",151,2506,2528,23,"39.7%","59.1%"
"=""2780013""","Trailblazers Academy District",6,"Eligible For Lunch",39,2411,2383,-28,"10.3%","24.0%"
"=""2780013""","Trailblazers Academy District",7,"Eligible For Lunch","*",2400,2415,15,"30.0%","44.8%"
"=""2780013""","Trailblazers Academy District",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"Eligible For Lunch","*",2440,2450,11,"25.0%","41.0%"
"=""2780013""","Trailblazers Academy District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",4,"Eligible For Lunch",47,2461,2514,54,"53.2%","83.7%"
"=""1440011""","Trumbull School District",4,"Not Eligible For Lunch",419,2485,2543,58,"61.6%","85.8%"
"=""1440011""","Trumbull School District",5,"Eligible For Lunch",44,2472,2513,42,"43.2%","73.7%"
"=""1440011""","Trumbull School District",5,"Not Eligible For Lunch",431,2520,2563,43,"58.0%","80.1%"
"=""1440011""","Trumbull School District",6,"Eligible For Lunch",37,2491,2544,52,"59.5%","77.8%"
"=""1440011""","Trumbull School District",6,"Not Eligible For Lunch",471,2545,2608,63,"76.0%","93.2%"
"=""1440011""","Trumbull School District",7,"Eligible For Lunch",50,2510,2565,55,"56.0%","83.1%"
"=""1440011""","Trumbull School District",7,"Not Eligible For Lunch",439,2571,2625,53,"74.3%","91.2%"
"=""1440011""","Trumbull School District",8,"Eligible For Lunch",40,2475,2543,68,"70.0%","84.5%"
"=""1440011""","Trumbull School District",8,"Not Eligible For Lunch",368,2570,2653,83,"86.4%","99.6%"
"=""3470015""","Unified School District #2",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"Not Eligible For Lunch",8,"*","*","*","*","*"
"=""1450011""","Union School District",6,"Not Eligible For Lunch",6,"*","*","*","*","*"
"=""1450011""","Union School District",7,"Not Eligible For Lunch",15,"*","*","*","*","*"
"=""1450011""","Union School District",8,"Not Eligible For Lunch",9,"*","*","*","*","*"
"=""1460011""","Vernon School District",4,"Eligible For Lunch",110,2369,2443,73,"59.1%","87.3%"
"=""1460011""","Vernon School District",4,"Not Eligible For Lunch",116,2420,2487,66,"53.4%","86.5%"
"=""1460011""","Vernon School District",5,"Eligible For Lunch",108,2405,2447,42,"45.4%","69.3%"
"=""1460011""","Vernon School District",5,"Not Eligible For Lunch",115,2459,2516,57,"62.6%","88.2%"
"=""1460011""","Vernon School District",6,"Eligible For Lunch",106,2438,2464,27,"33.0%","58.9%"
"=""1460011""","Vernon School District",6,"Not Eligible For Lunch",121,2483,2524,41,"47.1%","71.1%"
"=""1460011""","Vernon School District",7,"Eligible For Lunch",97,2477,2489,12,"29.9%","48.3%"
"=""1460011""","Vernon School District",7,"Not Eligible For Lunch",110,2533,2559,26,"38.2%","61.1%"
"=""1460011""","Vernon School District",8,"Eligible For Lunch",88,2491,2480,-11,"19.3%","33.3%"
"=""1460011""","Vernon School District",8,"Not Eligible For Lunch",101,2561,2557,-4,"30.7%","43.6%"
"=""1470011""","Voluntown School District",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1470011""","Voluntown School District",4,"Not Eligible For Lunch",22,2461,2508,48,"50.0%","76.2%"
"=""1470011""","Voluntown School District",5,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1470011""","Voluntown School District",5,"Not Eligible For Lunch",24,2489,2526,38,"37.5%","76.3%"
"=""1470011""","Voluntown School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1470011""","Voluntown School District",6,"Not Eligible For Lunch","*",2482,2537,54,"68.0%","89.4%"
"=""1470011""","Voluntown School District",7,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1470011""","Voluntown School District",7,"Not Eligible For Lunch",21,2521,2569,48,"61.9%","73.7%"
"=""1470011""","Voluntown School District",8,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1470011""","Voluntown School District",8,"Not Eligible For Lunch",20,2576,2599,23,"45.0%","62.3%"
"=""1480011""","Wallingford School District",4,"Eligible For Lunch",81,2399,2453,54,"40.7%","73.4%"
"=""1480011""","Wallingford School District",4,"Not Eligible For Lunch",301,2450,2497,48,"43.2%","72.3%"
"=""1480011""","Wallingford School District",5,"Eligible For Lunch",91,2449,2479,30,"40.7%","60.7%"
"=""1480011""","Wallingford School District",5,"Not Eligible For Lunch",340,2489,2528,40,"47.1%","73.0%"
"=""1480011""","Wallingford School District",6,"Eligible For Lunch",97,2468,2479,11,"27.8%","47.7%"
"=""1480011""","Wallingford School District",6,"Not Eligible For Lunch",373,2512,2528,16,"27.3%","48.6%"
"=""1480011""","Wallingford School District",7,"Eligible For Lunch",81,2488,2514,26,"43.2%","60.3%"
"=""1480011""","Wallingford School District",7,"Not Eligible For Lunch",351,2539,2561,22,"37.9%","58.8%"
"=""1480011""","Wallingford School District",8,"Eligible For Lunch",79,2520,2530,9,"34.2%","53.1%"
"=""1480011""","Wallingford School District",8,"Not Eligible For Lunch",376,2560,2573,13,"37.2%","54.8%"
"=""1510011""","Waterbury School District",4,"Eligible For Lunch",1072,2363,2418,55,"38.2%","72.6%"
"=""1510011""","Waterbury School District",4,"Not Eligible For Lunch",227,2407,2469,62,"49.3%","79.3%"
"=""1510011""","Waterbury School District",5,"Eligible For Lunch",1089,2423,2433,10,"21.9%","41.4%"
"=""1510011""","Waterbury School District",5,"Not Eligible For Lunch",219,2463,2474,11,"24.2%","42.8%"
"=""1510011""","Waterbury School District",6,"Eligible For Lunch",1074,2422,2427,5,"26.6%","43.1%"
"=""1510011""","Waterbury School District",6,"Not Eligible For Lunch",191,2466,2486,19,"35.6%","53.3%"
"=""1510011""","Waterbury School District",7,"Eligible For Lunch",1066,2418,2438,21,"34.1%","52.6%"
"=""1510011""","Waterbury School District",7,"Not Eligible For Lunch",209,2467,2491,25,"36.8%","56.5%"
"=""1510011""","Waterbury School District",8,"Eligible For Lunch",996,2447,2453,7,"27.0%","43.1%"
"=""1510011""","Waterbury School District",8,"Not Eligible For Lunch",211,2501,2511,11,"31.3%","47.9%"
"=""1520011""","Waterford School District",4,"Eligible For Lunch",26,2415,2450,35,"23.1%","57.2%"
"=""1520011""","Waterford School District",4,"Not Eligible For Lunch",123,2470,2517,47,"42.3%","73.3%"
"=""1520011""","Waterford School District",5,"Eligible For Lunch",49,2442,2483,41,"42.9%","70.7%"
"=""1520011""","Waterford School District",5,"Not Eligible For Lunch",142,2483,2527,44,"59.9%","80.5%"
"=""1520011""","Waterford School District",6,"Eligible For Lunch",44,2474,2509,35,"47.7%","65.3%"
"=""1520011""","Waterford School District",6,"Not Eligible For Lunch",149,2516,2562,46,"62.4%","81.4%"
"=""1520011""","Waterford School District",7,"Eligible For Lunch",44,2474,2486,12,"29.5%","48.8%"
"=""1520011""","Waterford School District",7,"Not Eligible For Lunch",170,2542,2568,26,"42.9%","61.6%"
"=""1520011""","Waterford School District",8,"Eligible For Lunch",45,2504,2501,-3,"22.2%","32.5%"
"=""1520011""","Waterford School District",8,"Not Eligible For Lunch",177,2558,2571,13,"41.8%","55.3%"
"=""1530011""","Watertown School District",4,"Eligible For Lunch",45,2427,2466,39,"35.6%","61.3%"
"=""1530011""","Watertown School District",4,"Not Eligible For Lunch",158,2461,2496,36,"31.6%","61.5%"
"=""1530011""","Watertown School District",5,"Eligible For Lunch",73,2461,2476,15,"23.3%","47.1%"
"=""1530011""","Watertown School District",5,"Not Eligible For Lunch",133,2476,2495,20,"31.6%","55.2%"
"=""1530011""","Watertown School District",6,"Eligible For Lunch",67,2457,2469,12,"25.4%","46.6%"
"=""1530011""","Watertown School District",6,"Not Eligible For Lunch",152,2493,2513,20,"33.6%","55.0%"
"=""1530011""","Watertown School District",7,"Eligible For Lunch",56,2468,2517,48,"50.0%","72.6%"
"=""1530011""","Watertown School District",7,"Not Eligible For Lunch",146,2522,2569,47,"64.4%","82.5%"
"=""1530011""","Watertown School District",8,"Eligible For Lunch",55,2498,2513,15,"36.4%","51.9%"
"=""1530011""","Watertown School District",8,"Not Eligible For Lunch",160,2541,2553,13,"30.6%","51.9%"
"=""1550011""","West Hartford School District",4,"Eligible For Lunch",143,2407,2463,56,"44.1%","77.3%"
"=""1550011""","West Hartford School District",4,"Not Eligible For Lunch",538,2476,2531,54,"60.2%","83.8%"
"=""1550011""","West Hartford School District",5,"Eligible For Lunch",134,2451,2483,32,"45.5%","70.1%"
"=""1550011""","West Hartford School District",5,"Not Eligible For Lunch",587,2517,2557,40,"56.2%","77.7%"
"=""1550011""","West Hartford School District",6,"Eligible For Lunch",135,2499,2501,3,"21.5%","39.5%"
"=""1550011""","West Hartford School District",6,"Not Eligible For Lunch",589,2553,2575,22,"42.3%","61.1%"
"=""1550011""","West Hartford School District",7,"Eligible For Lunch",150,2476,2486,9,"26.7%","43.8%"
"=""1550011""","West Hartford School District",7,"Not Eligible For Lunch",578,2567,2585,17,"40.5%","58.0%"
"=""1550011""","West Hartford School District",8,"Eligible For Lunch",131,2491,2507,16,"34.4%","51.6%"
"=""1550011""","West Hartford School District",8,"Not Eligible For Lunch",509,2569,2589,20,"45.0%","59.9%"
"=""1560011""","West Haven School District",4,"Eligible For Lunch",277,2394,2459,65,"51.3%","81.6%"
"=""1560011""","West Haven School District",4,"Not Eligible For Lunch",143,2438,2495,57,"48.3%","79.8%"
"=""1560011""","West Haven School District",5,"Eligible For Lunch",289,2441,2466,25,"34.9%","56.7%"
"=""1560011""","West Haven School District",5,"Not Eligible For Lunch",166,2472,2501,28,"36.7%","61.0%"
"=""1560011""","West Haven School District",6,"Eligible For Lunch",242,2452,2499,48,"53.7%","77.7%"
"=""1560011""","West Haven School District",6,"Not Eligible For Lunch",131,2491,2541,49,"58.0%","79.9%"
"=""1560011""","West Haven School District",7,"Eligible For Lunch",241,2487,2510,23,"43.6%","62.1%"
"=""1560011""","West Haven School District",7,"Not Eligible For Lunch",129,2522,2554,32,"46.5%","67.8%"
"=""1560011""","West Haven School District",8,"Eligible For Lunch",243,2490,2519,29,"48.6%","63.2%"
"=""1560011""","West Haven School District",8,"Not Eligible For Lunch",153,2521,2553,31,"55.6%","71.9%"
"=""1540011""","Westbrook School District",4,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"Not Eligible For Lunch",37,2429,2493,64,"64.9%","88.7%"
"=""1540011""","Westbrook School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"Not Eligible For Lunch","*",2502,2529,27,"32.1%","63.3%"
"=""1540011""","Westbrook School District",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"Not Eligible For Lunch",51,2529,2573,43,"56.9%","78.4%"
"=""1540011""","Westbrook School District",7,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"Not Eligible For Lunch",43,2574,2625,50,"67.4%","84.4%"
"=""1540011""","Westbrook School District",8,"Eligible For Lunch",7,"*","*","*","*","*"
"=""1540011""","Westbrook School District",8,"Not Eligible For Lunch",40,2624,2693,69,"82.5%","98.2%"
"=""1570011""","Weston School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",4,"Not Eligible For Lunch","*",2483,2522,39,"41.6%","67.6%"
"=""1570011""","Weston School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",5,"Not Eligible For Lunch","*",2528,2563,35,"53.9%","75.6%"
"=""1570011""","Weston School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",6,"Not Eligible For Lunch","*",2560,2575,16,"36.0%","53.8%"
"=""1570011""","Weston School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",7,"Not Eligible For Lunch","*",2580,2620,40,"63.7%","82.4%"
"=""1570011""","Weston School District",8,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1570011""","Weston School District",8,"Not Eligible For Lunch",170,2615,2622,7,"36.5%","51.4%"
"=""1580011""","Westport School District",4,"Eligible For Lunch",13,"*","*","*","*","*"
"=""1580011""","Westport School District",4,"Not Eligible For Lunch",369,2488,2547,59,"61.2%","87.2%"
"=""1580011""","Westport School District",5,"Eligible For Lunch",20,2472,2488,17,"20.0%","46.6%"
"=""1580011""","Westport School District",5,"Not Eligible For Lunch",409,2543,2579,36,"57.5%","77.4%"
"=""1580011""","Westport School District",6,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1580011""","Westport School District",6,"Not Eligible For Lunch",391,2571,2583,12,"37.1%","52.8%"
"=""1580011""","Westport School District",7,"Eligible For Lunch",16,"*","*","*","*","*"
"=""1580011""","Westport School District",7,"Not Eligible For Lunch",410,2582,2619,37,"60.5%","77.9%"
"=""1580011""","Westport School District",8,"Eligible For Lunch",26,2511,2514,3,"30.8%","42.6%"
"=""1580011""","Westport School District",8,"Not Eligible For Lunch",397,2615,2624,9,"40.1%","55.6%"
"=""1590011""","Wethersfield School District",4,"Eligible For Lunch",60,2390,2448,58,"41.7%","76.6%"
"=""1590011""","Wethersfield School District",4,"Not Eligible For Lunch",184,2447,2515,68,"64.7%","89.9%"
"=""1590011""","Wethersfield School District",5,"Eligible For Lunch",39,2455,2507,52,"64.1%","79.7%"
"=""1590011""","Wethersfield School District",5,"Not Eligible For Lunch",212,2486,2540,54,"65.1%","84.0%"
"=""1590011""","Wethersfield School District",6,"Eligible For Lunch",50,2467,2506,39,"48.0%","63.9%"
"=""1590011""","Wethersfield School District",6,"Not Eligible For Lunch",226,2534,2582,48,"58.8%","81.0%"
"=""1590011""","Wethersfield School District",7,"Eligible For Lunch",42,2481,2502,20,"31.0%","57.3%"
"=""1590011""","Wethersfield School District",7,"Not Eligible For Lunch",205,2564,2600,35,"56.6%","73.8%"
"=""1590011""","Wethersfield School District",8,"Eligible For Lunch",48,2503,2545,42,"52.1%","73.1%"
"=""1590011""","Wethersfield School District",8,"Not Eligible For Lunch",217,2546,2595,49,"68.7%","82.7%"
"=""1600011""","Willington School District",4,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1600011""","Willington School District",4,"Not Eligible For Lunch",40,2450,2487,37,"35.0%","60.9%"
"=""1600011""","Willington School District",5,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1600011""","Willington School District",5,"Not Eligible For Lunch",25,2467,2495,29,"36.0%","61.9%"
"=""1600011""","Willington School District",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1600011""","Willington School District",6,"Not Eligible For Lunch",32,2539,2565,25,"31.3%","59.6%"
"=""1600011""","Willington School District",7,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1600011""","Willington School District",7,"Not Eligible For Lunch",37,2512,2561,49,"54.1%","84.3%"
"=""1600011""","Willington School District",8,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1600011""","Willington School District",8,"Not Eligible For Lunch",37,2548,2608,61,"67.6%","80.0%"
"=""1610011""","Wilton School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District",4,"Not Eligible For Lunch","*",2462,2523,61,"56.5%","84.0%"
"=""1610011""","Wilton School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District",5,"Not Eligible For Lunch","*",2501,2539,38,"49.5%","71.8%"
"=""1610011""","Wilton School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District",6,"Not Eligible For Lunch","*",2522,2580,58,"65.6%","87.2%"
"=""1610011""","Wilton School District",7,"Eligible For Lunch",7,"*","*","*","*","*"
"=""1610011""","Wilton School District",7,"Not Eligible For Lunch",334,2547,2603,56,"72.5%","89.3%"
"=""1610011""","Wilton School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District",8,"Not Eligible For Lunch","*",2598,2626,28,"56.3%","70.6%"
"=""1620011""","Winchester School District",4,"Eligible For Lunch",32,2424,2441,17,"9.4%","39.1%"
"=""1620011""","Winchester School District",4,"Not Eligible For Lunch",33,2460,2476,16,"21.2%","47.3%"
"=""1620011""","Winchester School District",5,"Eligible For Lunch",50,2422,2453,31,"38.0%","58.7%"
"=""1620011""","Winchester School District",5,"Not Eligible For Lunch",31,2440,2466,26,"29.0%","56.0%"
"=""1620011""","Winchester School District",6,"Eligible For Lunch",41,2454,2493,40,"58.5%","76.1%"
"=""1620011""","Winchester School District",6,"Not Eligible For Lunch",31,2469,2505,37,"51.6%","64.7%"
"=""1630011""","Windham School District",4,"Eligible For Lunch",203,2374,2428,54,"37.4%","71.9%"
"=""1630011""","Windham School District",4,"Not Eligible For Lunch",51,2432,2501,68,"64.7%","90.6%"
"=""1630011""","Windham School District",5,"Eligible For Lunch",169,2421,2476,55,"58.0%","83.0%"
"=""1630011""","Windham School District",5,"Not Eligible For Lunch",47,2469,2520,52,"55.3%","79.6%"
"=""1630011""","Windham School District",6,"Eligible For Lunch",186,2447,2466,18,"32.3%","53.6%"
"=""1630011""","Windham School District",6,"Not Eligible For Lunch",42,2496,2528,31,"42.9%","66.0%"
"=""1630011""","Windham School District",7,"Eligible For Lunch",168,2448,2479,31,"45.2%","61.1%"
"=""1630011""","Windham School District",7,"Not Eligible For Lunch",49,2523,2561,37,"53.1%","71.8%"
"=""1630011""","Windham School District",8,"Eligible For Lunch",177,2457,2461,4,"28.8%","42.0%"
"=""1630011""","Windham School District",8,"Not Eligible For Lunch",38,2523,2551,28,"44.7%","58.6%"
"=""1650011""","Windsor Locks School District",4,"Eligible For Lunch",47,2395,2453,58,"40.4%","78.0%"
"=""1650011""","Windsor Locks School District",4,"Not Eligible For Lunch",76,2428,2487,58,"48.7%","81.1%"
"=""1650011""","Windsor Locks School District",5,"Eligible For Lunch",51,2425,2472,47,"58.8%","71.6%"
"=""1650011""","Windsor Locks School District",5,"Not Eligible For Lunch",77,2458,2521,63,"71.4%","86.2%"
"=""1650011""","Windsor Locks School District",6,"Eligible For Lunch",38,2445,2446,1,"15.8%","34.8%"
"=""1650011""","Windsor Locks School District",6,"Not Eligible For Lunch",62,2508,2535,27,"38.7%","57.4%"
"=""1650011""","Windsor Locks School District",7,"Eligible For Lunch",59,2470,2497,27,"40.7%","58.4%"
"=""1650011""","Windsor Locks School District",7,"Not Eligible For Lunch",52,2508,2546,38,"46.2%","72.6%"
"=""1650011""","Windsor Locks School District",8,"Eligible For Lunch",31,2464,2480,16,"32.3%","41.6%"
"=""1650011""","Windsor Locks School District",8,"Not Eligible For Lunch",75,2523,2544,22,"42.7%","57.2%"
"=""1640011""","Windsor School District",4,"Eligible For Lunch",62,2410,2460,50,"45.2%","75.7%"
"=""1640011""","Windsor School District",4,"Not Eligible For Lunch",131,2440,2485,44,"37.4%","72.6%"
"=""1640011""","Windsor School District",5,"Eligible For Lunch",80,2431,2449,18,"16.3%","48.9%"
"=""1640011""","Windsor School District",5,"Not Eligible For Lunch",136,2484,2507,23,"36.0%","58.3%"
"=""1640011""","Windsor School District",6,"Eligible For Lunch",69,2453,2477,24,"33.3%","58.0%"
"=""1640011""","Windsor School District",6,"Not Eligible For Lunch",129,2496,2533,36,"47.3%","68.0%"
"=""1640011""","Windsor School District",7,"Eligible For Lunch",71,2460,2493,33,"47.9%","73.0%"
"=""1640011""","Windsor School District",7,"Not Eligible For Lunch",123,2540,2579,40,"57.7%","78.0%"
"=""1640011""","Windsor School District",8,"Eligible For Lunch",101,2479,2493,14,"32.7%","51.6%"
"=""1640011""","Windsor School District",8,"Not Eligible For Lunch",123,2525,2543,19,"37.4%","54.8%"
"=""1660011""","Wolcott School District",4,"Eligible For Lunch",35,2431,2490,59,"51.4%","81.2%"
"=""1660011""","Wolcott School District",4,"Not Eligible For Lunch",106,2448,2506,57,"49.1%","80.3%"
