"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0600011""","Guilford School District",6,"Math","Non-ELL","*",2527,2568,41,"50.8%","74.1%"
"=""0600011""","Guilford School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""0600011""","Guilford School District",7,"ELA","Non-ELL","*",2588,2629,40,"56.5%","72.4%"
"=""0600011""","Guilford School District",7,"Math","ELL","*","*","*","*","*","*"
"=""0600011""","Guilford School District",7,"Math","Non-ELL","*",2568,2605,37,"55.6%","75.7%"
"=""0600011""","Guilford School District",8,"ELA","Non-ELL",275,2621,2648,26,"54.9%","70.6%"
"=""0600011""","Guilford School District",8,"Math","Non-ELL",274,2586,2638,52,"74.5%","88.6%"
"=""0620011""","Hamden School District",4,"ELA","ELL",9,"*","*","*","*","*"
"=""0620011""","Hamden School District",4,"ELA","Non-ELL",351,2437,2484,47,"45.9%","69.7%"
"=""0620011""","Hamden School District",4,"Math","ELL",12,"*","*","*","*","*"
"=""0620011""","Hamden School District",4,"Math","Non-ELL",350,2442,2481,39,"30.9%","61.3%"
"=""0620011""","Hamden School District",5,"ELA","ELL",10,"*","*","*","*","*"
"=""0620011""","Hamden School District",5,"ELA","Non-ELL",375,2477,2507,31,"33.6%","55.4%"
"=""0620011""","Hamden School District",5,"Math","ELL",11,"*","*","*","*","*"
"=""0620011""","Hamden School District",5,"Math","Non-ELL",375,2472,2499,27,"38.4%","60.4%"
"=""0620011""","Hamden School District",6,"ELA","ELL",21,2386,2452,66,"52.4%","77.6%"
"=""0620011""","Hamden School District",6,"ELA","Non-ELL",339,2504,2546,41,"50.7%","70.0%"
"=""0620011""","Hamden School District",6,"Math","ELL",24,2380,2435,56,"70.8%","87.9%"
"=""0620011""","Hamden School District",6,"Math","Non-ELL",337,2485,2517,32,"43.6%","64.6%"
"=""0620011""","Hamden School District",7,"ELA","ELL",7,"*","*","*","*","*"
"=""0620011""","Hamden School District",7,"ELA","Non-ELL",340,2540,2548,8,"29.4%","45.4%"
"=""0620011""","Hamden School District",7,"Math","ELL",8,"*","*","*","*","*"
"=""0620011""","Hamden School District",7,"Math","Non-ELL",334,2517,2529,12,"33.2%","50.2%"
"=""0620011""","Hamden School District",8,"ELA","ELL",8,"*","*","*","*","*"
"=""0620011""","Hamden School District",8,"ELA","Non-ELL",375,2548,2557,9,"28.5%","46.3%"
"=""0620011""","Hamden School District",8,"Math","ELL",9,"*","*","*","*","*"
"=""0620011""","Hamden School District",8,"Math","Non-ELL",373,2512,2521,8,"32.7%","44.7%"
"=""0630011""","Hampton School District",4,"ELA","Non-ELL",10,"*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Math","Non-ELL",9,"*","*","*","*","*"
"=""0630011""","Hampton School District",5,"ELA","Non-ELL",10,"*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Math","Non-ELL",10,"*","*","*","*","*"
"=""0630011""","Hampton School District",6,"ELA","Non-ELL",8,"*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Math","Non-ELL",8,"*","*","*","*","*"
"=""0640011""","Hartford School District",4,"ELA","ELL",245,2317,2355,38,"22.0%","52.0%"
"=""0640011""","Hartford School District",4,"ELA","Non-ELL",1206,2385,2421,36,"27.1%","53.7%"
"=""0640011""","Hartford School District",4,"Math","ELL",268,2328,2377,48,"28.4%","63.1%"
"=""0640011""","Hartford School District",4,"Math","Non-ELL",1201,2385,2426,41,"29.3%","60.1%"
"=""0640011""","Hartford School District",5,"ELA","ELL",212,2347,2398,51,"35.4%","61.9%"
"=""0640011""","Hartford School District",5,"ELA","Non-ELL",1074,2416,2466,50,"39.8%","65.1%"
"=""0640011""","Hartford School District",5,"Math","ELL",237,2370,2401,31,"38.0%","63.0%"
"=""0640011""","Hartford School District",5,"Math","Non-ELL",1061,2420,2453,33,"41.5%","63.1%"
"=""0640011""","Hartford School District",6,"ELA","ELL",168,2377,2404,27,"28.0%","50.3%"
"=""0640011""","Hartford School District",6,"ELA","Non-ELL",1147,2461,2487,26,"34.0%","54.7%"
"=""0640011""","Hartford School District",6,"Math","ELL",191,2384,2387,3,"28.3%","42.2%"
"=""0640011""","Hartford School District",6,"Math","Non-ELL",1137,2448,2468,20,"34.1%","54.5%"
"=""0640011""","Hartford School District",7,"ELA","ELL",173,2404,2422,18,"22.0%","43.6%"
"=""0640011""","Hartford School District",7,"ELA","Non-ELL",1271,2481,2501,20,"29.8%","49.1%"
"=""0640011""","Hartford School District",7,"Math","ELL",188,2371,2394,22,"35.6%","52.1%"
"=""0640011""","Hartford School District",7,"Math","Non-ELL",1266,2455,2473,18,"34.6%","54.5%"
"=""0640011""","Hartford School District",8,"ELA","ELL",149,2399,2429,30,"32.9%","50.6%"
"=""0640011""","Hartford School District",8,"ELA","Non-ELL",1163,2503,2526,23,"34.9%","52.6%"
"=""0640011""","Hartford School District",8,"Math","ELL",175,2372,2397,24,"37.1%","56.1%"
"=""0640011""","Hartford School District",8,"Math","Non-ELL",1186,2470,2480,10,"30.9%","47.2%"
"=""0650011""","Hartland School District",4,"ELA","Non-ELL",12,"*","*","*","*","*"
"=""0650011""","Hartland School District",4,"Math","Non-ELL",12,"*","*","*","*","*"
"=""0650011""","Hartland School District",5,"ELA","Non-ELL",22,2445,2554,109,"77.3%","96.1%"
"=""0650011""","Hartland School District",5,"Math","Non-ELL",22,2448,2503,55,"68.2%","85.7%"
"=""0650011""","Hartland School District",6,"ELA","Non-ELL",32,2514,2551,36,"46.9%","67.0%"
"=""0650011""","Hartland School District",6,"Math","Non-ELL",31,2498,2553,55,"64.5%","85.2%"
"=""0650011""","Hartland School District",7,"ELA","Non-ELL",24,2526,2585,59,"54.2%","74.9%"
"=""0650011""","Hartland School District",7,"Math","Non-ELL",24,2519,2566,46,"54.2%","75.9%"
"=""0650011""","Hartland School District",8,"ELA","Non-ELL",15,"*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Math","Non-ELL",15,"*","*","*","*","*"
"=""0670011""","Hebron School District",4,"ELA","Non-ELL",117,2439,2482,42,"35.9%","65.1%"
"=""0670011""","Hebron School District",4,"Math","Non-ELL",117,2419,2494,75,"59.8%","90.3%"
"=""0670011""","Hebron School District",5,"ELA","Non-ELL",105,2485,2532,47,"42.9%","69.8%"
"=""0670011""","Hebron School District",5,"Math","Non-ELL",106,2480,2521,41,"46.2%","73.9%"
"=""0670011""","Hebron School District",6,"ELA","Non-ELL",119,2521,2566,44,"55.5%","72.1%"
"=""0670011""","Hebron School District",6,"Math","Non-ELL",119,2511,2562,51,"63.0%","81.6%"
"=""2860013""","Highville Charter School District",4,"ELA","Non-ELL",40,2390,2428,39,"27.5%","51.4%"
"=""2860013""","Highville Charter School District",4,"Math","Non-ELL",40,2364,2429,66,"47.5%","80.4%"
"=""2860013""","Highville Charter School District",5,"ELA","Non-ELL",37,2427,2476,49,"37.8%","67.2%"
"=""2860013""","Highville Charter School District",5,"Math","Non-ELL",37,2435,2447,12,"27.0%","43.4%"
"=""2860013""","Highville Charter School District",6,"ELA","Non-ELL",36,2467,2489,22,"30.6%","53.7%"
"=""2860013""","Highville Charter School District",6,"Math","Non-ELL",36,2437,2459,22,"41.7%","59.4%"
"=""2860013""","Highville Charter School District",7,"ELA","Non-ELL",31,2510,2536,26,"45.2%","56.8%"
"=""2860013""","Highville Charter School District",7,"Math","Non-ELL",31,2478,2507,29,"48.4%","67.4%"
"=""2860013""","Highville Charter School District",8,"ELA","Non-ELL",37,2528,2547,20,"24.3%","45.6%"
"=""2860013""","Highville Charter School District",8,"Math","Non-ELL",37,2467,2544,77,"70.3%","87.6%"
"=""2640013""","Integrated Day Charter School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"ELA","Non-ELL","*",2434,2458,23,"14.3%","39.7%"
"=""2640013""","Integrated Day Charter School District",4,"Math","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"Math","Non-ELL","*",2426,2456,30,"21.4%","55.1%"
"=""2640013""","Integrated Day Charter School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"ELA","Non-ELL","*",2446,2460,14,"19.2%","40.5%"
"=""2640013""","Integrated Day Charter School District",5,"Math","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Math","Non-ELL","*",2395,2441,46,"48.0%","75.2%"
"=""2640013""","Integrated Day Charter School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"ELA","Non-ELL","*",2505,2550,44,"63.3%","77.5%"
"=""2640013""","Integrated Day Charter School District",6,"Math","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Math","Non-ELL","*",2461,2521,60,"75.9%","93.1%"
"=""2640013""","Integrated Day Charter School District",7,"ELA","Non-ELL",32,2551,2573,22,"31.3%","57.4%"
"=""2640013""","Integrated Day Charter School District",7,"Math","Non-ELL",31,2515,2544,29,"45.2%","65.0%"
"=""2640013""","Integrated Day Charter School District",8,"ELA","Non-ELL",35,2552,2562,9,"34.3%","49.6%"
"=""2640013""","Integrated Day Charter School District",8,"Math","Non-ELL",35,2532,2529,-3,"25.7%","37.1%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"ELA","ELL",6,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"ELA","Non-ELL",83,2490,2489,-1,"24.1%","36.2%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Math","ELL",6,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Math","Non-ELL",83,2467,2438,-29,"6.0%","15.6%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"ELA","ELL",9,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"ELA","Non-ELL",75,2481,2515,34,"41.3%","59.3%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Math","ELL",9,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Math","Non-ELL",74,2467,2484,18,"28.4%","49.3%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"ELA","ELL",11,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"ELA","Non-ELL",70,2525,2548,23,"31.4%","46.4%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Math","ELL",10,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Math","Non-ELL",70,2496,2488,-8,"21.4%","32.6%"
"=""2610013""","Jumoke Academy District",4,"ELA","Non-ELL",59,2378,2440,62,"49.2%","73.8%"
"=""2610013""","Jumoke Academy District",4,"Math","Non-ELL",59,2386,2446,60,"49.2%","79.3%"
"=""2610013""","Jumoke Academy District",5,"ELA","Non-ELL",66,2442,2463,21,"21.2%","40.2%"
"=""2610013""","Jumoke Academy District",5,"Math","Non-ELL",66,2436,2446,9,"15.2%","40.5%"
"=""2610013""","Jumoke Academy District",6,"ELA","Non-ELL",50,2486,2521,35,"38.0%","60.1%"
"=""2610013""","Jumoke Academy District",6,"Math","Non-ELL",50,2448,2484,36,"50.0%","66.5%"
"=""2610013""","Jumoke Academy District",7,"ELA","Non-ELL",70,2489,2519,31,"34.3%","52.3%"
"=""2610013""","Jumoke Academy District",7,"Math","Non-ELL",70,2483,2490,8,"28.6%","43.8%"
"=""2610013""","Jumoke Academy District",8,"ELA","Non-ELL",80,2526,2545,18,"33.8%","50.5%"
"=""2610013""","Jumoke Academy District",8,"Math","Non-ELL",81,2481,2500,20,"38.3%","54.4%"
"=""0680011""","Kent School District",4,"ELA","Non-ELL",25,2459,2528,69,"68.0%","89.0%"
"=""0680011""","Kent School District",4,"Math","Non-ELL",25,2443,2508,65,"64.0%","88.0%"
"=""0680011""","Kent School District",5,"ELA","Non-ELL",24,2537,2589,52,"58.3%","72.5%"
"=""0680011""","Kent School District",5,"Math","Non-ELL",24,2513,2569,56,"58.3%","83.2%"
"=""0680011""","Kent School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""0680011""","Kent School District",6,"ELA","Non-ELL","*",2564,2601,38,"54.8%","71.3%"
"=""0680011""","Kent School District",6,"Math","ELL","*","*","*","*","*","*"
"=""0680011""","Kent School District",6,"Math","Non-ELL","*",2544,2602,58,"80.6%","91.4%"
"=""0680011""","Kent School District",7,"ELA","Non-ELL",26,2586,2593,7,"26.9%","37.6%"
"=""0680011""","Kent School District",7,"Math","Non-ELL",26,2554,2564,10,"26.9%","41.9%"
"=""0680011""","Kent School District",8,"ELA","Non-ELL",19,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"Math","Non-ELL",19,"*","*","*","*","*"
"=""0690011""","Killingly School District",4,"ELA","ELL",8,"*","*","*","*","*"
"=""0690011""","Killingly School District",4,"ELA","Non-ELL",145,2421,2476,55,"48.3%","70.9%"
"=""0690011""","Killingly School District",4,"Math","ELL",8,"*","*","*","*","*"
"=""0690011""","Killingly School District",4,"Math","Non-ELL",145,2422,2472,50,"36.6%","70.2%"
"=""0690011""","Killingly School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District",5,"ELA","Non-ELL","*",2473,2522,49,"43.3%","70.4%"
"=""0690011""","Killingly School District",5,"Math","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District",5,"Math","Non-ELL","*",2457,2487,29,"37.6%","58.6%"
"=""0690011""","Killingly School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District",6,"ELA","Non-ELL","*",2513,2567,54,"61.7%","79.8%"
"=""0690011""","Killingly School District",6,"Math","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District",6,"Math","Non-ELL","*",2481,2538,58,"63.5%","85.6%"
"=""0690011""","Killingly School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District",7,"ELA","Non-ELL","*",2549,2583,34,"42.5%","62.8%"
"=""0690011""","Killingly School District",7,"Math","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District",7,"Math","Non-ELL","*",2527,2544,16,"34.6%","51.5%"
"=""0690011""","Killingly School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District",8,"ELA","Non-ELL","*",2558,2591,33,"49.7%","67.4%"
"=""0690011""","Killingly School District",8,"Math","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District",8,"Math","Non-ELL","*",2516,2532,15,"31.8%","53.7%"
"=""2450014""","Learn",4,"ELA","ELL",13,"*","*","*","*","*"
"=""2450014""","Learn",4,"ELA","Non-ELL",69,2413,2479,65,"47.8%","78.7%"
"=""2450014""","Learn",4,"Math","ELL",13,"*","*","*","*","*"
"=""2450014""","Learn",4,"Math","Non-ELL",70,2401,2471,69,"58.6%","86.8%"
"=""2450014""","Learn",5,"ELA","ELL",6,"*","*","*","*","*"
"=""2450014""","Learn",5,"ELA","Non-ELL",76,2499,2564,65,"57.9%","82.9%"
"=""2450014""","Learn",5,"Math","ELL",6,"*","*","*","*","*"
"=""2450014""","Learn",5,"Math","Non-ELL",76,2478,2510,33,"40.8%","68.2%"
"=""2450014""","Learn",6,"ELA","ELL","*","*","*","*","*","*"
"=""2450014""","Learn",6,"ELA","Non-ELL","*",2512,2530,18,"22.6%","48.4%"
"=""2450014""","Learn",6,"Math","ELL","*","*","*","*","*","*"
"=""2450014""","Learn",6,"Math","Non-ELL","*",2478,2480,2,"15.2%","36.6%"
"=""2450014""","Learn",7,"ELA","ELL","*","*","*","*","*","*"
"=""2450014""","Learn",7,"ELA","Non-ELL","*",2501,2572,71,"59.1%","79.8%"
"=""2450014""","Learn",7,"Math","ELL","*","*","*","*","*","*"
"=""2450014""","Learn",7,"Math","Non-ELL","*",2470,2507,36,"45.5%","65.6%"
"=""2450014""","Learn",8,"ELA","ELL",7,"*","*","*","*","*"
"=""2450014""","Learn",8,"ELA","Non-ELL",42,2532,2545,14,"23.8%","48.3%"
"=""2450014""","Learn",8,"Math","ELL",7,"*","*","*","*","*"
"=""2450014""","Learn",8,"Math","Non-ELL",42,2474,2489,15,"31.0%","50.1%"
"=""0710011""","Lebanon School District",4,"ELA","Non-ELL",65,2442,2509,67,"56.9%","79.4%"
"=""0710011""","Lebanon School District",4,"Math","Non-ELL",65,2440,2509,69,"56.9%","85.3%"
"=""0710011""","Lebanon School District",5,"ELA","Non-ELL",58,2487,2571,84,"74.1%","88.8%"
"=""0710011""","Lebanon School District",5,"Math","Non-ELL",56,2489,2539,51,"55.4%","82.4%"
"=""0710011""","Lebanon School District",6,"ELA","Non-ELL",72,2556,2567,11,"38.9%","52.3%"
"=""0710011""","Lebanon School District",6,"Math","Non-ELL",72,2538,2563,25,"33.3%","63.8%"
"=""0710011""","Lebanon School District",7,"ELA","Non-ELL",65,2540,2583,43,"55.4%","69.4%"
"=""0710011""","Lebanon School District",7,"Math","Non-ELL",64,2554,2547,-7,"12.5%","30.4%"
"=""0710011""","Lebanon School District",8,"ELA","Non-ELL",77,2564,2584,19,"33.8%","52.2%"
"=""0710011""","Lebanon School District",8,"Math","Non-ELL",76,2550,2582,32,"51.3%","67.0%"
"=""0720011""","Ledyard School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""0720011""","Ledyard School District",4,"ELA","Non-ELL","*",2432,2495,63,"52.1%","75.2%"
"=""0720011""","Ledyard School District",4,"Math","ELL","*","*","*","*","*","*"
"=""0720011""","Ledyard School District",4,"Math","Non-ELL","*",2421,2487,65,"52.4%","83.5%"
"=""0720011""","Ledyard School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""0720011""","Ledyard School District",5,"ELA","Non-ELL","*",2495,2517,21,"29.4%","49.3%"
"=""0720011""","Ledyard School District",5,"Math","ELL","*","*","*","*","*","*"
"=""0720011""","Ledyard School District",5,"Math","Non-ELL","*",2475,2516,40,"50.3%","70.8%"
"=""0720011""","Ledyard School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""0720011""","Ledyard School District",6,"ELA","Non-ELL","*",2523,2555,32,"41.7%","59.8%"
"=""0720011""","Ledyard School District",6,"Math","ELL","*","*","*","*","*","*"
"=""0720011""","Ledyard School District",6,"Math","Non-ELL","*",2508,2544,36,"46.8%","69.6%"
"=""0720011""","Ledyard School District",7,"ELA","Non-ELL",148,2539,2561,23,"35.1%","53.4%"
"=""0720011""","Ledyard School District",7,"Math","ELL","*","*","*","*","*","*"
"=""0720011""","Ledyard School District",7,"Math","Non-ELL","*",2532,2552,20,"37.2%","56.2%"
"=""0720011""","Ledyard School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""0720011""","Ledyard School District",8,"ELA","Non-ELL","*",2550,2586,36,"52.0%","71.9%"
"=""0720011""","Ledyard School District",8,"Math","ELL","*","*","*","*","*","*"
