"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0530011""","Franklin School District",5,"ELA","Female",6,"*","*","*","*","*"
"=""0530011""","Franklin School District",5,"ELA","Male",8,"*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Math","Female",6,"*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Math","Male",8,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"ELA","Female",13,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"ELA","Male",7,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Math","Female",13,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Math","Male",7,"*","*","*","*","*"
"=""0530011""","Franklin School District",7,"ELA","Female","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"ELA","Male","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Math","Female","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Math","Male","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"ELA","Female",8,"*","*","*","*","*"
"=""0530011""","Franklin School District",8,"ELA","Male",12,"*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Math","Female",8,"*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Math","Male",12,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",4,"ELA","Female",210,2496,2541,46,"54.3%","74.7%"
"=""0540011""","Glastonbury School District",4,"ELA","Male",208,2473,2520,47,"49.0%","73.7%"
"=""0540011""","Glastonbury School District",4,"Math","Female",210,2480,2528,48,"45.7%","74.7%"
"=""0540011""","Glastonbury School District",4,"Math","Male",207,2482,2530,48,"52.7%","77.9%"
"=""0540011""","Glastonbury School District",5,"ELA","Female",223,2542,2588,45,"57.8%","77.4%"
"=""0540011""","Glastonbury School District",5,"ELA","Male",206,2527,2570,43,"56.3%","77.4%"
"=""0540011""","Glastonbury School District",5,"Math","Female",223,2523,2574,51,"68.2%","87.8%"
"=""0540011""","Glastonbury School District",5,"Math","Male",206,2529,2581,52,"67.0%","88.1%"
"=""0540011""","Glastonbury School District",6,"ELA","Female",225,2569,2605,37,"60.0%","75.9%"
"=""0540011""","Glastonbury School District",6,"ELA","Male",236,2561,2601,40,"59.7%","75.8%"
"=""0540011""","Glastonbury School District",6,"Math","Female",223,2559,2598,39,"59.2%","78.9%"
"=""0540011""","Glastonbury School District",6,"Math","Male",236,2569,2612,44,"64.4%","81.2%"
"=""0540011""","Glastonbury School District",7,"ELA","Female",265,2598,2608,11,"38.9%","52.1%"
"=""0540011""","Glastonbury School District",7,"ELA","Male",238,2583,2598,15,"38.2%","53.1%"
"=""0540011""","Glastonbury School District",7,"Math","Female",266,2566,2596,30,"45.5%","68.7%"
"=""0540011""","Glastonbury School District",7,"Math","Male",238,2574,2610,36,"58.0%","75.2%"
"=""0540011""","Glastonbury School District",8,"ELA","Female",258,2619,2644,25,"52.7%","68.6%"
"=""0540011""","Glastonbury School District",8,"ELA","Male",246,2586,2605,19,"43.5%","60.5%"
"=""0540011""","Glastonbury School District",8,"Math","Female",258,2598,2636,38,"61.2%","76.9%"
"=""0540011""","Glastonbury School District",8,"Math","Male",246,2600,2630,30,"56.1%","72.1%"
"=""0560011""","Granby School District",4,"ELA","Female",65,2470,2549,78,"69.2%","90.6%"
"=""0560011""","Granby School District",4,"ELA","Male",63,2448,2528,80,"71.4%","90.2%"
"=""0560011""","Granby School District",4,"Math","Female",65,2467,2515,48,"49.2%","74.5%"
"=""0560011""","Granby School District",4,"Math","Male",63,2459,2516,57,"60.3%","86.0%"
"=""0560011""","Granby School District",5,"ELA","Female",59,2528,2576,47,"59.3%","77.3%"
"=""0560011""","Granby School District",5,"ELA","Male",61,2507,2555,48,"54.1%","76.5%"
"=""0560011""","Granby School District",5,"Math","Female",59,2506,2556,49,"50.8%","80.5%"
"=""0560011""","Granby School District",5,"Math","Male",61,2506,2555,49,"59.0%","86.9%"
"=""0560011""","Granby School District",6,"ELA","Female",72,2586,2625,40,"61.1%","78.3%"
"=""0560011""","Granby School District",6,"ELA","Male",74,2532,2589,58,"68.9%","84.6%"
"=""0560011""","Granby School District",6,"Math","Female",72,2545,2603,58,"75.0%","94.3%"
"=""0560011""","Granby School District",6,"Math","Male",74,2534,2580,47,"59.5%","80.7%"
"=""0560011""","Granby School District",7,"ELA","Female",68,2585,2610,25,"45.6%","61.9%"
"=""0560011""","Granby School District",7,"ELA","Male",75,2557,2598,40,"46.7%","69.6%"
"=""0560011""","Granby School District",7,"Math","Female",68,2570,2592,21,"33.8%","58.3%"
"=""0560011""","Granby School District",7,"Math","Male",75,2580,2594,14,"44.0%","55.6%"
"=""0560011""","Granby School District",8,"ELA","Female",71,2614,2653,39,"64.8%","79.3%"
"=""0560011""","Granby School District",8,"ELA","Male",79,2557,2590,33,"48.1%","64.3%"
"=""0560011""","Granby School District",8,"Math","Female",71,2593,2615,22,"50.7%","66.9%"
"=""0560011""","Granby School District",8,"Math","Male",78,2573,2571,-2,"34.6%","51.3%"
"=""2940013""","Great Oaks Charter School District",6,"ELA","Female",47,2403,2433,30,"34.0%","50.8%"
"=""2940013""","Great Oaks Charter School District",6,"ELA","Male",54,2402,2428,26,"29.6%","50.1%"
"=""2940013""","Great Oaks Charter School District",6,"Math","Female",47,2383,2425,42,"53.2%","64.4%"
"=""2940013""","Great Oaks Charter School District",6,"Math","Male",54,2388,2435,47,"57.4%","73.3%"
"=""2940013""","Great Oaks Charter School District",7,"ELA","Female",57,2441,2498,57,"54.4%","71.7%"
"=""2940013""","Great Oaks Charter School District",7,"ELA","Male",48,2426,2479,54,"41.7%","66.2%"
"=""2940013""","Great Oaks Charter School District",7,"Math","Female",56,2425,2450,25,"32.1%","53.3%"
"=""2940013""","Great Oaks Charter School District",7,"Math","Male",46,2432,2462,30,"37.0%","60.2%"
"=""0570011""","Greenwich School District",4,"ELA","Female",297,2490,2544,54,"58.9%","79.0%"
"=""0570011""","Greenwich School District",4,"ELA","Male",317,2472,2524,53,"56.2%","75.9%"
"=""0570011""","Greenwich School District",4,"Math","Female",300,2471,2520,49,"50.3%","75.7%"
"=""0570011""","Greenwich School District",4,"Math","Male",323,2479,2527,47,"52.3%","78.6%"
"=""0570011""","Greenwich School District",5,"ELA","Female",339,2536,2586,51,"61.1%","81.3%"
"=""0570011""","Greenwich School District",5,"ELA","Male",301,2510,2558,48,"52.5%","73.3%"
"=""0570011""","Greenwich School District",5,"Math","Female",345,2508,2549,41,"56.8%","77.4%"
"=""0570011""","Greenwich School District",5,"Math","Male",306,2515,2556,41,"60.5%","77.7%"
"=""0570011""","Greenwich School District",6,"ELA","Female",296,2563,2588,25,"47.3%","63.2%"
"=""0570011""","Greenwich School District",6,"ELA","Male",291,2541,2570,28,"44.3%","64.7%"
"=""0570011""","Greenwich School District",6,"Math","Female",299,2537,2567,30,"49.5%","66.9%"
"=""0570011""","Greenwich School District",6,"Math","Male",295,2548,2575,26,"52.5%","68.8%"
"=""0570011""","Greenwich School District",7,"ELA","Female",292,2583,2621,38,"58.6%","71.7%"
"=""0570011""","Greenwich School District",7,"ELA","Male",294,2567,2602,36,"50.7%","68.0%"
"=""0570011""","Greenwich School District",7,"Math","Female",294,2561,2591,30,"53.1%","70.4%"
"=""0570011""","Greenwich School District",7,"Math","Male",297,2578,2606,28,"59.3%","73.8%"
"=""0570011""","Greenwich School District",8,"ELA","Female",265,2614,2643,30,"55.8%","70.0%"
"=""0570011""","Greenwich School District",8,"ELA","Male",333,2584,2617,34,"52.6%","68.9%"
"=""0570011""","Greenwich School District",8,"Math","Female",266,2587,2625,38,"59.4%","74.1%"
"=""0570011""","Greenwich School District",8,"Math","Male",335,2591,2626,35,"63.3%","75.4%"
"=""0580011""","Griswold School District",4,"ELA","Female",60,2445,2487,41,"35.0%","64.8%"
"=""0580011""","Griswold School District",4,"ELA","Male",72,2424,2471,47,"44.4%","66.9%"
"=""0580011""","Griswold School District",4,"Math","Female",60,2429,2460,31,"26.7%","49.2%"
"=""0580011""","Griswold School District",4,"Math","Male",72,2427,2472,45,"37.5%","67.5%"
"=""0580011""","Griswold School District",5,"ELA","Female",61,2501,2538,36,"41.0%","60.8%"
"=""0580011""","Griswold School District",5,"ELA","Male",57,2480,2521,41,"38.6%","61.8%"
"=""0580011""","Griswold School District",5,"Math","Female",61,2447,2504,56,"62.3%","80.6%"
"=""0580011""","Griswold School District",5,"Math","Male",58,2459,2519,60,"63.8%","85.9%"
"=""0580011""","Griswold School District",6,"ELA","Female",61,2523,2546,23,"34.4%","55.3%"
"=""0580011""","Griswold School District",6,"ELA","Male",63,2512,2550,38,"47.6%","67.7%"
"=""0580011""","Griswold School District",6,"Math","Female",61,2501,2536,34,"49.2%","69.3%"
"=""0580011""","Griswold School District",6,"Math","Male",63,2527,2560,33,"46.0%","68.7%"
"=""0580011""","Griswold School District",7,"ELA","Female",71,2544,2587,43,"46.5%","68.5%"
"=""0580011""","Griswold School District",7,"ELA","Male",66,2511,2546,35,"40.9%","59.3%"
"=""0580011""","Griswold School District",7,"Math","Female",71,2524,2561,37,"57.7%","71.3%"
"=""0580011""","Griswold School District",7,"Math","Male",65,2507,2535,27,"44.6%","64.1%"
"=""0580011""","Griswold School District",8,"ELA","Female",66,2580,2612,31,"47.0%","69.6%"
"=""0580011""","Griswold School District",8,"ELA","Male",58,2538,2570,33,"44.8%","60.2%"
"=""0580011""","Griswold School District",8,"Math","Female",66,2558,2604,46,"62.1%","80.0%"
"=""0580011""","Griswold School District",8,"Math","Male",58,2543,2583,40,"51.7%","66.8%"
"=""0590011""","Groton School District",4,"ELA","Female",160,2457,2514,56,"50.0%","75.3%"
"=""0590011""","Groton School District",4,"ELA","Male",143,2422,2478,56,"43.4%","71.1%"
"=""0590011""","Groton School District",4,"Math","Female",160,2436,2497,61,"55.0%","83.4%"
"=""0590011""","Groton School District",4,"Math","Male",142,2427,2491,63,"57.7%","87.0%"
"=""0590011""","Groton School District",5,"ELA","Female",131,2481,2532,51,"46.6%","70.7%"
"=""0590011""","Groton School District",5,"ELA","Male",142,2458,2511,53,"48.6%","67.1%"
"=""0590011""","Groton School District",5,"Math","Female",131,2467,2503,36,"47.3%","66.9%"
"=""0590011""","Groton School District",5,"Math","Male",144,2469,2515,46,"57.6%","80.0%"
"=""0590011""","Groton School District",6,"ELA","Female",127,2520,2532,13,"27.6%","45.6%"
"=""0590011""","Groton School District",6,"ELA","Male",156,2526,2539,13,"34.0%","47.8%"
"=""0590011""","Groton School District",6,"Math","Female",128,2498,2517,19,"35.9%","51.5%"
"=""0590011""","Groton School District",6,"Math","Male",157,2523,2539,16,"32.5%","52.2%"
"=""0590011""","Groton School District",7,"ELA","Female",157,2520,2548,28,"39.5%","56.1%"
"=""0590011""","Groton School District",7,"ELA","Male",140,2495,2523,28,"38.6%","56.0%"
"=""0590011""","Groton School District",7,"Math","Female",161,2506,2538,31,"50.3%","64.9%"
"=""0590011""","Groton School District",7,"Math","Male",140,2500,2537,37,"52.1%","69.1%"
"=""0590011""","Groton School District",8,"ELA","Female",132,2546,2570,24,"37.9%","59.3%"
"=""0590011""","Groton School District",8,"ELA","Male",115,2525,2561,36,"43.5%","61.3%"
"=""0590011""","Groton School District",8,"Math","Female",134,2535,2544,9,"30.6%","44.9%"
"=""0590011""","Groton School District",8,"Math","Male",115,2543,2548,6,"30.4%","46.8%"
"=""0600011""","Guilford School District",4,"ELA","Female",111,2490,2549,59,"60.4%","83.4%"
"=""0600011""","Guilford School District",4,"ELA","Male",138,2479,2533,55,"58.0%","79.1%"
"=""0600011""","Guilford School District",4,"Math","Female",110,2488,2521,34,"39.1%","60.7%"
"=""0600011""","Guilford School District",4,"Math","Male",138,2486,2530,44,"54.3%","74.7%"
"=""0600011""","Guilford School District",5,"ELA","Female",134,2527,2571,44,"53.0%","74.3%"
"=""0600011""","Guilford School District",5,"ELA","Male",144,2525,2555,30,"41.0%","60.8%"
"=""0600011""","Guilford School District",5,"Math","Female",135,2508,2555,46,"57.8%","83.6%"
"=""0600011""","Guilford School District",5,"Math","Male",144,2533,2571,38,"61.1%","80.7%"
"=""0600011""","Guilford School District",6,"ELA","Female",119,2566,2597,31,"52.9%","67.9%"
"=""0600011""","Guilford School District",6,"ELA","Male",130,2556,2592,36,"55.4%","72.9%"
"=""0600011""","Guilford School District",6,"Math","Female",119,2515,2556,41,"49.6%","74.6%"
"=""0600011""","Guilford School District",6,"Math","Male",130,2537,2578,41,"52.3%","73.5%"
"=""0600011""","Guilford School District",7,"ELA","Female",122,2595,2632,37,"58.2%","74.1%"
"=""0600011""","Guilford School District",7,"ELA","Male",130,2579,2623,45,"54.6%","71.0%"
"=""0600011""","Guilford School District",7,"Math","Female",122,2559,2592,33,"52.5%","70.8%"
"=""0600011""","Guilford School District",7,"Math","Male",130,2574,2615,41,"58.5%","80.4%"
"=""0600011""","Guilford School District",8,"ELA","Female",140,2633,2663,29,"60.0%","73.2%"
"=""0600011""","Guilford School District",8,"ELA","Male",135,2609,2632,23,"49.6%","68.0%"
"=""0600011""","Guilford School District",8,"Math","Female",139,2591,2642,52,"75.5%","89.8%"
"=""0600011""","Guilford School District",8,"Math","Male",135,2582,2633,51,"73.3%","87.4%"
"=""0620011""","Hamden School District",4,"ELA","Female",173,2440,2488,47,"46.8%","72.0%"
"=""0620011""","Hamden School District",4,"ELA","Male",187,2430,2478,48,"44.9%","68.1%"
"=""0620011""","Hamden School District",4,"Math","Female",173,2437,2477,40,"31.8%","62.5%"
"=""0620011""","Hamden School District",4,"Math","Male",189,2443,2480,37,"29.6%","60.5%"
"=""0620011""","Hamden School District",5,"ELA","Female",174,2494,2531,37,"42.5%","63.5%"
"=""0620011""","Hamden School District",5,"ELA","Male",211,2456,2480,24,"24.6%","47.5%"
"=""0620011""","Hamden School District",5,"Math","Female",174,2477,2505,28,"41.4%","62.1%"
"=""0620011""","Hamden School District",5,"Math","Male",212,2463,2488,25,"35.4%","58.2%"
"=""0620011""","Hamden School District",6,"ELA","Female",180,2506,2546,40,"49.4%","69.4%"
"=""0620011""","Hamden School District",6,"ELA","Male",180,2489,2535,46,"52.2%","71.5%"
"=""0620011""","Hamden School District",6,"Math","Female",179,2474,2509,36,"48.6%","68.1%"
"=""0620011""","Hamden School District",6,"Math","Male",182,2483,2514,32,"42.3%","64.1%"
"=""0620011""","Hamden School District",7,"ELA","Female",174,2566,2575,9,"32.2%","47.4%"
"=""0620011""","Hamden School District",7,"ELA","Male",173,2509,2518,8,"26.6%","43.7%"
"=""0620011""","Hamden School District",7,"Math","Female",170,2532,2542,10,"32.4%","48.8%"
"=""0620011""","Hamden School District",7,"Math","Male",172,2500,2513,14,"33.7%","51.1%"
"=""0620011""","Hamden School District",8,"ELA","Female",185,2557,2564,7,"29.2%","44.9%"
"=""0620011""","Hamden School District",8,"ELA","Male",198,2534,2545,11,"27.3%","47.4%"
"=""0620011""","Hamden School District",8,"Math","Female",185,2513,2521,8,"34.1%","45.0%"
"=""0620011""","Hamden School District",8,"Math","Male",197,2507,2516,9,"32.0%","44.8%"
"=""0630011""","Hampton School District",4,"ELA","Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District",4,"ELA","Male","*","*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Math","Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Math","Male","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"ELA","Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"ELA","Male","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Math","Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Math","Male","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"ELA","Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"ELA","Male","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Math","Female","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Math","Male","*","*","*","*","*","*"
"=""0640011""","Hartford School District",4,"ELA","Female",719,2381,2416,36,"27.4%","54.0%"
"=""0640011""","Hartford School District",4,"ELA","Male",732,2366,2403,37,"25.1%","52.8%"
"=""0640011""","Hartford School District",4,"Math","Female",726,2374,2416,43,"28.0%","60.7%"
"=""0640011""","Hartford School District",4,"Math","Male",743,2375,2417,42,"30.3%","60.6%"
"=""0640011""","Hartford School District",5,"ELA","Female",646,2414,2467,52,"41.8%","67.1%"
"=""0640011""","Hartford School District",5,"ELA","Male",640,2395,2443,48,"36.3%","62.1%"
"=""0640011""","Hartford School District",5,"Math","Female",651,2414,2443,30,"38.7%","61.3%"
"=""0640011""","Hartford School District",5,"Math","Male",647,2408,2443,35,"43.0%","65.0%"
"=""0640011""","Hartford School District",6,"ELA","Female",647,2463,2485,23,"31.5%","52.3%"
"=""0640011""","Hartford School District",6,"ELA","Male",668,2438,2467,29,"34.9%","55.9%"
