"Five-Year Graduation Rates, 2013-14"
"All Districts, High Needs"

"",,,"Graduates",,"Non-Graduates",,,
"Middletown School District","ELL","*","*","*","*","*","*","*"
"Middletown School District","Two or More Races","*","*","*","*","*","*","*"
"Middletown School District","White",194,173,89.2,9,4.6,12,6.2
"Milford School District","All Students",504,478,94.8,7,1.4,19,3.8
"Milford School District","Black",18,17,94.4,"*","*","*","*"
"Milford School District","Eligible For Free Lunch",89,79,88.8,"*","*",9,10.1
"Milford School District","Eligible For Lunch",128,117,91.4,"*","*",10,7.8
"Milford School District","Eligible For Reduced Lunch",39,38,97.4,"*","*","*","*"
"Milford School District","Female",251,243,96.8,"*","*",8,3.2
"Milford School District","High Needs",178,159,89.3,"*","*",14,7.9
"Milford School District","Hispanic",30,27,90.0,"*","*","*","*"
"Milford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Milford School District","Male",253,235,92.9,7,2.8,11,4.3
"Milford School District","Non-ELL",502,476,94.8,7,1.4,19,3.8
"Milford School District","Non-High Needs",326,319,97.9,"*","*","*","*"
"Milford School District","Non-Hispanic",474,451,95.1,6,1.3,17,3.6
"Milford School District","Non-Special Education",433,416,96.1,"*","*",15,3.5
"Milford School District","Not Eligible For Lunch",376,361,96.0,6,1.6,9,2.4
"Milford School District","Special Education",71,62,87.3,"*","*","*","*"
"Milford School District","Asian",24,24,100.0,"*","*","*","*"
"Milford School District","ELL","*","*","*","*","*","*","*"
"Milford School District","Two or More Races","*","*","*","*","*","*","*"
"Milford School District","White",427,407,95.3,"*","*",16,3.7
"Monroe School District","All Students",299,293,98.0,"*","*","*","*"
"Monroe School District","Black","*","*","*","*","*","*","*"
"Monroe School District","Eligible For Free Lunch",20,20,100.0,"*","*","*","*"
"Monroe School District","Eligible For Lunch",38,38,100.0,"*","*","*","*"
"Monroe School District","Eligible For Reduced Lunch",18,18,100.0,"*","*","*","*"
"Monroe School District","Female",153,149,97.4,"*","*","*","*"
"Monroe School District","High Needs",70,67,95.7,"*","*","*","*"
"Monroe School District","Hispanic",17,16,94.1,"*","*","*","*"
"Monroe School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Monroe School District","Male",146,144,98.6,"*","*","*","*"
"Monroe School District","Non-ELL",299,293,98.0,"*","*","*","*"
"Monroe School District","Non-High Needs",229,226,98.7,"*","*","*","*"
"Monroe School District","Non-Hispanic",282,277,98.2,"*","*","*","*"
"Monroe School District","Non-Special Education",265,262,98.9,"*","*","*","*"
"Monroe School District","Not Eligible For Lunch",261,255,97.7,"*","*","*","*"
"Monroe School District","Special Education",34,31,91.2,"*","*","*","*"
"Monroe School District","Asian",9,9,100.0,"*","*","*","*"
"Monroe School District","White",268,263,98.1,"*","*","*","*"
"Montville School District","All Students",192,175,91.1,"*","*",16,8.3
"Montville School District","Black","*","*","*","*","*","*","*"
"Montville School District","Eligible For Free Lunch",49,40,81.6,"*","*",9,18.4
"Montville School District","Eligible For Lunch",66,56,84.8,"*","*",10,15.2
"Montville School District","Eligible For Reduced Lunch",17,16,94.1,"*","*","*","*"
"Montville School District","Female",104,95,91.3,"*","*",9,8.7
"Montville School District","High Needs",82,71,86.6,"*","*",11,13.4
"Montville School District","Hispanic",12,11,91.7,"*","*","*","*"
"Montville School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Montville School District","Male",88,80,90.9,"*","*",7,8.0
"Montville School District","Non-ELL",185,170,91.9,"*","*",14,7.6
"Montville School District","Non-High Needs",110,104,94.5,"*","*","*","*"
"Montville School District","Non-Hispanic",180,164,91.1,"*","*",15,8.3
"Montville School District","Non-Special Education",172,158,91.9,"*","*",13,7.6
"Montville School District","Not Eligible For Lunch",126,119,94.4,"*","*",6,4.8
"Montville School District","Special Education",20,17,85.0,"*","*","*","*"
"Montville School District","Asian",16,14,87.5,"*","*","*","*"
"Montville School District","ELL",7,"*","*","*","*","*","*"
"Montville School District","Two or More Races",9,8,88.9,"*","*","*","*"
"Montville School District","White",149,137,91.9,"*","*",11,7.4
"Naugatuck School District","All Students",332,280,84.3,8,2.4,44,13.3
"Naugatuck School District","Black",31,22,71.0,"*","*",9,29.0
"Naugatuck School District","Eligible For Free Lunch",118,92,78.0,"*","*",22,18.6
"Naugatuck School District","Eligible For Lunch",166,131,78.9,"*","*",30,18.1
"Naugatuck School District","Eligible For Reduced Lunch",48,39,81.3,"*","*",8,16.7
"Naugatuck School District","Female",168,150,89.3,"*","*",18,10.7
"Naugatuck School District","High Needs",195,154,79.0,7,3.6,34,17.4
"Naugatuck School District","Hispanic",55,42,76.4,"*","*",10,18.2
"Naugatuck School District","Male",164,130,79.3,8,4.9,26,15.9
"Naugatuck School District","Non-ELL",323,274,84.8,8,2.5,41,12.7
"Naugatuck School District","Non-High Needs",137,126,92.0,"*","*",10,7.3
"Naugatuck School District","Non-Hispanic",277,238,85.9,"*","*",34,12.3
"Naugatuck School District","Non-Special Education",284,240,84.5,6,2.1,38,13.4
"Naugatuck School District","Not Eligible For Lunch",166,149,89.8,"*","*",14,8.4
"Naugatuck School District","Special Education",48,40,83.3,"*","*",6,12.5
"Naugatuck School District","Asian",11,10,90.9,"*","*","*","*"
"Naugatuck School District","ELL",9,6,66.7,"*","*","*","*"
"Naugatuck School District","Two or More Races",12,11,91.7,"*","*","*","*"
"Naugatuck School District","White",223,195,87.4,"*","*",24,10.8
"New Britain School District","All Students",644,470,73.0,31,4.8,143,22.2
"New Britain School District","Black",98,86,87.8,"*","*",9,9.2
"New Britain School District","Eligible For Free Lunch",421,288,68.4,20,4.8,113,26.8
"New Britain School District","Eligible For Lunch",504,359,71.2,23,4.6,122,24.2
"New Britain School District","Eligible For Reduced Lunch",83,71,85.5,"*","*",9,10.8
"New Britain School District","Female",325,243,74.8,14,4.3,68,20.9
"New Britain School District","High Needs",544,382,70.2,30,5.5,132,24.3
"New Britain School District","Hispanic",349,237,67.9,17,4.9,95,27.2
"New Britain School District","Male",319,227,71.2,17,5.3,75,23.5
"New Britain School District","Non-ELL",552,411,74.5,27,4.9,114,20.7
"New Britain School District","Non-High Needs",100,88,88.0,"*","*",11,11.0
"New Britain School District","Non-Hispanic",295,233,79.0,14,4.7,48,16.3
"New Britain School District","Non-Special Education",563,425,75.5,10,1.8,128,22.7
"New Britain School District","Not Eligible For Lunch",140,111,79.3,8,5.7,21,15.0
"New Britain School District","Special Education",81,45,55.6,21,25.9,15,18.5
"New Britain School District","Asian","*","*","*","*","*","*","*"
"New Britain School District","ELL",92,59,64.1,"*","*",29,31.5
"New Britain School District","Two or More Races",13,"*","*","*","*",8,61.5
"New Britain School District","White",172,131,76.2,10,5.8,31,18.0
"New Britain School District","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"New Canaan School District","All Students",312,309,99.0,"*","*","*","*"
"New Canaan School District","Black","*","*","*","*","*","*","*"
"New Canaan School District","Eligible For Lunch","*","*","*","*","*","*","*"
"New Canaan School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","Female",171,169,98.8,"*","*","*","*"
"New Canaan School District","High Needs",36,33,91.7,"*","*","*","*"
"New Canaan School District","Hispanic",11,11,100.0,"*","*","*","*"
"New Canaan School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Canaan School District","Male",141,140,99.3,"*","*","*","*"
"New Canaan School District","Non-ELL",312,309,99.0,"*","*","*","*"
"New Canaan School District","Non-High Needs",276,276,100.0,"*","*","*","*"
"New Canaan School District","Non-Hispanic",301,298,99.0,"*","*","*","*"
"New Canaan School District","Non-Special Education",277,277,100.0,"*","*","*","*"
"New Canaan School District","Not Eligible For Lunch",311,308,99.0,"*","*","*","*"
"New Canaan School District","Special Education",35,32,91.4,"*","*","*","*"
"New Canaan School District","Asian",11,11,100.0,"*","*","*","*"
"New Canaan School District","Two or More Races","*","*","*","*","*","*","*"
"New Canaan School District","White",281,278,98.9,"*","*","*","*"
"New Canaan School District","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"New Fairfield School District","All Students",240,233,97.1,"*","*","*","*"
"New Fairfield School District","Black","*","*","*","*","*","*","*"
"New Fairfield School District","Eligible For Free Lunch",16,13,81.3,"*","*","*","*"
"New Fairfield School District","Eligible For Lunch",27,23,85.2,"*","*","*","*"
"New Fairfield School District","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"New Fairfield School District","Female",113,111,98.2,"*","*","*","*"
"New Fairfield School District","High Needs",50,45,90.0,"*","*","*","*"
"New Fairfield School District","Hispanic",15,14,93.3,"*","*","*","*"
"New Fairfield School District","Male",127,122,96.1,"*","*","*","*"
"New Fairfield School District","Non-ELL",239,232,97.1,"*","*","*","*"
"New Fairfield School District","Non-High Needs",190,188,98.9,"*","*","*","*"
"New Fairfield School District","Non-Hispanic",225,219,97.3,"*","*","*","*"
"New Fairfield School District","Non-Special Education",213,209,98.1,"*","*","*","*"
"New Fairfield School District","Not Eligible For Lunch",213,210,98.6,"*","*","*","*"
"New Fairfield School District","Special Education",27,24,88.9,"*","*","*","*"
"New Fairfield School District","Asian","*","*","*","*","*","*","*"
"New Fairfield School District","ELL","*","*","*","*","*","*","*"
"New Fairfield School District","Two or More Races","*","*","*","*","*","*","*"
"New Fairfield School District","White",215,210,97.7,"*","*","*","*"
"New Haven School District","All Students",1295,1029,79.5,42,3.2,224,17.3
"New Haven School District","Black",595,483,81.2,25,4.2,87,14.6
"New Haven School District","Eligible For Free Lunch",886,683,77.1,33,3.7,170,19.2
"New Haven School District","Eligible For Lunch",1055,833,79.0,34,3.2,188,17.8
"New Haven School District","Eligible For Reduced Lunch",169,150,88.8,"*","*",18,10.7
"New Haven School District","Female",688,567,82.4,16,2.3,105,15.3
"New Haven School District","High Needs",1146,895,78.1,42,3.7,209,18.2
"New Haven School District","Hispanic",448,326,72.8,14,3.1,108,24.1
"New Haven School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Haven School District","Male",607,462,76.1,26,4.3,119,19.6
"New Haven School District","Non-ELL",1192,968,81.2,38,3.2,186,15.6
"New Haven School District","Non-High Needs",149,134,89.9,"*","*",15,10.1
"New Haven School District","Non-Hispanic",847,703,83.0,28,3.3,116,13.7
"New Haven School District","Non-Special Education",1135,932,82.1,14,1.2,189,16.7
"New Haven School District","Not Eligible For Lunch",240,196,81.7,8,3.3,36,15.0
"New Haven School District","Special Education",160,97,60.6,28,17.5,35,21.9
"New Haven School District","Asian",31,28,90.3,"*","*","*","*"
"New Haven School District","ELL",103,61,59.2,"*","*",38,36.9
"New Haven School District","Two or More Races","*","*","*","*","*","*","*"
"New Haven School District","White",219,191,87.2,"*","*",25,11.4
"New London School District","All Students",224,174,77.7,7,3.1,43,19.2
"New London School District","Black",62,52,83.9,"*","*",9,14.5
"New London School District","Eligible For Free Lunch",189,145,76.7,"*","*",39,20.6
"New London School District","Eligible For Lunch",208,163,78.4,6,2.9,39,18.8
"New London School District","Eligible For Reduced Lunch",19,18,94.7,"*","*","*","*"
"New London School District","Female",98,81,82.7,"*","*",13,13.3
"New London School District","High Needs",220,170,77.3,7,3.2,43,19.5
"New London School District","Hispanic",104,78,75.0,"*","*",22,21.2
"New London School District","Male",126,93,73.8,"*","*",30,23.8
"New London School District","Non-ELL",186,148,79.6,"*","*",33,17.7
"New London School District","Non-High Needs","*","*","*","*","*","*","*"
"New London School District","Non-Hispanic",120,96,80.0,"*","*",21,17.5
"New London School District","Non-Special Education",189,152,80.4,"*","*",36,19.0
"New London School District","Not Eligible For Lunch",16,11,68.8,"*","*","*","*"
"New London School District","Special Education",35,22,62.9,6,17.1,7,20.0
"New London School District","Asian","*","*","*","*","*","*","*"
"New London School District","ELL",38,26,68.4,"*","*",10,26.3
"New London School District","Two or More Races",6,6,100.0,"*","*","*","*"
"New London School District","White",49,35,71.4,"*","*",12,24.5
"New Milford School District","All Students",381,351,92.1,7,1.8,23,6.0
"New Milford School District","Black",6,"*","*","*","*","*","*"
"New Milford School District","Eligible For Free Lunch",50,38,76.0,"*","*",11,22.0
"New Milford School District","Eligible For Lunch",72,58,80.6,"*","*",13,18.1
"New Milford School District","Eligible For Reduced Lunch",22,20,90.9,"*","*","*","*"
"New Milford School District","Female",203,193,95.1,"*","*",8,3.9
"New Milford School District","High Needs",101,79,78.2,6,5.9,16,15.8
"New Milford School District","Hispanic",28,26,92.9,"*","*","*","*"
"New Milford School District","Male",178,158,88.8,"*","*",15,8.4
"New Milford School District","Non-ELL",377,347,92.0,7,1.9,23,6.1
"New Milford School District","Non-High Needs",280,272,97.1,"*","*",7,2.5
"New Milford School District","Non-Hispanic",353,325,92.1,7,2.0,21,5.9
"New Milford School District","Non-Special Education",345,328,95.1,"*","*",16,4.6
"New Milford School District","Not Eligible For Lunch",309,293,94.8,6,1.9,10,3.2
"New Milford School District","Special Education",36,23,63.9,6,16.7,7,19.4
"New Milford School District","Asian",11,11,100.0,"*","*","*","*"
"New Milford School District","ELL","*","*","*","*","*","*","*"
"New Milford School District","Two or More Races","*","*","*","*","*","*","*"
"New Milford School District","White",334,308,92.2,7,2.1,19,5.7
"Newington School District","All Students",366,346,94.5,9,2.5,11,3.0
"Newington School District","Black",18,17,94.4,"*","*","*","*"
"Newington School District","Eligible For Free Lunch",61,53,86.9,"*","*","*","*"
"Newington School District","Eligible For Lunch",85,73,85.9,"*","*",9,10.6
"Newington School District","Eligible For Reduced Lunch",24,20,83.3,"*","*","*","*"
"Newington School District","Female",189,181,95.8,"*","*","*","*"
"Newington School District","High Needs",118,100,84.7,9,7.6,9,7.6
"Newington School District","Hispanic",51,45,88.2,"*","*","*","*"
"Newington School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Newington School District","Male",177,165,93.2,"*","*",8,4.5
"Newington School District","Non-ELL",355,336,94.6,8,2.3,11,3.1
"Newington School District","Non-High Needs",248,246,99.2,"*","*","*","*"
"Newington School District","Non-Hispanic",315,301,95.6,6,1.9,8,2.5
