"Five-Year Graduation Rates, 2010-11"
"All Districts, Gender"

"",,,"Graduates",,"Non-Graduates",,,
"Unified School District #1","High Needs",551,9,1.6,30,5.4,501,90.9
"Unified School District #1","Hispanic",192,"*","*",7,3.6,180,93.8
"Unified School District #1","Male",565,12,2.1,30,5.3,512,90.6
"Unified School District #1","Non-ELL",608,12,2.0,29,4.8,556,91.4
"Unified School District #1","Non-High Needs",79,"*","*","*","*",76,96.2
"Unified School District #1","Non-Hispanic",438,8,1.8,23,5.3,397,90.6
"Unified School District #1","Non-Special Education",459,8,1.7,17,3.7,434,94.6
"Unified School District #1","Not Eligible For Lunch",111,"*","*","*","*",105,94.6
"Unified School District #1","Asian","*","*","*","*","*","*","*"
"Unified School District #1","ELL",22,"*","*","*","*",21,95.5
"Unified School District #1","Indian or Alaska Native","*","*","*","*","*","*","*"
"Unified School District #1","Special Education",171,"*","*",13,7.6,143,83.6
"Unified School District #1","White",134,"*","*","*","*",125,93.3
"Unified School District #2","All Students",38,16,42.1,7,18.4,15,39.5
"Unified School District #2","Black",16,9,56.3,"*","*","*","*"
"Unified School District #2","Eligible For Free Lunch",28,14,50.0,"*","*",9,32.1
"Unified School District #2","Eligible For Lunch",29,15,51.7,"*","*",9,31.0
"Unified School District #2","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Unified School District #2","Female",8,"*","*","*","*","*","*"
"Unified School District #2","High Needs",34,15,44.1,7,20.6,12,35.3
"Unified School District #2","Hispanic",10,"*","*","*","*","*","*"
"Unified School District #2","Male",30,16,53.3,"*","*",10,33.3
"Unified School District #2","Non-ELL",38,16,42.1,7,18.4,15,39.5
"Unified School District #2","Non-High Needs","*","*","*","*","*","*","*"
"Unified School District #2","Non-Hispanic",28,11,39.3,7,25.0,10,35.7
"Unified School District #2","Non-Special Education",16,7,43.8,"*","*",9,56.3
"Unified School District #2","Not Eligible For Lunch",9,"*","*","*","*",6,66.7
"Unified School District #2","Asian","*","*","*","*","*","*","*"
"Unified School District #2","Indian or Alaska Native","*","*","*","*","*","*","*"
"Unified School District #2","Special Education",22,9,40.9,7,31.8,6,27.3
"Unified School District #2","White",10,"*","*","*","*","*","*"
"Vernon School District","All Students",291,245,84.2,"*","*",42,14.4
"Vernon School District","Black",34,27,79.4,"*","*",7,20.6
"Vernon School District","Eligible For Free Lunch",54,37,68.5,"*","*",15,27.8
"Vernon School District","Eligible For Lunch",68,47,69.1,"*","*",19,27.9
"Vernon School District","Eligible For Reduced Lunch",14,10,71.4,"*","*","*","*"
"Vernon School District","Female",156,130,83.3,"*","*",24,15.4
"Vernon School District","High Needs",88,63,71.6,"*","*",21,23.9
"Vernon School District","Hispanic",21,16,76.2,"*","*","*","*"
"Vernon School District","Male",135,115,85.2,"*","*",18,13.3
"Vernon School District","Non-ELL",283,238,84.1,"*","*",41,14.5
"Vernon School District","Non-High Needs",203,182,89.7,"*","*",21,10.3
"Vernon School District","Non-Hispanic",270,229,84.8,"*","*",38,14.1
"Vernon School District","Non-Special Education",260,223,85.8,"*","*",36,13.8
"Vernon School District","Not Eligible For Lunch",223,198,88.8,"*","*",23,10.3
"Vernon School District","Asian",15,13,86.7,"*","*","*","*"
"Vernon School District","ELL","*","*","*","*","*","*","*"
"Vernon School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Vernon School District","Special Education",31,22,71.0,"*","*",6,19.4
"Vernon School District","White",219,187,85.4,"*","*",29,13.2
"Wallingford School District","All Students",561,501,89.3,12,2.1,48,8.6
"Wallingford School District","Black",12,10,83.3,"*","*","*","*"
"Wallingford School District","Eligible For Free Lunch",26,20,76.9,"*","*","*","*"
"Wallingford School District","Eligible For Lunch",42,32,76.2,"*","*",9,21.4
"Wallingford School District","Eligible For Reduced Lunch",16,12,75.0,"*","*","*","*"
"Wallingford School District","Female",278,254,91.4,"*","*",21,7.6
"Wallingford School District","High Needs",113,88,77.9,10,8.8,15,13.3
"Wallingford School District","Hispanic",51,40,78.4,"*","*",11,21.6
"Wallingford School District","Male",283,247,87.3,9,3.2,27,9.5
"Wallingford School District","Non-ELL",546,489,89.6,12,2.2,45,8.2
"Wallingford School District","Non-High Needs",448,413,92.2,"*","*",33,7.4
"Wallingford School District","Non-Hispanic",510,461,90.4,12,2.4,37,7.3
"Wallingford School District","Non-Special Education",495,451,91.1,"*","*",41,8.3
"Wallingford School District","Not Eligible For Lunch",519,469,90.4,11,2.1,39,7.5
"Wallingford School District","Asian",19,17,89.5,"*","*","*","*"
"Wallingford School District","ELL",15,12,80.0,"*","*","*","*"
"Wallingford School District","Special Education",66,50,75.8,9,13.6,7,10.6
"Wallingford School District","White",479,434,90.6,10,2.1,35,7.3
"Waterbury School District","All Students",1303,893,68.5,14,1.1,396,30.4
"Waterbury School District","Black",366,271,74.0,"*","*",90,24.6
"Waterbury School District","Eligible For Free Lunch",748,466,62.3,8,1.1,274,36.6
"Waterbury School District","Eligible For Lunch",888,581,65.4,10,1.1,297,33.4
"Waterbury School District","Eligible For Reduced Lunch",140,115,82.1,"*","*",23,16.4
"Waterbury School District","Female",663,477,71.9,7,1.1,179,27.0
"Waterbury School District","High Needs",958,619,64.6,14,1.5,325,33.9
"Waterbury School District","Hispanic",521,301,57.8,"*","*",215,41.3
"Waterbury School District","Male",640,416,65.0,7,1.1,217,33.9
"Waterbury School District","Non-ELL",1132,815,72.0,13,1.1,304,26.9
"Waterbury School District","Non-High Needs",345,274,79.4,"*","*",71,20.6
"Waterbury School District","Non-Hispanic",782,592,75.7,9,1.2,181,23.1
"Waterbury School District","Non-Special Education",1132,792,70.0,"*","*",339,29.9
"Waterbury School District","Not Eligible For Lunch",415,312,75.2,"*","*",99,23.9
"Waterbury School District","Asian",24,"*","*","*","*","*","*"
"Waterbury School District","ELL",171,78,45.6,"*","*",92,53.8
"Waterbury School District","Indian or Alaska Native",8,"*","*","*","*","*","*"
"Waterbury School District","Special Education",171,101,59.1,13,7.6,57,33.3
"Waterbury School District","White",384,296,77.1,"*","*",84,21.9
"Waterford School District","All Students",271,251,92.6,"*","*",17,6.3
"Waterford School District","Black",14,13,92.9,"*","*","*","*"
"Waterford School District","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Waterford School District","Eligible For Lunch",17,14,82.4,"*","*","*","*"
"Waterford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Waterford School District","Female",142,133,93.7,"*","*",8,5.6
"Waterford School District","High Needs",34,29,85.3,"*","*","*","*"
"Waterford School District","Hispanic",20,15,75.0,"*","*","*","*"
"Waterford School District","Male",129,118,91.5,"*","*",9,7.0
"Waterford School District","Non-ELL",268,248,92.5,"*","*",17,6.3
"Waterford School District","Non-High Needs",237,222,93.7,"*","*",15,6.3
"Waterford School District","Non-Hispanic",251,236,94.0,"*","*",13,5.2
"Waterford School District","Non-Special Education",254,237,93.3,"*","*",17,6.7
"Waterford School District","Not Eligible For Lunch",254,237,93.3,"*","*",15,5.9
"Waterford School District","Asian",15,15,100.0,"*","*","*","*"
"Waterford School District","ELL","*","*","*","*","*","*","*"
"Waterford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterford School District","Special Education",17,14,82.4,"*","*","*","*"
"Waterford School District","White",221,207,93.7,"*","*",12,5.4
"Watertown School District","All Students",246,222,90.2,"*","*",19,7.7
"Watertown School District","Black","*","*","*","*","*","*","*"
"Watertown School District","Eligible For Free Lunch",20,16,80.0,"*","*","*","*"
"Watertown School District","Eligible For Lunch",28,23,82.1,"*","*","*","*"
"Watertown School District","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Watertown School District","Female",123,118,95.9,"*","*","*","*"
"Watertown School District","High Needs",53,39,73.6,"*","*",11,20.8
"Watertown School District","Hispanic",6,"*","*","*","*","*","*"
"Watertown School District","Male",123,104,84.6,"*","*",14,11.4
"Watertown School District","Non-ELL",244,220,90.2,"*","*",19,7.8
"Watertown School District","Non-High Needs",193,183,94.8,"*","*",8,4.1
"Watertown School District","Non-Hispanic",240,217,90.4,"*","*",19,7.9
"Watertown School District","Non-Special Education",215,203,94.4,"*","*",10,4.7
"Watertown School District","Not Eligible For Lunch",218,199,91.3,"*","*",15,6.9
"Watertown School District","Asian","*","*","*","*","*","*","*"
"Watertown School District","ELL","*","*","*","*","*","*","*"
"Watertown School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Watertown School District","Special Education",31,19,61.3,"*","*",9,29.0
"Watertown School District","White",230,210,91.3,"*","*",16,7.0
"West Hartford School District","All Students",829,772,93.1,14,1.7,43,5.2
"West Hartford School District","Black",93,78,83.9,"*","*",13,14.0
"West Hartford School District","Eligible For Free Lunch",102,82,80.4,"*","*",19,18.6
"West Hartford School District","Eligible For Lunch",131,104,79.4,"*","*",24,18.3
"West Hartford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"West Hartford School District","Female",410,382,93.2,"*","*",24,5.9
"West Hartford School District","High Needs",218,176,80.7,14,6.4,28,12.8
"West Hartford School District","Hispanic",121,99,81.8,"*","*",18,14.9
"West Hartford School District","Male",419,390,93.1,10,2.4,19,4.5
"West Hartford School District","Non-ELL",792,740,93.4,13,1.6,39,4.9
"West Hartford School District","Non-High Needs",611,596,97.5,"*","*",15,2.5
"West Hartford School District","Non-Hispanic",708,673,95.1,10,1.4,25,3.5
"West Hartford School District","Non-Special Education",728,692,95.1,"*","*",34,4.7
"West Hartford School District","Not Eligible For Lunch",698,668,95.7,11,1.6,19,2.7
"West Hartford School District","Asian",62,61,98.4,"*","*","*","*"
"West Hartford School District","ELL",37,32,86.5,"*","*","*","*"
"West Hartford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Hartford School District","Special Education",101,80,79.2,12,11.9,9,8.9
"West Hartford School District","White",551,533,96.7,8,1.5,10,1.8
"West Haven School District","All Students",458,327,71.4,6,1.3,125,27.3
"West Haven School District","Black",113,76,67.3,"*","*",37,32.7
"West Haven School District","Eligible For Free Lunch",161,96,59.6,"*","*",63,39.1
"West Haven School District","Eligible For Lunch",201,126,62.7,"*","*",73,36.3
"West Haven School District","Eligible For Reduced Lunch",40,30,75.0,"*","*",10,25.0
"West Haven School District","Female",224,166,74.1,"*","*",58,25.9
"West Haven School District","High Needs",231,144,62.3,6,2.6,81,35.1
"West Haven School District","Hispanic",97,61,62.9,"*","*",36,37.1
"West Haven School District","Male",234,161,68.8,6,2.6,67,28.6
"West Haven School District","Non-ELL",435,312,71.7,6,1.4,117,26.9
"West Haven School District","Non-High Needs",227,183,80.6,"*","*",44,19.4
"West Haven School District","Non-Hispanic",361,266,73.7,6,1.7,89,24.7
"West Haven School District","Non-Special Education",419,303,72.3,"*","*",115,27.4
"West Haven School District","Not Eligible For Lunch",257,201,78.2,"*","*",52,20.2
"West Haven School District","Asian","*","*","*","*","*","*","*"
"West Haven School District","ELL",23,"*","*","*","*",8,34.8
"West Haven School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Haven School District","Special Education",39,24,61.5,"*","*",10,25.6
"West Haven School District","White",230,173,75.2,6,2.6,51,22.2
"Westbrook School District","All Students",75,71,94.7,"*","*","*","*"
"Westbrook School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Eligible For Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Female",30,29,96.7,"*","*","*","*"
"Westbrook School District","High Needs",10,8,80.0,"*","*","*","*"
"Westbrook School District","Hispanic","*","*","*","*","*","*","*"
"Westbrook School District","Male",45,42,93.3,"*","*","*","*"
"Westbrook School District","Non-ELL",75,71,94.7,"*","*","*","*"
"Westbrook School District","Non-High Needs",65,63,96.9,"*","*","*","*"
"Westbrook School District","Non-Hispanic",73,69,94.5,"*","*","*","*"
"Westbrook School District","Non-Special Education",68,66,97.1,"*","*","*","*"
"Westbrook School District","Not Eligible For Lunch",71,68,95.8,"*","*","*","*"
"Westbrook School District","Asian","*","*","*","*","*","*","*"
"Westbrook School District","Special Education",7,"*","*","*","*","*","*"
"Westbrook School District","White",72,68,94.4,"*","*","*","*"
"Weston School District","All Students",195,193,99.0,"*","*","*","*"
"Weston School District","Black","*","*","*","*","*","*","*"
"Weston School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Weston School District","Eligible For Lunch","*","*","*","*","*","*","*"
"Weston School District","Female",111,109,98.2,"*","*","*","*"
"Weston School District","High Needs",14,12,85.7,"*","*","*","*"
"Weston School District","Hispanic","*","*","*","*","*","*","*"
"Weston School District","Male",84,84,100.0,"*","*","*","*"
"Weston School District","Non-ELL",195,193,99.0,"*","*","*","*"
"Weston School District","Non-High Needs",181,181,100.0,"*","*","*","*"
"Weston School District","Non-Hispanic",190,188,98.9,"*","*","*","*"
"Weston School District","Non-Special Education",182,182,100.0,"*","*","*","*"
"Weston School District","Not Eligible For Lunch",194,192,99.0,"*","*","*","*"
"Weston School District","Asian",10,10,100.0,"*","*","*","*"
"Weston School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Weston School District","Special Education",13,11,84.6,"*","*","*","*"
"Weston School District","White",177,175,98.9,"*","*","*","*"
"Westport School District","All Students",475,462,97.3,7,1.5,6,1.3
"Westport School District","Black",10,8,80.0,"*","*","*","*"
"Westport School District","Eligible For Free Lunch",8,7,87.5,"*","*","*","*"
"Westport School District","Eligible For Lunch",10,9,90.0,"*","*","*","*"
"Westport School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westport School District","Female",217,211,97.2,"*","*","*","*"
"Westport School District","High Needs",64,55,85.9,7,10.9,"*","*"
"Westport School District","Hispanic","*","*","*","*","*","*","*"
"Westport School District","Male",258,251,97.3,"*","*","*","*"
"Westport School District","Non-ELL",473,460,97.3,7,1.5,6,1.3
"Westport School District","Non-High Needs",411,407,99.0,"*","*","*","*"
"Westport School District","Non-Hispanic",471,458,97.2,7,1.5,6,1.3
"Westport School District","Non-Special Education",419,415,99.0,"*","*","*","*"
"Westport School District","Not Eligible For Lunch",465,453,97.4,7,1.5,"*","*"
"Westport School District","Asian",18,18,100.0,"*","*","*","*"
"Westport School District","ELL","*","*","*","*","*","*","*"
"Westport School District","Special Education",56,47,83.9,7,12.5,"*","*"
"Westport School District","White",443,432,97.5,6,1.4,"*","*"
"Wethersfield School District","All Students",305,283,92.8,"*","*",18,5.9
"Wethersfield School District","Black",16,16,100.0,"*","*","*","*"
"Wethersfield School District","Eligible For Free Lunch",28,24,85.7,"*","*","*","*"
"Wethersfield School District","Eligible For Lunch",39,34,87.2,"*","*","*","*"
"Wethersfield School District","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Wethersfield School District","Female",153,143,93.5,"*","*",9,5.9
"Wethersfield School District","High Needs",63,50,79.4,"*","*",9,14.3
"Wethersfield School District","Hispanic",38,30,78.9,"*","*",7,18.4
"Wethersfield School District","Male",152,140,92.1,"*","*",9,5.9
"Wethersfield School District","Non-ELL",294,273,92.9,"*","*",17,5.8
"Wethersfield School District","Non-High Needs",242,233,96.3,"*","*",9,3.7
"Wethersfield School District","Non-Hispanic",267,253,94.8,"*","*",11,4.1
"Wethersfield School District","Non-Special Education",281,267,95.0,"*","*",14,5.0
"Wethersfield School District","Not Eligible For Lunch",266,249,93.6,"*","*",13,4.9
"Wethersfield School District","Asian",12,12,100.0,"*","*","*","*"
"Wethersfield School District","ELL","*","*","*","*","*","*","*"
"Wethersfield School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Wethersfield School District","Special Education",24,16,66.7,"*","*","*","*"
"Wethersfield School District","White",238,224,94.1,"*","*",11,4.6
"Wilton School District","All Students",306,303,99.0,"*","*","*","*"
"Wilton School District","Black","*","*","*","*","*","*","*"
"Wilton School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Wilton School District","Eligible For Lunch","*","*","*","*","*","*","*"
"Wilton School District","Female",144,144,100.0,"*","*","*","*"
"Wilton School District","High Needs",30,27,90.0,"*","*","*","*"
"Wilton School District","Hispanic","*","*","*","*","*","*","*"
"Wilton School District","Male",162,159,98.1,"*","*","*","*"
"Wilton School District","Non-ELL",305,302,99.0,"*","*","*","*"
"Wilton School District","Non-High Needs",276,276,100.0,"*","*","*","*"
"Wilton School District","Non-Hispanic",303,300,99.0,"*","*","*","*"
"Wilton School District","Non-Special Education",279,279,100.0,"*","*","*","*"
"Wilton School District","Not Eligible For Lunch",303,300,99.0,"*","*","*","*"
"Wilton School District","Asian",12,12,100.0,"*","*","*","*"
"Wilton School District","ELL","*","*","*","*","*","*","*"
"Wilton School District","Special Education",27,24,88.9,"*","*","*","*"
"Wilton School District","White",290,287,99.0,"*","*","*","*"
"Windham School District","All Students",260,178,68.5,9,3.5,73,28.1
"Windham School District","Black",20,18,90.0,"*","*","*","*"
"Windham School District","Eligible For Free Lunch",130,67,51.5,"*","*",58,44.6
"Windham School District","Eligible For Lunch",143,78,54.5,"*","*",60,42.0
"Windham School District","Eligible For Reduced Lunch",13,11,84.6,"*","*","*","*"
"Windham School District","Female",122,85,69.7,"*","*",36,29.5
"Windham School District","High Needs",163,93,57.1,9,5.5,61,37.4
"Windham School District","Hispanic",134,74,55.2,8,6.0,52,38.8
"Windham School District","Male",138,93,67.4,8,5.8,37,26.8
"Windham School District","Non-ELL",216,156,72.2,6,2.8,54,25.0
"Windham School District","Non-High Needs",97,85,87.6,"*","*",12,12.4
"Windham School District","Non-Hispanic",126,104,82.5,"*","*",21,16.7
"Windham School District","Non-Special Education",213,147,69.0,7,3.3,59,27.7
"Windham School District","Not Eligible For Lunch",117,100,85.5,"*","*",13,11.1
"Windham School District","Asian","*","*","*","*","*","*","*"
"Windham School District","ELL",44,22,50.0,"*","*",19,43.2
"Windham School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Windham School District","Special Education",47,31,66.0,"*","*",14,29.8
"Windham School District","White",102,82,80.4,"*","*",19,18.6
"Windsor Locks School District","All Students",133,117,88.0,7,5.3,9,6.8
"Windsor Locks School District","Black",17,13,76.5,"*","*","*","*"
"Windsor Locks School District","Eligible For Free Lunch",18,11,61.1,"*","*",6,33.3
"Windsor Locks School District","Eligible For Lunch",24,17,70.8,"*","*",6,25.0
"Windsor Locks School District","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Windsor Locks School District","Female",62,57,91.9,"*","*","*","*"
"Windsor Locks School District","High Needs",35,24,68.6,"*","*",6,17.1
"Windsor Locks School District","Hispanic","*","*","*","*","*","*","*"
"Windsor Locks School District","Male",71,60,84.5,"*","*",7,9.9
"Windsor Locks School District","Non-ELL",129,113,87.6,7,5.4,9,7.0
"Windsor Locks School District","Non-High Needs",98,93,94.9,"*","*","*","*"
"Windsor Locks School District","Non-Hispanic",128,112,87.5,7,5.5,9,7.0
"Windsor Locks School District","Non-Special Education",120,109,90.8,"*","*",8,6.7
"Windsor Locks School District","Not Eligible For Lunch",109,100,91.7,6,5.5,"*","*"
"Windsor Locks School District","Asian",9,9,100.0,"*","*","*","*"
"Windsor Locks School District","ELL","*","*","*","*","*","*","*"
"Windsor Locks School District","Special Education",13,8,61.5,"*","*","*","*"
"Windsor Locks School District","White",102,90,88.2,6,5.9,6,5.9
"Windsor School District","All Students",352,306,86.9,9,2.6,37,10.5
"Windsor School District","Black",187,160,85.6,6,3.2,21,11.2
"Windsor School District","Eligible For Free Lunch",66,50,75.8,"*","*",14,21.2
"Windsor School District","Eligible For Lunch",97,78,80.4,"*","*",16,16.5
"Windsor School District","Eligible For Reduced Lunch",31,28,90.3,"*","*","*","*"
"Windsor School District","Female",160,144,90.0,"*","*",13,8.1
"Windsor School District","High Needs",125,98,78.4,9,7.2,18,14.4
"Windsor School District","Hispanic",39,32,82.1,"*","*",7,17.9
"Windsor School District","Male",192,162,84.4,6,3.1,24,12.5
"Windsor School District","Non-ELL",348,303,87.1,9,2.6,36,10.3
"Windsor School District","Non-High Needs",227,208,91.6,"*","*",19,8.4
"Windsor School District","Non-Hispanic",313,274,87.5,9,2.9,30,9.6
"Windsor School District","Non-Special Education",308,274,89.0,"*","*",33,10.7
"Windsor School District","Not Eligible For Lunch",255,228,89.4,6,2.4,21,8.2
"Windsor School District","Asian",13,11,84.6,"*","*","*","*"
"Windsor School District","ELL","*","*","*","*","*","*","*"
"Windsor School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Windsor School District","Special Education",44,32,72.7,8,18.2,"*","*"
"Windsor School District","White",111,101,91.0,"*","*",7,6.3
"Wolcott School District","All Students",226,214,94.7,"*","*",11,4.9
"Wolcott School District","Black",6,6,100.0,"*","*","*","*"
"Wolcott School District","Eligible For Free Lunch",21,18,85.7,"*","*","*","*"
"Wolcott School District","Eligible For Lunch",38,33,86.8,"*","*","*","*"
"Wolcott School District","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"Wolcott School District","Female",114,106,93.0,"*","*",7,6.1
"Wolcott School District","High Needs",52,46,88.5,"*","*","*","*"
"Wolcott School District","Hispanic",6,6,100.0,"*","*","*","*"
"Wolcott School District","Male",112,108,96.4,"*","*","*","*"
"Wolcott School District","Non-ELL",225,213,94.7,"*","*",11,4.9
"Wolcott School District","Non-High Needs",174,168,96.6,"*","*",6,3.4
"Wolcott School District","Non-Hispanic",220,208,94.5,"*","*",11,5.0
"Wolcott School District","Non-Special Education",207,197,95.2,"*","*",10,4.8
"Wolcott School District","Not Eligible For Lunch",188,181,96.3,"*","*",6,3.2
"Wolcott School District","Asian","*","*","*","*","*","*","*"
"Wolcott School District","ELL","*","*","*","*","*","*","*"
"Wolcott School District","Special Education",19,17,89.5,"*","*","*","*"
"Wolcott School District","White",213,201,94.4,"*","*",11,5.2
"Woodstock Academy District","All Students",299,284,95.0,"*","*",15,5.0
"Woodstock Academy District","Black","*","*","*","*","*","*","*"
"Woodstock Academy District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Eligible For Lunch",12,12,100.0,"*","*","*","*"
"Woodstock Academy District","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Woodstock Academy District","Female",155,148,95.5,"*","*",7,4.5
"Woodstock Academy District","High Needs",35,33,94.3,"*","*","*","*"
"Woodstock Academy District","Hispanic",7,7,100.0,"*","*","*","*"
"Woodstock Academy District","Male",144,136,94.4,"*","*",8,5.6
"Woodstock Academy District","Non-ELL",298,283,95.0,"*","*",15,5.0
"Woodstock Academy District","Non-High Needs",264,251,95.1,"*","*",13,4.9
"Woodstock Academy District","Non-Hispanic",292,277,94.9,"*","*",15,5.1
"Woodstock Academy District","Non-Special Education",275,262,95.3,"*","*",13,4.7
"Woodstock Academy District","Not Eligible For Lunch",287,272,94.8,"*","*",15,5.2
"Woodstock Academy District","Asian","*","*","*","*","*","*","*"
"Woodstock Academy District","ELL","*","*","*","*","*","*","*"
"Woodstock Academy District","Special Education",24,22,91.7,"*","*","*","*"
"Woodstock Academy District","White",285,271,95.1,"*","*",14,4.9

