"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Race"

"",,,,"Graduates",,"Non-Graduates",,,
"Guilford School District","Guilford High School","Non-Special Education",251,250,99.6,"*","*","*","*"
"Guilford School District","Guilford High School","Not Eligible For Lunch",256,251,98.0,"*","*","*","*"
"Guilford School District","Guilford High School","Asian",9,9,100.0,"*","*","*","*"
"Guilford School District","Guilford High School","Special Education",34,30,88.2,"*","*","*","*"
"Guilford School District","Guilford High School","White",256,251,98.0,"*","*","*","*"
"Guilford School District","Guilford High School","Two or More Races","*","*","*","*","*","*","*"
"Hamden School District","Hamden High School","All Students",506,434,85.8,31,6.1,41,8.1
"Hamden School District","Hamden High School","Black",181,145,80.1,17,9.4,19,10.5
"Hamden School District","Hamden High School","Eligible For Free Lunch",160,122,76.3,12,7.5,26,16.3
"Hamden School District","Hamden High School","Eligible For Lunch",218,170,78.0,21,9.6,27,12.4
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",58,48,82.8,9,15.5,"*","*"
"Hamden School District","Hamden High School","Female",253,226,89.3,9,3.6,18,7.1
"Hamden School District","Hamden High School","High Needs",256,199,77.7,24,9.4,33,12.9
"Hamden School District","Hamden High School","Hispanic",70,51,72.9,9,12.9,10,14.3
"Hamden School District","Hamden High School","Male",253,208,82.2,22,8.7,23,9.1
"Hamden School District","Hamden High School","Non-ELL",493,423,85.8,30,6.1,40,8.1
"Hamden School District","Hamden High School","Non-High Needs",250,235,94.0,7,2.8,8,3.2
"Hamden School District","Hamden High School","Non-Hispanic",436,383,87.8,22,5.0,31,7.1
"Hamden School District","Hamden High School","Non-Special Education",434,384,88.5,21,4.8,29,6.7
"Hamden School District","Hamden High School","Not Eligible For Lunch",288,264,91.7,10,3.5,14,4.9
"Hamden School District","Hamden High School","Asian",32,31,96.9,"*","*","*","*"
"Hamden School District","Hamden High School","ELL",13,11,84.6,"*","*","*","*"
"Hamden School District","Hamden High School","Special Education",72,50,69.4,10,13.9,12,16.7
"Hamden School District","Hamden High School","White",219,204,93.2,"*","*",10,4.6
"Hamden School District","Hamden High School","Two or More Races","*","*","*","*","*","*","*"
"Hamden School District","Hamden High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","All Students",248,157,63.3,54,21.8,37,14.9
"Hartford School District","Bulkeley High School Upper School","Black",60,41,68.3,12,20.0,7,11.7
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",236,149,63.1,51,21.6,36,15.3
"Hartford School District","Bulkeley High School Upper School","Eligible For Lunch",247,157,63.6,53,21.5,37,15.0
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch",11,8,72.7,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Female",110,82,74.5,18,16.4,10,9.1
"Hartford School District","Bulkeley High School Upper School","High Needs",248,157,63.3,54,21.8,37,14.9
"Hartford School District","Bulkeley High School Upper School","Hispanic",161,100,62.1,34,21.1,27,16.8
"Hartford School District","Bulkeley High School Upper School","Male",138,75,54.3,36,26.1,27,19.6
"Hartford School District","Bulkeley High School Upper School","Non-ELL",204,127,62.3,44,21.6,33,16.2
"Hartford School District","Bulkeley High School Upper School","Non-Hispanic",87,57,65.5,20,23.0,10,11.5
"Hartford School District","Bulkeley High School Upper School","Non-Special Education",197,135,68.5,35,17.8,27,13.7
"Hartford School District","Bulkeley High School Upper School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Asian",11,6,54.5,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","ELL",44,30,68.2,10,22.7,"*","*"
"Hartford School District","Bulkeley High School Upper School","Special Education",51,22,43.1,19,37.3,10,19.6
"Hartford School District","Bulkeley High School Upper School","White",12,9,75.0,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Two or More Races","*","*","*","*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","All Students",33,32,97.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Black",21,20,95.2,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch",16,16,100.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Lunch",25,25,100.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Female",18,18,100.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","High Needs",25,25,100.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Hispanic",7,7,100.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Male",15,14,93.3,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Non-ELL",33,32,97.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Non-High Needs",8,7,87.5,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Non-Hispanic",26,25,96.2,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Non-Special Education",33,32,97.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch",8,7,87.5,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Asian","*","*","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","White","*","*","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Two or More Races","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","All Students",81,80,98.8,"*","*","*","*"
"Hartford School District","Classical Magnet School","Black",39,39,100.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Free Lunch",32,31,96.9,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Lunch",51,50,98.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Reduced Lunch",19,19,100.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Female",50,50,100.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","High Needs",51,50,98.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Hispanic",17,17,100.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Male",31,30,96.8,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-ELL",80,79,98.8,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-High Needs",30,30,100.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-Hispanic",64,63,98.4,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-Special Education",78,77,98.7,"*","*","*","*"
"Hartford School District","Classical Magnet School","Not Eligible For Lunch",30,30,100.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Asian","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","ELL","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","Special Education","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","White",19,18,94.7,"*","*","*","*"
"Hartford School District","Classical Magnet School","Two or More Races","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","All Students",46,30,65.2,7,15.2,9,19.6
"Hartford School District","Culinary Arts Academy","Black",31,22,71.0,7,22.6,"*","*"
"Hartford School District","Culinary Arts Academy","Eligible For Free Lunch",43,27,62.8,7,16.3,9,20.9
"Hartford School District","Culinary Arts Academy","Eligible For Lunch",45,29,64.4,7,15.6,9,20.0
"Hartford School District","Culinary Arts Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Female",21,11,52.4,"*","*",9,42.9
"Hartford School District","Culinary Arts Academy","High Needs",46,30,65.2,7,15.2,9,19.6
"Hartford School District","Culinary Arts Academy","Hispanic",14,7,50.0,"*","*",7,50.0
"Hartford School District","Culinary Arts Academy","Male",25,19,76.0,6,24.0,"*","*"
"Hartford School District","Culinary Arts Academy","Non-ELL",42,27,64.3,7,16.7,8,19.0
"Hartford School District","Culinary Arts Academy","Non-Hispanic",32,23,71.9,7,21.9,"*","*"
"Hartford School District","Culinary Arts Academy","Non-Special Education",37,25,67.6,"*","*",8,21.6
"Hartford School District","Culinary Arts Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","ELL","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Special Education",9,"*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","White","*","*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","All Students",130,79,60.8,34,26.2,17,13.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Black",50,34,68.0,10,20.0,6,12.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch",128,79,61.7,32,25.0,17,13.3
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Lunch",130,79,60.8,34,26.2,17,13.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Female",42,29,69.0,10,23.8,"*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","High Needs",130,79,60.8,34,26.2,17,13.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Hispanic",71,40,56.3,21,29.6,10,14.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Male",88,50,56.8,24,27.3,14,15.9
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-ELL",93,60,64.5,25,26.9,8,8.6
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-Hispanic",59,39,66.1,13,22.0,7,11.9
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-Special Education",99,66,66.7,22,22.2,11,11.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Asian","*","*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","ELL",37,19,51.4,9,24.3,9,24.3
"Hartford School District","HPHS Academy of Engineering and Green Technology","Special Education",31,13,41.9,12,38.7,6,19.4
"Hartford School District","HPHS Academy of Engineering and Green Technology","White","*","*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Two or More Races","*","*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Indian or Alaska Native","*","*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","All Students",125,85,68.0,18,14.4,22,17.6
"Hartford School District","HPHS Academy of Nursing and Health Science","Black",60,50,83.3,"*","*",8,13.3
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Free Lunch",118,81,68.6,15,12.7,22,18.6
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Lunch",125,85,68.0,18,14.4,22,17.6
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Female",87,64,73.6,8,9.2,15,17.2
"Hartford School District","HPHS Academy of Nursing and Health Science","High Needs",125,85,68.0,18,14.4,22,17.6
"Hartford School District","HPHS Academy of Nursing and Health Science","Hispanic",57,30,52.6,15,26.3,12,21.1
"Hartford School District","HPHS Academy of Nursing and Health Science","Male",38,21,55.3,10,26.3,7,18.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-ELL",96,74,77.1,8,8.3,14,14.6
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-Hispanic",68,55,80.9,"*","*",10,14.7
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-Special Education",104,75,72.1,11,10.6,18,17.3
