"District","District Code","School","School Code","Grade","Count","%"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""",07,22,13.2
"Groton School District","=""0590011""","West Side Middle School","=""0595211""",08,28,20.3
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",05,"*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",06,"*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","K","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""",01,"N/A","N/A"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""",02,"N/A","N/A"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""",03,"N/A","N/A"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""",04,"N/A","N/A"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","K","N/A","N/A"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""",01,"N/A","N/A"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""",02,"N/A","N/A"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""",03,"N/A","N/A"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""",04,"N/A","N/A"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""",07,6,2.3
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""",08,20,6.9
"Guilford School District","=""0600011""","Guilford High School","=""0606111""",09,17,6.1
"Guilford School District","=""0600011""","Guilford High School","=""0606111""",10,6,2.0
"Guilford School District","=""0600011""","Guilford High School","=""0606111""",11,11,4.2
"Guilford School District","=""0600011""","Guilford High School","=""0606111""",12,11,4.4
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","K","N/A","N/A"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""",01,"N/A","N/A"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""",02,"N/A","N/A"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""",03,"N/A","N/A"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""",04,"N/A","N/A"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","K","N/A","N/A"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""",01,"N/A","N/A"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""",02,"N/A","N/A"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""",03,"*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""",04,"N/A","N/A"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","K","N/A","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""",01,"N/A","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""",02,"N/A","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""",03,"N/A","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""",04,"N/A","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","K","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""",01,"N/A","N/A"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""",02,"*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""",03,6,10.2
"Hamden School District","=""0620011""","Bear Path School","=""0621211""",04,6,9.4
"Hamden School District","=""0620011""","Bear Path School","=""0621211""",05,"*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""",06,"*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","K","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""",01,"*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""",02,"*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""",03,"*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""",04,12,22.6
"Hamden School District","=""0620011""","Church Street School","=""0620211""",05,8,17.8
"Hamden School District","=""0620011""","Church Street School","=""0620211""",06,6,13.3
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","K","N/A","N/A"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""",01,"N/A","N/A"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""",02,"N/A","N/A"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""",03,"*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""",04,"*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""",05,"N/A","N/A"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""",06,11,26.2
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",07,"*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",08,"*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",09,9,"*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",10,6,"*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",11,10,"*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",12,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""",09,41,10.7
"Hamden School District","=""0620011""","Hamden High School","=""0626111""",10,51,12.3
"Hamden School District","=""0620011""","Hamden High School","=""0626111""",11,40,10.0
"Hamden School District","=""0620011""","Hamden High School","=""0626111""",12,33,7.8
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""",07,54,13.2
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""",08,61,14.7
"Hamden School District","=""0620011""","Hamden Transition Academy @ SCSU (AACPB)","=""0620611""",12,"N/A","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","K","N/A","N/A"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""",01,"*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""",02,"*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""",03,"N/A","N/A"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""",04,"N/A","N/A"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""",05,11,19.3
"Hamden School District","=""0620011""","Helen Street School","=""0620411""",06,"*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","K","N/A","N/A"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""",01,"N/A","N/A"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""",02,"N/A","N/A"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""",03,"*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""",04,"*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""",05,6,13.0
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""",06,"N/A","N/A"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","K","N/A","N/A"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""",01,"N/A","N/A"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""",02,"*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""",03,"*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""",04,7,14.6
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""",05,6,12.0
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""",06,"*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","K","N/A","N/A"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""",01,"*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""",02,"N/A","N/A"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""",03,"*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""",04,"N/A","N/A"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""",05,"*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""",06,"*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","K","N/A","N/A"
"Hamden School District","=""0620011""","West Woods School","=""0621411""",01,"N/A","N/A"
"Hamden School District","=""0620011""","West Woods School","=""0621411""",02,"N/A","N/A"
"Hamden School District","=""0620011""","West Woods School","=""0621411""",03,"*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""",04,"N/A","N/A"
"Hamden School District","=""0620011""","West Woods School","=""0621411""",05,"*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""",06,"*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","K","N/A","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",01,"N/A","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",02,"*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",03,"N/A","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",04,"*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",05,"*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",06,"N/A","*"
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""","K","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""",01,"*","*"
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""",02,6,7.4
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""",03,24,32.9
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""",04,11,13.8
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""",05,15,21.4
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""",06,7,14.3
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""",07,12,30.0
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""",08,16,22.9
"Hartford School District","=""0640011""","Autism Program - Burr School","=""0648611""","K","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Burr School","=""0648611""",02,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Burr School","=""0648611""",03,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Burr School","=""0648611""",04,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Burr School","=""0648611""",05,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Burr School","=""0648611""",06,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Hooker School","=""0644311""",03,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Hooker School","=""0644311""",04,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""","K","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""",01,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""",02,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""",03,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""",04,"*","*"
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""",05,"N/A","*"
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""",06,"N/A","*"
