"District","District Code","School","School Code","Grade","Count","%"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","K","N/A","N/A"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",01,"N/A","N/A"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",02,"N/A","N/A"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",05,"N/A","N/A"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",06,"*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",03,"N/A","N/A"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",04,"N/A","N/A"
"Explorations District","=""2720013""","Explorations","=""2726113""",10,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""",11,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""",12,"*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",05,"*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""",09,22,5.6
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""",10,19,5.2
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""",11,27,8.0
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""",12,23,6.5
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""",09,19,5.9
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""",10,20,5.9
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""",11,15,4.9
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""",12,22,6.6
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""",06,"N/A","N/A"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""",07,"*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""",08,"*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",01,"*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","K","N/A","N/A"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","K","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",05,"*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",03,"*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""",06,21,6.0
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""",07,22,7.3
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""",08,33,10.4
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","K","N/A","N/A"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",01,"N/A","N/A"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",02,"N/A","N/A"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",05,"N/A","N/A"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",03,"N/A","N/A"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",04,"N/A","N/A"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",06,"*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",07,"*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,9,3.5
"Farmington School District","=""0520011""","East Farms School","=""0520411""","K","N/A","N/A"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",01,"*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",02,"N/A","N/A"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",03,"N/A","N/A"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",04,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""",09,27,8.0
"Farmington School District","=""0520011""","Farmington High School","=""0526111""",10,12,3.9
"Farmington School District","=""0520011""","Farmington High School","=""0526111""",11,16,4.8
"Farmington School District","=""0520011""","Farmington High School","=""0526111""",12,25,7.2
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",07,"*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","K","N/A","N/A"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",01,"N/A","N/A"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",02,"*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",03,"N/A","N/A"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",04,"N/A","N/A"
"Farmington School District","=""0520011""","Union School","=""0520111""","K","N/A","N/A"
"Farmington School District","=""0520011""","Union School","=""0520111""",01,"N/A","N/A"
"Farmington School District","=""0520011""","Union School","=""0520111""",02,"N/A","N/A"
"Farmington School District","=""0520011""","Union School","=""0520111""",03,"*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""",04,"N/A","N/A"
"Farmington School District","=""0520011""","West District School","=""0520311""","K","N/A","N/A"
"Farmington School District","=""0520011""","West District School","=""0520311""",01,"N/A","N/A"
"Farmington School District","=""0520011""","West District School","=""0520311""",02,"*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""",03,"*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""",04,"*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",06,"*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","K","N/A","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",01,"N/A","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",02,"N/A","N/A"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"N/A","N/A"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",06,"N/A","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",03,"N/A","N/A"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",07,"N/A","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"*","*"
