"District","District Code","School","School Code","Grade","Count","%"
"East Haven School District","=""0440011""","Pathways","=""0449011""",09,"*","*"
"East Haven School District","=""0440011""","Pathways","=""0449011""",10,"N/A","*"
"East Haven School District","=""0440011""","Pathways","=""0449011""",11,"N/A","*"
"East Haven School District","=""0440011""","Pathways","=""0449011""",12,"N/A","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""",10,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",09,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",10,13,5.2
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",11,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",12,10,3.6
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,6,2.8
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",06,8,3.5
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",07,10,4.6
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,15,6.6
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",10,"N/A","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",12,"N/A","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","K","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""",01,"N/A","N/A"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""",02,"*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""",03,"N/A","N/A"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""",04,"N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","K","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""",01,"N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""",02,"N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""",03,"*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""",04,"N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","K","N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""",01,"N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""",02,"N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""",03,"N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""",04,"N/A","N/A"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","K","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""",01,"*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""",02,"*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""",03,"*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""",04,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",08,"N/A","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",09,23,28.4
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",10,14,18.2
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",11,10,12.3
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",12,23,22.8
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,11,12.8
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",06,10,12.5
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",07,14,17.7
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,12,11.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",09,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",10,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",11,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",12,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","K","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",01,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",02,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",03,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",04,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",05,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",06,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",07,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",08,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",09,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",10,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",11,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",12,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",09,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",10,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",11,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",12,"N/A","N/A"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","K","N/A","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",01,"*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",02,"N/A","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",03,"N/A","N/A"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",04,"N/A","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",05,"*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",06,"*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",07,"N/A","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",08,"*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",06,"*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",07,"*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,7,5.6
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","K","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",01,"N/A","N/A"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",02,"*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",03,"N/A","N/A"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",04,"*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,"N/A","N/A"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",03,"N/A","*"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",05,"*","*"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",06,"N/A","*"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",07,"*","*"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",08,"*","*"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",09,"*","*"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",10,"*","*"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",11,"*","*"
"EdAdvance","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""",12,"*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","K","N/A","N/A"
"Ellington School District","=""0480011""","Center School","=""0480111""",01,"N/A","N/A"
"Ellington School District","=""0480011""","Center School","=""0480111""",02,"*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""",03,"*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""",04,"*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","K","N/A","N/A"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""",01,"N/A","N/A"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""",02,"*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""",03,"N/A","N/A"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""",04,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",09,25,11.6
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",10,8,4.5
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",11,16,7.8
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",12,23,11.8
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",07,"*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,"*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,9,4.4
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",06,9,4.3
"Ellington School District","=""0480011""","Windermere School","=""0480611""","K","N/A","N/A"
"Ellington School District","=""0480011""","Windermere School","=""0480611""",01,"*","*"
