"District","District Code","School","School Code","Grade","Count","%"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",01,"N/A","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",02,"N/A","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",03,"N/A","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",04,"N/A","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",05,"N/A","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",06,"N/A","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",07,"N/A","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",08,"N/A","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""",09,"N/A","*"
"Cooperative Educational Services","=""2430014""","RISE Transitional Program","=""2439314""",12,"N/A","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","K","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",01,"N/A","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",02,"*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",03,"N/A","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",04,"*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",05,"*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",06,"*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",07,"*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",08,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","K","N/A","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",01,"N/A","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",02,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",03,"N/A","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",04,"N/A","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",05,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",06,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",07,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",08,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",09,8,"*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",10,7,35.0
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",11,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",12,"*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","K","N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",01,"N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",02,"N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",03,"N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",04,"N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",05,"N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",06,"N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",07,"N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",08,"N/A","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""",06,"*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""",07,8,6.0
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""",08,"*","*"
"Coventry School District","=""0320011""","Coventry Grammar School","=""0320211""","K","N/A","N/A"
"Coventry School District","=""0320011""","Coventry Grammar School","=""0320211""",01,"*","*"
"Coventry School District","=""0320011""","Coventry Grammar School","=""0320211""",02,"N/A","N/A"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""",09,7,5.7
"Coventry School District","=""0320011""","Coventry High School","=""0326111""",10,8,7.0
"Coventry School District","=""0320011""","Coventry High School","=""0326111""",11,9,7.0
"Coventry School District","=""0320011""","Coventry High School","=""0326111""",12,21,14.9
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""",03,7,5.6
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""",04,"*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""",05,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""",09,16,11.3
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""",10,6,4.8
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""",11,33,25.2
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""",12,28,20.3
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""",06,17,10.1
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""",07,12,7.6
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""",08,26,14.3
"Cromwell School District","=""0330011""","Edna C. Stevens School","=""0330211""","K","*","*"
"Cromwell School District","=""0330011""","Edna C. Stevens School","=""0330211""",01,"*","*"
"Cromwell School District","=""0330011""","Edna C. Stevens School","=""0330211""",02,"*","*"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""",03,"*","*"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""",04,"*","*"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""",05,"*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""",09,8,27.6
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""",10,"*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""",11,11,47.8
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""",12,"*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",06,14,4.0
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",07,25,6.6
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",08,25,6.8
"Danbury School District","=""0340011""","Danbury High School","=""0346111""",09,247,29.9
"Danbury School District","=""0340011""","Danbury High School","=""0346111""",10,171,24.3
"Danbury School District","=""0340011""","Danbury High School","=""0346111""",11,162,24.7
"Danbury School District","=""0340011""","Danbury High School","=""0346111""",12,184,26.3
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","K","N/A","N/A"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",01,"N/A","N/A"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",02,"N/A","N/A"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",03,"N/A","N/A"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",04,"N/A","N/A"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",05,"N/A","N/A"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","K","N/A","N/A"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",01,"N/A","N/A"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",02,"N/A","N/A"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",03,"*","*"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",04,"N/A","N/A"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",05,"*","*"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","K","N/A","N/A"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",01,"N/A","N/A"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",02,"N/A","N/A"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",03,"N/A","N/A"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",04,"N/A","N/A"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",05,"N/A","N/A"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",04,"N/A","N/A"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",05,"N/A","N/A"
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","K","N/A","N/A"
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",01,"N/A","N/A"
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",02,"*","*"
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",03,"*","*"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","K","N/A","N/A"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",01,"N/A","N/A"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",02,"N/A","N/A"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",03,"N/A","N/A"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","K","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",01,"*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",02,"*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",03,"N/A","N/A"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",04,"*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",05,"*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","K","*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",01,"*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",02,"*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",03,"*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",04,"N/A","N/A"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",05,"*","*"
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","K","N/A","N/A"
