"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Stratford School District","=""1380011""",05,"R",58,57,98.3,57,"*","*",8,14.0,19,33.3,21,36.8,"*","*","*","*",246
"Stratford School District","=""1380011""",08,"F",192,190,99.0,190,47,24.7,"*","*",48,25.3,56,29.5,"*","*","*","*",228
"Stratford School District","=""1380011""",08,"N",290,288,99.3,288,25,8.7,21,7.3,53,18.4,148,51.4,41,14.2,189,65.6,257
"Stratford School District","=""1380011""",08,"R",58,58,100.0,58,"*","*",11,19.0,14,24.1,21,36.2,"*","*","*","*",242
"Stratford School District","=""1380011""",10,"F",187,176,94.1,175,28,16.0,39,22.3,76,43.4,21,12.0,11,6.3,32,18.3,228
"Stratford School District","=""1380011""",10,"N",281,273,97.2,271,"*","*","*","*",93,34.3,78,28.8,64,23.6,142,52.4,265
"Stratford School District","=""1380011""",10,"R",54,54,100.0,54,"*","*","*","*",20,37.0,14,25.9,10,18.5,24,44.4,254
"Suffield School District","=""1390011""",05,"F",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""",05,"N",128,127,99.2,127,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Suffield School District","=""1390011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""",08,"N",168,168,100.0,168,8,4.8,8,4.8,23,13.7,87,51.8,42,25.0,129,76.8,270
"Suffield School District","=""1390011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""",10,"F",20,17,85.0,17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""",10,"N",177,174,98.3,174,0,0.0,7,4.0,32,18.4,43,24.7,92,52.9,135,77.6,296
"Suffield School District","=""1390011""",10,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""",08,"F",37,37,100.0,37,15,40.5,11,29.7,"*","*","*","*",0,0.0,"*","*",208
"The Bridge Academy District","=""2690013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""",10,"F",32,32,100.0,32,11,34.4,9,28.1,"*","*","*","*",0,0.0,"*","*",210
"The Bridge Academy District","=""2690013""",10,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""",10,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""",08,"F",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",239
"The Gilbert School District","=""9020022""",08,"N",51,51,100.0,51,"*","*",9,17.6,14,27.5,23,45.1,"*","*","*","*",250
"The Gilbert School District","=""9020022""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""",10,"N",52,51,98.1,51,12,23.5,8,15.7,14,27.5,7,13.7,10,19.6,17,33.3,238
"The Gilbert School District","=""9020022""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",05,"N",55,55,100.0,55,0,0.0,"*","*","*","*",29,52.7,16,29.1,45,81.8,277
"Thomaston School District","=""1400011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",08,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",08,"N",54,54,100.0,54,"*","*","*","*",12,22.2,27,50.0,8,14.8,35,64.8,261
"Thomaston School District","=""1400011""",08,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",10,"N",46,46,100.0,46,"*","*","*","*",20,43.5,13,28.3,9,19.6,22,47.8,261
"Thomaston School District","=""1400011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",05,"F","*","*","*","*",6,24.0,"*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",05,"N",60,59,98.3,59,"*","*","*","*",12,20.3,29,49.2,9,15.3,38,64.4,259
"Thompson School District","=""1410011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",08,"N",49,49,100.0,49,0,0.0,"*","*",14,28.6,26,53.1,"*","*","*","*",262
"Thompson School District","=""1410011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",10,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",10,"N",41,38,92.7,38,"*","*","*","*",21,55.3,"*","*","*","*","*","*",246
"Thompson School District","=""1410011""",10,"R",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",05,"N",170,170,100.0,170,"*","*","*","*",17,10.0,90,52.9,59,34.7,149,87.6,288
"Tolland School District","=""1420011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",08,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",08,"N",219,219,100.0,219,6,2.7,6,2.7,19,8.7,134,61.2,54,24.7,188,85.8,277
"Tolland School District","=""1420011""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",10,"N",198,198,100.0,198,"*","*","*","*",41,20.7,60,30.3,82,41.4,142,71.7,287
"Tolland School District","=""1420011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""",05,"F",154,152,98.7,152,17,11.2,20,13.2,32,21.1,71,46.7,12,7.9,83,54.6,245
"Torrington School District","=""1430011""",05,"N",162,162,100.0,162,"*","*","*","*",30,18.5,87,53.7,32,19.8,119,73.5,269
"Torrington School District","=""1430011""",05,"R",42,41,97.6,41,"*","*","*","*",8,19.5,15,36.6,12,29.3,27,65.9,266
"Torrington School District","=""1430011""",08,"F",128,124,96.9,124,22,17.7,19,15.3,33,26.6,43,34.7,7,5.6,50,40.3,236
"Torrington School District","=""1430011""",08,"N",177,176,99.4,176,"*","*","*","*","*","*",106,60.2,16,9.1,122,69.3,256
"Torrington School District","=""1430011""",08,"R",32,32,100.0,32,"*","*","*","*","*","*",18,56.3,0,0.0,18,56.3,245
"Torrington School District","=""1430011""",10,"F",111,91,82.0,91,23,25.3,23,25.3,"*","*","*","*","*","*","*","*",220
"Torrington School District","=""1430011""",10,"N",139,127,91.4,126,"*","*","*","*",45,35.7,25,19.8,27,21.4,52,41.3,253
"Torrington School District","=""1430011""",10,"R",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Trailblazers Academy District","=""2780013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""",05,"F",33,33,100.0,33,0,0.0,"*","*","*","*","*","*","*","*","*","*",275
"Trumbull School District","=""1440011""",05,"N",452,452,100.0,452,"*","*","*","*",38,8.4,185,40.9,205,45.4,390,86.3,289
"Trumbull School District","=""1440011""",05,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""",08,"F",32,30,93.8,30,"*","*","*","*","*","*","*","*","*","*","*","*",239
"Trumbull School District","=""1440011""",08,"N",412,410,99.5,410,13,3.2,12,2.9,47,11.5,199,48.5,139,33.9,338,82.4,280
"Trumbull School District","=""1440011""",08,"R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""",10,"F",43,41,95.3,41,"*","*","*","*","*","*","*","*","*","*","*","*",275
"Trumbull School District","=""1440011""",10,"N",499,491,98.4,491,7,1.4,8,1.6,91,18.5,107,21.8,278,56.6,385,78.4,300
"Trumbull School District","=""1440011""",10,"R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",10,"F","*","*","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Unified School District #2","=""3470015""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",05,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""",05,"F",107,107,100.0,107,17,15.9,23,21.5,31,29.0,"*","*","*","*","*","*",232
"Vernon School District","=""1460011""",05,"N",121,121,100.0,121,"*","*","*","*","*","*",61,50.4,19,15.7,80,66.1,260
"Vernon School District","=""1460011""",05,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""",08,"F",83,81,97.6,81,18,22.2,15,18.5,19,23.5,"*","*","*","*","*","*",230
"Vernon School District","=""1460011""",08,"N",107,107,100.0,107,"*","*","*","*","*","*",64,59.8,9,8.4,73,68.2,256
"Vernon School District","=""1460011""",08,"R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""",10,"F",69,66,95.7,66,15,22.7,23,34.8,"*","*","*","*","*","*","*","*",221
"Vernon School District","=""1460011""",10,"N",122,122,100.0,121,"*","*","*","*",50,41.3,25,20.7,28,23.1,53,43.8,259
"Vernon School District","=""1460011""",10,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",05,"N",24,24,100.0,24,0,0.0,"*","*","*","*",14,58.3,"*","*","*","*",261
"Voluntown School District","=""1470011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",08,"N",21,21,100.0,21,"*","*","*","*","*","*",17,81.0,"*","*","*","*",268
"Voluntown School District","=""1470011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""",05,"F",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Wallingford School District","=""1480011""",05,"N",352,351,99.7,351,10,2.8,18,5.1,59,16.8,184,52.4,80,22.8,264,75.2,270
"Wallingford School District","=""1480011""",05,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""",08,"F",73,72,98.6,72,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Wallingford School District","=""1480011""",08,"N",389,384,98.7,384,19,4.9,17,4.4,65,16.9,193,50.3,90,23.4,283,73.7,271
"Wallingford School District","=""1480011""",08,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""",10,"F",58,54,93.1,54,"*","*","*","*","*","*","*","*","*","*","*","*",246
"Wallingford School District","=""1480011""",10,"N",397,395,99.5,395,14,3.5,26,6.6,130,32.9,111,28.1,114,28.9,225,57.0,271
"Wallingford School District","=""1480011""",10,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""",05,"F",1045,1045,100.0,1044,296,28.4,245,23.5,261,25.0,219,21.0,23,2.2,242,23.2,213
"Waterbury School District","=""1510011""",05,"N",265,265,100.0,265,46,17.4,45,17.0,58,21.9,93,35.1,23,8.7,116,43.8,232
"Waterbury School District","=""1510011""",05,"R",110,110,100.0,110,12,10.9,25,22.7,30,27.3,35,31.8,8,7.3,43,39.1,236
"Waterbury School District","=""1510011""",08,"F",964,952,98.8,952,407,42.8,155,16.3,190,20.0,186,19.5,14,1.5,200,21.0,213
"Waterbury School District","=""1510011""",08,"N",270,264,97.8,263,72,27.4,"*","*",51,19.4,99,37.6,"*","*","*","*",231
"Waterbury School District","=""1510011""",08,"R",103,102,99.0,102,27,26.5,"*","*",20,19.6,41,40.2,"*","*","*","*",233
"Waterbury School District","=""1510011""",10,"F",819,788,96.2,776,302,38.9,198,25.5,202,26.0,51,6.6,23,3.0,74,9.5,206
"Waterbury School District","=""1510011""",10,"N",329,315,95.7,313,81,25.9,69,22.0,100,31.9,33,10.5,30,9.6,63,20.1,222
"Waterbury School District","=""1510011""",10,"R",104,102,98.1,102,20,19.6,24,23.5,33,32.4,14,13.7,11,10.8,25,24.5,228
"Waterford School District","=""1520011""",05,"F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*",243
"Waterford School District","=""1520011""",05,"N",146,145,99.3,145,"*","*","*","*",25,17.2,82,56.6,28,19.3,110,75.9,267
"Waterford School District","=""1520011""",05,"R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""",08,"F",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*","*","*",242
"Waterford School District","=""1520011""",08,"N",183,183,100.0,183,10,5.5,9,4.9,18,9.8,113,61.7,33,18.0,146,79.8,269
"Waterford School District","=""1520011""",08,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""",10,"N",178,176,98.9,176,7,4.0,6,3.4,60,34.1,41,23.3,62,35.2,103,58.5,276
"Waterford School District","=""1520011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""",05,"F",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Watertown School District","=""1530011""",05,"N",137,137,100.0,137,"*","*","*","*",31,22.6,64,46.7,29,21.2,93,67.9,265
"Watertown School District","=""1530011""",05,"R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""",08,"F",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",239
"Watertown School District","=""1530011""",08,"N",164,164,100.0,164,9,5.5,8,4.9,28,17.1,100,61.0,19,11.6,119,72.6,261
"Watertown School District","=""1530011""",08,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""",10,"F",32,27,84.4,27,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Watertown School District","=""1530011""",10,"N",164,160,97.6,160,"*","*","*","*",54,33.8,43,26.9,44,27.5,87,54.4,268
"Watertown School District","=""1530011""",10,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""",05,"F",112,112,100.0,112,15,13.4,"*","*",25,22.3,49,43.8,"*","*","*","*",240
"West Hartford School District","=""1550011""",05,"N",606,604,99.7,604,"*","*","*","*",76,12.6,297,49.2,195,32.3,492,81.5,280
"West Hartford School District","=""1550011""",05,"R",32,32,100.0,32,"*","*","*","*",10,31.3,12,37.5,"*","*","*","*",250
"West Hartford School District","=""1550011""",08,"F",123,119,96.7,119,26,21.8,"*","*","*","*",43,36.1,"*","*","*","*",239
"West Hartford School District","=""1550011""",08,"N",535,531,99.3,531,"*","*","*","*",64,12.1,257,48.4,170,32.0,427,80.4,279
"West Hartford School District","=""1550011""",08,"R",25,25,100.0,25,"*","*","*","*","*","*",11,44.0,"*","*","*","*",256
"West Hartford School District","=""1550011""",10,"F",133,128,96.2,128,14,10.9,19,14.8,35,27.3,28,21.9,32,25.0,60,46.9,258
"West Hartford School District","=""1550011""",10,"N",567,564,99.5,564,"*","*","*","*",77,13.7,108,19.1,364,64.5,472,83.7,307
"West Hartford School District","=""1550011""",10,"R",34,31,91.2,31,0,0.0,"*","*","*","*",11,35.5,12,38.7,23,74.2,285
"West Haven School District","=""1560011""",05,"F",278,276,99.3,276,"*","*",48,17.4,81,29.3,103,37.3,"*","*","*","*",241
"West Haven School District","=""1560011""",05,"N",172,172,100.0,172,"*","*","*","*",39,22.7,80,46.5,38,22.1,118,68.6,268
"West Haven School District","=""1560011""",05,"R",35,35,100.0,35,"*","*","*","*",11,31.4,14,40.0,"*","*","*","*",253
"West Haven School District","=""1560011""",08,"F",232,229,98.7,229,69,30.1,"*","*",51,22.3,63,27.5,"*","*","*","*",230
"West Haven School District","=""1560011""",08,"N",163,162,99.4,162,25,15.4,15,9.3,33,20.4,73,45.1,16,9.9,89,54.9,247
"West Haven School District","=""1560011""",08,"R",33,33,100.0,33,9,27.3,9,27.3,"*","*",7,21.2,"*","*","*","*",225
"West Haven School District","=""1560011""",10,"F",224,211,94.2,209,35,16.7,43,20.6,76,36.4,28,13.4,27,12.9,55,26.3,237
"West Haven School District","=""1560011""",10,"N",150,143,95.3,143,"*","*","*","*",43,30.1,31,21.7,45,31.5,76,53.1,266
"West Haven School District","=""1560011""",10,"R",25,25,100.0,25,"*","*","*","*",12,48.0,7,28.0,0,0.0,7,28.0,233
"Westbrook School District","=""1540011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",05,"N",54,54,100.0,54,"*","*","*","*",10,18.5,28,51.9,11,20.4,39,72.2,266
"Westbrook School District","=""1540011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",08,"N",46,46,100.0,46,"*","*","*","*","*","*",18,39.1,22,47.8,40,87.0,299
"Westbrook School District","=""1540011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",10,"N",77,76,98.7,75,"*","*","*","*",31,41.3,22,29.3,16,21.3,38,50.7,266
"Westbrook School District","=""1540011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",05,"N",179,177,98.9,177,"*","*","*","*",14,7.9,74,41.8,85,48.0,159,89.8,297
"Weston School District","=""1570011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",08,"N",178,176,98.9,176,"*","*","*","*",21,11.9,105,59.7,45,25.6,150,85.2,277
"Weston School District","=""1570011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",10,"N",198,193,97.5,193,"*","*","*","*",37,19.2,50,25.9,100,51.8,150,77.7,296
"Weston School District","=""1570011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",05,"N",433,433,100.0,433,"*","*","*","*",40,9.2,220,50.8,161,37.2,381,88.0,288
"Westport School District","=""1580011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",08,"N",429,423,98.6,423,"*","*","*","*",40,9.5,225,53.2,148,35.0,373,88.2,286
"Westport School District","=""1580011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",10,"F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",10,"N",457,449,98.2,449,"*","*","*","*",93,20.7,98,21.8,247,55.0,345,76.8,298
"Westport School District","=""1580011""",10,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""",05,"F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",254
"Wethersfield School District","=""1590011""",05,"N",219,219,100.0,219,"*","*","*","*",39,17.8,104,47.5,62,28.3,166,75.8,275
"Wethersfield School District","=""1590011""",05,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""",08,"F",41,40,97.6,40,"*","*","*","*","*","*","*","*","*","*","*","*",237
"Wethersfield School District","=""1590011""",08,"N",227,227,100.0,227,19,8.4,13,5.7,40,17.6,114,50.2,41,18.1,155,68.3,260
"Wethersfield School District","=""1590011""",08,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""",10,"F",44,38,86.4,38,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Wethersfield School District","=""1590011""",10,"N",257,249,96.9,249,8,3.2,12,4.8,71,28.5,71,28.5,87,34.9,158,63.5,275
"Wethersfield School District","=""1590011""",10,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",05,"N",25,25,100.0,25,"*","*","*","*","*","*",12,48.0,"*","*","*","*",257
"Willington School District","=""1600011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",08,"N",44,44,100.0,44,"*","*","*","*",11,25.0,26,59.1,"*","*","*","*",258
"Willington School District","=""1600011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",05,"F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",05,"N",336,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",05,"F",52,52,100.0,52,9,17.3,10,19.2,13,25.0,"*","*","*","*",20,38.5,230
"Winchester School District","=""1620011""",05,"N","*","*","*","*","*","*","*","*","*","*",18,54.5,"*","*","*","*","*"
"Winchester School District","=""1620011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",10,"N",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",05,"F",181,180,99.4,180,52,28.9,44,24.4,42,23.3,"*","*","*","*","*","*",213
"Windham School District","=""1630011""",05,"N",58,58,100.0,58,"*","*","*","*","*","*","*","*",7,12.1,"*","*",263
"Windham School District","=""1630011""",05,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",08,"F",197,194,98.5,194,85,43.8,35,18.0,"*","*",36,18.6,"*","*","*","*",214
"Windham School District","=""1630011""",08,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*",8,19.0,"*","*",253
"Windham School District","=""1630011""",08,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",10,"F",109,100,91.7,100,40,40.0,24,24.0,25,25.0,"*","*","*","*","*","*",207
"Windham School District","=""1630011""",10,"N",23,21,91.3,21,"*","*","*","*","*","*","*","*","*","*","*","*",248
"Windham School District","=""1630011""",10,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""",05,"F",46,46,100.0,46,8,17.4,"*","*","*","*","*","*","*","*","*","*",229
"Windsor Locks School District","=""1650011""",05,"N",77,77,100.0,77,"*","*","*","*",19,24.7,24,31.2,19,24.7,43,55.8,265
"Windsor Locks School District","=""1650011""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""",08,"F","*","*","*","*",6,20.0,6,20.0,"*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""",08,"N",78,77,98.7,77,"*","*","*","*",24,31.2,36,46.8,8,10.4,44,57.1,253
"Windsor Locks School District","=""1650011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""",10,"F",31,27,87.1,27,"*","*","*","*","*","*","*","*","*","*","*","*",227
"Windsor Locks School District","=""1650011""",10,"N",73,71,97.3,71,"*","*","*","*",26,36.6,23,32.4,11,15.5,34,47.9,258
"Windsor Locks School District","=""1650011""",10,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""",05,"F",70,70,100.0,70,16,22.9,21,30.0,"*","*","*","*","*","*","*","*",225
"Windsor School District","=""1640011""",05,"N",150,149,99.3,149,"*","*","*","*",37,24.8,73,49.0,14,9.4,87,58.4,251
"Windsor School District","=""1640011""",05,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""",08,"F",81,80,98.8,80,17,21.3,"*","*","*","*",25,31.3,11,13.8,36,45.0,243
"Windsor School District","=""1640011""",08,"N",143,142,99.3,142,13,9.2,20,14.1,23,16.2,58,40.8,28,19.7,86,60.6,259
