"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Groton School District","=""0590011""","Grade 4","Sit and Reach",82.6
"Groton School District","=""0590011""","Grade 6","All Tests - District",46.3
"Groton School District","=""0590011""","Grade 6","Curl Up",78.7
"Groton School District","=""0590011""","Grade 6","Mile Run",62.2
"Groton School District","=""0590011""","Grade 6","Push Up",77.4
"Groton School District","=""0590011""","Grade 6","Sit and Reach",83.2
"Groton School District","=""0590011""","Grade 8","All Tests - District",48.4
"Groton School District","=""0590011""","Grade 8","Curl Up",82.5
"Groton School District","=""0590011""","Grade 8","Mile Run",61.4
"Groton School District","=""0590011""","Grade 8","Push Up",80.4
"Groton School District","=""0590011""","Grade 8","Sit and Reach",85.5
"Groton School District","=""0590011""","Grade 10","All Tests - District",59.2
"Groton School District","=""0590011""","Grade 10","Curl Up",94.0
"Groton School District","=""0590011""","Grade 10","Mile Run",64.7
"Groton School District","=""0590011""","Grade 10","Push Up",78.3
"Groton School District","=""0590011""","Grade 10","Sit and Reach",83.7
"Guilford School District","=""0600011""","Grade 4","All Tests - District",77.6
"Guilford School District","=""0600011""","Grade 4","Curl Up",93.2
"Guilford School District","=""0600011""","Grade 4","Mile Run",84.0
"Guilford School District","=""0600011""","Grade 4","Push Up",88.1
"Guilford School District","=""0600011""","Grade 4","Sit and Reach",96.6
"Guilford School District","=""0600011""","Grade 6","All Tests - District",61.4
"Guilford School District","=""0600011""","Grade 6","Curl Up",92.0
"Guilford School District","=""0600011""","Grade 6","Mile Run",86.7
"Guilford School District","=""0600011""","Grade 6","Push Up",92.0
"Guilford School District","=""0600011""","Grade 6","Sit and Reach",74.2
"Guilford School District","=""0600011""","Grade 8","All Tests - District",77.2
"Guilford School District","=""0600011""","Grade 8","Curl Up",96.3
"Guilford School District","=""0600011""","Grade 8","Mile Run",89.3
"Guilford School District","=""0600011""","Grade 8","Push Up",82.9
"Guilford School District","=""0600011""","Grade 8","Sit and Reach",93.3
"Guilford School District","=""0600011""","Grade 10","All Tests - District",67.9
"Guilford School District","=""0600011""","Grade 10","Curl Up",95.6
"Guilford School District","=""0600011""","Grade 10","Mile Run",76.6
"Guilford School District","=""0600011""","Grade 10","Push Up",86.5
"Guilford School District","=""0600011""","Grade 10","Sit and Reach",93.7
"Hamden School District","=""0620011""","Grade 4","All Tests - District",51.8
"Hamden School District","=""0620011""","Grade 4","Curl Up",83.6
"Hamden School District","=""0620011""","Grade 4","Mile Run",71.7
"Hamden School District","=""0620011""","Grade 4","Push Up",76.5
"Hamden School District","=""0620011""","Grade 4","Sit and Reach",84.3
"Hamden School District","=""0620011""","Grade 6","All Tests - District",46.4
"Hamden School District","=""0620011""","Grade 6","Curl Up",78.4
"Hamden School District","=""0620011""","Grade 6","Mile Run",73.3
"Hamden School District","=""0620011""","Grade 6","Push Up",72.8
"Hamden School District","=""0620011""","Grade 6","Sit and Reach",75.2
"Hamden School District","=""0620011""","Grade 8","All Tests - District",40.9
"Hamden School District","=""0620011""","Grade 8","Curl Up",81.3
"Hamden School District","=""0620011""","Grade 8","Mile Run",64.8
"Hamden School District","=""0620011""","Grade 8","Push Up",72.3
"Hamden School District","=""0620011""","Grade 8","Sit and Reach",76.6
"Hamden School District","=""0620011""","Grade 10","All Tests - District",48.8
"Hamden School District","=""0620011""","Grade 10","Curl Up",84.3
"Hamden School District","=""0620011""","Grade 10","Mile Run",58.7
"Hamden School District","=""0620011""","Grade 10","Push Up",83.6
"Hamden School District","=""0620011""","Grade 10","Sit and Reach",89.2
"Hampton School District","=""0630011""","Grade 4","All Tests - District",60.0
"Hampton School District","=""0630011""","Grade 4","Curl Up",100.0
"Hampton School District","=""0630011""","Grade 4","Mile Run",72.0
"Hampton School District","=""0630011""","Grade 4","Push Up",80.0
"Hampton School District","=""0630011""","Grade 4","Sit and Reach",92.0
"Hampton School District","=""0630011""","Grade 6","All Tests - District","*"
"Hampton School District","=""0630011""","Grade 6","Curl Up","*"
"Hampton School District","=""0630011""","Grade 6","Mile Run","*"
"Hampton School District","=""0630011""","Grade 6","Push Up","*"
"Hampton School District","=""0630011""","Grade 6","Sit and Reach","*"
"Hampton School District","=""0630011""","Grade 8","All Tests - District","N/A"
"Hampton School District","=""0630011""","Grade 8","Curl Up","N/A"
"Hampton School District","=""0630011""","Grade 8","Mile Run","N/A"
"Hampton School District","=""0630011""","Grade 8","Push Up","N/A"
"Hampton School District","=""0630011""","Grade 8","Sit and Reach","N/A"
"Hampton School District","=""0630011""","Grade 10","All Tests - District","N/A"
"Hampton School District","=""0630011""","Grade 10","Curl Up","N/A"
"Hampton School District","=""0630011""","Grade 10","Mile Run","N/A"
"Hampton School District","=""0630011""","Grade 10","Push Up","N/A"
"Hampton School District","=""0630011""","Grade 10","Sit and Reach","N/A"
"Hartford School District","=""0640011""","Grade 4","All Tests - District",37.5
"Hartford School District","=""0640011""","Grade 4","Curl Up",77.5
"Hartford School District","=""0640011""","Grade 4","Mile Run",63.6
"Hartford School District","=""0640011""","Grade 4","Push Up",62.8
"Hartford School District","=""0640011""","Grade 4","Sit and Reach",78.2
"Hartford School District","=""0640011""","Grade 6","All Tests - District",37.6
"Hartford School District","=""0640011""","Grade 6","Curl Up",75.4
"Hartford School District","=""0640011""","Grade 6","Mile Run",63.7
"Hartford School District","=""0640011""","Grade 6","Push Up",58.7
"Hartford School District","=""0640011""","Grade 6","Sit and Reach",78.3
"Hartford School District","=""0640011""","Grade 8","All Tests - District",31.5
"Hartford School District","=""0640011""","Grade 8","Curl Up",63.9
"Hartford School District","=""0640011""","Grade 8","Mile Run",51.8
"Hartford School District","=""0640011""","Grade 8","Push Up",55.6
"Hartford School District","=""0640011""","Grade 8","Sit and Reach",75.6
"Hartford School District","=""0640011""","Grade 10","All Tests - District",29.8
"Hartford School District","=""0640011""","Grade 10","Curl Up",62.4
"Hartford School District","=""0640011""","Grade 10","Mile Run",41.8
"Hartford School District","=""0640011""","Grade 10","Push Up",58.0
"Hartford School District","=""0640011""","Grade 10","Sit and Reach",68.0
"Hartland School District","=""0650011""","Grade 4","All Tests - District","*"
"Hartland School District","=""0650011""","Grade 4","Curl Up","*"
"Hartland School District","=""0650011""","Grade 4","Mile Run","*"
"Hartland School District","=""0650011""","Grade 4","Push Up","*"
"Hartland School District","=""0650011""","Grade 4","Sit and Reach","*"
"Hartland School District","=""0650011""","Grade 6","All Tests - District","*"
"Hartland School District","=""0650011""","Grade 6","Curl Up","*"
"Hartland School District","=""0650011""","Grade 6","Mile Run","*"
"Hartland School District","=""0650011""","Grade 6","Push Up","*"
"Hartland School District","=""0650011""","Grade 6","Sit and Reach","*"
"Hartland School District","=""0650011""","Grade 8","All Tests - District",83.3
"Hartland School District","=""0650011""","Grade 8","Curl Up",100.0
"Hartland School District","=""0650011""","Grade 8","Mile Run",91.7
"Hartland School District","=""0650011""","Grade 8","Push Up",87.5
"Hartland School District","=""0650011""","Grade 8","Sit and Reach",95.8
"Hartland School District","=""0650011""","Grade 10","All Tests - District","N/A"
"Hartland School District","=""0650011""","Grade 10","Curl Up","N/A"
"Hartland School District","=""0650011""","Grade 10","Mile Run","N/A"
"Hartland School District","=""0650011""","Grade 10","Push Up","N/A"
"Hartland School District","=""0650011""","Grade 10","Sit and Reach","N/A"
"Hebron School District","=""0670011""","Grade 4","All Tests - District",37.0
"Hebron School District","=""0670011""","Grade 4","Curl Up",82.5
"Hebron School District","=""0670011""","Grade 4","Mile Run",60.8
"Hebron School District","=""0670011""","Grade 4","Push Up",80.4
"Hebron School District","=""0670011""","Grade 4","Sit and Reach",88.4
"Hebron School District","=""0670011""","Grade 6","All Tests - District",46.0
"Hebron School District","=""0670011""","Grade 6","Curl Up",82.0
"Hebron School District","=""0670011""","Grade 6","Mile Run",65.2
"Hebron School District","=""0670011""","Grade 6","Push Up",89.4
"Hebron School District","=""0670011""","Grade 6","Sit and Reach",74.5
"Hebron School District","=""0670011""","Grade 8","All Tests - District","N/A"
"Hebron School District","=""0670011""","Grade 8","Curl Up","N/A"
"Hebron School District","=""0670011""","Grade 8","Mile Run","N/A"
"Hebron School District","=""0670011""","Grade 8","Push Up","N/A"
"Hebron School District","=""0670011""","Grade 8","Sit and Reach","N/A"
"Hebron School District","=""0670011""","Grade 10","All Tests - District","N/A"
"Hebron School District","=""0670011""","Grade 10","Curl Up","N/A"
"Hebron School District","=""0670011""","Grade 10","Mile Run","N/A"
"Hebron School District","=""0670011""","Grade 10","Push Up","N/A"
"Hebron School District","=""0670011""","Grade 10","Sit and Reach","N/A"
"Highville Charter School District","=""2860013""","Grade 4","All Tests - District",47.1
"Highville Charter School District","=""2860013""","Grade 4","Curl Up",100.0
"Highville Charter School District","=""2860013""","Grade 4","Mile Run",94.1
"Highville Charter School District","=""2860013""","Grade 4","Push Up",79.4
"Highville Charter School District","=""2860013""","Grade 4","Sit and Reach",52.9
"Highville Charter School District","=""2860013""","Grade 6","All Tests - District","*"
"Highville Charter School District","=""2860013""","Grade 6","Curl Up","*"
"Highville Charter School District","=""2860013""","Grade 6","Mile Run","*"
"Highville Charter School District","=""2860013""","Grade 6","Push Up","*"
"Highville Charter School District","=""2860013""","Grade 6","Sit and Reach","*"
"Highville Charter School District","=""2860013""","Grade 8","All Tests - District","*"
"Highville Charter School District","=""2860013""","Grade 8","Curl Up","*"
"Highville Charter School District","=""2860013""","Grade 8","Mile Run","*"
"Highville Charter School District","=""2860013""","Grade 8","Push Up","*"
"Highville Charter School District","=""2860013""","Grade 8","Sit and Reach","*"
"Highville Charter School District","=""2860013""","Grade 10","All Tests - District","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Curl Up","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Mile Run","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Push Up","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Sit and Reach","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 4","All Tests - District",93.9
"Integrated Day Charter School District","=""2640013""","Grade 4","Curl Up",100.0
"Integrated Day Charter School District","=""2640013""","Grade 4","Mile Run",93.9
"Integrated Day Charter School District","=""2640013""","Grade 4","Push Up",97.0
"Integrated Day Charter School District","=""2640013""","Grade 4","Sit and Reach",100.0
"Integrated Day Charter School District","=""2640013""","Grade 6","All Tests - District",78.1
"Integrated Day Charter School District","=""2640013""","Grade 6","Curl Up",87.5
"Integrated Day Charter School District","=""2640013""","Grade 6","Mile Run",93.8
"Integrated Day Charter School District","=""2640013""","Grade 6","Push Up",90.6
"Integrated Day Charter School District","=""2640013""","Grade 6","Sit and Reach",100.0
"Integrated Day Charter School District","=""2640013""","Grade 8","All Tests - District",55.6
"Integrated Day Charter School District","=""2640013""","Grade 8","Curl Up",77.8
"Integrated Day Charter School District","=""2640013""","Grade 8","Mile Run",75.0
"Integrated Day Charter School District","=""2640013""","Grade 8","Push Up",86.1
"Integrated Day Charter School District","=""2640013""","Grade 8","Sit and Reach",86.1
"Integrated Day Charter School District","=""2640013""","Grade 10","All Tests - District","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Curl Up","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Mile Run","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Push Up","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Sit and Reach","N/A"
