"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Highville Charter School District","=""2860013""","Grade 10","Curl Up","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Mile Run","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Push Up","N/A"
"Highville Charter School District","=""2860013""","Grade 10","Sit and Reach","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 4","All Tests - District",75.8
"Integrated Day Charter School District","=""2640013""","Grade 4","Curl Up",97.0
"Integrated Day Charter School District","=""2640013""","Grade 4","Mile Run",81.8
"Integrated Day Charter School District","=""2640013""","Grade 4","Push Up",84.8
"Integrated Day Charter School District","=""2640013""","Grade 4","Sit and Reach",97.0
"Integrated Day Charter School District","=""2640013""","Grade 6","All Tests - District",69.7
"Integrated Day Charter School District","=""2640013""","Grade 6","Curl Up",84.8
"Integrated Day Charter School District","=""2640013""","Grade 6","Mile Run",81.8
"Integrated Day Charter School District","=""2640013""","Grade 6","Push Up",87.9
"Integrated Day Charter School District","=""2640013""","Grade 6","Sit and Reach",97.0
"Integrated Day Charter School District","=""2640013""","Grade 8","All Tests - District",51.5
"Integrated Day Charter School District","=""2640013""","Grade 8","Curl Up",87.9
"Integrated Day Charter School District","=""2640013""","Grade 8","Mile Run",63.6
"Integrated Day Charter School District","=""2640013""","Grade 8","Push Up",78.8
"Integrated Day Charter School District","=""2640013""","Grade 8","Sit and Reach",97.0
"Integrated Day Charter School District","=""2640013""","Grade 10","All Tests - District","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Curl Up","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Mile Run","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Push Up","N/A"
"Integrated Day Charter School District","=""2640013""","Grade 10","Sit and Reach","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","All Tests - District","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","Curl Up","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","Mile Run","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","Push Up","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 4","Sit and Reach","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","All Tests - District",23.4
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","Curl Up",85.9
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","Mile Run",34.4
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","Push Up",81.3
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 6","Sit and Reach",46.9
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","All Tests - District",33.3
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","Curl Up",88.3
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","Mile Run",38.3
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","Push Up",83.3
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 8","Sit and Reach",85.0
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","All Tests - District","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","Curl Up","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","Mile Run","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","Push Up","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","Sit and Reach","N/A"
"Jumoke Academy District","=""2610013""","Grade 4","All Tests - District",12.5
"Jumoke Academy District","=""2610013""","Grade 4","Curl Up",45.8
"Jumoke Academy District","=""2610013""","Grade 4","Mile Run",35.4
"Jumoke Academy District","=""2610013""","Grade 4","Push Up",50.0
"Jumoke Academy District","=""2610013""","Grade 4","Sit and Reach",45.8
"Jumoke Academy District","=""2610013""","Grade 6","All Tests - District",19.0
"Jumoke Academy District","=""2610013""","Grade 6","Curl Up",37.9
"Jumoke Academy District","=""2610013""","Grade 6","Mile Run",60.3
"Jumoke Academy District","=""2610013""","Grade 6","Push Up",58.6
"Jumoke Academy District","=""2610013""","Grade 6","Sit and Reach",44.8
"Jumoke Academy District","=""2610013""","Grade 8","All Tests - District","*"
"Jumoke Academy District","=""2610013""","Grade 8","Curl Up",35.7
"Jumoke Academy District","=""2610013""","Grade 8","Mile Run",14.3
"Jumoke Academy District","=""2610013""","Grade 8","Push Up",45.2
"Jumoke Academy District","=""2610013""","Grade 8","Sit and Reach",40.5
"Jumoke Academy District","=""2610013""","Grade 10","All Tests - District","N/A"
"Jumoke Academy District","=""2610013""","Grade 10","Curl Up","N/A"
"Jumoke Academy District","=""2610013""","Grade 10","Mile Run","N/A"
"Jumoke Academy District","=""2610013""","Grade 10","Push Up","N/A"
"Jumoke Academy District","=""2610013""","Grade 10","Sit and Reach","N/A"
"Kent School District","=""0680011""","Grade 4","All Tests - District",32.1
"Kent School District","=""0680011""","Grade 4","Curl Up",60.7
"Kent School District","=""0680011""","Grade 4","Mile Run",64.3
"Kent School District","=""0680011""","Grade 4","Push Up",57.1
"Kent School District","=""0680011""","Grade 4","Sit and Reach",78.6
"Kent School District","=""0680011""","Grade 6","All Tests - District",48.1
"Kent School District","=""0680011""","Grade 6","Curl Up",70.4
"Kent School District","=""0680011""","Grade 6","Mile Run",74.1
"Kent School District","=""0680011""","Grade 6","Push Up",81.5
"Kent School District","=""0680011""","Grade 6","Sit and Reach",63.0
"Kent School District","=""0680011""","Grade 8","All Tests - District",61.9
"Kent School District","=""0680011""","Grade 8","Curl Up",85.7
"Kent School District","=""0680011""","Grade 8","Mile Run",95.2
"Kent School District","=""0680011""","Grade 8","Push Up",90.5
"Kent School District","=""0680011""","Grade 8","Sit and Reach",76.2
"Kent School District","=""0680011""","Grade 10","All Tests - District","N/A"
"Kent School District","=""0680011""","Grade 10","Curl Up","N/A"
"Kent School District","=""0680011""","Grade 10","Mile Run","N/A"
"Kent School District","=""0680011""","Grade 10","Push Up","N/A"
"Kent School District","=""0680011""","Grade 10","Sit and Reach","N/A"
"Killingly School District","=""0690011""","Grade 4","All Tests - District",27.6
"Killingly School District","=""0690011""","Grade 4","Curl Up",66.3
"Killingly School District","=""0690011""","Grade 4","Mile Run",42.5
"Killingly School District","=""0690011""","Grade 4","Push Up",58.6
"Killingly School District","=""0690011""","Grade 4","Sit and Reach",60.8
"Killingly School District","=""0690011""","Grade 6","All Tests - District",26.7
"Killingly School District","=""0690011""","Grade 6","Curl Up",73.3
"Killingly School District","=""0690011""","Grade 6","Mile Run",66.8
"Killingly School District","=""0690011""","Grade 6","Push Up",59.4
"Killingly School District","=""0690011""","Grade 6","Sit and Reach",65.8
"Killingly School District","=""0690011""","Grade 8","All Tests - District",26.8
"Killingly School District","=""0690011""","Grade 8","Curl Up",83.2
"Killingly School District","=""0690011""","Grade 8","Mile Run",37.4
"Killingly School District","=""0690011""","Grade 8","Push Up",71.6
"Killingly School District","=""0690011""","Grade 8","Sit and Reach",73.2
"Killingly School District","=""0690011""","Grade 10","All Tests - District",57.2
"Killingly School District","=""0690011""","Grade 10","Curl Up",97.3
"Killingly School District","=""0690011""","Grade 10","Mile Run",62.6
"Killingly School District","=""0690011""","Grade 10","Push Up",81.3
"Killingly School District","=""0690011""","Grade 10","Sit and Reach",92.5
"Learn","=""2450014""","Grade 4","All Tests - District",45.5
"Learn","=""2450014""","Grade 4","Curl Up",67.5
"Learn","=""2450014""","Grade 4","Mile Run",80.5
"Learn","=""2450014""","Grade 4","Push Up",81.8
"Learn","=""2450014""","Grade 4","Sit and Reach",68.8
"Learn","=""2450014""","Grade 6","All Tests - District",34.5
"Learn","=""2450014""","Grade 6","Curl Up",75.9
"Learn","=""2450014""","Grade 6","Mile Run",62.1
"Learn","=""2450014""","Grade 6","Push Up",58.6
"Learn","=""2450014""","Grade 6","Sit and Reach",48.3
"Learn","=""2450014""","Grade 8","All Tests - District","*"
"Learn","=""2450014""","Grade 8","Curl Up","*"
"Learn","=""2450014""","Grade 8","Mile Run","*"
"Learn","=""2450014""","Grade 8","Push Up","*"
"Learn","=""2450014""","Grade 8","Sit and Reach","*"
"Learn","=""2450014""","Grade 10","All Tests - District",30.6
"Learn","=""2450014""","Grade 10","Curl Up",64.5
"Learn","=""2450014""","Grade 10","Mile Run",47.6
"Learn","=""2450014""","Grade 10","Push Up",59.7
"Learn","=""2450014""","Grade 10","Sit and Reach",83.9
"Lebanon School District","=""0710011""","Grade 4","All Tests - District",48.2
"Lebanon School District","=""0710011""","Grade 4","Curl Up",92.8
"Lebanon School District","=""0710011""","Grade 4","Mile Run",86.7
"Lebanon School District","=""0710011""","Grade 4","Push Up",73.5
"Lebanon School District","=""0710011""","Grade 4","Sit and Reach",71.1
"Lebanon School District","=""0710011""","Grade 6","All Tests - District",55.4
"Lebanon School District","=""0710011""","Grade 6","Curl Up",92.4
"Lebanon School District","=""0710011""","Grade 6","Mile Run",72.8
"Lebanon School District","=""0710011""","Grade 6","Push Up",89.1
"Lebanon School District","=""0710011""","Grade 6","Sit and Reach",78.3
"Lebanon School District","=""0710011""","Grade 8","All Tests - District",60.9
"Lebanon School District","=""0710011""","Grade 8","Curl Up",82.6
"Lebanon School District","=""0710011""","Grade 8","Mile Run",76.1
"Lebanon School District","=""0710011""","Grade 8","Push Up",84.8
"Lebanon School District","=""0710011""","Grade 8","Sit and Reach",85.9
"Lebanon School District","=""0710011""","Grade 10","All Tests - District",50.0
"Lebanon School District","=""0710011""","Grade 10","Curl Up",80.3
"Lebanon School District","=""0710011""","Grade 10","Mile Run",68.4
"Lebanon School District","=""0710011""","Grade 10","Push Up",75.0
"Lebanon School District","=""0710011""","Grade 10","Sit and Reach",69.7
"Ledyard School District","=""0720011""","Grade 4","All Tests - District",41.3
"Ledyard School District","=""0720011""","Grade 4","Curl Up",76.6
"Ledyard School District","=""0720011""","Grade 4","Mile Run",54.5
"Ledyard School District","=""0720011""","Grade 4","Push Up",72.5
"Ledyard School District","=""0720011""","Grade 4","Sit and Reach",74.3
"Ledyard School District","=""0720011""","Grade 6","All Tests - District",51.2
"Ledyard School District","=""0720011""","Grade 6","Curl Up",83.3
"Ledyard School District","=""0720011""","Grade 6","Mile Run",62.3
"Ledyard School District","=""0720011""","Grade 6","Push Up",74.7
"Ledyard School District","=""0720011""","Grade 6","Sit and Reach",76.5
"Ledyard School District","=""0720011""","Grade 8","All Tests - District",64.4
"Ledyard School District","=""0720011""","Grade 8","Curl Up",90.9
"Ledyard School District","=""0720011""","Grade 8","Mile Run",83.2
"Ledyard School District","=""0720011""","Grade 8","Push Up",78.8
"Ledyard School District","=""0720011""","Grade 8","Sit and Reach",84.1
"Ledyard School District","=""0720011""","Grade 10","All Tests - District",60.3
"Ledyard School District","=""0720011""","Grade 10","Curl Up",81.3
"Ledyard School District","=""0720011""","Grade 10","Mile Run",82.3
"Ledyard School District","=""0720011""","Grade 10","Push Up",86.1
"Ledyard School District","=""0720011""","Grade 10","Sit and Reach",91.4
"Lisbon School District","=""0730011""","Grade 4","All Tests - District",36.1
"Lisbon School District","=""0730011""","Grade 4","Curl Up",58.3
"Lisbon School District","=""0730011""","Grade 4","Mile Run",91.7
"Lisbon School District","=""0730011""","Grade 4","Push Up",52.8
"Lisbon School District","=""0730011""","Grade 4","Sit and Reach",80.6
"Lisbon School District","=""0730011""","Grade 6","All Tests - District",58.7
"Lisbon School District","=""0730011""","Grade 6","Curl Up",82.6
"Lisbon School District","=""0730011""","Grade 6","Mile Run",82.6
"Lisbon School District","=""0730011""","Grade 6","Push Up",71.7
"Lisbon School District","=""0730011""","Grade 6","Sit and Reach",82.6
"Lisbon School District","=""0730011""","Grade 8","All Tests - District",28.1
"Lisbon School District","=""0730011""","Grade 8","Curl Up",81.3
"Lisbon School District","=""0730011""","Grade 8","Mile Run",70.3
"Lisbon School District","=""0730011""","Grade 8","Push Up",42.2
"Lisbon School District","=""0730011""","Grade 8","Sit and Reach",82.8
