"Physical Fitness Tests: Students Reaching Health Standard, 2010-11"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","Curl Up","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","Mile Run","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","Push Up","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Grade 10","Sit and Reach","N/A"
"Jumoke Academy District","=""2610013""","Grade 4","All Tests - District",14.0
"Jumoke Academy District","=""2610013""","Grade 4","Curl Up",65.1
"Jumoke Academy District","=""2610013""","Grade 4","Mile Run",48.8
"Jumoke Academy District","=""2610013""","Grade 4","Push Up",67.4
"Jumoke Academy District","=""2610013""","Grade 4","Sit and Reach",48.8
"Jumoke Academy District","=""2610013""","Grade 6","All Tests - District","*"
"Jumoke Academy District","=""2610013""","Grade 6","Curl Up",54.5
"Jumoke Academy District","=""2610013""","Grade 6","Mile Run",57.6
"Jumoke Academy District","=""2610013""","Grade 6","Push Up",51.5
"Jumoke Academy District","=""2610013""","Grade 6","Sit and Reach",54.5
"Jumoke Academy District","=""2610013""","Grade 8","All Tests - District","*"
"Jumoke Academy District","=""2610013""","Grade 8","Curl Up","*"
"Jumoke Academy District","=""2610013""","Grade 8","Mile Run",39.5
"Jumoke Academy District","=""2610013""","Grade 8","Push Up",55.8
"Jumoke Academy District","=""2610013""","Grade 8","Sit and Reach",16.3
"Jumoke Academy District","=""2610013""","Grade 10","All Tests - District","N/A"
"Jumoke Academy District","=""2610013""","Grade 10","Curl Up","N/A"
"Jumoke Academy District","=""2610013""","Grade 10","Mile Run","N/A"
"Jumoke Academy District","=""2610013""","Grade 10","Push Up","N/A"
"Jumoke Academy District","=""2610013""","Grade 10","Sit and Reach","N/A"
"Kent School District","=""0680011""","Grade 4","All Tests - District",78.1
"Kent School District","=""0680011""","Grade 4","Curl Up",90.6
"Kent School District","=""0680011""","Grade 4","Mile Run",93.8
"Kent School District","=""0680011""","Grade 4","Push Up",90.6
"Kent School District","=""0680011""","Grade 4","Sit and Reach",90.6
"Kent School District","=""0680011""","Grade 6","All Tests - District",64.3
"Kent School District","=""0680011""","Grade 6","Curl Up",92.9
"Kent School District","=""0680011""","Grade 6","Mile Run",71.4
"Kent School District","=""0680011""","Grade 6","Push Up",82.1
"Kent School District","=""0680011""","Grade 6","Sit and Reach",71.4
"Kent School District","=""0680011""","Grade 8","All Tests - District",57.1
"Kent School District","=""0680011""","Grade 8","Curl Up",92.9
"Kent School District","=""0680011""","Grade 8","Mile Run",78.6
"Kent School District","=""0680011""","Grade 8","Push Up",85.7
"Kent School District","=""0680011""","Grade 8","Sit and Reach",82.1
"Kent School District","=""0680011""","Grade 10","All Tests - District","N/A"
"Kent School District","=""0680011""","Grade 10","Curl Up","N/A"
"Kent School District","=""0680011""","Grade 10","Mile Run","N/A"
"Kent School District","=""0680011""","Grade 10","Push Up","N/A"
"Kent School District","=""0680011""","Grade 10","Sit and Reach","N/A"
"Killingly School District","=""0690011""","Grade 4","All Tests - District",20.6
"Killingly School District","=""0690011""","Grade 4","Curl Up",61.3
"Killingly School District","=""0690011""","Grade 4","Mile Run",38.1
"Killingly School District","=""0690011""","Grade 4","Push Up",55.2
"Killingly School District","=""0690011""","Grade 4","Sit and Reach",67.0
"Killingly School District","=""0690011""","Grade 6","All Tests - District",33.5
"Killingly School District","=""0690011""","Grade 6","Curl Up",63.1
"Killingly School District","=""0690011""","Grade 6","Mile Run",59.2
"Killingly School District","=""0690011""","Grade 6","Push Up",59.8
"Killingly School District","=""0690011""","Grade 6","Sit and Reach",78.8
"Killingly School District","=""0690011""","Grade 8","All Tests - District",46.1
"Killingly School District","=""0690011""","Grade 8","Curl Up",77.8
"Killingly School District","=""0690011""","Grade 8","Mile Run",73.9
"Killingly School District","=""0690011""","Grade 8","Push Up",68.3
"Killingly School District","=""0690011""","Grade 8","Sit and Reach",94.4
"Killingly School District","=""0690011""","Grade 10","All Tests - District",44.9
"Killingly School District","=""0690011""","Grade 10","Curl Up",91.1
"Killingly School District","=""0690011""","Grade 10","Mile Run",55.7
"Killingly School District","=""0690011""","Grade 10","Push Up",82.3
"Killingly School District","=""0690011""","Grade 10","Sit and Reach",81.6
"Learn","=""2450014""","Grade 4","All Tests - District",39.8
"Learn","=""2450014""","Grade 4","Curl Up",59.1
"Learn","=""2450014""","Grade 4","Mile Run",69.3
"Learn","=""2450014""","Grade 4","Push Up",72.7
"Learn","=""2450014""","Grade 4","Sit and Reach",79.5
"Learn","=""2450014""","Grade 6","All Tests - District",44.7
"Learn","=""2450014""","Grade 6","Curl Up",81.6
"Learn","=""2450014""","Grade 6","Mile Run",97.4
"Learn","=""2450014""","Grade 6","Push Up",63.2
"Learn","=""2450014""","Grade 6","Sit and Reach",76.3
"Learn","=""2450014""","Grade 8","All Tests - District","*"
"Learn","=""2450014""","Grade 8","Curl Up","*"
"Learn","=""2450014""","Grade 8","Mile Run","*"
"Learn","=""2450014""","Grade 8","Push Up","*"
"Learn","=""2450014""","Grade 8","Sit and Reach","*"
"Learn","=""2450014""","Grade 10","All Tests - District","N/A"
"Learn","=""2450014""","Grade 10","Curl Up","N/A"
"Learn","=""2450014""","Grade 10","Mile Run","N/A"
"Learn","=""2450014""","Grade 10","Push Up","N/A"
"Learn","=""2450014""","Grade 10","Sit and Reach","N/A"
"Lebanon School District","=""0710011""","Grade 4","All Tests - District",36.3
"Lebanon School District","=""0710011""","Grade 4","Curl Up",82.4
"Lebanon School District","=""0710011""","Grade 4","Mile Run",67.0
"Lebanon School District","=""0710011""","Grade 4","Push Up",61.5
"Lebanon School District","=""0710011""","Grade 4","Sit and Reach",60.4
"Lebanon School District","=""0710011""","Grade 6","All Tests - District",70.0
"Lebanon School District","=""0710011""","Grade 6","Curl Up",92.2
"Lebanon School District","=""0710011""","Grade 6","Mile Run",84.4
"Lebanon School District","=""0710011""","Grade 6","Push Up",86.7
"Lebanon School District","=""0710011""","Grade 6","Sit and Reach",87.8
"Lebanon School District","=""0710011""","Grade 8","All Tests - District",71.1
"Lebanon School District","=""0710011""","Grade 8","Curl Up",88.9
"Lebanon School District","=""0710011""","Grade 8","Mile Run",91.1
"Lebanon School District","=""0710011""","Grade 8","Push Up",87.8
"Lebanon School District","=""0710011""","Grade 8","Sit and Reach",87.8
"Lebanon School District","=""0710011""","Grade 10","All Tests - District",34.3
"Lebanon School District","=""0710011""","Grade 10","Curl Up",64.2
"Lebanon School District","=""0710011""","Grade 10","Mile Run",52.2
"Lebanon School District","=""0710011""","Grade 10","Push Up",76.1
"Lebanon School District","=""0710011""","Grade 10","Sit and Reach",83.6
"Ledyard School District","=""0720011""","Grade 4","All Tests - District",55.1
"Ledyard School District","=""0720011""","Grade 4","Curl Up",84.4
"Ledyard School District","=""0720011""","Grade 4","Mile Run",73.1
"Ledyard School District","=""0720011""","Grade 4","Push Up",70.1
"Ledyard School District","=""0720011""","Grade 4","Sit and Reach",79.6
"Ledyard School District","=""0720011""","Grade 6","All Tests - District",44.1
"Ledyard School District","=""0720011""","Grade 6","Curl Up",85.9
"Ledyard School District","=""0720011""","Grade 6","Mile Run",62.4
"Ledyard School District","=""0720011""","Grade 6","Push Up",75.9
"Ledyard School District","=""0720011""","Grade 6","Sit and Reach",67.6
"Ledyard School District","=""0720011""","Grade 8","All Tests - District",56.3
"Ledyard School District","=""0720011""","Grade 8","Curl Up",94.0
"Ledyard School District","=""0720011""","Grade 8","Mile Run",78.1
"Ledyard School District","=""0720011""","Grade 8","Push Up",75.8
"Ledyard School District","=""0720011""","Grade 8","Sit and Reach",81.9
"Ledyard School District","=""0720011""","Grade 10","All Tests - District",57.5
"Ledyard School District","=""0720011""","Grade 10","Curl Up",91.0
"Ledyard School District","=""0720011""","Grade 10","Mile Run",67.0
"Ledyard School District","=""0720011""","Grade 10","Push Up",77.0
"Ledyard School District","=""0720011""","Grade 10","Sit and Reach",85.0
"Lisbon School District","=""0730011""","Grade 4","All Tests - District",35.8
"Lisbon School District","=""0730011""","Grade 4","Curl Up",79.2
"Lisbon School District","=""0730011""","Grade 4","Mile Run",81.1
"Lisbon School District","=""0730011""","Grade 4","Push Up",50.9
"Lisbon School District","=""0730011""","Grade 4","Sit and Reach",56.6
"Lisbon School District","=""0730011""","Grade 6","All Tests - District",48.2
"Lisbon School District","=""0730011""","Grade 6","Curl Up",89.3
"Lisbon School District","=""0730011""","Grade 6","Mile Run",80.4
"Lisbon School District","=""0730011""","Grade 6","Push Up",60.7
"Lisbon School District","=""0730011""","Grade 6","Sit and Reach",60.7
"Lisbon School District","=""0730011""","Grade 8","All Tests - District",47.1
"Lisbon School District","=""0730011""","Grade 8","Curl Up",91.2
"Lisbon School District","=""0730011""","Grade 8","Mile Run",85.3
"Lisbon School District","=""0730011""","Grade 8","Push Up",83.8
"Lisbon School District","=""0730011""","Grade 8","Sit and Reach",70.6
"Lisbon School District","=""0730011""","Grade 10","All Tests - District",0.0
"Lisbon School District","=""0730011""","Grade 10","Curl Up","*"
"Lisbon School District","=""0730011""","Grade 10","Mile Run",0.0
"Lisbon School District","=""0730011""","Grade 10","Push Up","*"
"Lisbon School District","=""0730011""","Grade 10","Sit and Reach","*"
"Litchfield School District","=""0740011""","Grade 4","All Tests - District",51.9
"Litchfield School District","=""0740011""","Grade 4","Curl Up",100.0
"Litchfield School District","=""0740011""","Grade 4","Mile Run",74.7
"Litchfield School District","=""0740011""","Grade 4","Push Up",69.6
"Litchfield School District","=""0740011""","Grade 4","Sit and Reach",91.1
"Litchfield School District","=""0740011""","Grade 6","All Tests - District",64.6
"Litchfield School District","=""0740011""","Grade 6","Curl Up",97.9
"Litchfield School District","=""0740011""","Grade 6","Mile Run",71.9
"Litchfield School District","=""0740011""","Grade 6","Push Up",79.2
"Litchfield School District","=""0740011""","Grade 6","Sit and Reach",86.5
"Litchfield School District","=""0740011""","Grade 8","All Tests - District",67.4
"Litchfield School District","=""0740011""","Grade 8","Curl Up",89.1
"Litchfield School District","=""0740011""","Grade 8","Mile Run",84.8
"Litchfield School District","=""0740011""","Grade 8","Push Up",91.3
"Litchfield School District","=""0740011""","Grade 8","Sit and Reach",95.7
"Litchfield School District","=""0740011""","Grade 10","All Tests - District",55.1
"Litchfield School District","=""0740011""","Grade 10","Curl Up",88.8
"Litchfield School District","=""0740011""","Grade 10","Mile Run",70.8
"Litchfield School District","=""0740011""","Grade 10","Push Up",92.1
"Litchfield School District","=""0740011""","Grade 10","Sit and Reach",82.0
"Madison School District","=""0760011""","Grade 4","All Tests - District",75.6
"Madison School District","=""0760011""","Grade 4","Curl Up",95.5
"Madison School District","=""0760011""","Grade 4","Mile Run",88.2
"Madison School District","=""0760011""","Grade 4","Push Up",87.0
"Madison School District","=""0760011""","Grade 4","Sit and Reach",90.7
"Madison School District","=""0760011""","Grade 6","All Tests - District",60.7
"Madison School District","=""0760011""","Grade 6","Curl Up",85.9
"Madison School District","=""0760011""","Grade 6","Mile Run",86.6
"Madison School District","=""0760011""","Grade 6","Push Up",84.2
"Madison School District","=""0760011""","Grade 6","Sit and Reach",78.5
"Madison School District","=""0760011""","Grade 8","All Tests - District",57.4
"Madison School District","=""0760011""","Grade 8","Curl Up",97.0
"Madison School District","=""0760011""","Grade 8","Mile Run",84.5
"Madison School District","=""0760011""","Grade 8","Push Up",85.3
"Madison School District","=""0760011""","Grade 8","Sit and Reach",82.6
"Madison School District","=""0760011""","Grade 10","All Tests - District",69.0
"Madison School District","=""0760011""","Grade 10","Curl Up",91.4
"Madison School District","=""0760011""","Grade 10","Mile Run",81.8
"Madison School District","=""0760011""","Grade 10","Push Up",93.1
"Madison School District","=""0760011""","Grade 10","Sit and Reach",90.8
"Manchester School District","=""0770011""","Grade 4","All Tests - District",51.3
"Manchester School District","=""0770011""","Grade 4","Curl Up",85.4
"Manchester School District","=""0770011""","Grade 4","Mile Run",76.4
"Manchester School District","=""0770011""","Grade 4","Push Up",66.3
