"Physical Fitness Tests: Students Reaching Health Standard, 2015-16"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Elm City College Preparatory School District","=""2890013""","Grade 8","Sit and Reach",60.7
"Elm City College Preparatory School District","=""2890013""","Grade 10","All Tests - District",56.3
"Elm City College Preparatory School District","=""2890013""","Grade 10","Curl Up",93.8
"Elm City College Preparatory School District","=""2890013""","Grade 10","Mile Run",71.9
"Elm City College Preparatory School District","=""2890013""","Grade 10","Push Up",87.5
"Elm City College Preparatory School District","=""2890013""","Grade 10","Sit and Reach",75.0
"Enfield School District","=""0490011""","Grade 4","All Tests - District",62.9
"Enfield School District","=""0490011""","Grade 4","Curl Up",89.6
"Enfield School District","=""0490011""","Grade 4","Mile Run",84.7
"Enfield School District","=""0490011""","Grade 4","Push Up",81.7
"Enfield School District","=""0490011""","Grade 4","Sit and Reach",86.9
"Enfield School District","=""0490011""","Grade 6","All Tests - District",83.3
"Enfield School District","=""0490011""","Grade 6","Curl Up",92.9
"Enfield School District","=""0490011""","Grade 6","Mile Run",89.1
"Enfield School District","=""0490011""","Grade 6","Push Up",89.7
"Enfield School District","=""0490011""","Grade 6","Sit and Reach",94.2
"Enfield School District","=""0490011""","Grade 8","All Tests - District",76.1
"Enfield School District","=""0490011""","Grade 8","Curl Up",90.2
"Enfield School District","=""0490011""","Grade 8","Mile Run",83.7
"Enfield School District","=""0490011""","Grade 8","Push Up",92.8
"Enfield School District","=""0490011""","Grade 8","Sit and Reach",95.7
"Enfield School District","=""0490011""","Grade 10","All Tests - District",44.8
"Enfield School District","=""0490011""","Grade 10","Curl Up",91.3
"Enfield School District","=""0490011""","Grade 10","Mile Run",52.2
"Enfield School District","=""0490011""","Grade 10","Push Up",78.7
"Enfield School District","=""0490011""","Grade 10","Sit and Reach",85.1
"Essex School District","=""0500011""","Grade 4","All Tests - District",48.1
"Essex School District","=""0500011""","Grade 4","Curl Up",92.6
"Essex School District","=""0500011""","Grade 4","Mile Run",66.7
"Essex School District","=""0500011""","Grade 4","Push Up",64.8
"Essex School District","=""0500011""","Grade 4","Sit and Reach",70.4
"Essex School District","=""0500011""","Grade 6","All Tests - District",51.3
"Essex School District","=""0500011""","Grade 6","Curl Up",93.8
"Essex School District","=""0500011""","Grade 6","Mile Run",76.3
"Essex School District","=""0500011""","Grade 6","Push Up",81.3
"Essex School District","=""0500011""","Grade 6","Sit and Reach",68.8
"Essex School District","=""0500011""","Grade 8","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 8","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 8","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 8","Push Up","N/A"
"Essex School District","=""0500011""","Grade 8","Sit and Reach","N/A"
"Essex School District","=""0500011""","Grade 10","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 10","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 10","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 10","Push Up","N/A"
"Essex School District","=""0500011""","Grade 10","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 4","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 4","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 4","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 4","Push Up","N/A"
"Explorations District","=""2720013""","Grade 4","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 6","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 6","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 6","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 6","Push Up","N/A"
"Explorations District","=""2720013""","Grade 6","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 8","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 8","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 8","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 8","Push Up","N/A"
"Explorations District","=""2720013""","Grade 8","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 10","All Tests - District","*"
"Explorations District","=""2720013""","Grade 10","Curl Up","*"
"Explorations District","=""2720013""","Grade 10","Mile Run","*"
"Explorations District","=""2720013""","Grade 10","Push Up","*"
"Explorations District","=""2720013""","Grade 10","Sit and Reach","*"
"Fairfield School District","=""0510011""","Grade 4","All Tests - District",66.0
"Fairfield School District","=""0510011""","Grade 4","Curl Up",90.9
"Fairfield School District","=""0510011""","Grade 4","Mile Run",90.0
"Fairfield School District","=""0510011""","Grade 4","Push Up",81.5
"Fairfield School District","=""0510011""","Grade 4","Sit and Reach",87.4
"Fairfield School District","=""0510011""","Grade 6","All Tests - District",70.0
"Fairfield School District","=""0510011""","Grade 6","Curl Up",90.7
"Fairfield School District","=""0510011""","Grade 6","Mile Run",90.0
"Fairfield School District","=""0510011""","Grade 6","Push Up",83.5
"Fairfield School District","=""0510011""","Grade 6","Sit and Reach",85.0
"Fairfield School District","=""0510011""","Grade 8","All Tests - District",69.1
"Fairfield School District","=""0510011""","Grade 8","Curl Up",92.3
"Fairfield School District","=""0510011""","Grade 8","Mile Run",94.5
"Fairfield School District","=""0510011""","Grade 8","Push Up",85.1
"Fairfield School District","=""0510011""","Grade 8","Sit and Reach",84.8
"Fairfield School District","=""0510011""","Grade 10","All Tests - District",60.1
"Fairfield School District","=""0510011""","Grade 10","Curl Up",85.8
"Fairfield School District","=""0510011""","Grade 10","Mile Run",82.1
"Fairfield School District","=""0510011""","Grade 10","Push Up",79.0
"Fairfield School District","=""0510011""","Grade 10","Sit and Reach",81.8
"Farmington School District","=""0520011""","Grade 4","All Tests - District",58.7
"Farmington School District","=""0520011""","Grade 4","Curl Up",88.0
"Farmington School District","=""0520011""","Grade 4","Mile Run",83.6
"Farmington School District","=""0520011""","Grade 4","Push Up",76.0
"Farmington School District","=""0520011""","Grade 4","Sit and Reach",83.0
"Farmington School District","=""0520011""","Grade 6","All Tests - District",48.4
"Farmington School District","=""0520011""","Grade 6","Curl Up",74.9
"Farmington School District","=""0520011""","Grade 6","Mile Run",79.4
"Farmington School District","=""0520011""","Grade 6","Push Up",73.5
"Farmington School District","=""0520011""","Grade 6","Sit and Reach",72.3
"Farmington School District","=""0520011""","Grade 8","All Tests - District",77.8
"Farmington School District","=""0520011""","Grade 8","Curl Up",89.6
"Farmington School District","=""0520011""","Grade 8","Mile Run",88.2
"Farmington School District","=""0520011""","Grade 8","Push Up",85.1
"Farmington School District","=""0520011""","Grade 8","Sit and Reach",92.4
"Farmington School District","=""0520011""","Grade 10","All Tests - District",61.9
"Farmington School District","=""0520011""","Grade 10","Curl Up",94.3
"Farmington School District","=""0520011""","Grade 10","Mile Run",78.5
"Farmington School District","=""0520011""","Grade 10","Push Up",86.6
"Farmington School District","=""0520011""","Grade 10","Sit and Reach",89.9
"Franklin School District","=""0530011""","Grade 4","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 4","Curl Up","*"
"Franklin School District","=""0530011""","Grade 4","Mile Run","*"
"Franklin School District","=""0530011""","Grade 4","Push Up","*"
"Franklin School District","=""0530011""","Grade 4","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 6","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 6","Curl Up","*"
"Franklin School District","=""0530011""","Grade 6","Mile Run","*"
"Franklin School District","=""0530011""","Grade 6","Push Up","*"
"Franklin School District","=""0530011""","Grade 6","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 8","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 8","Curl Up","*"
"Franklin School District","=""0530011""","Grade 8","Mile Run","*"
"Franklin School District","=""0530011""","Grade 8","Push Up","*"
"Franklin School District","=""0530011""","Grade 8","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 10","All Tests - District","N/A"
"Franklin School District","=""0530011""","Grade 10","Curl Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Mile Run","N/A"
"Franklin School District","=""0530011""","Grade 10","Push Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Sit and Reach","N/A"
"Glastonbury School District","=""0540011""","Grade 4","All Tests - District",46.9
"Glastonbury School District","=""0540011""","Grade 4","Curl Up",87.9
"Glastonbury School District","=""0540011""","Grade 4","Mile Run",81.4
"Glastonbury School District","=""0540011""","Grade 4","Push Up",67.6
"Glastonbury School District","=""0540011""","Grade 4","Sit and Reach",75.2
"Glastonbury School District","=""0540011""","Grade 6","All Tests - District",49.9
"Glastonbury School District","=""0540011""","Grade 6","Curl Up",81.0
"Glastonbury School District","=""0540011""","Grade 6","Mile Run",80.4
"Glastonbury School District","=""0540011""","Grade 6","Push Up",68.2
"Glastonbury School District","=""0540011""","Grade 6","Sit and Reach",71.2
"Glastonbury School District","=""0540011""","Grade 8","All Tests - District",47.7
"Glastonbury School District","=""0540011""","Grade 8","Curl Up",78.0
"Glastonbury School District","=""0540011""","Grade 8","Mile Run",81.0
"Glastonbury School District","=""0540011""","Grade 8","Push Up",83.2
"Glastonbury School District","=""0540011""","Grade 8","Sit and Reach",68.3
"Glastonbury School District","=""0540011""","Grade 10","All Tests - District",58.7
"Glastonbury School District","=""0540011""","Grade 10","Curl Up",94.6
"Glastonbury School District","=""0540011""","Grade 10","Mile Run",79.3
"Glastonbury School District","=""0540011""","Grade 10","Push Up",85.7
"Glastonbury School District","=""0540011""","Grade 10","Sit and Reach",77.5
"Granby School District","=""0560011""","Grade 4","All Tests - District",60.5
"Granby School District","=""0560011""","Grade 4","Curl Up",86.0
"Granby School District","=""0560011""","Grade 4","Mile Run",87.6
"Granby School District","=""0560011""","Grade 4","Push Up",66.7
"Granby School District","=""0560011""","Grade 4","Sit and Reach",92.2
"Granby School District","=""0560011""","Grade 6","All Tests - District",65.1
"Granby School District","=""0560011""","Grade 6","Curl Up",88.8
"Granby School District","=""0560011""","Grade 6","Mile Run",96.1
"Granby School District","=""0560011""","Grade 6","Push Up",78.3
"Granby School District","=""0560011""","Grade 6","Sit and Reach",86.2
"Granby School District","=""0560011""","Grade 8","All Tests - District",46.7
"Granby School District","=""0560011""","Grade 8","Curl Up",75.0
"Granby School District","=""0560011""","Grade 8","Mile Run",82.9
"Granby School District","=""0560011""","Grade 8","Push Up",77.6
"Granby School District","=""0560011""","Grade 8","Sit and Reach",75.0
"Granby School District","=""0560011""","Grade 10","All Tests - District",59.2
"Granby School District","=""0560011""","Grade 10","Curl Up",96.7
"Granby School District","=""0560011""","Grade 10","Mile Run",63.2
"Granby School District","=""0560011""","Grade 10","Push Up",78.9
"Granby School District","=""0560011""","Grade 10","Sit and Reach",93.4
"Great Oaks Charter School District","=""2940013""","Grade 4","All Tests - District","N/A"
"Great Oaks Charter School District","=""2940013""","Grade 4","Curl Up","N/A"
"Great Oaks Charter School District","=""2940013""","Grade 4","Mile Run","N/A"
"Great Oaks Charter School District","=""2940013""","Grade 4","Push Up","N/A"
"Great Oaks Charter School District","=""2940013""","Grade 4","Sit and Reach","N/A"
"Great Oaks Charter School District","=""2940013""","Grade 6","All Tests - District",33.0
"Great Oaks Charter School District","=""2940013""","Grade 6","Curl Up",79.6
"Great Oaks Charter School District","=""2940013""","Grade 6","Mile Run",53.4
"Great Oaks Charter School District","=""2940013""","Grade 6","Push Up",60.2
"Great Oaks Charter School District","=""2940013""","Grade 6","Sit and Reach",90.3
