"Chronic Absenteeism, 2014-15"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Hartford School District","Noah Webster Micro Society School","=""0642011""","Male",9.9
"Hartford School District","OPPortunity High School","=""0647811""","Female",78.3
"Hartford School District","OPPortunity High School","=""0647811""","Male",72.0
"Hartford School District","Parkville Community School","=""0641511""","Female",18.1
"Hartford School District","Parkville Community School","=""0641511""","Male",21.9
"Hartford School District","Pathways Academy of Technology and Design","=""0646611""","Female",29.9
"Hartford School District","Pathways Academy of Technology and Design","=""0646611""","Male",14.7
"Hartford School District","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Female",12.8
"Hartford School District","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Male",14.2
"Hartford School District","Renzulli Academy","=""0644011""","Female","*"
"Hartford School District","Renzulli Academy","=""0644011""","Male","*"
"Hartford School District","SAND School","=""0640111""","Female",37.8
"Hartford School District","SAND School","=""0640111""","Male",42.3
"Hartford School District","STEM Magnet School at Annie Fisher","=""0642511""","Female",8.3
"Hartford School District","STEM Magnet School at Annie Fisher","=""0642511""","Male",7.6
"Hartford School District","STEM Magnet School at Dwight","=""0643811""","Female","*"
"Hartford School District","STEM Magnet School at Dwight","=""0643811""","Male","*"
"Hartford School District","Sanchez School","=""0643011""","Female",19.3
"Hartford School District","Sanchez School","=""0643011""","Male",26.0
"Hartford School District","Sarah J. Rawson Elementary School","=""0641711""","Female",17.7
"Hartford School District","Sarah J. Rawson Elementary School","=""0641711""","Male",26.6
"Hartford School District","Simpson-Waverly School","=""0642611""","Female",35.7
"Hartford School District","Simpson-Waverly School","=""0642611""","Male",35.5
"Hartford School District","Sports and Medical Sciences Academy","=""0646511""","Female",17.6
"Hartford School District","Sports and Medical Sciences Academy","=""0646511""","Male",13.6
"Hartford School District","University High School of Science and Engineering","=""0646711""","Female",9.8
"Hartford School District","University High School of Science and Engineering","=""0646711""","Male",8.9
"Hartford School District","West Middle School","=""0642111""","Female",21.9
"Hartford School District","West Middle School","=""0642111""","Male",19.2
"Hartford School District","EDP - Betances Early Reading Lab","=""0645811""","Male","*"
"Hartland School District","Hartland School","=""0650111""","Female","*"
"Hartland School District","Hartland School","=""0650111""","Male","*"
"Hebron School District","Gilead Hill School","=""0670211""","Female","*"
"Hebron School District","Gilead Hill School","=""0670211""","Male","*"
"Hebron School District","Hebron Elementary School","=""0670111""","Female","*"
"Hebron School District","Hebron Elementary School","=""0670111""","Male","*"
"Highville Charter School District","Highville Charter School","=""2860113""","Female",6.1
"Highville Charter School District","Highville Charter School","=""2860113""","Male",7.1
"Integrated Day Charter School District","Integrated Day Charter School","=""2640113""","Female",4.1
"Integrated Day Charter School District","Integrated Day Charter School","=""2640113""","Male",6.7
"Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","=""2655113""","Female",10.3
"Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","=""2655113""","Male",14.2
"Jumoke Academy District","Jumoke Academy","=""2610113""","Female",8.1
"Jumoke Academy District","Jumoke Academy","=""2610113""","Male",7.5
"Kent School District","Kent Center School","=""0680111""","Female","*"
"Kent School District","Kent Center School","=""0680111""","Male","*"
"Kent School District","LEAPSS","=""0680211""","Female","*"
"Kent School District","LEAPSS","=""0680211""","Male","*"
"Killingly School District","Killingly Alternative Learning Program","=""0690611""","Female","*"
"Killingly School District","Killingly Alternative Learning Program","=""0690611""","Male","*"
"Killingly School District","Killingly Central School","=""0690111""","Female",6.3
"Killingly School District","Killingly Central School","=""0690111""","Male",6.0
"Killingly School District","Killingly High School","=""0696111""","Female",16.1
"Killingly School District","Killingly High School","=""0696111""","Male",17.2
"Killingly School District","Killingly Intermediate School","=""0695211""","Female",8.5
"Killingly School District","Killingly Intermediate School","=""0695211""","Male",8.5
"Killingly School District","Killingly Memorial School","=""0690311""","Female",3.7
"Killingly School District","Killingly Memorial School","=""0690311""","Male",5.3
"Learn","Connecticut River Academy","=""2456014""","Female",40.1
"Learn","Connecticut River Academy","=""2456014""","Male",31.7
"Learn","Dual Language & Arts Magnet Middle School","=""2455014""","Female","*"
"Learn","Dual Language & Arts Magnet Middle School","=""2455014""","Male","*"
"Learn","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Female",21.0
"Learn","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Male",18.0
"Learn","LEARN ABA Program at Center School","=""2451214""","Female","*"
"Learn","LEARN ABA Program at Center School","=""2451214""","Male","*"
"Learn","LEARN Haynes Elementary Intensive Program","=""2451114""","Female","*"
"Learn","LEARN Haynes Elementary Intensive Program","=""2451114""","Male","*"
"Learn","LEARN Kelly Middle School Intensive Program","=""2450914""","Female","*"
"Learn","LEARN Kelly Middle School Intensive Program","=""2450914""","Male","*"
"Learn","LEARN Ledyard RICHES Program","=""2450714""","Female","*"
"Learn","LEARN Ledyard RICHES Program","=""2450714""","Male","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Female",11.9
"Learn","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Male",4.7
"Learn","Regional Multicultural Magnet School","=""2450114""","Female",4.5
"Learn","Regional Multicultural Magnet School","=""2450114""","Male",5.1
"Learn","The Friendship School","=""2450214""","Female",15.7
"Learn","The Friendship School","=""2450214""","Male",22.4
"Learn","Three Rivers Middle College Magnet School","=""2456214""","Female","*"
"Learn","Three Rivers Middle College Magnet School","=""2456214""","Male",0.0
"Learn","LEARN High School ABA at MS","=""2450614""","Male","*"
"Learn","LEARN SAILS Middle School Program","=""2450814""","Male","*"
"Learn","LEARN SAILS Program at Salem","=""2451014""","Male","*"
"Learn","LEARN STS 18-21 Year Old Program","=""2450414""","Male","*"
"Learn","Learn Pathways Program","=""2450514""","Male","*"
"Lebanon School District","Lebanon Elementary School","=""0710111""","Female",0.0
"Lebanon School District","Lebanon Elementary School","=""0710111""","Male",0.0
"Lebanon School District","Lebanon Middle School","=""0715111""","Female",0.0
"Lebanon School District","Lebanon Middle School","=""0715111""","Male","*"
"Lebanon School District","Lyman Memorial High School","=""0716211""","Female",19.2
"Lebanon School District","Lyman Memorial High School","=""0716211""","Male",20.6
"Ledyard School District","Gales Ferry School","=""0720211""","Female",0.0
"Ledyard School District","Gales Ferry School","=""0720211""","Male",0.0
"Ledyard School District","Gallup Hill School","=""0720411""","Female",0.0
"Ledyard School District","Gallup Hill School","=""0720411""","Male",0.0
"Ledyard School District","Juliet W. Long School","=""0720311""","Female",0.0
"Ledyard School District","Juliet W. Long School","=""0720311""","Male",0.0
"Ledyard School District","Ledyard Center School","=""0720111""","Female",0.0
"Ledyard School District","Ledyard Center School","=""0720111""","Male",0.0
"Ledyard School District","Ledyard High School","=""0726111""","Female",5.9
"Ledyard School District","Ledyard High School","=""0726111""","Male",7.3
"Ledyard School District","Ledyard Middle School","=""0725111""","Female",10.5
"Ledyard School District","Ledyard Middle School","=""0725111""","Male",7.4
"Lisbon School District","Lisbon Central School","=""0730111""","Female",4.9
"Lisbon School District","Lisbon Central School","=""0730111""","Male",7.5
"Litchfield School District","Center School","=""0740211""","Female","*"
"Litchfield School District","Center School","=""0740211""","Male","*"
"Litchfield School District","Litchfield High School","=""0746111""","Female",7.7
"Litchfield School District","Litchfield High School","=""0746111""","Male",9.1
"Litchfield School District","Litchfield Intermediate School","=""0740311""","Female","*"
"Litchfield School District","Litchfield Intermediate School","=""0740311""","Male","*"
"Madison School District","Daniel Hand High School","=""0766111""","Female",1.9
"Madison School District","Daniel Hand High School","=""0766111""","Male",1.9
"Madison School District","Dr. Robert H. Brown Middle School","=""0760611""","Female",4.5
"Madison School District","Dr. Robert H. Brown Middle School","=""0760611""","Male",2.5
