"Chronic Absenteeism, 2012-13"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Mansfield School District","Mansfield Middle School School","=""0785111""","Male",3.8
"Mansfield School District","Southeast Elementary School","=""0780511""","Female",9.4
"Mansfield School District","Southeast Elementary School","=""0780511""","Male",7.3
"Marlborough School District","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Female",3.7
"Marlborough School District","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Male",3.5
"Meriden School District","Nathan Hale School","=""0800711""","Female",11.9
"Meriden School District","Nathan Hale School","=""0800711""","Male",13.0
"Meriden School District","Benjamin Franklin School","=""0800111""","Female",8.6
"Meriden School District","Benjamin Franklin School","=""0800111""","Male",12.0
"Meriden School District","Casimir Pulaski School","=""0801111""","Female",11.0
"Meriden School District","Casimir Pulaski School","=""0801111""","Male",11.2
"Meriden School District","Francis T. Maloney High School","=""0806111""","Female",18.3
"Meriden School District","Francis T. Maloney High School","=""0806111""","Male",16.8
"Meriden School District","Hanover School","=""0800311""","Female",10.8
"Meriden School District","Hanover School","=""0800311""","Male",16.9
"Meriden School District","Israel Putnam School","=""0800411""","Female",12.9
"Meriden School District","Israel Putnam School","=""0800411""","Male",8.5
"Meriden School District","John Barry School","=""0800511""","Female",17.4
"Meriden School District","John Barry School","=""0800511""","Male",17.3
"Meriden School District","Lincoln Middle School","=""0805211""","Female",15.6
"Meriden School District","Lincoln Middle School","=""0805211""","Male",19.6
"Meriden School District","Orville H. Platt High School","=""0806211""","Female",28.2
"Meriden School District","Orville H. Platt High School","=""0806211""","Male",26.8
"Meriden School District","Roger Sherman School","=""0800811""","Female",11.5
"Meriden School District","Roger Sherman School","=""0800811""","Male",8.1
"Meriden School District","Thomas Hooker School","=""0801011""","Female",2.9
"Meriden School District","Thomas Hooker School","=""0801011""","Male",6.9
"Meriden School District","Washington Middle School","=""0805411""","Female",17.5
"Meriden School District","Washington Middle School","=""0805411""","Male",20.9
"Middletown School District","Bielefield School","=""0830211""","Female","*"
"Middletown School District","Bielefield School","=""0830211""","Male","*"
"Middletown School District","Farm Hill School","=""0830511""","Female",11.3
"Middletown School District","Farm Hill School","=""0830511""","Male",13.3
"Middletown School District","Keigwin Middle School","=""0831511""","Female",13.0
"Middletown School District","Keigwin Middle School","=""0831511""","Male",13.0
"Middletown School District","Lawrence School","=""0831311""","Female",8.6
"Middletown School District","Lawrence School","=""0831311""","Male",13.5
"Middletown School District","MacDonough School","=""0830911""","Female",7.1
"Middletown School District","MacDonough School","=""0830911""","Male",9.3
"Middletown School District","Middletown High School","=""0836211""","Female",19.2
"Middletown School District","Middletown High School","=""0836211""","Male",17.5
"Middletown School District","Moody School","=""0831211""","Female","*"
"Middletown School District","Moody School","=""0831211""","Male","*"
"Middletown School District","Snow School","=""0831111""","Female",7.6
"Middletown School District","Snow School","=""0831111""","Male",7.8
"Middletown School District","Spencer School","=""0830111""","Female","*"
"Middletown School District","Spencer School","=""0830111""","Male","*"
"Middletown School District","Transition to Life Center","=""0839111""","Female","*"
"Middletown School District","Transition to Life Center","=""0839111""","Male","*"
"Middletown School District","Wesley School","=""0831411""","Female",4.8
"Middletown School District","Wesley School","=""0831411""","Male",3.7
"Middletown School District","Woodrow Wilson Middle School","=""0835411""","Female",10.2
"Middletown School District","Woodrow Wilson Middle School","=""0835411""","Male",11.0
"Milford School District","Calf Pen Meadow School","=""0840111""","Female","*"
"Milford School District","Calf Pen Meadow School","=""0840111""","Male","*"
"Milford School District","East Shore Middle School","=""0845111""","Female",10.5
"Milford School District","East Shore Middle School","=""0845111""","Male",10.0
"Milford School District","Harborside Middle School","=""0845211""","Female",8.2
"Milford School District","Harborside Middle School","=""0845211""","Male",9.3
"Milford School District","J. F. Kennedy School","=""0841911""","Female",11.5
"Milford School District","J. F. Kennedy School","=""0841911""","Male",13.1
"Milford School District","Jonathan Law High School","=""0846211""","Female",23.2
"Milford School District","Jonathan Law High School","=""0846211""","Male",32.1
"Milford School District","Joseph A. Foran High School","=""0846311""","Female",17.4
"Milford School District","Joseph A. Foran High School","=""0846311""","Male",14.5
"Milford School District","Live Oaks School","=""0841611""","Female",5.7
"Milford School District","Live Oaks School","=""0841611""","Male",3.8
"Milford School District","Mathewson School","=""0841711""","Female",9.9
"Milford School District","Mathewson School","=""0841711""","Male",10.7
"Milford School District","Meadowside School","=""0840711""","Female",5.4
"Milford School District","Meadowside School","=""0840711""","Male",4.0
"Milford School District","Orange Avenue School","=""0840811""","Female",6.7
"Milford School District","Orange Avenue School","=""0840811""","Male",7.2
"Milford School District","Orchard Hills School","=""0841811""","Female",4.7
"Milford School District","Orchard Hills School","=""0841811""","Male",3.8
"Milford School District","Pumpkin Delight School","=""0841011""","Female",3.9
"Milford School District","Pumpkin Delight School","=""0841011""","Male",5.8
"Milford School District","West Shore Middle School","=""0845311""","Female",11.5
"Milford School District","West Shore Middle School","=""0845311""","Male",14.0
"Monroe School District","Fawn Hollow Elementary School","=""0850511""","Female",2.6
"Monroe School District","Fawn Hollow Elementary School","=""0850511""","Male",2.1
"Monroe School District","Jockey Hollow School","=""0855211""","Female",6.4
"Monroe School District","Jockey Hollow School","=""0855211""","Male",6.2
"Monroe School District","Masuk High School","=""0856111""","Female",11.7
"Monroe School District","Masuk High School","=""0856111""","Male",8.1
"Monroe School District","Monroe Elementary School","=""0850111""","Female","*"
"Monroe School District","Monroe Elementary School","=""0850111""","Male","*"
"Monroe School District","Stepney Elementary School","=""0850311""","Female",3.1
"Monroe School District","Stepney Elementary School","=""0850311""","Male",2.4
"Montville School District","Dr. Charles E. Murphy School","=""0860711""","Female","*"
"Montville School District","Dr. Charles E. Murphy School","=""0860711""","Male","*"
"Montville School District","Leonard J. Tyl Middle School","=""0865111""","Female",6.1
"Montville School District","Leonard J. Tyl Middle School","=""0865111""","Male",6.4
"Montville School District","Mohegan School","=""0860111""","Female",6.3
"Montville School District","Mohegan School","=""0860111""","Male",4.2
"Montville School District","Montville High School","=""0866111""","Female",8.6
"Montville School District","Montville High School","=""0866111""","Male",9.2
"Montville School District","Oakdale School","=""0860511""","Female",5.9
"Montville School District","Oakdale School","=""0860511""","Male",4.0
"Montville School District","Palmer Academy","=""0869011""","Female","*"
"Montville School District","Palmer Academy","=""0869011""","Male","*"
"Naugatuck School District","Andrew Avenue School","=""0880811""","Female",9.9
"Naugatuck School District","Andrew Avenue School","=""0880811""","Male",10.2
"Naugatuck School District","City Hill Middle School","=""0885111""","Female",16.0
"Naugatuck School District","City Hill Middle School","=""0885111""","Male",15.4
"Naugatuck School District","Cross Street Intermediate School","=""0880211""","Female",11.9
"Naugatuck School District","Cross Street Intermediate School","=""0880211""","Male",7.2
"Naugatuck School District","Hillside Intermediate School","=""0880411""","Female",17.2
"Naugatuck School District","Hillside Intermediate School","=""0880411""","Male",8.4
"Naugatuck School District","Hop Brook Elementary School","=""0880511""","Female",15.5
"Naugatuck School District","Hop Brook Elementary School","=""0880511""","Male",10.2
"Naugatuck School District","Maple Hill School","=""0880311""","Female","*"
"Naugatuck School District","Maple Hill School","=""0880311""","Male","*"
"Naugatuck School District","Naugatuck High School","=""0886111""","Female",22.3
"Naugatuck School District","Naugatuck High School","=""0886111""","Male",23.4
"Naugatuck School District","Salem School","=""0880611""","Female",6.0
"Naugatuck School District","Salem School","=""0880611""","Male",9.9
"Naugatuck School District","Western School","=""0880711""","Female",9.2
"Naugatuck School District","Western School","=""0880711""","Male",6.3
