"Chronic Absenteeism, 2014-15"
", All Schools, Race/Ethnicity"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Grade   6","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Grade   7",0.0
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Grade   8",0.0
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Hispanic/Latino of any race","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Male","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Non-ELL",3.2
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Non-Special Education","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Not Eligible For Lunch","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","School",3.2
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Special Education","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","White","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Eligible For Reduced Lunch","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","American Indian or Alaska Native","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Asian","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Black or African American","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","ELL","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Eligible For Free Lunch",19.9
"Branford School District","=""0140011""","Branford High School","=""0146111""","Female",13.4
"Branford School District","=""0140011""","Branford High School","=""0146111""","Grade   9",9.2
"Branford School District","=""0140011""","Branford High School","=""0146111""","Grade 10",9.0
"Branford School District","=""0140011""","Branford High School","=""0146111""","Grade 11",13.1
"Branford School District","=""0140011""","Branford High School","=""0146111""","Hispanic/Latino of any race",13.6
"Branford School District","=""0140011""","Branford High School","=""0146111""","Male",14.0
"Branford School District","=""0140011""","Branford High School","=""0146111""","Non-ELL",13.7
"Branford School District","=""0140011""","Branford High School","=""0146111""","Non-Special Education",13.4
"Branford School District","=""0140011""","Branford High School","=""0146111""","Not Eligible For Lunch",13.2
"Branford School District","=""0140011""","Branford High School","=""0146111""","School",13.7
"Branford School District","=""0140011""","Branford High School","=""0146111""","Special Education",15.8
"Branford School District","=""0140011""","Branford High School","=""0146111""","Two or More Races","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","White",14.6
"Branford School District","=""0140011""","Branford High School","=""0146111""","Eligible For Reduced Lunch","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Grade 12",23.2
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Asian","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Black or African American","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Eligible For Free Lunch",58.6
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Female","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Grade   9","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Grade 10","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Grade 11","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Hispanic/Latino of any race","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Male",44.8
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Non-ELL",56.3
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Non-Special Education",57.1
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Not Eligible For Lunch","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","School",56.3
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Special Education","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Two or More Races","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","White",54.5
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Eligible For Reduced Lunch","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Grade 12","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Asian","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Black or African American","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","ELL","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Eligible For Free Lunch",17.3
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Female",8.4
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Grade   5",6.2
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Grade   6",7.9
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Grade   7",8.2
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Grade   8",10.6
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Hispanic/Latino of any race","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Male",8.1
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Non-ELL",8.4
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Non-Special Education",7.5
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Not Eligible For Lunch",5.7
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","School",8.3
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Special Education",12.9
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Two or More Races","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","White",8.9
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Eligible For Reduced Lunch","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Kindergarten","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","American Indian or Alaska Native","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Asian","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Black or African American","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","ELL","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Eligible For Free Lunch","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Female","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Grade   1","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Grade   2","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Grade   3","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Grade   4","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Hispanic/Latino of any race","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Male",4.4
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Non-ELL",3.5
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Non-Special Education",3.3
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Not Eligible For Lunch",3.2
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","School",3.9
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Special Education","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Two or More Races","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","White",3.1
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Eligible For Reduced Lunch","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Kindergarten","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","American Indian or Alaska Native","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Asian","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Black or African American","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","ELL","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Eligible For Free Lunch","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Female","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Grade   1",0.0
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Grade   2",0.0
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Grade   3","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Grade   4","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Hispanic/Latino of any race",0.0
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Male",3.6
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Non-ELL",2.0
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Non-Special Education",2.1
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Not Eligible For Lunch","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","School",2.2
