"Chronic Absenteeism, 2012-13"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"Hartford School District","Fred D. Wish Museum School","=""0642211""","Not Eligible For Lunch","*"
"Hartford School District","Global Communications Academy","=""0643611""","Eligible For Free Lunch",20.3
"Hartford School District","Great Path Academy High School at MCC","=""0647911""","Eligible For Free Lunch",23.0
"Hartford School District","Great Path Academy High School at MCC","=""0647911""","Eligible For Reduced Lunch","*"
"Hartford School District","Great Path Academy High School at MCC","=""0647911""","Not Eligible For Lunch","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","=""0647211""","Eligible For Free Lunch","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","=""0647211""","Not Eligible For Lunch","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","=""0647511""","Eligible For Free Lunch",62.6
"Hartford School District","HPHS Law and Government Academy","=""0647411""","Eligible For Free Lunch","*"
"Hartford School District","HPHS Law and Government Academy","=""0647411""","Not Eligible For Lunch","*"
"Hartford School District","Hartford Magnet Trinity College Academy","=""0645411""","Eligible For Free Lunch",6.9
"Hartford School District","Hartford Magnet Trinity College Academy","=""0645411""","Eligible For Reduced Lunch","*"
"Hartford School District","Hartford Magnet Trinity College Academy","=""0645411""","Not Eligible For Lunch","*"
"Hartford School District","Hartford Transitional Learning Academy (Elementary)","=""0649011""","Eligible For Free Lunch","*"
"Hartford School District","Hartford Transitional Learning Academy (Elementary)","=""0649011""","Eligible For Reduced Lunch","*"
"Hartford School District","Hartford Transitional Learning Academy (Elementary)","=""0649011""","Not Eligible For Lunch","*"
"Hartford School District","High School Inc.","=""0647611""","Eligible For Free Lunch",55.5
"Hartford School District","High School Inc.","=""0647611""","Eligible For Reduced Lunch","*"
"Hartford School District","High School Inc.","=""0647611""","Not Eligible For Lunch","*"
"Hartford School District","Journalism and Media Academy Magnet School","=""0647711""","Eligible For Free Lunch",64.5
"Hartford School District","Kennelly School","=""0641011""","Eligible For Free Lunch",21.3
"Hartford School District","M. D. Fox Elementary School","=""0640811""","Eligible For Free Lunch",23.5
"Hartford School District","M. L. King School","=""0641611""","Eligible For Free Lunch",21.6
"Hartford School District","McDonough Expeditionary Learning School","=""0641211""","Eligible For Free Lunch",44.1
"Hartford School District","Milner Elementary School","=""0641911""","Eligible For Free Lunch","*"
"Hartford School District","Milner Elementary School","=""0641911""","Not Eligible For Lunch","*"
"Hartford School District","Montessori Magnet School at Annie Fisher","=""0643711""","Eligible For Free Lunch","*"
"Hartford School District","Montessori Magnet School at Annie Fisher","=""0643711""","Eligible For Reduced Lunch","*"
"Hartford School District","Montessori Magnet School at Annie Fisher","=""0643711""","Not Eligible For Lunch",7.9
"Hartford School District","Noah Webster Micro Society School","=""0642011""","Eligible For Free Lunch",12.8
"Hartford School District","Noah Webster Micro Society School","=""0642011""","Eligible For Reduced Lunch","*"
"Hartford School District","Noah Webster Micro Society School","=""0642011""","Not Eligible For Lunch","*"
"Hartford School District","OPPortunity High School","=""0647811""","Eligible For Free Lunch","*"
"Hartford School District","OPPortunity High School","=""0647811""","Not Eligible For Lunch","*"
"Hartford School District","Parkville Community School","=""0641511""","Eligible For Free Lunch",18.9
"Hartford School District","Pathways Academy of Technology and Design","=""0646611""","Eligible For Free Lunch","*"
"Hartford School District","Pathways Academy of Technology and Design","=""0646611""","Eligible For Reduced Lunch","*"
"Hartford School District","Pathways Academy of Technology and Design","=""0646611""","Not Eligible For Lunch",13.3
"Hartford School District","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Eligible For Free Lunch",9.4
"Hartford School District","Renzulli Academy","=""0644011""","Eligible For Free Lunch",15.6
"Hartford School District","Renzulli Academy","=""0644011""","Eligible For Reduced Lunch","*"
"Hartford School District","Renzulli Academy","=""0644011""","Not Eligible For Lunch","*"
"Hartford School District","SAND School","=""0640111""","Eligible For Free Lunch","*"
"Hartford School District","SAND School","=""0640111""","Not Eligible For Lunch","*"
"Hartford School District","STEM Magnet School at Annie Fisher","=""0642511""","Eligible For Free Lunch","*"
"Hartford School District","STEM Magnet School at Annie Fisher","=""0642511""","Eligible For Reduced Lunch","*"
"Hartford School District","STEM Magnet School at Annie Fisher","=""0642511""","Not Eligible For Lunch",3.4
"Hartford School District","STEM Magnet School at Dwight","=""0643811""","Eligible For Free Lunch","*"
"Hartford School District","STEM Magnet School at Dwight","=""0643811""","Eligible For Reduced Lunch","*"
"Hartford School District","STEM Magnet School at Dwight","=""0643811""","Not Eligible For Lunch","*"
"Hartford School District","Sanchez School","=""0643011""","Eligible For Free Lunch",27.4
"Hartford School District","Sarah J. Rawson Elementary School","=""0641711""","Eligible For Free Lunch",14.3
"Hartford School District","Simpson-Waverly School","=""0642611""","Eligible For Free Lunch",29.1
"Hartford School District","Sports and Medical Sciences Academy","=""0646511""","Eligible For Free Lunch",15.9
"Hartford School District","University High of Science and Engineering","=""0646711""","Eligible For Free Lunch",14.1
"Hartford School District","University High of Science and Engineering","=""0646711""","Eligible For Reduced Lunch",17.6
"Hartford School District","University High of Science and Engineering","=""0646711""","Not Eligible For Lunch",8.5
"Hartford School District","West Middle School","=""0642111""","Eligible For Free Lunch",19.8
"Hartland School District","Hartland School","=""0650111""","Eligible For Free Lunch","*"
"Hartland School District","Hartland School","=""0650111""","Eligible For Reduced Lunch","*"
"Hartland School District","Hartland School","=""0650111""","Not Eligible For Lunch","*"
"Hebron School District","Gilead Hill School","=""0670211""","Eligible For Free Lunch","*"
"Hebron School District","Gilead Hill School","=""0670211""","Eligible For Reduced Lunch","*"
"Hebron School District","Gilead Hill School","=""0670211""","Not Eligible For Lunch",3.1
"Hebron School District","Hebron Elementary School","=""0670111""","Eligible For Free Lunch","*"
"Hebron School District","Hebron Elementary School","=""0670111""","Eligible For Reduced Lunch","*"
"Hebron School District","Hebron Elementary School","=""0670111""","Not Eligible For Lunch",2.9
"Highville Charter School District","Highville Charter School","=""2860113""","Eligible For Free Lunch",6.0
"Highville Charter School District","Highville Charter School","=""2860113""","Eligible For Reduced Lunch","*"
"Highville Charter School District","Highville Charter School","=""2860113""","Not Eligible For Lunch","*"
"Integrated Day Charter School District","Integrated Day Charter School","=""2640113""","Eligible For Free Lunch",18.8
"Integrated Day Charter School District","Integrated Day Charter School","=""2640113""","Eligible For Reduced Lunch","*"
"Integrated Day Charter School District","Integrated Day Charter School","=""2640113""","Not Eligible For Lunch","*"
"Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","=""2655113""","Eligible For Free Lunch",13.0
"Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","=""2655113""","Eligible For Reduced Lunch","*"
"Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","=""2655113""","Not Eligible For Lunch","*"
"Jumoke Academy District","Jumoke Academy","=""2610113""","Eligible For Free Lunch","*"
"Jumoke Academy District","Jumoke Academy","=""2610113""","Eligible For Reduced Lunch","*"
"Jumoke Academy District","Jumoke Academy","=""2610113""","Not Eligible For Lunch",5.9
"Kent School District","Kent Center School","=""0680111""","Eligible For Free Lunch","*"
"Kent School District","Kent Center School","=""0680111""","Eligible For Reduced Lunch","*"
"Kent School District","Kent Center School","=""0680111""","Not Eligible For Lunch","*"
"Killingly School District","Killingly Central School","=""0690111""","Eligible For Free Lunch","*"
"Killingly School District","Killingly Central School","=""0690111""","Eligible For Reduced Lunch","*"
"Killingly School District","Killingly Central School","=""0690111""","Not Eligible For Lunch",15.5
"Killingly School District","Killingly High School","=""0696111""","Eligible For Free Lunch",32.5
"Killingly School District","Killingly High School","=""0696111""","Eligible For Reduced Lunch",28.9
"Killingly School District","Killingly High School","=""0696111""","Not Eligible For Lunch",16.7
"Killingly School District","Killingly Intermediate School","=""0695211""","Eligible For Free Lunch",20.7
"Killingly School District","Killingly Intermediate School","=""0695211""","Eligible For Reduced Lunch","*"
"Killingly School District","Killingly Intermediate School","=""0695211""","Not Eligible For Lunch","*"
"Killingly School District","Killingly Memorial School","=""0690311""","Eligible For Free Lunch",16.8
"Killingly School District","Killingly Memorial School","=""0690311""","Eligible For Reduced Lunch","*"
"Killingly School District","Killingly Memorial School","=""0690311""","Not Eligible For Lunch","*"
"Learn","Connecticut River Academy","=""2456014""","Eligible For Free Lunch",47.2
"Learn","Connecticut River Academy","=""2456014""","Eligible For Reduced Lunch",28.2
"Learn","Connecticut River Academy","=""2456014""","Not Eligible For Lunch",32.1
"Learn","Dual Language & Arts Magnet Middle School","=""2455014""","Eligible For Free Lunch",14.0
"Learn","Dual Language & Arts Magnet Middle School","=""2455014""","Eligible For Reduced Lunch","*"
"Learn","Dual Language & Arts Magnet Middle School","=""2455014""","Not Eligible For Lunch","*"
"Learn","Learn Special Education","=""2459014""","Eligible For Free Lunch","*"
"Learn","Learn Special Education","=""2459014""","Not Eligible For Lunch","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Eligible For Free Lunch","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Eligible For Reduced Lunch","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Not Eligible For Lunch",8.1
"Learn","Regional Multicultural Magnet School","=""2450114""","Eligible For Free Lunch",46.8
"Learn","Regional Multicultural Magnet School","=""2450114""","Eligible For Reduced Lunch",32.6
