"Chronic Absenteeism, 2015-16"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Ledyard School District","Ledyard High School","=""0726111""","Female",12.1
"Ledyard School District","Ledyard High School","=""0726111""","Male",12.8
"Ledyard School District","Ledyard Middle School","=""0725111""","Female",4.1
"Ledyard School District","Ledyard Middle School","=""0725111""","Male",4.0
"Lisbon School District","Lisbon Central School","=""0730111""","Female",4.0
"Lisbon School District","Lisbon Central School","=""0730111""","Male",5.6
"Litchfield School District","Center School","=""0740211""","Female",12.7
"Litchfield School District","Center School","=""0740211""","Male",15.9
"Litchfield School District","Litchfield High School","=""0746111""","Female",8.5
"Litchfield School District","Litchfield High School","=""0746111""","Male",13.9
"Litchfield School District","Litchfield Intermediate School","=""0740311""","Female","*"
"Litchfield School District","Litchfield Intermediate School","=""0740311""","Male","*"
"Litchfield School District","Litchfield Middle School","=""0746011""","Female","*"
"Litchfield School District","Litchfield Middle School","=""0746011""","Male","*"
"Madison School District","Daniel Hand High School","=""0766111""","Female",1.1
"Madison School District","Daniel Hand High School","=""0766111""","Male",1.5
"Madison School District","Dr. Robert H. Brown Middle School","=""0760611""","Female","*"
"Madison School District","Dr. Robert H. Brown Middle School","=""0760611""","Male","*"
"Madison School District","Island Avenue Elementary School","=""0760211""","Female",0.0
"Madison School District","Island Avenue Elementary School","=""0760211""","Male",0.0
"Madison School District","J. Milton Jeffrey Elementary School","=""0760111""","Female","*"
"Madison School District","J. Milton Jeffrey Elementary School","=""0760111""","Male","*"
"Madison School District","Kathleen H. Ryerson Elementary School","=""0760311""","Female","*"
"Madison School District","Kathleen H. Ryerson Elementary School","=""0760311""","Male","*"
"Madison School District","Walter C. Polson Upper Middle School","=""0765211""","Female",4.7
"Madison School District","Walter C. Polson Upper Middle School","=""0765211""","Male",2.5
"Manchester School District","Bentley Alternative Education Program","=""0770211""","Female",63.0
"Manchester School District","Bentley Alternative Education Program","=""0770211""","Male",61.3
"Manchester School District","Bowers School","=""0770111""","Female",7.3
"Manchester School District","Bowers School","=""0770111""","Male",6.3
"Manchester School District","Buckley School","=""0770311""","Female",9.0
"Manchester School District","Buckley School","=""0770311""","Male",9.0
"Manchester School District","Elementary Site 2","=""0771111""","Female","*"
"Manchester School District","Elementary Site 2","=""0771111""","Male","*"
"Manchester School District","Elisabeth M. Bennet Academy","=""0771711""","Female",13.8
"Manchester School District","Elisabeth M. Bennet Academy","=""0771711""","Male",12.1
"Manchester School District","Highland Park School","=""0770411""","Female",8.0
"Manchester School District","Highland Park School","=""0770411""","Male",6.2
"Manchester School District","Illing Middle School","=""0775311""","Female",11.9
"Manchester School District","Illing Middle School","=""0775311""","Male",10.8
"Manchester School District","Keeney School","=""0770611""","Female",8.8
"Manchester School District","Keeney School","=""0770611""","Male",7.5
"Manchester School District","Manchester High School","=""0776111""","Female",25.1
"Manchester School District","Manchester High School","=""0776111""","Male",23.5
"Manchester School District","Manchester Regional Academy","=""0779011""","Female","*"
"Manchester School District","Manchester Regional Academy","=""0779011""","Male","*"
"Manchester School District","Manchester Transition Center","=""0779111""","Female","*"
"Manchester School District","Manchester Transition Center","=""0779111""","Male","*"
"Manchester School District","Martin School","=""0771611""","Female",4.2
"Manchester School District","Martin School","=""0771611""","Male",6.9
"Manchester School District","New Horizons","=""0770711""","Female","*"
"Manchester School District","New Horizons","=""0770711""","Male","*"
"Manchester School District","Robertson School","=""0771011""","Female",4.0
"Manchester School District","Robertson School","=""0771011""","Male",4.8
"Manchester School District","Verplanck School","=""0771211""","Female",11.8
"Manchester School District","Verplanck School","=""0771211""","Male",7.4
"Manchester School District","Waddell School","=""0771311""","Female",6.8
"Manchester School District","Waddell School","=""0771311""","Male",9.8
"Manchester School District","Washington School","=""0771411""","Female",14.5
"Manchester School District","Washington School","=""0771411""","Male",14.6
"Mansfield School District","Annie E. Vinton School","=""0780411""","Female",5.9
"Mansfield School District","Annie E. Vinton School","=""0780411""","Male",4.7
"Mansfield School District","Dorothy C. Goodwin School","=""0780211""","Female","*"
"Mansfield School District","Dorothy C. Goodwin School","=""0780211""","Male","*"
"Mansfield School District","Mansfield Middle School School","=""0785111""","Female",3.7
"Mansfield School District","Mansfield Middle School School","=""0785111""","Male",4.9
"Mansfield School District","Southeast Elementary School","=""0780511""","Female",6.3
"Mansfield School District","Southeast Elementary School","=""0780511""","Male",8.7
"Marlborough School District","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Female",3.3
"Marlborough School District","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Male",3.8
"Meriden School District","Nathan Hale School","=""0800711""","Female",7.4
"Meriden School District","Nathan Hale School","=""0800711""","Male",7.8
"Meriden School District","Benjamin Franklin School","=""0800111""","Female",5.3
"Meriden School District","Benjamin Franklin School","=""0800111""","Male",8.1
"Meriden School District","Casimir Pulaski School","=""0801111""","Female",5.9
"Meriden School District","Casimir Pulaski School","=""0801111""","Male",6.7
"Meriden School District","Community Classroom Collaborative-Meriden School District","=""0800211""","Female","*"
"Meriden School District","Community Classroom Collaborative-Meriden School District","=""0800211""","Male","*"
"Meriden School District","Francis T. Maloney High School","=""0806111""","Female",18.5
"Meriden School District","Francis T. Maloney High School","=""0806111""","Male",13.9
"Meriden School District","Hanover School","=""0800311""","Female",4.9
"Meriden School District","Hanover School","=""0800311""","Male",7.1
"Meriden School District","Israel Putnam School","=""0800411""","Female",9.2
"Meriden School District","Israel Putnam School","=""0800411""","Male",9.1
"Meriden School District","John Barry School","=""0800511""","Female",9.7
"Meriden School District","John Barry School","=""0800511""","Male",8.7
"Meriden School District","Lincoln Middle School","=""0805211""","Female",12.6
"Meriden School District","Lincoln Middle School","=""0805211""","Male",10.5
"Meriden School District","Orville H. Platt High School","=""0806211""","Female",19.0
"Meriden School District","Orville H. Platt High School","=""0806211""","Male",19.1
"Meriden School District","Roger Sherman School","=""0800811""","Female",11.6
"Meriden School District","Roger Sherman School","=""0800811""","Male",14.1
"Meriden School District","STARS-Meriden School District","=""0800611""","Female","*"
"Meriden School District","STARS-Meriden School District","=""0800611""","Male","*"
"Meriden School District","STEP-Meriden School District","=""0800911""","Female","*"
"Meriden School District","STEP-Meriden School District","=""0800911""","Male","*"
"Meriden School District","Steps-Meriden School District","=""0801211""","Female","*"
"Meriden School District","Steps-Meriden School District","=""0801211""","Male","*"
"Meriden School District","Success Academy","=""0801411""","Female","*"
"Meriden School District","Success Academy","=""0801411""","Male","*"
"Meriden School District","Thomas Hooker School","=""0801011""","Female",3.8
"Meriden School District","Thomas Hooker School","=""0801011""","Male",5.0
"Meriden School District","Venture Academy-Meriden School District","=""0801311""","Female","*"
"Meriden School District","Venture Academy-Meriden School District","=""0801311""","Male","*"
"Meriden School District","Washington Middle School","=""0805411""","Female",15.6
"Meriden School District","Washington Middle School","=""0805411""","Male",17.8
"Middletown School District","Bielefield School","=""0830211""","Female","*"
"Middletown School District","Bielefield School","=""0830211""","Male","*"
"Middletown School District","Evening Program - MHS","=""0831611""","Female","*"
"Middletown School District","Evening Program - MHS","=""0831611""","Male","*"
"Middletown School District","Farm Hill School","=""0830511""","Female","*"
"Middletown School District","Farm Hill School","=""0830511""","Male","*"
"Middletown School District","ICM - Spencer","=""0832011""","Female","*"
"Middletown School District","ICM - Spencer","=""0832011""","Male","*"
"Middletown School District","ICM - Wesley","=""0830811""","Female","*"
"Middletown School District","ICM - Wesley","=""0830811""","Male","*"
"Middletown School District","ICM- Woodrow Wilson Middle School","=""0830411""","Female","*"
"Middletown School District","ICM- Woodrow Wilson Middle School","=""0830411""","Male","*"
"Middletown School District","Keigwin Middle School","=""0831511""","Female",9.9
