"Chronic Absenteeism, 2014-15"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"Groton School District","Claude Chester School","=""0590311""","Not Eligible For Lunch","*"
"Groton School District","Claude Chester School","=""0590311""","Eligible For Reduced Lunch","*"
"Groton School District","Mary Morrisson School","=""0591711""","Eligible For Free Lunch","*"
"Groton School District","Mary Morrisson School","=""0591711""","Not Eligible For Lunch",10.4
"Groton School District","Mary Morrisson School","=""0591711""","Eligible For Reduced Lunch","*"
"Groton School District","New Beginnings Alternative Program","=""0590211""","Eligible For Free Lunch","*"
"Groton School District","New Beginnings Alternative Program","=""0590211""","Not Eligible For Lunch","*"
"Groton School District","Northeast Academy Elementary School","=""0591911""","Eligible For Free Lunch","*"
"Groton School District","Northeast Academy Elementary School","=""0591911""","Not Eligible For Lunch","*"
"Groton School District","Northeast Academy Elementary School","=""0591911""","Eligible For Reduced Lunch","*"
"Groton School District","Pleasant Valley School","=""0591211""","Eligible For Free Lunch",10.6
"Groton School District","Pleasant Valley School","=""0591211""","Not Eligible For Lunch",9.2
"Groton School District","Pleasant Valley School","=""0591211""","Eligible For Reduced Lunch","*"
"Groton School District","Robert E. Fitch High School","=""0596111""","Eligible For Free Lunch",29.7
"Groton School District","Robert E. Fitch High School","=""0596111""","Not Eligible For Lunch",14.0
"Groton School District","Robert E. Fitch High School","=""0596111""","Eligible For Reduced Lunch",23.3
"Groton School District","S. B. Butler School","=""0590111""","Eligible For Free Lunch","*"
"Groton School District","S. B. Butler School","=""0590111""","Not Eligible For Lunch","*"
"Groton School District","S. B. Butler School","=""0590111""","Eligible For Reduced Lunch","*"
"Groton School District","Virtual Learning Academy","=""0590611""","Eligible For Free Lunch","*"
"Groton School District","West Side Middle School","=""0595211""","Eligible For Free Lunch",16.9
"Groton School District","West Side Middle School","=""0595211""","Not Eligible For Lunch",6.3
"Groton School District","West Side Middle School","=""0595211""","Eligible For Reduced Lunch","*"
"Guilford School District","A. Baldwin Middle School","=""0600711""","Eligible For Free Lunch","*"
"Guilford School District","A. Baldwin Middle School","=""0600711""","Not Eligible For Lunch","*"
"Guilford School District","A. Baldwin Middle School","=""0600711""","Eligible For Reduced Lunch","*"
"Guilford School District","A. W. Cox School","=""0600611""","Eligible For Free Lunch","*"
"Guilford School District","A. W. Cox School","=""0600611""","Not Eligible For Lunch",2.1
"Guilford School District","A. W. Cox School","=""0600611""","Eligible For Reduced Lunch","*"
"Guilford School District","Calvin Leete School","=""0600411""","Eligible For Free Lunch","*"
"Guilford School District","Calvin Leete School","=""0600411""","Not Eligible For Lunch","*"
"Guilford School District","Calvin Leete School","=""0600411""","Eligible For Reduced Lunch","*"
"Guilford School District","E. C. Adams Middle School","=""0605111""","Eligible For Free Lunch","*"
"Guilford School District","E. C. Adams Middle School","=""0605111""","Not Eligible For Lunch",4.9
"Guilford School District","E. C. Adams Middle School","=""0605111""","Eligible For Reduced Lunch","*"
"Guilford School District","Guilford High School","=""0606111""","Eligible For Free Lunch","*"
"Guilford School District","Guilford High School","=""0606111""","Not Eligible For Lunch",6.1
"Guilford School District","Guilford High School","=""0606111""","Eligible For Reduced Lunch","*"
"Guilford School District","Guilford Lakes School","=""0600211""","Eligible For Free Lunch","*"
"Guilford School District","Guilford Lakes School","=""0600211""","Not Eligible For Lunch","*"
"Guilford School District","Guilford Lakes School","=""0600211""","Eligible For Reduced Lunch","*"
"Guilford School District","Melissa Jones School","=""0600311""","Eligible For Free Lunch","*"
"Guilford School District","Melissa Jones School","=""0600311""","Not Eligible For Lunch","*"
"Guilford School District","Melissa Jones School","=""0600311""","Eligible For Reduced Lunch","*"
"Hamden School District","Alice Peck Learning Center","=""0628011""","Eligible For Free Lunch","*"
"Hamden School District","Alice Peck Learning Center","=""0628011""","Not Eligible For Lunch","*"
"Hamden School District","Alice Peck Learning Center","=""0628011""","Eligible For Reduced Lunch","*"
"Hamden School District","Bear Path School","=""0621211""","Eligible For Free Lunch","*"
"Hamden School District","Bear Path School","=""0621211""","Not Eligible For Lunch",2.2
"Hamden School District","Bear Path School","=""0621211""","Eligible For Reduced Lunch","*"
"Hamden School District","Church Street School","=""0620211""","Eligible For Free Lunch",14.9
"Hamden School District","Church Street School","=""0620211""","Not Eligible For Lunch","*"
"Hamden School District","Church Street School","=""0620211""","Eligible For Reduced Lunch","*"
"Hamden School District","Dunbar Hill School","=""0620311""","Eligible For Free Lunch",12.7
"Hamden School District","Dunbar Hill School","=""0620311""","Not Eligible For Lunch","*"
"Hamden School District","Dunbar Hill School","=""0620311""","Eligible For Reduced Lunch","*"
"Hamden School District","Hamden Collaborative Learning Center","=""0620511""","Eligible For Free Lunch",78.7
"Hamden School District","Hamden Collaborative Learning Center","=""0620511""","Not Eligible For Lunch","*"
"Hamden School District","Hamden Collaborative Learning Center","=""0620511""","Eligible For Reduced Lunch","*"
"Hamden School District","Hamden High School","=""0626111""","Eligible For Free Lunch",37.7
"Hamden School District","Hamden High School","=""0626111""","Not Eligible For Lunch",17.0
"Hamden School District","Hamden High School","=""0626111""","Eligible For Reduced Lunch",22.7
"Hamden School District","Hamden Middle School","=""0625211""","Eligible For Free Lunch",22.8
"Hamden School District","Hamden Middle School","=""0625211""","Not Eligible For Lunch",7.0
"Hamden School District","Hamden Middle School","=""0625211""","Eligible For Reduced Lunch",12.7
"Hamden School District","Helen Street School","=""0620411""","Eligible For Free Lunch",18.1
"Hamden School District","Helen Street School","=""0620411""","Not Eligible For Lunch","*"
"Hamden School District","Helen Street School","=""0620411""","Eligible For Reduced Lunch","*"
"Hamden School District","Ridge Hill School","=""0621111""","Eligible For Free Lunch",21.6
"Hamden School District","Ridge Hill School","=""0621111""","Not Eligible For Lunch","*"
"Hamden School District","Ridge Hill School","=""0621111""","Eligible For Reduced Lunch","*"
"Hamden School District","Shepherd Glen School","=""0620111""","Eligible For Free Lunch",13.8
"Hamden School District","Shepherd Glen School","=""0620111""","Not Eligible For Lunch","*"
"Hamden School District","Shepherd Glen School","=""0620111""","Eligible For Reduced Lunch","*"
"Hamden School District","Spring Glen School","=""0621011""","Eligible For Free Lunch","*"
"Hamden School District","Spring Glen School","=""0621011""","Not Eligible For Lunch","*"
"Hamden School District","Spring Glen School","=""0621011""","Eligible For Reduced Lunch","*"
"Hamden School District","West Woods School","=""0621411""","Eligible For Free Lunch","*"
"Hamden School District","West Woods School","=""0621411""","Not Eligible For Lunch","*"
"Hamden School District","West Woods School","=""0621411""","Eligible For Reduced Lunch","*"
"Hampton School District","Hampton Elementary School","=""0630111""","Eligible For Free Lunch","*"
"Hampton School District","Hampton Elementary School","=""0630111""","Not Eligible For Lunch","*"
"Hampton School District","Hampton Elementary School","=""0630111""","Eligible For Reduced Lunch","*"
"Hartford School District","Asian Studies Academy at Bellizzi School","=""0640711""","Eligible For Free Lunch",39.6
"Hartford School District","Asian Studies Academy at Bellizzi School","=""0640711""","Not Eligible For Lunch",47.8
"Hartford School District","Autism Program - Clark School","=""0644511""","Eligible For Free Lunch","*"
"Hartford School District","Autism Program - Environmental Sciences Magnet School at Mary M Hooker","=""0644311""","Eligible For Free Lunch","*"
"Hartford School District","Autism Program - Fred D. Wish Museum School","=""0644211""","Eligible For Free Lunch",39.1
"Hartford School District","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Eligible For Free Lunch","*"
"Hartford School District","Batchelder School","=""0640411""","Eligible For Free Lunch","*"
"Hartford School District","Batchelder School","=""0640411""","Not Eligible For Lunch","*"
"Hartford School District","Betances Early Reading Lab Magnet School","=""0642811""","Eligible For Free Lunch",16.7
"Hartford School District","Betances Early Reading Lab Magnet School","=""0642811""","Not Eligible For Lunch","*"
"Hartford School District","Betances Early Reading Lab Magnet School","=""0642811""","Eligible For Reduced Lunch","*"
"Hartford School District","Breakthrough II Magnet School","=""0643511""","Eligible For Free Lunch",12.1
"Hartford School District","Breakthrough II Magnet School","=""0643511""","Not Eligible For Lunch","*"
"Hartford School District","Breakthrough II Magnet School","=""0643511""","Eligible For Reduced Lunch","*"
"Hartford School District","Breakthrough Magnet School","=""0643311""","Eligible For Free Lunch",12.1
"Hartford School District","Breakthrough Magnet School","=""0643311""","Not Eligible For Lunch","*"
"Hartford School District","Breakthrough Magnet School","=""0643311""","Eligible For Reduced Lunch","*"
"Hartford School District","Bulkeley High School Lower School","=""0646111""","Eligible For Free Lunch",55.3
"Hartford School District","Bulkeley High School Lower School","=""0646111""","Not Eligible For Lunch","*"
"Hartford School District","Bulkeley High School Lower School","=""0646111""","Eligible For Reduced Lunch","*"
"Hartford School District","Bulkeley High School Upper School","=""0647111""","Eligible For Free Lunch","*"
"Hartford School District","Bulkeley High School Upper School","=""0647111""","Not Eligible For Lunch","*"
"Hartford School District","Burns Latino Studies Academy","=""0640611""","Eligible For Free Lunch",34.5
"Hartford School District","Burns Latino Studies Academy","=""0640611""","Not Eligible For Lunch",36.0
"Hartford School District","Burr School","=""0642311""","Eligible For Free Lunch",25.4
"Hartford School District","Burr School","=""0642311""","Not Eligible For Lunch",21.6
"Hartford School District","Capital Community College Magnet Academy","=""0643911""","Eligible For Free Lunch",26.9
"Hartford School District","Capital Community College Magnet Academy","=""0643911""","Not Eligible For Lunch","*"
"Hartford School District","Capital Community College Magnet Academy","=""0643911""","Eligible For Reduced Lunch","*"
