"Chronic Absenteeism, 2011-12"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"Groton School District","Mary Morrisson School","=""0591711""","Eligible For Free Lunch","*"
"Groton School District","Mary Morrisson School","=""0591711""","Eligible For Reduced Lunch","*"
"Groton School District","Mary Morrisson School","=""0591711""","Not Eligible For Lunch",9.7
"Groton School District","Northeast Academy Elementary School","=""0591911""","Eligible For Free Lunch","*"
"Groton School District","Northeast Academy Elementary School","=""0591911""","Eligible For Reduced Lunch","*"
"Groton School District","Northeast Academy Elementary School","=""0591911""","Not Eligible For Lunch",2.6
"Groton School District","Pleasant Valley School","=""0591211""","Eligible For Free Lunch",13.7
"Groton School District","Pleasant Valley School","=""0591211""","Eligible For Reduced Lunch","*"
"Groton School District","Pleasant Valley School","=""0591211""","Not Eligible For Lunch",9.1
"Groton School District","Robert E. Fitch High School","=""0596111""","Eligible For Free Lunch",41.5
"Groton School District","Robert E. Fitch High School","=""0596111""","Eligible For Reduced Lunch",24.3
"Groton School District","Robert E. Fitch High School","=""0596111""","Not Eligible For Lunch",18.7
"Groton School District","S. B. Butler School","=""0590111""","Eligible For Free Lunch","*"
"Groton School District","S. B. Butler School","=""0590111""","Eligible For Reduced Lunch","*"
"Groton School District","S. B. Butler School","=""0590111""","Not Eligible For Lunch","*"
"Groton School District","West Side Middle School","=""0595211""","Eligible For Free Lunch",19.3
"Groton School District","West Side Middle School","=""0595211""","Eligible For Reduced Lunch",0.0
"Groton School District","West Side Middle School","=""0595211""","Not Eligible For Lunch","*"
"Guilford School District","A. Baldwin Middle School","=""0600711""","Eligible For Free Lunch","*"
"Guilford School District","A. Baldwin Middle School","=""0600711""","Eligible For Reduced Lunch","*"
"Guilford School District","A. Baldwin Middle School","=""0600711""","Not Eligible For Lunch","*"
"Guilford School District","A. W. Cox School","=""0600611""","Eligible For Free Lunch","*"
"Guilford School District","A. W. Cox School","=""0600611""","Eligible For Reduced Lunch","*"
"Guilford School District","A. W. Cox School","=""0600611""","Not Eligible For Lunch",2.0
"Guilford School District","Calvin Leete School","=""0600411""","Eligible For Free Lunch","*"
"Guilford School District","Calvin Leete School","=""0600411""","Eligible For Reduced Lunch","*"
"Guilford School District","Calvin Leete School","=""0600411""","Not Eligible For Lunch","*"
"Guilford School District","E. C. Adams Middle School","=""0605111""","Eligible For Free Lunch","*"
"Guilford School District","E. C. Adams Middle School","=""0605111""","Eligible For Reduced Lunch","*"
"Guilford School District","E. C. Adams Middle School","=""0605111""","Not Eligible For Lunch",7.1
"Guilford School District","Guilford High School","=""0606111""","Eligible For Free Lunch",21.3
"Guilford School District","Guilford High School","=""0606111""","Eligible For Reduced Lunch",20.0
"Guilford School District","Guilford High School","=""0606111""","Not Eligible For Lunch",8.7
"Guilford School District","Guilford Lakes School","=""0600211""","Eligible For Free Lunch","*"
"Guilford School District","Guilford Lakes School","=""0600211""","Eligible For Reduced Lunch","*"
"Guilford School District","Guilford Lakes School","=""0600211""","Not Eligible For Lunch","*"
"Guilford School District","Melissa Jones School","=""0600311""","Eligible For Free Lunch","*"
"Guilford School District","Melissa Jones School","=""0600311""","Eligible For Reduced Lunch","*"
"Guilford School District","Melissa Jones School","=""0600311""","Not Eligible For Lunch",3.0
"Hamden School District","Bear Path School","=""0621211""","Eligible For Free Lunch","*"
"Hamden School District","Bear Path School","=""0621211""","Eligible For Reduced Lunch","*"
"Hamden School District","Bear Path School","=""0621211""","Not Eligible For Lunch",3.7
"Hamden School District","Church Street School","=""0620211""","Eligible For Free Lunch",18.4
"Hamden School District","Church Street School","=""0620211""","Eligible For Reduced Lunch","*"
"Hamden School District","Church Street School","=""0620211""","Not Eligible For Lunch","*"
"Hamden School District","Dunbar Hill School","=""0620311""","Eligible For Free Lunch",15.5
"Hamden School District","Dunbar Hill School","=""0620311""","Eligible For Reduced Lunch","*"
"Hamden School District","Dunbar Hill School","=""0620311""","Not Eligible For Lunch","*"
"Hamden School District","Hamden High School","=""0626111""","Eligible For Free Lunch",30.6
"Hamden School District","Hamden High School","=""0626111""","Eligible For Reduced Lunch",18.6
"Hamden School District","Hamden High School","=""0626111""","Not Eligible For Lunch",14.8
"Hamden School District","Hamden Middle School","=""0625211""","Eligible For Free Lunch",23.7
"Hamden School District","Hamden Middle School","=""0625211""","Eligible For Reduced Lunch",18.5
"Hamden School District","Hamden Middle School","=""0625211""","Not Eligible For Lunch",9.9
"Hamden School District","Helen Street School","=""0620411""","Eligible For Free Lunch",12.2
"Hamden School District","Helen Street School","=""0620411""","Eligible For Reduced Lunch","*"
"Hamden School District","Helen Street School","=""0620411""","Not Eligible For Lunch","*"
"Hamden School District","Ridge Hill School","=""0621111""","Eligible For Free Lunch",21.6
"Hamden School District","Ridge Hill School","=""0621111""","Eligible For Reduced Lunch","*"
"Hamden School District","Ridge Hill School","=""0621111""","Not Eligible For Lunch","*"
"Hamden School District","Shepherd Glen School","=""0620111""","Eligible For Free Lunch",12.2
"Hamden School District","Shepherd Glen School","=""0620111""","Not Eligible For Lunch",9.0
"Hamden School District","Spring Glen School","=""0621011""","Eligible For Free Lunch","*"
"Hamden School District","Spring Glen School","=""0621011""","Eligible For Reduced Lunch","*"
"Hamden School District","Spring Glen School","=""0621011""","Not Eligible For Lunch",4.4
"Hamden School District","West Woods School","=""0621411""","Eligible For Free Lunch","*"
"Hamden School District","West Woods School","=""0621411""","Eligible For Reduced Lunch","*"
"Hamden School District","West Woods School","=""0621411""","Not Eligible For Lunch",4.4
"Hampton School District","Hampton Elementary School","=""0630111""","Eligible For Free Lunch","*"
"Hampton School District","Hampton Elementary School","=""0630111""","Eligible For Reduced Lunch","*"
"Hampton School District","Hampton Elementary School","=""0630111""","Not Eligible For Lunch","*"
"Hartford School District","Asian Studies Academy","=""0640711""","Eligible For Free Lunch",27.5
"Hartford School District","Batchelder School","=""0640411""","Eligible For Free Lunch",16.8
"Hartford School District","Breakthrough II Elementary School","=""0643511""","Eligible For Free Lunch",11.0
"Hartford School District","Breakthrough Magnet School","=""0643311""","Eligible For Free Lunch",6.1
"Hartford School District","Breakthrough Magnet School","=""0643311""","Eligible For Reduced Lunch","*"
"Hartford School District","Breakthrough Magnet School","=""0643311""","Not Eligible For Lunch","*"
"Hartford School District","Bulkeley High School Lower School","=""0646111""","Eligible For Free Lunch",47.6
"Hartford School District","Bulkeley High School Upper School","=""0647111""","Eligible For Free Lunch",47.9
"Hartford School District","Burns Latino Studies Academy","=""0640611""","Eligible For Free Lunch",49.3
"Hartford School District","Burr School","=""0642311""","Eligible For Free Lunch",25.8
"Hartford School District","Capital Preparatory Magnet School","=""0646911""","Eligible For Free Lunch","*"
"Hartford School District","Capital Preparatory Magnet School","=""0646911""","Eligible For Reduced Lunch","*"
"Hartford School District","Capital Preparatory Magnet School","=""0646911""","Not Eligible For Lunch",0.0
"Hartford School District","Clark School","=""0642411""","Eligible For Free Lunch",40.0
"Hartford School District","Classical Magnet School","=""0646411""","Eligible For Free Lunch",4.3
"Hartford School District","Classical Magnet School","=""0646411""","Eligible For Reduced Lunch","*"
"Hartford School District","Classical Magnet School","=""0646411""","Not Eligible For Lunch","*"
"Hartford School District","Culinary Arts Academy","=""0646011""","Eligible For Free Lunch",56.0
"Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Eligible For Free Lunch",18.3
"Hartford School District","Dr. Joseph Bellizzi Middle School","=""0645311""","Eligible For Free Lunch",19.0
"Hartford School District","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Eligible For Free Lunch",42.1
"Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Eligible For Free Lunch",11.8
"Hartford School District","Expeditionary Learning Academy at Moylan School","=""0643211""","Eligible For Free Lunch",28.6
"Hartford School District","Fred D. Wish Museum School","=""0642211""","Eligible For Free Lunch",25.5
"Hartford School District","Global Communications Academy","=""0643611""","Eligible For Free Lunch",14.4
"Hartford School District","HPHS Academy of Engineering and Green Technology","=""0647211""","Eligible For Free Lunch",64.4
"Hartford School District","HPHS Academy of Nursing and Health Science","=""0647511""","Eligible For Free Lunch","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","=""0647511""","Not Eligible For Lunch","*"
"Hartford School District","HPHS Freshmen Academy","=""0647311""","Eligible For Free Lunch",62.2
"Hartford School District","HPHS Law and Government Academy","=""0647411""","Eligible For Free Lunch",45.7
"Hartford School District","Hartford Magnet Trinity College Academy","=""0645411""","Eligible For Free Lunch",8.8
"Hartford School District","Hartford Magnet Trinity College Academy","=""0645411""","Eligible For Reduced Lunch","*"
"Hartford School District","Hartford Magnet Trinity College Academy","=""0645411""","Not Eligible For Lunch","*"
"Hartford School District","Hartford Transitional Learning Academy (Elementary)","=""0649011""","Eligible For Free Lunch",40.6
"Hartford School District","High School Inc.","=""0647611""","Eligible For Free Lunch",60.9
"Hartford School District","High School Inc.","=""0647611""","Eligible For Reduced Lunch","*"
"Hartford School District","High School Inc.","=""0647611""","Not Eligible For Lunch","*"
"Hartford School District","Journalism and Media Academy Magnet School","=""0647711""","Eligible For Free Lunch",59.7
"Hartford School District","Kennelly School","=""0641011""","Eligible For Free Lunch",17.7
"Hartford School District","M. D. Fox Elementary School","=""0640811""","Eligible For Free Lunch",21.6
